,CK19_cytoplasm,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,ER_nuclei,batch
JE-TMA-41_scene01_cell1800,0.0007742936618280543,0.022552805747514663,0.10053076816485884,0.20111798294059233,0.2727670863577066,0.08216624692902391,0.14074195377027468,0.05327250719038547,0.16118064431419366,0.030463272442243616,0.18726915597407276,0.07303283211711825,0.03344594523416846,0.03415826858944169,0.02237877840640692,0.0007812514767490468,0.004441783447017356,0.006768192099551178,0.008353506763941846,0.03163784845134372,0.10032498439018853,0.028988714738285883,0.0076366713172577256,0.02152519905792057,JE-TMA-41
JE-TMA-41_scene01_cell1197,0.002100845359736302,0.015654342906278915,0.12366340091027335,0.4650144956338828,0.320772446720933,0.049205738809937644,0.5740649323189461,0.12013902133443603,0.20975388227275654,0.00278183413086634,0.08718656043722023,0.044094126339483744,0.0034632710442924187,0.0002487168154012462,0.011445186843990094,0.0,0.0013873897135137374,0.004793805508485035,0.010297420015364142,0.023042475539189644,0.03216534619255605,0.0017950196387365256,3.136376262165419e-05,0.0008357934394271596,JE-TMA-41
JE-TMA-41_scene01_cell2582,0.001708080728049023,0.023038166991400027,0.10244055814588969,0.08618995309342635,0.3602657457612174,0.038865925858660916,0.5530754440814888,0.033200179941639034,0.14809676718464035,0.030034522187907337,0.17131368806272007,0.022361147265814237,0.037163846104100166,0.00385707060977816,0.015363956419566267,0.0012380119943897357,0.004252800250450295,0.0065649203098136644,0.005205427447228181,0.004882144369496863,0.05955604086392994,0.003175388579826704,0.0014466341924743529,0.027051220589293212,JE-TMA-41
JE-TMA-41_scene01_cell1716,0.0023042870118655965,0.026302957019733654,0.138467219265448,0.18686431418211288,0.2977303744178671,0.23670691213142653,0.6275519643084462,0.12602177134676423,0.18559209161512757,0.09014113853398674,0.535669991381957,0.07336555679422024,0.05201552388531702,0.013237605118453101,0.01691860281087121,0.003173380234160847,0.007817025693082616,0.00632460609497632,0.008716644275299593,0.0007356385630086539,0.028615048956261054,0.035293434672664034,0.02373326089473365,0.016718057684834604,JE-TMA-41
JE-TMA-41_scene01_cell2857,0.0005556504150919334,0.0163728293408689,0.24976680128219017,0.08495141981750062,0.1751775260729777,0.2026400798030041,0.112899938072491,0.04608575676406803,0.10386127171746837,0.028018918643935284,0.06258057873367842,0.07994402710524061,0.025898519749730405,0.1489181339754609,0.019988999270828717,0.0022284564260739975,0.006214589972428047,0.007408428345979746,0.005571274642045741,0.0027032295544367115,0.1097851302433881,0.011769337026179846,0.003915835597521174,0.021282230853564017,JE-TMA-41
JE-TMA-41_scene01_cell26,0.0001411259785317877,0.015540550381991714,0.010163011735981806,0.07869742834422874,0.14697029986950536,0.02231881397354831,0.030485745379557446,0.010821845363525697,0.045999063515159276,0.00535597171046857,0.009061621542201774,0.10330925859907608,0.0006413425001123065,0.0012135795011822721,0.027806183488157228,0.0016208428107205074,0.0047478797700123586,0.006420279945559862,0.004816924408851268,0.0013479164787646909,0.0069535370814094105,0.01123972990525836,0.010129911738432413,0.01133855014660483,JE-TMA-41
JE-TMA-41_scene01_cell2492,0.0010573663747149992,0.020127382135672316,0.14947792273043412,0.06710952891181765,0.589153108569235,0.07006892986227069,0.6190622840814729,0.0827752365804624,0.23063062421860658,0.01624913149199977,0.07744565645761667,0.018983494988409136,0.015131783774828522,0.008771995336102595,0.01897565043317507,0.0004880980105925489,0.0031254790414557373,0.008740818629395599,0.004699077366313899,0.0016724694125741066,0.06247593651155382,0.01405611403807457,0.005759152253756574,0.03462734652074115,JE-TMA-41
JE-TMA-41_scene01_cell1611,0.0015339776565262014,0.02007481846740102,0.12246250288707063,0.2937772006671653,0.36420230903989237,0.08496297190514297,0.4613460482099348,0.11708509530082663,0.23728531730264438,0.3631477294151077,0.11948725564152296,0.08791979887334385,0.005336064271958938,0.0007922710866373709,0.016908981894656408,1.4372997324793597e-05,0.00355167952799111,0.005182461753861945,0.010032955704796022,0.0022998899276251146,0.0414855736360469,0.023634457358627403,0.007890773476916519,0.017237211175260767,JE-TMA-41
JE-TMA-41_scene01_cell499,0.0014126350314582973,0.026823747394966367,0.11535021188516811,0.3392808633355572,0.2857106177001431,0.04537289909597285,0.39550907267667923,0.11902421826111104,0.18224060135272424,0.09804568246690887,0.11854950645298402,0.05957826400075647,0.08955883252923696,0.007157726309243218,0.018360176889500906,0.0010807784807644848,0.010067778457583266,0.008607390272843872,0.07558615373845726,0.004273549862506481,0.07718272244475353,0.0345396449796968,0.0203434909710026,0.02135549312521378,JE-TMA-41
JE-TMA-41_scene01_cell3037,0.0025981992121781963,0.023868506535057607,0.30649344195351863,0.3264487654350615,0.3257608306666348,0.13773705981038628,0.43913137806250324,0.22059101278286963,0.34529594829535043,0.06372504905543401,0.11853327726054473,0.06022672887210672,0.5858171812743644,0.023874760981004155,0.022415801309962166,0.006533973632288423,0.006248712450245382,0.007391977679607044,0.013429311564222605,0.0003301168472132015,0.047526960562701136,0.024488768256406838,0.01074270287329424,0.007164236801525553,JE-TMA-41
JE-TMA-41_scene01_cell3614,0.036724321439279894,0.02229934812999057,0.6052325003346727,0.10654816604976826,0.3790670796219218,0.06137175306932002,0.4590061691868458,0.13692445472624,0.2041841008997251,0.27914978600917456,0.12210798290287994,0.1361558900855492,0.03447034202651188,0.04374496618115428,0.4548868318743936,0.08532652531145207,0.7718276732426691,0.01655880198323513,0.43504263695594914,0.008577097120627871,0.07361712726331734,0.03517903208481759,0.008400459754881453,0.005982492267245406,JE-TMA-41
JE-TMA-41_scene01_cell2893,0.000894643264279109,0.016859621674458442,0.34457778509751846,0.06645330301338556,0.3044622701996436,0.057208490960748065,0.16023449557125935,0.052452978456817574,0.130976278880331,0.015039548742943576,0.09401547912249146,0.0676814334760727,0.020192897858483622,0.042480592829460054,0.02088936849201421,0.002329685043213306,0.005936138840092391,0.007023538048063508,0.006672028516065533,0.001344630158172477,0.17405376708586917,0.01449137294286664,0.004783298140941352,0.03299057052870717,JE-TMA-41
JE-TMA-41_scene01_cell2399,0.0011467786818880016,0.02038196500928325,0.26568342261181244,0.12361653585948067,0.5842864343320299,0.06813514520516896,0.46209286281695044,0.07122554484493482,0.25180473430815836,0.10813627048685757,0.12736251545509525,0.019669433298651222,0.010715900915274986,0.026890574999928987,0.018918253981532886,0.00028254220822700654,0.0011033023037667422,0.00851771988222317,0.008520747379805823,0.0019050123047195022,0.06416087693236774,0.01541031763022895,0.0038596891433139296,0.027817261611228144,JE-TMA-41
JE-TMA-41_scene01_cell700,0.0020948425018039022,0.023725298793882278,0.013429676808071818,0.5879928929661192,0.1937063962972881,0.06912978012352322,0.26316937355083136,0.04945326851129846,0.22135839849080943,0.07345656324879007,0.12793237376084762,0.30450594830770494,0.03493004574600276,0.0011456676138176536,0.01955688938209491,0.0008053472948194433,0.006873974380162324,0.006394917108649481,0.04603805610364009,0.06995944502612121,0.03520780140283965,0.08417559466664802,0.012193381254821938,0.016344793599599998,JE-TMA-41
JE-TMA-41_scene01_cell2951,0.002990876154721122,0.026164323239816684,0.13141179366105424,0.48785100990804553,0.12637661357125532,0.08804916010127242,0.04287797084400497,0.08550071720286775,0.30993729267876485,0.047913532603855044,0.12729369684371292,0.044392952520120425,0.27932570310557836,0.00011174899693862217,0.016681888016675375,8.214845410388741e-05,0.0008145263770359762,0.008126318159335273,0.013373863418631745,0.0021353506802067007,0.03673852831125064,0.021006554484615764,0.013125386471390003,0.013636438384708223,JE-TMA-41
JE-TMA-41_scene01_cell1938,0.000604695758579431,0.01693174699133152,0.10918677736702342,0.1690363309599957,0.27853188206260254,0.20887262009110685,0.11983748742956671,0.10197302241500775,0.17171091056651433,0.01187916627414157,0.22873786065848575,0.04815984377047023,0.2785307961352144,0.005635300824381036,0.018959362642105623,3.56774885046615e-05,0.0021400268562279346,0.006426190022488233,0.0060883157209783425,0.0021327355623630907,0.041937851865463636,0.017025197223216302,0.008456085780274045,0.019566897718957036,JE-TMA-41
JE-TMA-41_scene01_cell3506,0.0011151643435107805,0.019979303555242005,0.21128305554879395,0.20102000746256835,0.21281677919836248,0.09800463730412487,0.24750377814670932,0.12644692545994168,0.19150831810661723,0.10239176628080807,0.07332489970954285,0.03831176892951158,0.08006362925827874,0.01694393041212074,0.023546549643521056,0.0032073335992798165,0.004438237422372796,0.007245314309942275,0.010158073371732869,0.00025130993400062783,0.04557781786340098,0.01557403154708682,0.0127538190417067,0.010163291971260665,JE-TMA-41
JE-TMA-41_scene01_cell3118,0.001817779446003384,0.08379060304327549,0.10332657645406403,0.24335965559988587,0.38953703831574993,0.10784644931463695,0.5382755085192639,0.1393376451299335,0.780062314777001,0.06673530968629013,0.13583331523108697,0.3208622268851807,0.5743860019615908,0.007766087141422602,0.0196475495324395,0.004149336642893563,0.004455636304908852,0.007239736641685973,0.013620202843356875,0.0006995777653269772,0.041875826032420745,0.22165330861693552,0.015052386641389453,0.11107220660594146,JE-TMA-41
JE-TMA-41_scene01_cell548,0.0012092199306855955,0.019091610792612377,0.021610309700610775,0.5818245692357215,0.1934649883123293,0.059858342953325525,0.1886550739085746,0.031230238800618194,0.19569950282532697,0.11091280369875628,0.09723583645024386,0.3229956075384661,0.022880778715703324,0.00019015868094818177,0.019390791029754172,0.00032811158621299705,0.007063449819412718,0.006043867219756961,0.02086477901299817,0.12547097046177633,0.027630467537335213,0.13723564008156985,0.01721070074066612,0.010938393737996785,JE-TMA-41
JE-TMA-41_scene01_cell1562,0.0014604060819951787,0.01729250625792044,0.16299347077069798,0.14019871188847077,0.1616273527330356,0.46706005642717674,0.21762450270620334,0.1800444072585194,0.13435208205014063,0.6151157907872237,0.1293899562663271,0.0699282225119473,0.010253967720661844,0.00453154852480188,0.019879392766775517,0.0010007430108315272,0.0038712099022213406,0.005739194728522606,0.009684516244570023,0.006002556418716316,0.13490732728903276,0.019877148308086897,0.005445454806535545,0.021335383061471393,JE-TMA-41
JE-TMA-41_scene01_cell219,0.002874383543798388,0.022268371941984402,0.09494245508855736,0.41284225878005015,0.1646758211851775,0.08809572465495673,0.18802079007782152,0.05762229218962983,0.21046171462404806,0.055089009218461694,0.09651913834446314,0.18475191059854934,0.03427346575117103,0.0013996283257388879,0.018168184352198826,0.0007644011188255409,0.0094825276165333,0.007949667723551374,0.04465115010906651,0.004343112591391503,0.047271402394985895,0.014949947479165962,0.013812820719033263,0.007589368897124982,JE-TMA-41
JE-TMA-41_scene01_cell2481,0.0014191486845475025,0.02219027145275929,0.3703544508230272,0.07326121942114623,0.37506560906592895,0.1667618837702311,0.6710144924449871,0.11498623804874263,0.21672709074047822,0.16272456318919473,0.10315017192423688,0.04221925654390861,0.011435978327174879,0.012344343404912599,0.019424536031576196,0.0004954208198039549,0.0027272750454823743,0.008087706328286502,0.01832304115867928,0.0016061396299104024,0.09649563553067118,0.013523976338981435,0.0028349317623883423,0.027863564986972518,JE-TMA-41
JE-TMA-41_scene01_cell1422,0.001369338605995583,0.019430670507071188,0.18580920455434094,0.07058941073868515,0.21668662045393544,0.07567307120825871,0.19713461892618414,0.12753354625798924,0.15351856493787164,0.06034798200928014,0.2617011552075954,0.008064669088861456,0.04187220819536954,0.006655262392172624,0.016154178626677534,7.838177553694423e-05,0.0013640792498378232,0.0066007648530310315,0.009672217805535534,0.001122086069597396,0.05093484461100202,0.0027387306572732046,0.0021381316833480215,0.014701994997256522,JE-TMA-41
JE-TMA-41_scene01_cell3270,0.0011291635741333779,0.05688551702986837,0.11532724963305543,0.14227806189976847,0.5004192338573045,0.20932208233967034,0.35481304081607246,0.15278176748875055,0.5194611885110307,0.03252619082987263,0.12986549258847213,0.07004322600095489,0.19394199881281377,0.005070306625458435,0.018464230463316408,0.0012946994053615018,0.005904894976052986,0.006507882954383534,0.012831088492095442,0.017375934863659837,0.050964440413244376,0.12745614482468312,0.011650134228733285,0.05083815686118045,JE-TMA-41
JE-TMA-41_scene01_cell1154,0.0014826311351004461,0.02002319779132343,0.09163917229370187,0.46540482102766045,0.21366928850138694,0.02953501743421102,0.13831250332390857,0.12554875753329378,0.20137628055666776,0.03668340159225008,0.12107689332205343,0.04602645683394806,0.11059937566377548,0.00016722919450379994,0.01815132807058908,6.981695054892734e-05,0.005503428793026981,0.00645019352101745,0.017740319103075962,0.001912556941929012,0.03895489071883793,0.027939470527073407,0.009081068587987108,0.008388036191558089,JE-TMA-41
JE-TMA-41_scene01_cell3396,0.0025899513881911286,0.023360132616254015,0.15325462534883064,0.3251544275060089,0.22873137621296458,0.01798188895663609,0.45696475459661307,0.15365845359524166,0.3063834933666609,0.1576089116571769,0.16666209294105946,0.07619139560404287,0.050762515946956716,0.0022784715224048384,0.7380265040693413,0.20859379008724116,0.6012799663093713,0.008084600678757364,0.18293662718925546,0.48011295636941886,0.12681021819028865,0.3859816135994534,0.005475497033073182,0.02859187237246109,JE-TMA-41
JE-TMA-41_scene01_cell1567,0.004393704572629775,0.022796959172695072,0.28817296820972316,0.12641948282666218,0.25231108087243226,0.09639019403813683,0.30352618731693315,0.3069998049661303,0.22536718956635335,0.7832191101577987,0.09883913128288055,0.033418050551506255,0.147016545074458,0.05529026688337026,0.01920408964202234,0.0006719880221866456,0.00300419020077249,0.005978144551491653,0.01529513314292022,0.00155491107107259,0.21261370935829743,0.00773578260144081,0.0029276660096832032,0.009157951282781818,JE-TMA-41
JE-TMA-41_scene01_cell233,0.011129451503301142,0.020228756780705046,0.1888555509709282,0.09646608996953893,0.29436789395735496,0.16958818580905485,0.4047142886620315,0.09130417969384129,0.14817330111722624,0.07296231749408803,0.11795238436222975,0.09736171693840412,0.7066271227666944,0.0008277841285092646,0.5630295047713468,0.19054826771670808,0.46674227511545274,0.006268550374833649,0.07084842813473567,0.0035913452715669964,0.11057848044484622,0.02175888558144959,0.003845750692956602,0.031601383691960166,JE-TMA-41
JE-TMA-41_scene01_cell2398,0.0007847916534498928,0.022014737331012616,0.2059656425920918,0.07802151471495612,0.7960820290176895,0.09277784793814585,0.6266778603645422,0.10482054323425831,0.2735777189904262,0.05283083156784726,0.2861195470097181,0.08491669151759701,0.040197708166650095,0.014386565702733042,0.020298257345647212,0.0005875635534090337,0.005306996462109351,0.007037718947230012,0.007320648483712089,0.00168382202167905,0.06764168298524925,0.024733810277265192,0.010022179505898078,0.033316778995362874,JE-TMA-41
JE-TMA-41_scene01_cell2911,0.003517315439492204,0.022191081223110084,0.25780793519356154,0.16112414887054455,0.3160234057422278,0.06947754528548485,0.26040474431376676,0.1292441512288341,0.255596268592759,0.05964183498503373,0.09641047679783954,0.2368474021737963,0.46660874097458727,0.017349923673049404,0.02177061495343216,0.006711400657856278,0.004296164335356868,0.013832022785114216,0.011671263510760045,0.0036528391544115853,0.2318384022042763,0.022806881431994202,0.013979329277304072,0.008641490172346127,JE-TMA-41
JE-TMA-41_scene01_cell852,0.0003734579745797965,0.016595655271504584,0.009514841000560782,0.3128481343703884,0.15888023970095702,0.021404635106191495,0.0657661889391426,0.01275763765374611,0.09351169319473397,0.014042117581551711,0.03747652948026907,0.05575724950376939,0.0012046255586719119,0.0005421366567061222,0.021255153934345468,0.0003279422257712299,0.0065569762267415005,0.0063646372980436655,0.005163930099166947,0.18872186361058588,0.024811104028593992,0.054044170776776285,0.010709188141690638,0.016106387953029776,JE-TMA-41
JE-TMA-41_scene01_cell1183,0.0014325228391377863,0.02094822379657343,0.06541264584584833,0.48498950953730974,0.1300533873409377,0.07022745598338166,0.05631695243166756,0.13121489989422636,0.18738537137312908,0.053589939481803094,0.11047353885514558,0.03883380307352434,0.021518145453007665,6.0643555091164645e-05,0.01865417073811011,5.443104011567858e-05,0.005766847866456977,0.006611807504341302,0.010075792651210426,0.0007623236519830499,0.044650759816054084,0.024946336885956818,0.00879400841892772,0.010811662745067735,JE-TMA-41
JE-TMA-41_scene01_cell2697,0.002318857802022656,0.028569555718561797,0.19982772049086786,0.3548930258448333,0.1443624379514961,0.1278711642696668,0.052592419060203496,0.07565467961258192,0.3338814428328113,0.07423413902028254,0.09946630118825626,0.047650212076955016,0.15398285100701337,0.015984021560921928,0.022320712720064223,0.0022665681176878187,0.003960539446296273,0.007855384089074486,0.011029932546697537,0.0005153399995925377,0.041130142626621645,0.019317936851150266,0.014131025532986641,0.014616814280010956,JE-TMA-41
JE-TMA-41_scene01_cell3278,0.002383983909552947,0.024976393475077064,0.017830450649633466,0.28561356649880404,0.15024529291822564,0.04705492617865444,0.08474796843006498,0.09864154505860917,0.21116251520406346,0.10506751485344232,0.16144118594017243,0.0286264010795041,0.3896243363485181,0.003558963837851264,0.9999999999999999,0.5839864608164953,1.0,0.009354633899899432,0.398788351282478,0.22424240096169487,0.3567683375925655,0.23965459157417,0.011343125362344142,0.09388378909701935,JE-TMA-41
