,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-43_scene01_cell7811,0.000638045,0.03300784,0.15014799,0.22604862,0.4112266,0.039118104,0.6856257,0.18977617,0.3942592,0.13475528,0.14820558,0.06616955,0.104501665,4.5025194e-05,0.017638396,0.053775337,0.027809504,0.0048871306,0.0044557345,0.006960851,0.068267174,0.040063586,0.047987003,0.020228975,JE-TMA-43
JE-TMA-43_scene01_cell8143,0.0007439681,0.031538136,0.20435417,0.19913037,0.38328984,0.03433293,0.46443695,0.15067361,0.38267058,0.12770785,0.08810961,0.07428005,0.29605404,0.0066966945,0.017904,0.05119394,0.026660973,0.0045569614,0.005308653,0.010118691,0.04981191,0.038179968,0.051014334,0.0155162085,JE-TMA-43
JE-TMA-43_scene01_cell8712,0.0018768938,0.042702943,0.25134698,0.048720166,0.09409388,0.053091973,0.34308007,0.2917887,0.16068007,0.26873267,0.056402925,0.02618648,0.08881123,0.002277963,0.022920426,0.050058994,0.028153583,0.003494171,0.03232004,0.0067161624,0.1041257,0.06572892,0.05128528,0.029937515,JE-TMA-43
JE-TMA-43_scene01_cell8737,0.001986626,0.03770531,0.33277026,0.031767152,0.19068237,0.06853854,0.32002112,0.06758232,0.18330719,0.18693915,0.2841713,0.035281017,0.10285515,0.0011513175,0.021679504,0.054513328,0.027043592,0.003658519,0.007633775,0.00791732,0.07513821,0.055586863,0.058122024,0.029514346,JE-TMA-43
JE-TMA-43_scene01_cell5521,0.0006493863,0.03493309,0.18456112,0.07453479,0.7073963,0.15243748,0.45647573,0.09849128,0.39352173,0.09461653,1.0,0.07158419,0.10710707,0.00022423612,0.013566654,0.049511775,0.02787248,0.0048525725,0.00448539,0.0077347523,0.06300417,0.04774401,0.04823014,0.028851213,JE-TMA-43
JE-TMA-43_scene01_cell4245,0.0051538544,0.038736973,0.08024659,0.06275554,0.102277406,0.575479,0.08329317,0.12321152,0.110448174,0.15384217,0.028531197,0.041542586,0.093840346,0.0009769817,0.10168212,0.075604856,0.082104705,0.005929343,0.019183168,0.037679452,0.6185532,0.06783487,0.03184843,0.05916526,JE-TMA-43
JE-TMA-43_scene01_cell12366,0.00045309006,0.027901143,0.14835414,0.096819974,0.076387055,0.06660109,0.061671916,0.048621546,0.06556703,0.2750657,0.021295326,0.045143604,0.0703826,7.571216e-05,0.03963721,0.080729105,0.027684905,0.00396798,0.004196972,0.014776185,0.036347464,0.0147274025,0.046558063,0.052290916,JE-TMA-43
JE-TMA-43_scene01_cell10304,0.0018147202,0.031101625,0.16899034,0.047575008,0.13902356,0.010248391,0.25331804,0.04493434,0.15197952,0.08257604,0.02767697,0.06386268,0.065330334,0.00024547588,0.02431164,0.045336485,0.027490925,0.0024059888,0.0028506278,0.017100373,0.056816544,0.03861313,0.05051507,0.031703725,JE-TMA-43
JE-TMA-43_scene01_cell7555,0.0017128286,0.028244495,0.050266154,0.30877388,0.093845315,0.05884597,0.04131922,0.07209992,0.31082156,0.16457792,0.11100261,0.06202769,0.098481216,1.9192325e-07,0.025427919,0.063181505,0.02870619,0.0057122,0.006550891,0.015470083,0.057819165,0.06984451,0.0538441,0.005058429,JE-TMA-43
JE-TMA-43_scene01_cell9199,0.0018148771,0.043868795,0.07609165,0.387595,0.083151914,0.024255818,0.04681407,0.023420118,0.30864352,0.101059504,0.13296017,0.07204151,0.16933978,2.6101561e-05,0.03580384,0.061047085,0.027504554,0.0043169376,0.006425611,0.43141708,0.08498848,0.4116593,0.049994364,0.025558706,JE-TMA-43
JE-TMA-43_scene01_cell10287,0.0010610423,0.032346312,0.23892061,0.06857381,0.6290514,0.031488337,0.6040913,0.085992455,0.30631548,0.06291015,0.28487065,0.08969923,0.093095645,1.3487071e-05,0.014854094,0.053185456,0.024760606,0.004339037,0.005064696,0.024832854,0.06753391,0.04532137,0.054709252,0.028847642,JE-TMA-43
JE-TMA-43_scene01_cell6719,0.0028838054,0.042833894,0.1283305,0.31513342,0.22116712,0.21544458,0.1780624,0.10153493,0.30790386,0.27233192,0.19839408,0.08826377,0.6203568,0.0055090967,0.029509975,0.060560454,0.026160557,0.006023543,0.009164886,0.06229097,0.08004633,0.05804174,0.04025084,0.0376312,JE-TMA-43
JE-TMA-43_scene01_cell5002,0.0008278035,0.03174257,0.11567751,0.16125223,0.17726733,0.11535694,0.19993314,0.06991214,0.22023208,0.2434052,0.14220995,0.10752916,0.11872547,0.0057030492,0.014156398,0.046078112,0.026600067,0.0057857265,0.0055140927,0.018120706,0.06142711,0.040643044,0.05458086,0.02922228,JE-TMA-43
JE-TMA-43_scene01_cell10157,0.0011431479,0.03094661,0.22086495,0.050571535,0.26855427,0.026938718,0.21594645,0.04145388,0.12169193,0.06418504,0.09297199,0.04330955,0.06261075,0.00021128762,0.013831526,0.046531543,0.021217069,0.0035952488,0.0055419216,0.018879348,0.04947373,0.036827657,0.060186226,0.0294541,JE-TMA-43
JE-TMA-43_scene01_cell7824,0.001008427,0.034446426,0.31725708,0.06843058,0.8846319,0.11816529,0.8958065,0.20128931,0.42253804,0.101602525,0.21254943,0.045198802,0.100531936,2.0852878e-05,0.013921037,0.056871478,0.028360622,0.0054817824,0.005193455,0.0067105833,0.07064977,0.044597104,0.052882116,0.017724028,JE-TMA-43
JE-TMA-43_scene01_cell3804,0.0039634276,0.03731372,0.10236026,0.10771162,0.104986474,0.55429494,0.05084214,0.26368564,0.17883262,0.1949034,0.0744419,0.060840666,0.086840756,0.01652903,0.060821783,0.06541209,0.026438193,0.0046430808,0.015317975,0.01223439,0.12621577,0.05274823,0.041439645,0.048217084,JE-TMA-43
JE-TMA-43_scene01_cell9671,0.0019362447,0.043202743,0.15741251,0.3223999,0.08707046,0.068496205,0.031065254,0.09649063,0.25449702,0.11346816,0.09903686,0.06246275,0.457422,0.0007759644,0.040134724,0.075329214,0.029580798,0.004725523,0.0057542487,0.014650594,0.056554675,0.070718564,0.046208803,0.040558167,JE-TMA-43
JE-TMA-43_scene01_cell10571,0.0020029647,0.032650527,0.19563,0.1155222,0.49418035,0.026555505,0.7413939,0.11874623,0.42194137,0.087058604,0.065816045,0.17265302,0.1713872,2.4661795e-05,0.016440963,0.055450283,0.029226571,0.004970997,0.006073043,0.008533947,0.0683728,0.040432446,0.05845917,0.024352156,JE-TMA-43
JE-TMA-43_scene01_cell7826,0.000979728,0.03937476,0.17555678,0.030954994,0.12058556,0.03843352,0.11494406,0.042508878,0.101061344,0.097002886,0.24918568,0.011758299,0.046436373,0.0001912906,0.022027614,0.054034956,0.0272706,0.0028001114,0.0038883453,0.007916246,0.12493309,0.03673311,0.036963638,0.017410327,JE-TMA-43
JE-TMA-43_scene01_cell3353,0.0011888406,0.035894465,0.12655796,0.27905348,0.22484726,0.14195697,0.18293285,0.12823167,0.27154496,0.12826627,0.50270146,0.07691494,0.10988288,0.0009407463,0.015966918,0.04668789,0.026314382,0.0046214596,0.005434618,0.008324621,0.06212649,0.04393507,0.048980024,0.03958181,JE-TMA-43
JE-TMA-43_scene01_cell7125,0.0006485237,0.03894886,0.07264231,0.18635485,0.096396476,0.046665072,0.100065544,0.042868905,0.08036005,0.069794744,0.18316984,0.009092088,0.059105903,0.0032020216,0.015192897,0.03801393,0.022530522,0.0032597603,0.002665207,0.009187616,0.03589291,0.05479111,0.04219818,0.030230245,JE-TMA-43
JE-TMA-43_scene01_cell7334,0.0017801963,0.030774131,0.21103902,0.040900737,0.3291089,0.46341148,0.3837293,0.17818879,0.3589547,0.16794583,0.15091693,0.10614793,0.083979905,4.1850926e-05,0.01883724,0.06096024,0.021142477,0.0042552436,0.023787104,0.20148928,0.10333664,0.08803515,0.045601558,0.012755417,JE-TMA-43
JE-TMA-43_scene01_cell6369,0.00096692634,0.035806328,0.20454608,0.07510161,0.5522054,0.11878755,0.6293119,0.12830907,0.30804774,0.08892006,0.1698604,0.037414286,0.07172721,5.1539035e-05,0.014290345,0.048251722,0.02674976,0.0045969984,0.0052930713,0.0080370875,0.07644826,0.045833204,0.046345368,0.024764573,JE-TMA-43
JE-TMA-43_scene01_cell1050,0.0020299053,0.036587175,0.26413506,0.18208371,0.13425925,0.05970011,0.20532623,0.08182859,0.2138089,0.20811875,0.08971505,0.055127613,0.10147596,0.0009293738,0.037273526,0.073071495,0.027691048,0.004868478,0.047291014,0.01047933,0.3919184,0.06568036,0.041077256,0.03139091,JE-TMA-43
JE-TMA-43_scene01_cell3829,0.0013708748,0.034135345,0.124888755,0.24419327,0.20682177,0.05351787,0.21262394,0.16165917,0.3082217,0.13316643,0.090709455,0.06525063,0.13605458,0.0026659379,0.016914383,0.03633649,0.021719433,0.005160288,0.0058724787,0.013649785,0.09750833,0.04706891,0.046786945,0.049099978,JE-TMA-43
JE-TMA-43_scene01_cell11382,0.0015450784,0.031815756,0.21740451,0.15530229,0.22593892,0.033663206,0.251189,0.109031074,0.21363783,0.23633796,0.09856532,0.061490715,0.20487179,1.3909385e-06,0.04683545,0.07651199,0.0322972,0.0045426944,0.004708595,0.0095366845,0.04996338,0.041391972,0.052038055,0.034090105,JE-TMA-43
JE-TMA-43_scene01_cell12803,0.0045136875,0.038442813,0.11988829,0.3346173,0.09900319,0.048846986,0.0305982,0.10623101,0.40950146,0.075908974,0.116376616,0.035290048,0.315071,5.1294523e-05,0.033668973,0.086306326,0.033055626,0.0043895314,0.010268896,0.037117943,0.09263511,0.05178388,0.06165199,0.029467192,JE-TMA-43
JE-TMA-43_scene01_cell3566,0.0019294684,0.035753265,0.18473455,0.21236432,0.0806907,0.055801053,0.12377625,0.14146829,0.14335985,0.28973177,0.07699602,0.046035092,0.21256144,0.006215231,0.03803787,0.061883807,0.027822211,0.0042412346,0.013896884,0.009428705,0.08191548,0.022967407,0.04374548,0.040100038,JE-TMA-43
JE-TMA-43_scene01_cell6024,0.0015838932,0.031953074,0.3072847,0.048429873,0.67428327,0.06513471,0.6722281,0.19404069,0.5385881,0.11130529,0.5067256,0.08633034,0.111025795,0.00035963795,0.019273352,0.07907246,0.025586767,0.005080545,0.0066563077,0.014340795,0.08512269,0.04100955,0.043095406,0.018590122,JE-TMA-43
JE-TMA-43_scene01_cell8303,0.0031690265,0.029213807,0.17586613,0.12339771,0.1576537,0.033406235,0.15048067,0.08794685,0.25982833,0.08943159,0.03453474,0.004737279,0.035153847,0.00048864837,0.017550105,0.05554229,0.025081603,0.0031077703,0.00811142,0.010416288,0.08063826,0.021259125,0.043368638,0.012802035,JE-TMA-43
JE-TMA-43_scene01_cell7640,0.00088419387,0.03458046,0.24744679,0.026355617,0.5266547,0.07449531,0.4761957,0.16578384,0.39232752,0.158095,0.66619205,0.14404583,0.07988527,5.5139546e-05,0.02009906,0.06886344,0.02703923,0.004028469,0.0054091304,0.008095152,0.11992565,0.03801998,0.049178697,0.013840426,JE-TMA-43
JE-TMA-43_scene01_cell12058,0.0026591604,0.028552527,0.13962857,0.12572159,0.2914251,0.18477449,0.33779147,0.14914313,0.31761402,0.12981576,0.023403075,0.119979456,0.34048167,0.0,0.027230598,0.056590155,0.031235144,0.0055565243,0.0095105395,0.008676443,0.107467145,0.029533256,0.0589689,0.025815949,JE-TMA-43
JE-TMA-43_scene01_cell8520,0.0010387512,0.03419782,0.27517024,0.06468242,0.7071241,0.046100557,0.7683317,0.11970545,0.44200024,0.10725045,0.10138584,0.05697804,0.20298983,1.7899e-05,0.014362949,0.054639835,0.029149204,0.005012205,0.007030871,0.008337857,0.06898627,0.047486138,0.05355843,0.02448868,JE-TMA-43
JE-TMA-43_scene01_cell3330,0.001399739,0.035284687,0.14107244,0.27309003,0.23491836,0.0279049,0.3392884,0.08423674,0.26258397,0.108338565,0.08222964,0.08814521,0.13896845,0.0027216685,0.024142655,0.05403817,0.0264871,0.004121926,0.016644813,0.010806806,0.15040024,0.0514085,0.04876977,0.0359748,JE-TMA-43
JE-TMA-43_scene01_cell10358,0.0021110903,0.03373515,0.31957832,0.16445726,0.43501598,0.0076853842,0.54900485,0.121762924,0.3602722,0.1455463,0.056812406,0.1985163,0.56393456,2.1762871e-05,0.016573276,0.058779616,0.027685812,0.00503593,0.007549485,0.04300146,0.07155788,0.063392095,0.053438943,0.03355806,JE-TMA-43
JE-TMA-43_scene01_cell2851,0.0012933804,0.02967392,0.15838322,0.18795985,0.07700256,0.056296367,0.094930016,0.08857661,0.13850404,0.26071703,0.018981354,0.032069456,0.049200304,5.3257605e-05,0.013046677,0.036339685,0.02237847,0.0028426521,0.004864542,0.0094933715,0.07941254,0.03799184,0.047649924,0.027809428,JE-TMA-43
JE-TMA-43_scene01_cell9019,0.001180231,0.060088,0.36286962,0.055146612,0.3067127,0.025866894,0.47668,0.15865771,0.47428533,0.1984842,0.7764023,0.08518415,0.31292415,0.010150181,0.016784301,0.009034829,0.037414797,0.0061032916,0.013922853,0.037920807,0.20346008,0.15283383,0.07978919,0.13531677,JE-TMA-43
JE-TMA-43_scene01_cell6396,0.0029208828,0.0012940407,0.082715586,0.06483286,0.19582345,0.051972426,0.21463971,0.05342124,0.17563209,0.055834748,0.03832559,0.021053921,0.052318055,0.0010400553,0.04586828,0.050229505,0.011783484,0.003364846,0.0018325913,0.09729553,0.067195535,0.0,0.020307088,0.0,JE-TMA-43
JE-TMA-43_scene01_cell3213,0.009261391,0.05052516,0.10304496,0.16033284,0.18096036,0.08572674,0.34411597,0.15180758,0.2759814,0.59549516,0.081408225,0.08873087,0.43713263,0.00018986984,0.63405675,0.5086907,0.6565417,0.0045923335,0.069949634,0.009785802,0.085420236,0.05097091,0.058334164,0.036213543,JE-TMA-43
JE-TMA-43_scene01_cell10182,0.0013122787,0.029110806,0.31400308,0.06959724,0.47245124,0.031414747,0.44317687,0.08666486,0.24518712,0.45987043,0.17879415,0.05987332,0.12725312,2.2390244e-05,0.013985314,0.052383803,0.025668688,0.004293211,0.0043869847,0.0072781127,0.07434395,0.031372823,0.05850477,0.025496198,JE-TMA-43
JE-TMA-43_scene01_cell10553,0.09956845,0.04343293,0.027928598,0.18541656,0.081186995,0.0508334,0.06892203,0.075732134,0.1250929,0.12660873,0.055887237,0.0800193,0.20468414,0.0,0.5821493,0.98174006,0.87526983,0.015145516,0.121750645,0.0758109,0.36015388,0.32630047,0.1085856,0.16365303,JE-TMA-43
JE-TMA-43_scene01_cell6419,0.0004397814,0.033317365,0.1285421,0.06450956,0.5392032,0.050626982,0.50994545,0.09831109,0.2885851,0.04153226,0.112901226,0.037230425,0.07100662,0.00050627626,0.013469226,0.04421673,0.027426938,0.003921712,0.0033881261,0.008180707,0.05789328,0.034175873,0.043764725,0.02358609,JE-TMA-43
JE-TMA-43_scene01_cell3514,0.0015688133,0.03600958,0.1603087,0.22979781,0.11768561,0.055717,0.16093269,0.14599295,0.20468377,0.5242125,0.09293676,0.07778813,0.20114824,0.00450076,0.025985677,0.047451973,0.022833638,0.004345707,0.010656087,0.011871745,0.05988249,0.046802264,0.051336505,0.041907948,JE-TMA-43
JE-TMA-43_scene01_cell10236,0.0028198243,0.015308824,0.34511873,0.23544323,0.52258635,0.06274494,0.58423,0.09802168,0.48540914,0.18492636,0.15885696,0.1523662,0.5403756,0.0,0.045175977,0.079773545,0.059182547,0.007011957,0.005064994,0.1963683,0.12534814,0.013371817,0.0776395,0.0075593702,JE-TMA-43
JE-TMA-43_scene01_cell10394,0.0029011236,0.03652871,0.23764524,0.10725989,0.46695176,0.012955341,0.5304919,0.11678926,0.29713917,0.09954027,0.06785352,0.14762066,0.4002827,6.008902e-06,0.021600971,0.060365822,0.027485412,0.004650485,0.007011993,0.014333836,0.10211366,0.048809104,0.057795968,0.023577793,JE-TMA-43
JE-TMA-43_scene01_cell171,0.0012949537,0.03295868,0.024222557,0.3476698,0.090401396,0.015071159,0.2530447,0.019791804,0.23197402,0.17513365,0.0783163,0.20586899,0.058480565,2.7803837e-05,0.015476071,0.052121386,0.023989439,0.004156162,0.029035408,0.32447618,0.09248924,0.40954864,0.04205621,0.029458499,JE-TMA-43
JE-TMA-43_scene01_cell7968,0.001074154,0.031124787,0.22219783,0.049873244,0.29794434,0.24425003,0.2599959,0.12920739,0.25369233,0.13681148,0.17035677,0.056702174,0.2756493,5.36766e-05,0.016755192,0.03606804,0.023526056,0.005070314,0.007101642,0.008753693,0.2127701,0.05417765,0.051666945,0.02472174,JE-TMA-43
JE-TMA-43_scene01_cell6897,0.0027924739,0.034307007,0.0909545,0.21316946,0.30978477,0.087795004,0.3305241,0.0976187,0.367681,0.09544338,0.18785714,0.13395354,0.1106009,0.00015502599,0.014858512,0.044451233,0.025043372,0.004516715,0.0068501816,0.008474715,0.06134462,0.031446204,0.049277257,0.025317362,JE-TMA-43
JE-TMA-43_scene01_cell6496,0.0008085851,0.02790357,0.19349857,0.023327237,0.36817816,0.10033217,0.43994856,0.07918282,0.24008803,0.106571384,0.33228394,0.044570092,0.021297531,2.1236649e-05,0.010391198,0.07466265,0.013515481,0.0038618925,0.019662235,0.0075127953,0.115700655,0.023271842,0.031119308,0.0117185125,JE-TMA-43
JE-TMA-43_scene01_cell8166,0.0009664187,0.03336525,0.14366674,0.028086383,0.16210835,0.03472462,0.1820396,0.043127917,0.11724355,0.044317476,0.2027036,0.02102903,0.061487526,0.00022188779,0.02209565,0.0502714,0.024982072,0.0025363676,0.0045145084,0.008433456,0.06646497,0.04344881,0.04547318,0.021015227,JE-TMA-43
JE-TMA-43_scene01_cell4182,0.0021319718,0.036248676,0.19940837,0.17721877,0.08882246,0.054406643,0.040137738,0.045768443,0.13493034,0.08254905,0.08661143,0.033880647,0.44072387,0.002220407,0.014177917,0.047540862,0.023053553,0.004009292,0.0050014276,0.016463706,0.069929145,0.055443,0.042227857,0.024624806,JE-TMA-43
JE-TMA-43_scene01_cell2831,0.001614339,0.032188896,0.13750209,0.23820429,0.110499136,0.047666345,0.08151476,0.06630771,0.15536739,0.07584761,0.055198435,0.04325688,0.12896113,1.2559411e-05,0.014185058,0.053821754,0.025454286,0.0038261055,0.004098065,0.0073996987,0.056958646,0.03422133,0.055606302,0.033746723,JE-TMA-43
JE-TMA-43_scene01_cell3466,0.0010417275,0.030884013,0.2673699,0.13436514,0.066069596,1.0,0.056673184,0.061460234,0.07976221,0.14658111,0.051042426,0.056372136,0.08146956,0.012018235,0.016675556,0.052052937,0.025328701,0.004547625,0.005888403,0.009689641,0.50588304,0.05415448,0.048683405,0.045918733,JE-TMA-43
JE-TMA-43_scene01_cell2251,0.0013147278,0.030897314,0.086303264,0.23707272,0.049585063,0.21098766,0.058011778,0.09831009,0.16948257,0.20446637,0.05145716,0.044243176,0.12574264,5.1037874e-05,0.016873537,0.035094388,0.025457926,0.0046229507,0.008400434,0.04827414,0.16244541,0.12081631,0.0682301,0.031346273,JE-TMA-43
JE-TMA-43_scene01_cell5626,0.00058329396,0.032373082,0.22985904,0.07535446,0.42910415,0.09512912,0.5665684,0.14168249,0.30860534,0.17693412,0.2438411,0.058341227,0.07469452,3.6360794e-05,0.014367791,0.04348257,0.028851261,0.004663945,0.009402824,0.012002802,0.07291181,0.04244496,0.050106935,0.02586431,JE-TMA-43
JE-TMA-43_scene01_cell7291,0.0022185287,0.040623352,0.13546272,0.29874602,0.08647127,0.10145493,0.13122515,0.13621603,0.28007478,1.0,0.09638901,0.04310456,0.32365623,8.321807e-05,0.04398805,0.075122945,0.030960284,0.005306959,0.0064523504,0.0130100185,0.0571541,0.08142786,0.049098723,0.033389542,JE-TMA-43
JE-TMA-43_scene01_cell10448,0.0025577717,0.037201326,0.7147398,0.116895616,0.574752,0.0055751214,0.63007927,0.1735435,0.39834628,0.11786921,0.07691731,0.17876679,0.57254183,0.00010181213,0.019220132,0.0830302,0.02912565,0.0045837807,0.006929516,0.009186352,0.14423478,0.04571007,0.05859586,0.030650156,JE-TMA-43
JE-TMA-43_scene01_cell4950,0.0019477617,0.034908246,0.10476982,0.25454822,0.1194849,0.200661,0.107028596,0.089198396,0.11701332,0.1508307,0.104995124,0.03788045,0.10579504,0.025684394,0.030483965,0.046815116,0.024889316,0.005513119,0.005359795,0.04098075,0.20463544,0.03561241,0.043254364,0.027448453,JE-TMA-43
JE-TMA-43_scene01_cell7209,0.0021712284,0.03947223,0.12613969,0.27998602,0.08602998,0.14487143,0.027140804,0.14453204,0.26390535,0.15281153,0.08196254,0.0350019,0.4100286,9.9652454e-05,0.043321148,0.074965,0.032161087,0.005057919,0.007093282,0.0115110725,0.05457602,0.07300824,0.047611326,0.021696512,JE-TMA-43
JE-TMA-43_scene01_cell7674,0.00068085693,0.032871574,0.1976915,0.06886674,0.723108,0.09663593,0.69614816,0.12597428,0.36602798,0.09927647,0.45164645,0.046630736,0.12536472,0.0004399824,0.013358942,0.05563745,0.028152984,0.005364311,0.0047905664,0.006074747,0.06392082,0.044746857,0.051299084,0.015829379,JE-TMA-43
JE-TMA-43_scene01_cell1509,0.0012928377,0.03728271,0.08942684,0.28386325,0.093768805,0.035544436,0.15929787,0.09073107,0.28534505,0.14885652,0.044411264,0.13877119,0.1215311,2.1121657e-05,0.016069032,0.051913068,0.025777645,0.0042694663,0.015219343,0.011499011,0.061202742,0.059670556,0.046721682,0.015618271,JE-TMA-43
JE-TMA-43_scene01_cell7239,0.0015435237,0.017815452,0.04054616,0.030707113,0.09626855,0.075454816,0.06328414,0.032459,0.03681457,0.046730112,0.03948873,0.008575484,0.007792846,0.0,0.026432017,0.05246501,0.004448135,0.0029999146,0.0014240211,0.017259687,0.04163936,0.0039706277,0.018961905,0.0015123043,JE-TMA-43
JE-TMA-43_scene01_cell2883,0.0030511487,0.036123667,0.108541824,0.2179741,0.3371782,0.22321144,0.539017,0.1447466,0.32292882,0.25781375,0.0827446,0.058933605,0.07469216,3.9106602e-05,0.016526258,0.044952895,0.025114821,0.004523084,0.013261711,0.007981572,0.08182639,0.063444585,0.047130093,0.028709421,JE-TMA-43
JE-TMA-43_scene01_cell1056,0.004714555,0.039390426,0.15757458,0.13406105,0.058727812,0.025152445,0.12813723,0.057468414,0.10019308,0.9452771,0.038394187,0.030104745,0.1675197,8.2833496e-05,0.12589656,0.12041467,0.13494964,0.0037322,0.01982581,0.04486339,0.26820478,0.060482718,0.03618321,0.025089486,JE-TMA-43
JE-TMA-43_scene01_cell5833,0.001856088,0.059146404,0.099705204,0.16453424,0.4969651,0.121445715,0.41806898,0.0818696,0.2601152,0.14873551,0.21654254,0.03938394,0.19279,8.2729435e-05,0.015009132,0.047408953,0.026615186,0.0047556367,0.006480629,0.00964145,0.06155276,0.043059263,0.043839905,0.032344613,JE-TMA-43
JE-TMA-43_scene01_cell2804,0.016718745,0.047412932,0.053324163,0.081053734,0.10619656,0.15923174,0.12461791,0.17474489,0.15123977,0.2327456,0.08855112,0.056069605,0.37960342,2.4846679e-05,0.60424465,0.48907167,0.627586,0.0074842926,0.081397474,0.3302586,0.2005788,0.2465562,0.08265542,0.09384584,JE-TMA-43
JE-TMA-43_scene01_cell3145,0.029886698,0.041617468,0.06615866,0.06546252,0.10588233,0.30525848,0.08808056,0.21676627,0.12239902,0.21614249,0.050596688,0.048569836,0.8015928,0.00016069805,0.55638,0.67952436,0.6675735,0.0048551937,0.074316286,0.010644859,0.15466265,0.0661296,0.06476206,0.048734933,JE-TMA-43
JE-TMA-43_scene01_cell7970,0.0029697765,0.030673832,0.19557342,0.08987151,0.20436935,0.11131401,0.10807218,0.17080656,0.13376464,0.06601732,0.19394597,0.032799058,0.09713374,0.00032626948,0.040190637,0.08158174,0.024545668,0.0022725714,0.006819328,0.0064683976,0.078266434,0.022117272,0.049702987,0.0036748273,JE-TMA-43
JE-TMA-43_scene01_cell9467,0.0022500295,0.032854028,0.26040643,0.0780991,0.70583916,0.053568423,0.6480603,0.21758609,0.3339534,0.062182758,0.07824209,0.068080425,0.115610376,3.7227903e-05,0.015408551,0.049767677,0.025400924,0.0041240547,0.0062045692,0.006556171,0.06522636,0.04560469,0.0597351,0.02079831,JE-TMA-43
JE-TMA-43_scene01_cell1857,0.0018452059,0.043127295,0.1283872,0.33219254,0.07069876,0.23689088,0.021887675,0.17610668,0.3039467,0.17024903,0.18994097,0.035299934,0.07220975,9.817492e-05,0.015970854,0.036544587,0.027340272,0.004612078,0.00917964,0.0120960735,0.121499754,0.06304323,0.044729967,0.03323494,JE-TMA-43
JE-TMA-43_scene01_cell2122,0.0022605509,0.0386271,0.09919872,0.35421562,0.112832844,0.11606121,0.05840053,0.10336207,0.2622034,0.084373064,0.09029381,0.035885997,0.061698776,0.00015148227,0.016089626,0.03960683,0.023285657,0.0034615838,0.007052688,0.011761739,0.11249916,0.05703303,0.046726793,0.020927321,JE-TMA-43
JE-TMA-43_scene01_cell8532,0.0013444844,0.043418802,0.10916502,0.47225478,0.091441125,0.026890397,0.07060023,0.022802867,0.31926772,0.0965179,0.14587758,0.22880493,0.16217268,0.00020086669,0.030860893,0.059483476,0.029239032,0.0040871208,0.006159372,0.3410571,0.06969627,0.53355896,0.08392221,0.026475294,JE-TMA-43
JE-TMA-43_scene01_cell593,0.0021079693,0.03983425,0.018837523,0.3409734,0.06650941,0.015765654,0.036465872,0.021082474,0.216255,0.13627139,0.07578291,0.06917013,0.08601099,3.8628914e-05,0.016028242,0.043353233,0.025914846,0.0035147672,0.011256339,0.17648652,0.0880241,0.27498013,0.045841057,0.028316313,JE-TMA-43
JE-TMA-43_scene01_cell11652,0.0016757201,0.030845743,0.25287992,0.14997664,0.33761984,0.0627748,0.5140286,0.115325116,0.3026789,0.12742947,0.07246948,0.098054014,0.25737533,0.000114660426,0.019456068,0.057445638,0.027670192,0.0047631236,0.011203854,0.032390684,0.08267777,0.06263725,0.06191859,0.027597694,JE-TMA-43
JE-TMA-43_scene01_cell9181,0.0015539278,0.031327296,0.15474729,0.089835376,0.61205435,0.08158094,0.48995978,0.10098759,0.2837251,0.051154286,0.36721525,0.040315192,0.0850164,8.157818e-05,0.014806995,0.046610326,0.024671769,0.0039405087,0.0040950878,0.00789957,0.0663515,0.039920434,0.052929252,0.01821778,JE-TMA-43
JE-TMA-43_scene01_cell266,0.0015981039,0.030295884,0.10115239,0.20571998,0.17978257,0.03287956,0.26335508,0.04636699,0.24878658,1.0,0.017866474,0.17652613,0.039071187,0.0,0.018448517,0.052352373,0.022214085,0.004131329,0.06576518,0.034394424,0.09333105,0.07173764,0.038254727,0.029891845,JE-TMA-43
JE-TMA-43_scene01_cell1990,0.007679173,0.046515312,0.07417704,0.035793293,0.1319452,0.14283751,0.17150103,0.0989623,0.104068354,0.3259472,0.048925325,0.09546408,0.21091351,9.792181e-05,0.6557317,0.5126468,0.88060355,0.004940872,0.19339809,0.015672334,0.12716809,0.06334873,0.11361766,0.06249087,JE-TMA-43
JE-TMA-43_scene01_cell5332,0.0011245252,0.029892944,0.30779302,0.08508048,0.31234738,0.7707141,0.2818982,0.11350751,0.16456844,0.13895652,0.12553212,0.04228762,0.108272485,0.009963226,0.016924236,0.054480713,0.025683433,0.0054388214,0.005790386,0.012289068,0.09510062,0.039668802,0.046717346,0.0245532,JE-TMA-43
JE-TMA-43_scene01_cell3083,0.0032011308,0.03935304,0.17338696,0.3539375,0.336102,0.062680244,0.40157944,0.11667334,0.33180785,0.100255564,0.07157674,0.06484061,0.08717924,0.0035095252,0.016407853,0.046546903,0.02539853,0.0044808215,0.008003075,0.010901094,0.10414666,0.058555655,0.04699347,0.03269385,JE-TMA-43
