,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-41_scene04_cell4209,0.0045062206,0.010803859,0.009621952,0.01365114,0.0101037,0.010379438,0.004343714,0.016525092,0.007579027,0.0014550169,0.013300343,0.01494286,0.011017974,0.024630632,0.01877812,0.009594513,0.012561819,0.01515378,0.015130409,0.0070030475,0.005048599,0.00720474,0.00020422763,0.012775354,JE-TMA-41
JE-TMA-41_scene04_cell2230,0.24654044,0.015059234,0.009156537,0.013173556,0.01126173,0.008085495,0.010694969,0.013756202,0.014176789,0.0028997804,0.0046331114,0.009766214,0.0140682,0.08729521,0.009323318,0.0003668999,0.015519593,0.30815017,0.28158325,0.0112626925,0.003156647,0.013480625,0.0072018146,0.010828059,JE-TMA-41
JE-TMA-41_scene04_cell1313,0.19201167,0.0010042564,0.0041502225,0.008273466,0.018657848,0.016814463,0.01005864,0.013074942,0.00072895346,0.00031610223,0.006614492,0.0064410833,0.01523855,0.067905016,0.010851258,0.008264745,0.0045970464,0.27126247,0.29506016,0.0041318764,0.005607003,0.0047907797,0.018695297,0.0008870165,JE-TMA-41
JE-TMA-41_scene04_cell2115,0.19111055,0.011307755,0.006401637,0.006541267,0.0002769323,0.013726448,0.008983793,0.013811976,0.0028890846,0.015965352,0.019960811,0.0141394865,0.0023764796,0.067247264,0.013592757,0.0110415835,0.019937262,0.19967952,0.3678919,0.012945442,0.017357834,0.0017533839,0.018930582,0.016891895,JE-TMA-41
JE-TMA-41_scene04_cell1899,0.1300408,0.008308547,0.019449688,0.013447678,0.0052538402,0.0014424715,0.015984774,0.01822726,0.01774758,0.012969153,0.0100299595,0.011473387,0.012923207,0.023852257,0.011056044,0.0151288705,0.003230522,0.15004198,0.32709435,0.014522173,0.012027616,0.010512929,0.01975423,0.0123322625,JE-TMA-41
JE-TMA-41_scene04_cell1217,0.21432096,0.009056024,0.016568707,0.01072114,0.013954142,0.01914926,0.011584942,0.016174296,0.017309267,0.009672167,0.014367438,0.009345423,0.017457226,0.06275417,0.0106314095,0.017307587,0.0063830833,0.2611369,0.26903978,0.010626123,0.0008528233,0.008493547,0.008355728,0.008656145,JE-TMA-41
JE-TMA-41_scene04_cell1208,0.018088106,0.015169764,0.015179534,0.017055467,0.013787722,0.03283909,0.01671977,0.015018514,9.065669e-05,0.0017758913,0.009265954,0.015883751,0.010504608,0.01709721,0.016765105,0.012163678,0.004946009,0.015783064,0.007985633,0.019946985,0.016431883,0.019933341,0.013621582,0.010871526,JE-TMA-41
JE-TMA-41_scene04_cell3339,0.004976092,0.0028830662,0.013341455,0.015949871,0.0025530583,0.0003148352,0.012095485,0.017929902,0.0061252546,0.0038690672,0.015118815,0.00608772,0.019292371,0.103394106,0.015630418,0.0034349025,0.014953424,0.04298415,0.005164442,0.018990813,0.004839375,0.008854909,0.01268662,0.019971361,JE-TMA-41
JE-TMA-41_scene04_cell5445,0.0168927,0.004744916,0.019938556,0.016727194,0.016411092,0.0064724404,0.0014951637,0.0027272347,0.005237804,0.011668954,0.010847089,0.016682982,0.015721958,0.03699598,0.007373941,0.005193848,0.01966374,0.020426413,0.012934861,0.013644466,0.009209335,0.019444246,0.013106892,0.00076862535,JE-TMA-41
JE-TMA-41_scene04_cell916,0.085449934,0.00762502,0.018110013,0.009418317,0.0036264663,0.0017064774,0.016288683,0.0011447856,0.009113695,0.005385605,0.0144007355,0.009621319,0.015435441,0.092383936,0.006220068,0.014506529,0.016040692,0.118435495,0.19746076,0.0006419513,0.016913032,0.010527409,0.007138,0.011679429,JE-TMA-41
JE-TMA-41_scene04_cell3255,0.011922169,0.017766293,0.006525926,0.00815972,0.0008557178,0.012170836,0.003097521,0.018402262,0.012266936,0.008463249,0.00854194,0.012361679,0.010663323,0.05272861,0.019804254,0.006514838,0.008889417,0.0052129556,0.019817881,0.018938117,0.0123611605,0.0046486226,0.0055197054,0.019750526,JE-TMA-41
JE-TMA-41_scene04_cell2720,0.0011174867,0.014819533,0.011432569,0.012885938,0.016544884,0.0007300014,0.01025888,0.012338506,0.00472874,0.015733983,0.0068797525,0.015756039,0.010102935,0.040658224,0.015288879,0.0023387861,0.009425756,0.018885849,0.016789904,0.010577076,0.008378922,0.01322883,0.011916612,0.011581286,JE-TMA-41
JE-TMA-41_scene04_cell2367,0.19712852,0.009337899,0.007014802,0.011427631,0.012135453,0.017053476,0.015409771,0.0007825704,0.008276563,0.0053089606,0.0017175878,0.005261693,0.011763806,0.01055194,0.0077222236,0.019484738,0.0037964091,0.22685015,0.31170717,0.007164527,0.0018340088,0.0062406086,0.012952909,0.008799858,JE-TMA-41
JE-TMA-41_scene04_cell3947,0.010532319,0.0066432348,0.080079526,0.009354269,0.00011832874,0.016083831,0.00518323,0.01806167,0.017875921,0.0063952813,0.00060955615,0.006170336,0.010514845,0.05381694,0.008818424,0.018524189,0.0082921265,0.016183173,0.016326949,0.0002691953,0.0047445754,0.005803392,0.01216726,0.011464159,JE-TMA-41
JE-TMA-41_scene04_cell1691,0.22129099,0.0077252323,0.016530124,0.014964632,0.0066154073,0.013913549,0.0012995332,0.006160084,0.0011870085,0.017425211,0.012668975,0.012625175,0.009186312,0.2165563,0.008315626,0.008180692,0.0002502545,0.24878824,0.29134125,0.0034751403,0.007800019,0.01408278,0.0016275916,0.004562349,JE-TMA-41
JE-TMA-41_scene04_cell3047,0.15122893,0.011586852,0.004441998,0.010655131,0.017308308,0.0018077932,0.012750242,8.525776e-06,0.018912997,0.0074987374,0.008079336,0.009983793,0.005521671,0.12549646,0.0060000373,0.0034283125,0.058457725,0.16788135,0.14266549,0.0149921365,0.011335858,0.009990206,0.016621364,0.009270973,JE-TMA-41
JE-TMA-41_scene04_cell1671,0.14309444,0.0025001592,0.008060846,0.0046694283,0.010053683,0.012554956,0.013497926,0.01693133,0.00059876824,0.006608646,0.016609749,0.007820752,0.0045861183,0.12661837,0.015759043,0.018737871,0.0036864586,0.19361836,0.15544467,0.011838394,0.01028198,0.008570573,0.016671276,0.007057199,JE-TMA-41
JE-TMA-41_scene04_cell1837,0.003945863,0.009714737,0.0060672574,0.010000096,0.018997738,0.01447554,0.0014300995,0.018678453,0.018078834,0.003999816,0.013757109,0.019902889,0.014243342,0.19900702,0.0062139514,0.0110206995,0.0177372,0.015191625,0.011022866,0.009577179,0.0041803764,0.014408076,0.015808916,0.013854872,JE-TMA-41
JE-TMA-41_scene04_cell3444,0.019713113,0.019718852,0.07814469,0.020753736,0.016497634,0.016543848,0.008391297,0.015918186,0.00984499,5.17163e-05,0.01753045,0.01619554,0.015109373,0.0058366465,0.012009133,0.012489983,0.00060591195,0.005933617,0.0058026304,0.019319426,0.015733078,0.016973825,0.003071251,0.0050293216,JE-TMA-41
JE-TMA-41_scene04_cell3080,0.11626158,0.0033532304,0.010668071,0.0067760516,0.0021451225,0.00019456174,0.0012839023,0.013902979,0.015588943,0.011883659,0.14540525,0.0008845948,0.00938249,0.021907195,0.018326225,0.0032948386,0.0100942105,0.17873847,0.043743953,0.0033024678,0.009349181,0.01870919,0.009716057,0.013832933,JE-TMA-41
JE-TMA-41_scene04_cell2899,0.21163748,0.013808623,0.002702995,0.01250494,0.015278463,0.01240076,0.018810757,0.016267292,0.018741474,0.005973339,0.00073326443,0.0029694152,0.011871518,0.024012975,0.0129687,0.009625549,0.007281688,0.31148103,0.37483776,0.0060028685,0.012214349,0.016887568,0.009580241,0.018438378,JE-TMA-41
JE-TMA-41_scene04_cell2571,0.2606629,0.007121058,0.0025943199,0.0064140274,0.012283257,0.01692966,0.018002309,0.016498962,0.015652651,0.003378763,0.016280526,0.012186491,0.018717848,0.02039123,0.018028075,0.007726493,7.778994e-05,0.37404582,0.40306896,0.012645491,0.01295985,0.011805908,0.013309992,0.015215072,JE-TMA-41
JE-TMA-41_scene04_cell1537,0.00019938969,0.0015180552,0.004578892,0.069545224,0.004799725,0.006323076,0.0063526593,0.018388357,0.0049094036,0.0013051596,0.017762443,0.003175387,0.0149986455,0.09663441,0.008790902,0.017585335,0.008910227,0.018005438,0.0077321017,0.0065382244,0.018151756,0.019034885,0.012698763,0.017109755,JE-TMA-41
JE-TMA-41_scene04_cell3615,0.004999458,0.0048764045,0.015323109,0.014957969,0.0144713465,0.016003959,0.0106587885,0.011931867,0.007462511,0.015836453,0.012848582,0.0024077022,0.0010717832,0.021378653,0.012190508,0.015851095,0.010029695,0.0040329206,0.012334863,0.011039357,0.014090535,0.0042401827,0.019210303,0.0098635815,JE-TMA-41
JE-TMA-41_scene04_cell3535,0.047796227,0.006842981,0.0010961988,0.00062532135,0.012446579,0.016310448,0.014668395,0.012706987,0.017788973,0.017277028,0.002896331,0.009585089,0.0053277123,0.07707474,0.013994656,0.0055275336,0.022197662,0.09402337,0.040514503,0.013063597,0.007330385,0.0011365267,0.019679625,0.011254024,JE-TMA-41
JE-TMA-41_scene04_cell1342,0.067538835,0.0010659448,0.0074259024,0.0041235657,0.010162536,0.0018747423,0.013345003,0.0070364247,0.015683472,0.01661427,0.016072398,0.0036632211,0.01979655,0.07114355,0.011940424,0.010319775,0.005579167,0.13332345,0.13546242,0.011298427,0.0085803,0.0066997274,0.012526609,0.010575887,JE-TMA-41
JE-TMA-41_scene04_cell2145,0.10217103,0.004630336,0.0065768436,0.018140983,0.007927558,0.009750167,0.012228363,0.008919477,0.016462183,0.018316118,0.08229333,0.011787167,0.015875567,0.03274949,0.0059332745,0.016945176,0.0022118161,0.14125252,0.16532223,0.00082278275,0.0008402324,0.00376866,0.012680944,0.018419951,JE-TMA-41
JE-TMA-41_scene04_cell1184,0.010716395,0.019839507,0.02634995,0.01060112,0.018193467,0.005806331,0.0035233833,0.012993603,0.019436752,0.010823075,0.0013342091,0.00410905,0.0019933595,0.0025088792,0.017591408,0.009384958,4.5352346e-05,0.00660298,0.0077462895,0.010466967,0.0045479564,0.012218424,0.012357297,0.0035085126,JE-TMA-41
JE-TMA-41_scene04_cell6033,0.020854924,0.010721786,0.04071495,0.01382779,0.023956437,0.012334534,0.01449178,0.008480153,0.00258955,0.011512537,0.21481255,0.002737604,0.038891077,0.3134409,0.013957141,0.015811533,0.0025894833,0.078469366,0.009293296,0.014353606,0.013482615,0.008759162,0.006986971,0.009998329,JE-TMA-41
JE-TMA-41_scene04_cell1020,0.011838384,0.013213356,0.29987243,0.007948343,0.00038879574,0.01022394,0.017794648,0.019815328,0.015328861,0.014314372,0.00053920894,0.014112421,0.012608823,0.028325237,0.019292433,0.010136938,0.009748335,0.011797895,0.018443596,0.014508969,0.009162969,0.013745097,0.009818866,0.009426284,JE-TMA-41
JE-TMA-41_scene04_cell1476,0.21502388,0.015172207,0.014487779,0.0054606204,0.0064328574,0.012428747,0.018677862,0.014913087,0.007257496,0.003177924,0.018382631,0.022491498,0.0025755945,0.08876028,0.004986966,0.015625797,0.014591351,0.5108117,0.324793,0.016276838,0.013033851,0.0029650328,0.019165589,0.007790884,JE-TMA-41
JE-TMA-41_scene04_cell4109,0.036589295,0.015211962,0.019841496,0.0030165093,0.01956524,0.010672155,0.017791243,0.011091693,0.00038774192,0.0050335717,0.01424011,0.00016588082,0.018095594,0.29977673,0.003921148,0.016964061,0.0036268486,0.09901606,0.16295427,0.0017006816,3.560165e-05,0.016625766,0.0031817413,0.016974263,JE-TMA-41
JE-TMA-41_scene04_cell4730,0.19279735,0.00056559267,0.011766818,0.015822642,0.017694276,0.003631603,0.011785941,0.01833179,0.011422737,0.009355396,0.002748628,0.009272654,0.00878905,0.049942512,0.0072633526,0.0073171123,0.010518326,0.21541229,0.24367721,0.014794667,0.012312275,0.01737955,0.019235589,0.0031194645,JE-TMA-41
JE-TMA-41_scene04_cell5042,0.26504883,0.015983563,0.008167697,0.009412771,0.008343593,0.012819701,0.0066408836,0.00041449768,0.008503347,0.011039303,0.02569792,0.01583401,0.017485911,0.011954357,0.0017604508,0.004859168,0.018181616,0.3315275,0.32997015,0.017647298,0.0053952527,0.017186087,0.005627648,0.018898375,JE-TMA-41
JE-TMA-41_scene04_cell3739,0.0078119393,0.0002718375,0.017798541,0.0014978632,0.015458015,0.0017768699,0.004018808,0.009665192,0.0058778482,0.003709018,0.01082261,0.0105805285,0.0075264154,0.03408436,0.011604318,0.01606253,0.018947767,0.012811031,0.0107617285,0.0141260205,0.008118404,0.0011670222,0.0064157494,0.006969625,JE-TMA-41
JE-TMA-41_scene04_cell5437,0.0012390378,0.006609148,0.019089555,0.0013070571,0.01766745,0.018229904,0.012636866,0.0015105746,0.017728347,0.016018832,0.015132383,0.007750227,0.0012577289,0.3898605,0.0011996614,0.016642451,0.017820451,0.019240068,0.018960522,0.012336039,0.0086007,0.015258988,0.010583103,0.0038977673,JE-TMA-41
JE-TMA-41_scene04_cell3678,0.0027779455,0.019844228,0.018767178,0.009277882,0.011357372,0.02642509,0.019749457,0.019406259,0.019445522,0.12022375,0.0037561287,0.016964652,0.011637927,0.13382536,0.013668883,0.007809519,0.018543959,0.082657,0.19713576,0.011968598,0.003155454,0.0046249954,0.008207454,0.00031608954,JE-TMA-41
JE-TMA-41_scene04_cell2756,0.05842279,0.002136087,0.005268387,0.002514325,0.006164742,0.012615453,0.015278701,0.012893042,0.012161561,0.01596807,0.010754783,0.005989754,0.052855,0.35009864,0.017851785,0.007782381,0.016944679,0.10028017,0.1407013,0.016571334,0.019391268,0.014928836,0.005050632,0.017558353,JE-TMA-41
JE-TMA-41_scene04_cell5383,0.23040652,0.017762002,0.01453598,0.004666453,0.011581212,0.01551744,0.0068416665,0.0023338823,0.0033107996,0.019322727,0.2320939,0.018780647,0.009889152,0.17338254,0.0066251894,0.007964176,0.012818885,0.091454044,0.0021256781,0.017975222,0.0026223792,0.008445576,0.008689367,0.015575642,JE-TMA-41
JE-TMA-41_scene04_cell5919,0.015646042,0.011664515,0.009076248,0.0027824326,0.011661011,0.03173111,0.0042738407,3.4260975e-05,0.016738957,0.011017716,0.0033810388,0.015356525,0.00030933772,0.083679676,0.0029870619,0.019804183,0.006557031,0.06948027,0.006005603,0.0091463765,0.004872765,0.01260053,0.009061142,0.019595616,JE-TMA-41
JE-TMA-41_scene04_cell3209,0.22273579,0.014115025,0.016444487,0.010675028,0.015148276,0.016309014,0.010989694,0.009244058,0.013770452,0.0010928744,0.018969534,0.013459743,0.0050586523,0.06266345,0.0174273,0.00081571087,0.017462386,0.24743956,0.20606788,0.0026277099,0.0063456045,0.0021010088,0.0077636144,0.019931365,JE-TMA-41
JE-TMA-41_scene04_cell2932,0.11309674,0.008201767,0.015181297,0.0013585575,0.018085571,0.02763886,0.016726144,0.0011297244,0.005515817,0.0595703,0.011572335,0.005563066,0.014518662,0.06493736,0.011183822,0.019392136,0.010549548,0.21029462,0.25397006,0.0056235837,0.009120653,0.013635602,0.010754842,0.019447967,JE-TMA-41
JE-TMA-41_scene04_cell4148,0.019695198,0.018109215,0.0050218883,0.0007931323,0.011490479,0.04491858,0.0072512017,0.012265621,0.0071193245,0.011101765,0.019379877,0.010782281,0.004954773,0.020746676,0.009481045,0.01264353,0.00024248532,0.005435994,0.0069241114,0.0137707405,0.009807056,0.019798517,0.009097902,0.00469582,JE-TMA-41
JE-TMA-41_scene04_cell3724,0.01119885,0.0068493993,0.09881707,0.014662969,0.012479095,0.27921388,0.019463178,0.016310276,0.00593775,0.010074936,0.00582908,0.005368886,0.01331112,0.02317695,0.011959518,0.012246529,0.0054352237,0.011854395,0.008075097,0.013651271,0.0030536682,0.0054079564,0.01733966,0.006859016,JE-TMA-41
JE-TMA-41_scene04_cell1743,0.118890196,0.019526994,0.009095868,0.009120939,0.0053151897,0.018176919,0.016847678,0.0049199406,0.0065159863,0.017286606,0.0008625713,0.008234718,0.0579144,0.08977936,0.007081809,0.0027640732,0.0054006246,0.13077317,0.2510124,0.002949025,0.019291982,0.003441058,0.008124842,0.017886322,JE-TMA-41
JE-TMA-41_scene04_cell1630,0.01658296,0.00865075,0.011658712,0.010675246,0.0045747757,0.009264923,0.012714401,0.007741305,0.009847556,0.017468669,0.0017256,0.018336257,0.014064196,0.049576174,0.01279555,0.0006167609,0.011987639,0.0074264403,0.006645836,0.0007250079,0.0003424506,0.015306976,0.0045879236,0.011093825,JE-TMA-41
JE-TMA-41_scene04_cell2606,0.09923578,0.0045552608,0.0007898359,0.013829343,0.005726173,0.0131837595,0.018704709,0.016637068,0.006717684,0.017573172,0.018990783,0.009318662,0.01177199,0.07551342,0.011153503,0.012831782,0.018016582,0.112356864,0.2657052,0.0059506204,0.017325712,0.011077769,0.0033420578,0.009375901,JE-TMA-41
JE-TMA-41_scene04_cell5846,0.19877777,0.019641552,0.019856323,0.011336495,0.011212288,0.019619657,0.012938523,0.014634529,0.01789102,0.00010702659,0.016011296,0.007023096,0.01945273,0.0061374437,0.00039815364,0.004020638,0.017292868,0.3072722,0.1774934,0.0019933162,0.0019811823,0.011849271,0.01638747,0.019052736,JE-TMA-41
JE-TMA-41_scene04_cell4852,0.093689345,0.0012015704,0.01540788,0.013024019,0.014275575,0.005769779,0.0018176986,0.009261281,0.0017475336,0.0059988825,0.004101428,0.018246373,0.011577818,0.063974686,0.008577418,0.013877141,0.016940104,0.19329189,0.12382227,0.017513404,0.013167878,0.0018267091,0.0024647873,0.010247356,JE-TMA-41
JE-TMA-41_scene04_cell4102,0.008762492,0.009786773,0.013232165,0.00057600177,0.019326147,0.009048699,0.010253076,0.009738454,0.01212275,0.012397126,0.010998885,0.00036895316,0.0044639166,0.025600526,0.008840544,0.0047090985,0.013832999,0.049069814,0.012876707,0.017071992,0.0031981478,0.011153356,0.009845847,0.012417305,JE-TMA-41
JE-TMA-41_scene04_cell4908,0.16846992,0.0015554278,0.015669705,0.003022499,0.009873286,0.009689579,0.01358391,0.009927507,0.015807718,0.0019263524,0.007045659,0.0080583915,0.00032291666,0.13404354,0.013720712,4.77883e-06,0.013500834,0.17050855,0.22978608,0.0019755177,0.013356249,0.0016352921,0.018255683,0.08737537,JE-TMA-41
JE-TMA-41_scene04_cell2636,0.07044398,0.013644335,0.018780831,0.0112838475,0.0061146934,0.009260238,0.012102136,0.018375052,0.008100049,0.004518669,0.0057700556,0.018805632,0.019083818,0.12104306,0.014576762,0.018859385,0.0035134477,0.13168,0.119631715,0.0041156625,0.013434701,0.0027299172,0.017181752,0.003902996,JE-TMA-41
JE-TMA-41_scene04_cell5002,0.19701605,0.008490258,0.004854313,0.015110566,0.012013699,0.0022421302,0.009063947,0.0099388715,0.016175276,0.017392624,0.012407176,0.0030606363,0.008905705,0.07427513,0.012089013,0.01723634,0.003025547,0.27112046,0.3482023,0.0076383357,0.012375425,0.00074969983,0.0034507944,0.010861294,JE-TMA-41
JE-TMA-41_scene04_cell2286,0.29904252,0.0028290388,0.0013832831,0.018648198,0.005697635,0.011215095,0.013958293,0.0019712776,0.017390627,0.0032864886,0.0038551034,0.010449341,0.015225338,0.022940828,0.016756076,0.016786616,0.026562598,0.27463844,0.31472087,0.010225705,0.008638465,0.01946449,0.01724198,0.0007600135,JE-TMA-41
JE-TMA-41_scene04_cell1059,0.005340017,0.0069458396,0.0028593326,0.002839648,0.015017641,0.011780254,0.015014082,0.01716963,0.014915509,0.0051037795,0.00824204,0.013282739,0.016730659,0.061140504,0.0069305627,0.006539416,0.0070889094,0.00663586,0.016250063,0.017767519,0.008922236,0.01659107,0.0067935595,0.016649736,JE-TMA-41
JE-TMA-41_scene04_cell4951,0.016044715,0.015538033,0.009718721,0.012052163,0.014910867,0.016280418,0.0018441995,0.0049071214,0.012378478,0.016511194,0.01233249,0.019469092,0.002125164,0.16949233,0.016586106,0.006390926,0.005711611,0.014632117,0.018900247,0.017568085,0.0009749004,0.011391541,0.010190302,0.017804254,JE-TMA-41
JE-TMA-41_scene04_cell5922,0.035599448,0.0072047403,0.006584123,0.012881803,0.013750215,0.0059769326,0.0051145987,0.008576709,0.016823838,0.016202057,0.017475417,0.0026685167,0.0010377258,0.06099252,0.017484162,8.282885e-05,0.0033706992,0.09712411,0.07888641,0.013673223,0.017840484,0.0120438,0.011094031,0.018955741,JE-TMA-41
JE-TMA-41_scene04_cell4769,0.6211649,0.012601653,0.015078023,0.014545935,0.016637484,0.018565575,0.017419543,0.010274402,0.012647396,0.007841515,0.017715639,0.016884983,0.009214505,0.026384098,0.017760755,0.0059288233,0.08906512,0.68461466,0.22875337,0.0017381766,0.0027151294,0.0098015675,0.0036550118,0.01891235,JE-TMA-41
JE-TMA-41_scene04_cell2613,0.012925028,0.015075322,0.0015154509,0.025492186,0.011872042,0.02647263,0.06985449,0.018756976,0.0068719094,7.90616e-05,0.0014035281,0.005680023,0.013459598,0.016993046,0.008062505,0.008528879,0.010840186,0.010703674,0.014295628,0.0024022122,0.006336068,0.018770594,0.014974973,0.00868565,JE-TMA-41
JE-TMA-41_scene04_cell2143,0.2783927,0.01512683,0.008877919,0.017985808,0.0060530873,0.015194071,0.01684778,0.01779243,0.005611862,0.006686999,0.12529802,0.01017848,0.016254485,0.026614103,0.009047488,0.006898935,0.009867,0.36574495,0.38309097,0.014399489,0.012434884,0.0016641398,0.015589396,0.004594757,JE-TMA-41
JE-TMA-41_scene04_cell5790,0.013512037,0.0066190194,0.0059738313,0.005226403,0.011229656,0.010610232,0.001246184,0.0077852006,0.01625653,0.012264516,0.0030704837,0.01794505,0.0053632325,0.21600772,0.014241247,0.0087818215,0.0061813695,0.010317408,0.009567551,0.015856707,0.0195881,0.016076002,0.0017823778,0.017189598,JE-TMA-41
JE-TMA-41_scene04_cell5268,0.018711433,0.018608363,0.017151274,0.018244188,0.014874825,0.0014055927,0.007797894,0.012223958,0.018527046,0.002475792,0.276963,0.005963676,0.018320894,0.017153563,0.013622578,0.0036299252,0.019261824,0.0062644654,0.010698005,0.010281486,0.013616088,0.011488464,0.011274272,0.009118527,JE-TMA-41
JE-TMA-41_scene04_cell3029,0.2308223,0.010239368,0.019742178,0.018467536,0.018927809,0.013294133,0.005127061,0.015024036,0.0068784403,0.010096015,0.007956247,0.0012662881,0.01617873,0.021389784,0.011690725,0.0076688286,0.0067859087,0.30574483,0.27770612,0.012289389,0.0028244825,0.0063756537,0.00054353825,0.013786888,JE-TMA-41
JE-TMA-41_scene04_cell1372,0.0011316814,0.017920595,0.09987951,0.008088721,0.011650821,0.0007580386,0.0133090755,0.016724017,0.010774108,0.017161418,0.004237746,0.007407308,0.0048587755,0.03565866,0.0015275319,0.005507739,0.015721168,0.0043885284,0.0042691217,0.003096533,0.0068712253,0.0048669977,0.0006236092,0.014766414,JE-TMA-41
JE-TMA-41_scene04_cell3935,0.41368848,0.0002568505,0.002647208,0.00200839,0.0064464007,0.0058196383,0.013733498,0.013035992,0.01095912,0.005080117,0.01161938,0.0020606364,0.014508132,0.0070532416,0.017165951,0.014635884,0.011009204,0.2592893,0.2916746,0.014365231,0.006826776,0.0076851407,0.0048419586,0.001967323,JE-TMA-41
JE-TMA-41_scene04_cell1448,0.15904064,0.012160857,0.0060518533,0.0062829717,0.00040951418,0.016277676,0.01576724,0.013763083,0.0019825662,0.005638529,0.017600212,0.01031996,0.0047848476,0.025662147,0.012788904,0.017148616,0.011227141,0.21246126,0.26460195,0.016563265,0.0060005407,0.00053253985,0.01923605,0.006111715,JE-TMA-41
JE-TMA-41_scene04_cell1146,0.02015409,0.014430586,0.0037624675,0.00036482787,0.004216624,0.0048673786,0.010600118,0.00714373,0.01377928,0.009240499,0.0027141294,0.0023205744,0.011613484,0.13723935,0.017405055,0.016992727,0.0039756466,0.07516995,0.14776343,0.0043197447,0.00074258057,0.0111916475,0.005571637,0.008806573,JE-TMA-41
JE-TMA-41_scene04_cell3079,0.0020399317,0.012184272,0.015908865,0.012254251,0.015799796,0.00037169206,0.011269471,0.0011684159,0.0066856854,0.011679774,0.006760413,0.015662642,0.018689027,0.057693537,0.006903978,0.01817072,0.0023440782,0.005477689,0.0040319893,0.007951258,0.0140536865,0.011550016,0.01846664,0.0042300676,JE-TMA-41
JE-TMA-41_scene04_cell2055,0.17850453,0.015177743,1.751617e-05,0.0011140257,0.018553298,0.019482264,0.00062905386,0.0050064432,0.01678354,0.017510913,0.0070110406,0.0014516592,0.0036109025,0.03373125,0.007969864,0.009406247,0.017990727,0.18566462,0.30010715,0.016439974,0.01752191,0.001717455,0.00790598,0.017733024,JE-TMA-41
JE-TMA-41_scene04_cell6217,0.06413224,0.016085517,0.008634001,0.01795545,0.019692786,0.0079373345,0.0040138303,0.011663997,0.0050943093,0.007441679,0.010475626,0.0058808164,0.015683217,0.37422773,0.0076045655,0.011725977,0.009580217,0.1871064,0.03099678,0.017220413,0.0008603981,0.0046445085,0.008788508,0.019458167,JE-TMA-41
JE-TMA-41_scene04_cell5347,0.0140387155,0.010625701,0.17500786,0.018573498,0.009579199,0.17292689,0.009126704,0.0028332965,0.007267456,0.00797694,0.00044367154,0.016717847,0.01599736,0.22952764,0.010170769,0.0017394668,0.00702142,0.00337825,0.014719599,0.01839991,0.0054846606,0.013667876,0.014677981,0.0059934612,JE-TMA-41
JE-TMA-41_scene04_cell1153,0.01840141,0.01689932,0.0021476746,0.0013990382,0.01585163,0.0015184958,0.0040033977,0.0149244405,0.009774127,0.021172492,0.01438967,0.006365389,0.013426645,0.038275726,0.019978888,0.014687792,0.0077099153,0.032715604,0.015317177,0.012424528,0.01383239,0.018786594,0.0013083928,0.0155732855,JE-TMA-41
JE-TMA-41_scene04_cell3151,0.0035166356,0.0070681507,0.2751223,0.013154287,0.002420386,0.20356843,0.018724248,0.012034347,0.012500815,0.019632455,0.030717593,0.015507226,0.065193065,0.046033777,0.015902596,0.0032525344,0.019067898,0.004833702,0.0018223604,0.005400286,0.005966579,0.0096893925,0.007870039,0.00250269,JE-TMA-41
JE-TMA-41_scene04_cell4365,0.0031588261,0.009276043,0.0026012077,0.014487604,0.0014294374,0.013416579,0.017598178,0.0021107963,0.008892956,0.02540138,0.004413334,0.018257216,0.019714227,0.10845333,0.010340523,0.010841864,0.010292052,0.06422008,0.0043838816,0.01735605,0.004596161,0.007198895,0.004228341,0.003832072,JE-TMA-41
JE-TMA-41_scene04_cell4239,0.007704513,0.002743563,0.0015450888,0.009322173,0.049002092,0.0020169788,0.018089928,0.002937425,0.010020615,0.004642546,0.6650319,0.015192607,0.005828631,0.052496716,0.01819235,0.010280332,0.017303228,0.08402514,0.0015612743,0.0003381706,0.017131276,0.009127526,0.01851255,0.0116365785,JE-TMA-41
JE-TMA-41_scene04_cell4073,0.08173786,0.012429099,0.011628323,0.0053126514,0.00839138,0.00050275656,0.007521286,0.015230271,0.0024126188,0.00097196136,0.010731255,0.001600627,0.061480448,0.20825425,0.012867249,0.00039018886,0.008919812,0.16905656,0.13725284,0.019291153,0.012127513,0.001447701,0.0228445,0.0036945806,JE-TMA-41
JE-TMA-41_scene04_cell4928,0.1568316,0.0030056885,0.0031433434,0.01322466,0.011992207,0.018312769,0.014914047,0.013398959,0.015408321,0.014780327,0.0121129835,0.013080095,0.017761435,0.31242767,0.0051685795,0.013177426,0.008002554,0.192882,0.15500341,0.017719558,0.002324388,0.009542679,0.004752101,0.013751875,JE-TMA-41
JE-TMA-41_scene04_cell4591,0.014933961,0.010832953,0.019431135,0.019874457,0.015623638,0.0022030228,0.012541321,0.0143244965,0.0010000956,0.014058156,0.012779553,0.012039915,0.014573827,0.0539111,0.0130425785,0.017864209,0.017611375,0.0011058846,0.0055669593,0.015575253,0.018033488,0.018111989,0.011375469,0.011751601,JE-TMA-41
