"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0216759259259259,0.996388888888889,0
"2.5%",0.0164236111111111,0.992326388888889,0
"50%",0.0212962962962963,0.997222222222222,0
"97.5%",0.027337962962963,1,0
