,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene059_cell01528,0.08976939411455989,0.1553577046105932,0.20921556139372574,0.07223022218088714,0.079453505276854,0.5846850993656034,0.08816501765864963,0.27544461961761985,0.03281736666666126,0.40560040857088253,0.018763386943901936,0.2631999517570244,0.052023171449739114,0.082088531137571,0.10466722265052923,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00607,0.06595578161646912,0.11100764135493862,0.1322134420088502,0.10119483546748329,0.06982218893648781,0.4319847861994599,0.08834214072554002,0.3306197282703527,0.012193036472565767,0.2723823448848129,0.023254302694513913,0.30817875872141703,0.07330886921364337,0.09459465672272716,0.155325440436635,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01061,0.15836622741066644,0.16168827964846968,0.21090623899725866,0.09022590298758747,0.19424848191498353,0.5387373010113652,0.2362821219891818,0.43974193985638954,0.027509043364729653,0.7012254336702322,0.024463204419373222,0.32751336697047345,0.08297570041477315,0.10416454648633766,0.1855935370920029,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03389,0.13643324548646762,0.11048044074361307,0.2383308163429927,0.09415983098349398,0.06752738781510918,0.04317666091149379,0.09664627817722944,0.008406456942285518,0.008556297811938573,0.1476222694200448,0.01801538029545586,0.27457057761306436,0.34065624957548907,0.22194349000503613,0.1431742505667047,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03707,0.08214269421613907,0.13501021120908183,0.23599337645741764,0.08273576636506827,0.06243640898429227,0.03897359289563462,0.07992347018794851,0.009588100352859551,0.01670827807199445,0.11124875828622155,0.010266278924309771,0.29743293060714354,0.1649515844824435,0.0924968721128607,0.20991645846215395,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01538,0.4211483438762826,0.34474409505366316,0.8658107612539818,0.09368195533164202,0.08054332012363652,0.04574080047865086,0.10872540468841364,0.012152017234217737,0.015965825559288094,0.11662719560260547,0.020321728477667375,0.3380360236470266,0.25375112604289185,0.19653558818954447,0.13434138123884234,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04814,0.07528710222382896,0.18792183180220504,0.2186383159787488,0.07929042565306517,0.10162424908941046,0.5323277396583314,0.14460681472513195,0.560701998845201,0.027523315203800677,0.4583644815014344,0.021284200325727896,0.31686498878465624,0.06867615873012396,0.08169347162522195,0.1477167373757963,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05713,0.17072642686759296,0.13644411706224324,0.14660587709200693,0.0847927621628655,0.05054741991536668,0.040798412420943224,0.0873148328876417,0.007170645261337432,0.007321091247896202,0.14044061736123684,0.014587970497435113,0.28604546920749785,0.33225076458604635,0.10559459076785588,0.08550676912473341,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04561,0.0795684365462288,0.1046096113360072,0.11759503696432393,0.06015114078328766,0.06268767790152742,0.045535601780513794,0.08491934786887496,0.013743550482435704,0.010493538620417341,0.15146894743044984,0.009380356832102333,0.2876254949450751,0.2033912693171856,0.12708355592985765,0.08149053930798475,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02089,0.5036757919640565,0.6072321791740005,0.5263358733535586,0.2173545169997446,0.08354472346579066,0.04574569960999762,0.13528687456998612,0.011590259575879036,0.022109294421808777,0.13134999767851552,0.02472074643272837,0.5874449349124199,0.26964287367472284,0.16009041997008627,0.17466088635783292,BM-Her2N75-18
