"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.00975308641975309,0.595722222222222,0
"2.5%",0.00493827160493827,0.551666666666667,0
"50%",0.00987654320987654,0.594444444444444,0
"97.5%",0.0145216049382716,0.638981481481481,0
