"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0536990740740741,0.954652777777778,0
"2.5%",0.042349537037037,0.940277777777778,0
"50%",0.0543981481481481,0.955555555555556,0
"97.5%",0.0604282407407407,0.966006944444444,0
