,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2038,5.445228260202022,7.461224653748335,9.099399935953347,8.147324531791913,6.049176043873961,8.291557964747913,7.044519419704264,8.598349997611054,5.908491668631542,7.48867529877068,5.654453285480089,1.6514432460823738,2.589645470355628,5.115236094057882,0.5114939678120292,6.206579991476419,3.5868078479524197,5.196390797443488,7.3012172686554715,9.386932510460161,4.960458454321993,5.757292012591311,7.476896069480559,5.552165406840442,3.770789760109556,JE-TMA-41
JE-TMA-41_scene01_cell1897,5.400070828656807,8.913415736266927,8.901881139116004,8.164822240094109,8.671054298277996,8.000878281798657,6.6488865819964955,8.417867895018627,4.934940609800724,7.378786414616941,6.634066341025088,5.123999408359393,7.329850996581942,5.383192065625901,2.788917848044474,6.214188935339547,4.45582289744699,5.192667169255642,7.2361044678260855,9.45728406737954,5.143939435151357,5.9293470037701885,8.277802209850591,6.546324634402679,3.8586491620595695,JE-TMA-41
JE-TMA-41_scene01_cell828,5.3380324023692625,3.62911638331272,10.860171221750226,7.994231111984367,4.622107023769657,7.06412590085523,5.7590204954045525,8.581919768812865,3.990602256798842,7.390485083604198,6.664828398192966,4.139275124337575,0.10755115553301063,5.10666112827907,0.0,6.212212689588866,4.837917072538504,5.006879759117171,7.32720307018472,9.358710136959026,4.541461194606608,9.522300760537698,7.436971114859372,7.918283540157818,3.5582801442094416,JE-TMA-41
JE-TMA-41_scene01_cell2480,5.575338210876861,8.040787517361753,8.44697516049672,9.126875130972604,5.703816183694674,9.591613278008301,6.935460420662654,8.71957603718191,4.918102565835585,7.403086250636653,6.397576289881641,5.586907144448345,5.276011242637238,5.377510107306179,3.6646523901708656,6.2182461361708485,4.607808811119597,5.304037696028548,7.209303193944764,9.30836837853474,5.24161627475204,5.1066284111617515,7.446112749407071,5.385310861808989,4.2158947024712585,JE-TMA-41
JE-TMA-41_scene01_cell589,5.6373963272038194,7.208142773784251,10.358808114327731,7.924542078522656,5.74748145923663,7.246596038103867,6.754390520256132,8.596992368341494,5.7978545748391195,7.371155097393653,6.0622555618703675,4.764668373732303,1.057522889350602,5.096134467120637,1.3320391076680849,6.292255283566731,4.488045327805824,5.153980672303052,7.451522046414939,9.293687416094945,3.7739463417195713,4.754727121381332,7.466540337620408,6.347099064136412,4.260705073845877,JE-TMA-41
JE-TMA-41_scene01_cell815,5.634558828095164,7.3228562104406425,10.358701065132273,7.878941312310118,5.709844757527747,6.943958594448983,7.045014308947885,8.686511864445658,5.3407133642445705,7.562958017583644,5.769884250013872,5.718444938465453,2.857083229478064,5.108301066546768,2.2248785622347382,6.337453857074698,4.902783843817977,5.282244137333968,7.440395312478906,9.32091250287,4.444279414204859,4.746598389522765,7.521905272865006,6.076613254750038,3.929446520124414,JE-TMA-41
JE-TMA-41_scene01_cell2533,5.485067357999421,9.191242506673587,8.43417202554697,8.982452694787924,6.282211661697547,9.123149969886452,7.297222710315695,8.716342010308386,7.001609645799515,8.50495223439447,6.884128959170643,7.379776492142851,7.349771577788092,5.884052046298048,6.113018728725717,6.226495530779423,4.363424116021978,5.911089615588109,7.308510805577593,9.311783231763618,5.501171535485483,8.497023247159492,7.9238800213910014,7.224062243260849,6.075099092043059,JE-TMA-41
JE-TMA-41_scene01_cell2360,5.5115771532409505,8.450177464697266,8.88243280167205,8.932137060922875,5.992439703152086,9.287328821158688,7.075662932827275,8.828899182575652,5.253155218702315,8.1765638332244,5.047343026728061,5.061019343252312,5.433250818207222,5.231955340059007,0.9788708622980673,6.226298553540228,2.91462954517447,5.42573328432595,7.2140318073025975,9.871998531404872,5.191394186343427,5.332834432180475,7.537308150345115,5.799950717979383,3.9561318633738045,JE-TMA-41
JE-TMA-41_scene01_cell2849,3.8043142886119115,7.117462708087402,8.180391809097857,8.387707411229476,4.8044768737446315,8.813526687260975,6.380969156714911,8.46405759638412,0.0,0.0,5.628657189647515,0.0,0.0,3.356582810000763,0.0,6.20587848891181,0.27707363044109873,4.061420984202486,7.176810980250591,9.537443687321058,1.8941578729608712,2.1239739426392745,7.475299914277631,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2872,5.3027627400769,7.044881523912307,9.586929821707798,7.901350267469291,5.214565620545142,7.283347693523677,6.345974777704653,8.579756452649319,3.379551189170518,7.158182664530095,6.059815601790958,5.273704323150631,0.828413327378689,4.7473065325551955,0.16106738147622,6.319924794438401,1.5411621664436241,5.206054754961549,7.169814659009246,9.021363877478514,3.1353145053237843,5.605465390558467,7.421526917921867,2.8538943938462036,2.2768024520357772,JE-TMA-41
