,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2077,7.069916254638645,8.458436065951947,11.150153579308665,10.552292564076508,10.849700325622454,12.46245785830149,10.043363430750341,9.028270485422507,7.527271382654598,15.470863967785085,4.57168551225484,5.0559307530953745,-2.855090932644533,6.314853654544781,1.766549605879833,8.385399319668613,2.8105942276200158,6.515890118859216,9.249313278386133,12.7859890089765,5.206605093708812,6.176292908046571,9.70339261457107,0.054051920437656165,3.1294975774242695,JE-TMA-41
JE-TMA-41_scene01_cell3182,7.739850457588032,11.279365477569522,10.95591361184635,11.402798868506004,7.417625239738297,15.425112857090008,9.825618566027918,11.141925766611315,8.570478644859888,15.301445549314796,8.004547502766066,8.440583104435555,6.679523893850115,6.7017133723765925,6.073020302246657,8.427176360825943,7.032028472393937,6.53526133115648,9.333051867393134,13.017999242084855,6.7009376621672025,7.155683129817577,9.835923223953195,7.76133294040242,7.231645403006657,JE-TMA-41
JE-TMA-41_scene01_cell2387,7.203720560921148,10.776068855417464,11.301532606840292,11.315233176349969,7.6669646970092735,11.503639764738926,9.588605613455309,11.169624433887668,8.220062468058257,12.527988568221431,6.5596624944308815,6.738495325601308,5.114688487412417,6.731290369822026,3.543988699979984,8.347516804464032,5.081297443109012,7.0191104436566345,9.285708925364192,13.264774727102907,6.800265322300863,6.7401088301793575,10.228444093877506,6.827775966572542,6.454157814100984,JE-TMA-41
JE-TMA-41_scene01_cell2004,6.260876514328576,10.067408290872782,10.816692817711694,10.638793521897032,8.237945284329324,10.196552193277595,9.857461059311081,10.113341453367296,5.073153840603132,5.652431628659704,2.851214003345298,3.419091980934183,-0.8720111094254754,5.496809634509686,1.3085384984294324,8.326757172912535,1.5570458396047906,5.749338169445328,9.299489386688741,12.638051351386396,4.502297309873846,8.532209427633827,9.889947887527176,1.57350784050585,3.0903217130803555,JE-TMA-41
JE-TMA-41_scene01_cell2704,7.437287602348216,9.64800443589462,13.441115831324591,10.015986128049843,7.725208603581326,9.533062425291426,9.775136365867636,12.392835332822678,9.259609997332337,7.908644597795027,6.816721328692445,9.713157334070843,4.125348013892383,6.676200775968377,3.4077202391136208,8.354027824880369,5.443559178391671,7.1036730496488,9.293732979697442,13.038302630322084,6.36949824436425,6.880183523134217,9.8461306978586,6.584488553043469,6.018770026168576,JE-TMA-41
JE-TMA-41_scene01_cell1970,7.236641857125413,7.334896407465657,13.962669300760606,10.22242144813502,6.624222718730316,8.701905386929095,8.563062757314471,12.245020409525031,8.215511861972148,6.965596827786576,6.9526237725929585,5.544410736455309,3.094801685753634,6.878424439617443,3.5662725047028894,8.339830674931877,5.947760219175764,7.018958205446149,9.439651721720159,13.457413783873621,6.441782545580924,12.277555963706654,9.840771818353844,12.153137253384529,6.410654803391942,JE-TMA-41
JE-TMA-41_scene01_cell365,7.067053873842207,8.824062116715153,14.06688478650501,10.425813070884924,5.462148313461597,10.972404965800417,9.023066469979154,10.822102202681723,10.012999098410427,7.376374116125177,9.450333015856028,7.178566365798529,-2.2330427839863214,6.65513975496412,1.3085384984294324,8.337943607380279,6.194956456290247,6.524762614565715,9.835087816763709,12.943561122853222,5.767235814415385,9.674052389373616,9.776005476156094,9.107280821319922,7.922937859898735,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.2512825255092537,9.616985204054977,11.921722480023822,10.411098342860294,7.989592972314848,12.931299050849073,10.014436869477189,10.871961466863354,7.424025469968345,7.851887287984109,6.755319630443802,1.1346401341235692,-2.855090932644533,1.6968026349481207,1.3085384984294324,8.417348690534705,1.3217889247341308,2.1983283404908924,9.51655858202334,12.281581560540443,0.8366832024051627,5.479166187808696,9.809608990537793,-0.2515495097990321,3.0903217130803555,JE-TMA-41
JE-TMA-41_scene01_cell788,7.102473265637205,6.372987788325521,14.350151085801052,10.20590189590382,5.946542827265244,8.602089641901417,8.826344884669378,11.139842753656428,5.920736195865987,7.6506317414207246,8.211908895151387,8.234989700260131,-2.817663804345453,6.8317764371201015,1.5297032142961204,8.309346295462484,6.774220055571058,6.612268345962333,9.489205666337629,12.956719924859762,6.56356011395201,11.53088197912178,9.745595673233256,10.02653914564967,6.0776219925193,JE-TMA-41
JE-TMA-41_scene01_cell1438,7.578936770950345,9.458810278852358,10.733369376850876,10.07765116241578,6.817237069528417,9.744322921339014,8.704460691003545,9.11435588109301,7.285793169402382,5.977857820751662,5.773608066954724,6.453941721347316,4.252538996018777,6.6453815476056395,5.667419646982935,8.420447692638458,6.587359508104241,6.674582613476982,9.312914193249997,11.877407930071527,6.519051025781622,8.562736402138508,9.742429425035207,8.259737988528226,7.695574994589951,JE-TMA-41
JE-TMA-41_scene01_cell2057,7.170096155099421,10.186059604947154,12.563705612265215,10.495405151886615,8.162694442083728,11.311040720564643,9.735358357358718,11.001532356536167,8.193201016757175,8.613261157455733,6.558793804744244,2.6411784696478584,0.44997007283393353,6.473441911633682,1.5083990002331302,8.316250120533043,3.764648896298595,6.668237888057309,9.350108438391068,12.641613036670895,6.408927429467115,7.425714614132781,9.909297083636181,7.169241583143975,5.240170713840257,JE-TMA-41
JE-TMA-41_scene01_cell2446,7.170499610757352,10.360306372019352,11.196055997107601,11.973404427548656,7.56463803747382,12.63137945768899,10.22642994464484,12.014184323187122,7.504010272741068,10.108825156840977,5.740906787785033,7.442146958593061,4.396472495424756,6.782566612299888,3.9018795296662447,8.33513779240426,6.00319399799479,7.0442992675696345,9.307229288652362,13.138597549394893,7.082549553007944,8.018653725994941,9.934920305973106,7.478256246092313,6.471781895518719,JE-TMA-41
JE-TMA-41_scene01_cell634,7.113501216830873,7.682167925855654,14.177114125301626,10.322068640992933,7.114949564916052,9.309250700339257,8.529930590122762,10.451300950449014,6.695390937693622,6.285711040561608,9.790401973777367,8.64133496213323,-0.7925989775792672,6.953756818541795,3.0754797714768385,8.321735694183788,6.8582681565239,6.644122651524613,9.689618518358316,13.18887357584114,6.364050238684724,9.330196752576095,9.768886290224499,8.042948427654675,6.39037849660642,JE-TMA-41
JE-TMA-41_scene01_cell1095,7.066798776272083,6.406736530346624,14.223941751262442,10.817386536648034,6.065892777543581,11.632262736807558,8.714424872448506,11.683820963168435,6.019826001040807,7.883794567663162,11.120378794481661,8.139680313598841,-2.855090932644533,6.879503395273462,1.8836972980870996,8.342982554585236,6.601455736894204,6.667121621178688,9.439857871478518,13.045972516336215,6.292768429687971,8.693590295604794,9.793722823025925,9.065686994936081,5.877842208394375,JE-TMA-41
JE-TMA-41_scene01_cell863,7.104293222773771,6.23964381325629,14.337451548043811,10.235619924810365,5.730811285155991,8.120820271713026,8.750788858629669,11.246812329112151,5.995947132370231,8.334965139195312,8.013643845726778,7.5568626641793575,-2.3255951302338653,6.648575643149895,1.9118286763486334,8.315668467487367,6.917528479778061,6.580073484403184,9.454066418562542,12.800128823179582,6.198557656926823,11.429078142061016,9.748914298233226,10.44362187130459,6.727687817300953,JE-TMA-41
JE-TMA-41_scene01_cell2940,7.01018572166938,11.063696969896576,11.637730602542739,11.899721328755504,8.423939221613882,12.810097525430852,10.530148319756911,12.53051791565913,4.839422105406804,12.17553063167437,7.9998029078215325,6.35005189629048,6.148641630255242,6.627623968220394,4.341661475626375,8.316931863226191,6.298545771987817,6.5533961579870805,9.34756778190967,13.524997547126482,6.676309160811224,7.654607666173442,10.49608154368818,7.340196160586668,7.1247561478824775,JE-TMA-41
JE-TMA-41_scene01_cell3617,7.298247185864359,8.8039571293424,11.27872584174618,10.341908024931467,5.68003814061391,10.66292574489043,9.329819192306202,9.455080255649776,6.925563081904617,6.858103552625975,6.1624559795677065,7.807239997026954,2.8290233529027535,11.110388666338759,11.034318630971377,8.433945631417592,13.26022365698293,7.091171916595835,11.340484355348837,13.12683388930108,6.287528841444791,7.068535210857135,9.919174998411851,8.218592449262555,6.070063713991261,JE-TMA-41
JE-TMA-41_scene01_cell1731,8.152146886586625,10.418660946018406,11.821183832939333,11.275852932118372,7.773011550709613,12.105840741444366,10.671069199640298,12.868735190791153,8.615186604758362,9.729262985866661,7.2818797571377925,8.917001612097167,6.361001838863216,7.041460924781483,5.539477719577659,8.390182849424129,6.747613256580191,7.139746465616716,9.416270438991665,13.465446033389414,7.265865524003957,8.164492074954863,9.965436418292633,9.003807226694168,7.716110948851844,JE-TMA-41
JE-TMA-41_scene01_cell2555,7.584879418183731,9.34931326359797,11.039717892218684,10.375064051155011,6.3708663396078835,11.029150122244722,8.798803340206193,10.097413264484722,6.414531362330873,5.846501314434981,5.660056861143248,7.971024833856444,4.0499678880435,6.069057811657689,4.862084519414965,8.391700246249457,1.3501614457953597,6.496180550539226,9.309144067038563,13.089244828545391,7.025424900851278,6.395540987320305,9.824837811613467,7.630472991851972,5.151987039212104,JE-TMA-41
JE-TMA-41_scene01_cell3239,7.085888985795234,10.778150723822904,10.99090164456553,10.931998471083658,5.4332191163499175,12.802669463121099,9.494236498963298,10.013506509110346,7.373858256717258,10.444795132302145,6.943286280637494,8.276907630069244,5.381807636634856,6.7546138131825595,3.69760566490989,8.34478133551383,6.768986864601938,6.73563365584046,9.333602528684608,13.17548819056775,6.03755105380928,6.243746210414496,10.133435386056703,7.66677142665242,6.5972978033173995,JE-TMA-41
JE-TMA-41_scene01_cell1076,7.4395447996577575,9.360619281987988,13.815930710430933,10.94681270699011,8.075087344952909,11.748179673542996,10.192926924103475,11.967484918976975,7.875142393377202,7.954804341354169,8.89472573194914,8.318709174137727,2.143263104949032,6.753914221459371,3.689807803503934,8.417919012676895,6.75113699026192,6.726486603361294,9.528268259739146,12.881664854186187,5.975851225570815,6.093986040082573,9.80698314843958,8.032640673219277,6.72256690507099,JE-TMA-41
JE-TMA-41_scene01_cell2542,7.199915641118014,11.541794784423475,11.670587969162987,11.240528877919603,7.082015712254921,12.742019744532854,9.543749662374617,11.539531778365287,7.247818563198243,9.068804511179149,6.970740840091556,6.264165741318967,5.800816176107961,6.612747695097533,4.395845323367885,8.37741575391992,9.052395622457848,6.816440905975697,9.288691596642794,12.696452127633403,6.860770775042938,6.681530162900433,10.169238619038222,6.199666353962507,5.217804072606859,JE-TMA-41
