,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-43_scene01_cell8559,-507.39908,1640.7753,-572.041,2192.3823,258.31097,8273.79,988.40625,1433.9746,980.9387,181.24191,-17.35983,-26.179365,-622.49713,-247.4145,-290.24097,-2307.407,-296.76175,-1573.9465,-1532.9702,4795.9316,-262.2735,-1248.7153,-948.2467,-979.8403,0.94696784,JE-TMA-43
JE-TMA-43_scene01_cell4210,-522.8235,-426.1293,5624.242,91.34435,212.23071,34.864616,-282.55432,456.70807,72.91655,11.765755,-101.14433,-207.26979,-486.5523,-217.58482,-331.86325,-2304.5798,-354.0608,-1581.5273,-1547.4067,-1023.5508,-237.05641,-1221.9343,-1008.4339,-1249.1598,-16.781075,JE-TMA-43
JE-TMA-43_scene01_cell230,-512.5176,1436.7467,3431.142,323.93774,-17.355139,1987.0852,-307.6104,584.50616,2266.9023,-58.476986,28.871355,-277.12222,-622.8785,-213.92424,-260.41385,-2293.1726,-354.34592,-1605.7805,-868.0509,5844.84,-235.62392,-797.60266,-782.81226,-826.2974,-44.018692,JE-TMA-43
JE-TMA-43_scene01_cell5082,-517.0587,462.17203,645.5459,2473.7944,104.710655,7293.9287,248.63527,1361.8452,56.098164,24.737923,20.024858,-149.9775,-609.4355,-249.00465,-320.25595,-2306.0498,-314.0199,-1569.9633,-1555.2965,6055.124,-227.0014,-1238.5701,-962.07874,-989.41547,-17.774101,JE-TMA-43
JE-TMA-43_scene01_cell4068,-512.75757,152.69334,5327.4717,482.71082,112.52099,1654.3489,132.8434,819.46954,198.01152,124.87629,305.22705,17.832323,-616.3038,-235.77963,-348.71265,-2295.6204,-325.2707,-1576.932,-1485.8021,13855.564,-200.70476,9.139675,-890.4884,329.33566,-17.144264,JE-TMA-43
JE-TMA-43_scene01_cell5760,-501.73425,926.5035,-33.761963,941.1859,193.69843,5340.568,159.57887,981.462,492.9901,142.91275,-20.662687,-124.77425,-621.31946,-246.89908,-314.30725,-2310.3818,-319.42862,-1584.4294,-1486.873,6460.0605,-229.56181,-1181.1842,-892.84424,-956.08746,-11.29232,JE-TMA-43
JE-TMA-43_scene01_cell6827,-500.91663,3530.4963,2434.7183,1203.4017,1006.33905,3270.051,-121.579765,795.1707,24.076588,707.09546,-110.69294,8380.405,-303.94705,-241.1579,-253.63696,-2310.6318,-313.15466,-1571.2416,-1555.714,1061.9121,-241.65282,-1213.5002,-988.6686,-1005.80255,-29.489204,JE-TMA-43
JE-TMA-43_scene01_cell7771,-491.29834,651.6735,3346.1235,195.34424,2430.7058,-280.5354,1198.0774,404.6999,459.05707,126.80738,16.657305,-5.1657248,-71.15842,-52.705685,-213.53178,-2250.441,-350.96463,-1569.452,-1444.9017,-3043.8862,-228.93282,-1194.596,-707.5292,-1049.0824,-39.57322,JE-TMA-43
JE-TMA-43_scene01_cell9042,-513.1053,1234.768,-950.8113,232.9978,77.10241,1491.6372,-112.961174,360.73932,359.81012,847.9955,-68.02002,-237.63423,-558.4181,-218.25374,-320.47925,-2285.799,-362.26596,-1642.2108,-1458.0797,1560.7148,-233.94759,-1239.2959,-911.948,-1058.3542,-7.595284,JE-TMA-43
JE-TMA-43_scene01_cell9153,-518.2339,3230.7288,-650.2969,1579.7906,77.82575,4137.0957,215.62233,700.7674,-23.665752,533.53156,32.882797,-102.46886,-617.2746,-245.23862,-261.2183,-2304.1614,-315.96542,-1580.1276,-1426.2277,4008.3818,-270.45984,-1231.9689,-881.3801,-1087.6266,-0.36693597,JE-TMA-43
JE-TMA-43_scene01_cell1010,-506.65533,1009.73395,4168.373,17.93847,-44.71931,605.1688,47.40882,289.10455,996.48303,-27.226845,-75.85022,-26.697493,-616.24347,-166.50479,-255.67957,-2299.985,-330.6485,-1595.2985,-1180.8124,1845.4014,-245.46104,-1200.784,-840.55347,-895.30255,-26.27491,JE-TMA-43
JE-TMA-43_scene01_cell9337,-514.91534,1516.619,1209.4473,138.37512,8.906107,987.3164,-115.858025,542.22687,287.09283,78.493675,-59.734283,224.47438,-366.7521,-204.1651,-186.28618,-2270.663,-352.8621,-1568.2157,-1431.0779,1937.0859,-244.53322,-1150.6086,-269.61227,-1075.0735,18.56733,JE-TMA-43
JE-TMA-43_scene01_cell3654,-513.6048,1759.8282,595.54834,-84.02442,1972.2361,-168.02606,1146.7463,-0.054267284,275.76355,39.350456,-4.939406,141.85591,-622.61786,86.08457,-176.11736,-2281.8584,-308.02255,-1580.9208,-1457.1171,-1488.8003,-139.30177,-1174.5852,-432.8923,-938.642,-40.004646,JE-TMA-43
JE-TMA-43_scene01_cell997,-502.5591,-750.4619,11995.972,-21.442389,-67.21917,-86.96165,-541.3779,752.0472,-49.47639,62.28179,77.54677,-287.631,-615.953,-241.29413,-289.2209,-2289.576,-304.75235,-1570.8536,-1464.8141,8718.919,-227.17819,2776.3801,-658.2655,1505.2758,95.16891,JE-TMA-43
JE-TMA-43_scene01_cell3177,-510.64624,567.88617,2084.7368,-52.94544,2869.1929,9.096734,1163.9133,403.98322,143.54356,-4.5609436,-4.2528977,472.69412,-619.80615,37.907536,-167.17934,-2284.907,-326.18503,-1586.047,-1366.4338,711.58154,-211.88747,-1225.1096,-830.20557,-990.901,-25.547203,JE-TMA-43
JE-TMA-43_scene01_cell8410,-499.36707,1723.1298,-592.49976,3753.5884,157.65544,12007.22,412.25793,1921.7288,-15.225719,205.02615,-11.540602,-149.98982,-620.6429,-246.18927,-285.39685,-2308.022,-294.0601,-1569.9308,-1544.7815,3707.3945,-259.4213,-1257.8438,-974.66724,-962.6738,1.0662305,JE-TMA-43
JE-TMA-43_scene01_cell8593,-505.2196,861.3433,246.63623,1518.287,8.688837,2866.7783,-136.45226,668.1612,-178.0484,1981.5067,-142.28894,-346.97244,-619.6794,-247.66492,-279.07657,-2293.7327,-325.27036,-1623.4712,-1564.4834,-356.63916,-255.44319,-1236.5131,-932.77527,-1022.957,-15.86602,JE-TMA-43
JE-TMA-43_scene01_cell12798,-481.13007,-372.64685,299.76636,26.27807,-82.90188,-164.62265,-326.69086,-113.42402,-172.25847,-37.846657,-175.86412,-120.922226,-603.0143,9157.006,3364.432,-2232.2354,7946.1,-1629.2338,-247.11447,2421.8916,-137.59593,-552.39404,-901.86523,-843.1488,7.555534,JE-TMA-43
JE-TMA-43_scene01_cell6996,-502.90784,3372.9792,2326.495,819.7196,659.30945,10.178094,540.33655,475.75055,27.487751,1867.1252,-35.679337,-150.9684,-580.4832,-234.35837,-203.5454,-2256.6062,-348.8343,-1572.1989,-1470.2098,191.35059,-239.54424,-1195.1046,-584.57776,-965.1538,-27.421791,JE-TMA-43
JE-TMA-43_scene01_cell8422,-481.4712,613.7957,-1730.7693,33.381466,-39.839832,209.42365,-537.106,-203.00848,134.15935,-103.80214,-169.2853,-373.92493,-623.0266,-237.3428,-292.28018,-2310.7852,-365.45163,-1651.795,-1583.9648,-2684.8535,-269.71692,-505.49503,-1091.6993,-768.10187,-32.430786,JE-TMA-43
JE-TMA-43_scene01_cell8777,-512.86536,3645.1394,-268.8777,2153.5925,174.92932,3284.2627,136.08131,991.096,-57.07725,5987.0063,204.53926,-44.44554,-622.8496,-246.7321,-268.44894,-2300.8467,-317.66086,-1587.7822,-1517.7991,290.77637,-254.28853,-1252.1512,-929.95825,-1035.2252,12.182014,JE-TMA-43
JE-TMA-43_scene01_cell6214,-519.9527,1033.6539,-170.99805,1391.9508,-4.8964133,3812.9636,-8.467276,739.9034,17.500355,791.43066,-133.5536,-142.58443,-615.06726,-250.71971,-299.92905,-2312.5454,-313.26547,-1598.6359,-1547.7964,2429.4727,-253.2085,-1251.1578,-975.7676,-1045.6431,-17.088661,JE-TMA-43
JE-TMA-43_scene01_cell4290,-497.7108,828.9659,3944.2153,412.057,993.7751,1210.2118,101.23585,414.48334,119.240616,378.63962,-11.4765,556.7962,-426.96112,-93.60029,-258.546,-2290.1816,-336.0447,-1595.5304,-1451.8163,-2750.2583,-168.73921,-1219.7352,496.09964,-830.79395,-17.810493,JE-TMA-43
