,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2077,0.4469640228119356,1.7124194569772302,2.346084851955564,1.549695021777257,40.86958193018179,26.30902452028326,1.7535625570370015,0.9742030098712391,1.2677819962452996,90.94643576515143,-1.295863900849771,0.6533601841135379,371.69867171354724,0.15226109940289456,-0.7681695185395938,0.3506755129277872,-1.7569243939434616,0.04482457508168913,0.5160871844552475,0.16723494862253396,-0.1222085169038376,0.7399343426598256,-0.0029700154547991353,0.03706053511973728,JE-TMA-41
JE-TMA-41_scene01_cell3182,0.6998848780717402,15.348254234569481,1.9441527578646385,2.8011845400212363,5.187818107483986,119.37518438383668,1.4749460527488465,7.807527130359116,2.679371834063325,86.32646649097637,2.9256265409001774,77.0847453532153,444.3964808222281,0.34268355540489326,-0.04057022501190133,0.36202266428695173,-0.8998029840807877,0.04674446273747623,0.5453640020177379,0.5483664012531617,-0.009080847781125279,0.806295709394088,0.4898676183329478,1.193064514982571,JE-TMA-41
JE-TMA-41_scene01_cell2387,0.4887749336650593,10.05637546704005,2.698814932298129,2.6446971398170973,6.093023091983514,15.870982970107383,1.231844833851881,7.913186498167437,2.0760879158777366,35.14894065334936,-0.05152965413552524,19.347544536215523,400.8905041368117,0.36011606110496075,-0.6933466259405279,0.3406693334525843,-1.591913921279299,0.10499448958665791,0.5285977281702157,0.5923815476204417,-0.06908543440101766,1.0461287090466151,0.2532684603252906,0.5373211254989572,JE-TMA-41
JE-TMA-41_scene01_cell2004,0.2608323960115295,5.625476184618895,1.6874145806062812,1.652722492825772,8.71662987582573,7.725601394711086,1.5120953785061488,4.195577569952689,0.28503921838176316,-1.6911907638850492,-1.5750980560768681,-5.423454232976127,372.32649597428315,-0.08751945833254338,-0.7754326793923454,0.3352973964180941,-1.7786121913891844,-0.012513165182583386,0.5334197286938596,0.09244877406448682,0.4534673461163923,0.8352871694552435,0.0013856470887998462,0.036435154524391056,JE-TMA-41
JE-TMA-41_scene01_cell2704,0.5714513755845556,4.037075255186891,14.687115798758867,1.0065704045741084,6.323517559263337,5.231255032736443,1.418362832480046,13.07565677146966,4.45779759588594,3.802205614547458,0.2799692384524415,189.5078924912953,388.0289594269357,0.32801052245256423,-0.7035547437361664,0.34237041939359436,-1.5278824224664884,0.11753073831288408,0.5313996726932722,0.4233617977053299,-0.05126063093477473,0.8116842865555057,0.2129934594861087,0.3473508633146858,JE-TMA-41
JE-TMA-41_scene01_cell1970,0.4996540750227505,0.9140817681218445,21.408403248486806,1.1975346175504202,3.027064177506907,3.0745770591233654,0.640486456736038,12.397181890484477,2.06926564195799,1.0760430705108868,0.48152775890348964,4.149641077228267,380.557004584668,0.45398268283643795,-0.6915683533816974,0.33867131735700085,-1.4033029560801475,0.10497262286717834,0.5852496462943466,0.44800667484229995,17.65388887724137,0.8088503765820989,10.520484608305345,0.514181695504484,JE-TMA-41
JE-TMA-41_scene01_cell365,0.44611021221175573,2.19196151565129,23.065831341812583,1.4073268835251926,1.189568645808003,11.9114184188624,0.8353571829803437,6.620538791927958,7.834884085496495,2.174819486800913,11.321126134719725,28.732708736511057,371.82509898917453,0.3161458229953067,-0.7754326793923454,0.3381824424008113,-1.3222333063607952,0.045700464408880315,0.7626972032250279,0.26306378550681986,1.5957539056034928,0.7754793683772024,1.258231022003569,2.4512589352650607,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.009083759151065962,3.9410441266141336,4.5972659345468925,1.391376293366429,7.4708030952195355,33.54736470635246,1.7130586114069002,6.801636556100474,1.1798527093084161,3.6167873054003166,0.1951476108801251,-7.860406477359632,371.69867171354724,-0.304202773334306,-0.7754326793923454,0.35932328511849265,-1.780829982795745,-0.0810429501862524,0.6159640999301785,-0.00673312326021458,-0.16009669334993593,0.7925922103083127,-0.003414090747260179,0.036435154524391056,JE-TMA-41
JE-TMA-41_scene01_cell788,0.45679242189723834,0.6412460084212372,28.22104585926607,1.1814700508653637,1.8125648592718655,2.8707638592987346,0.7412623818443989,7.799583692617622,0.44747677852538637,2.9827604488730053,3.6652951422956788,66.23572192476142,371.70505912380736,0.4228837325358219,-0.7722576008833739,0.33085183546873775,-1.0597432151974067,0.05465899464094015,0.6048472175380737,0.49271213700860494,9.043707989157362,0.7603588866130554,2.3904887944375495,0.3682218572544984,JE-TMA-41
JE-TMA-41_scene01_cell1438,0.6283235722361387,3.489736812800329,1.5451294786317744,1.0614363734422998,3.4671163726769745,5.93772864834442,0.6913903286121004,1.2099646787581153,1.0724587946638782,-1.0979818755590909,-0.757279340280276,14.57742301959906,389.29989603191996,0.3107235005430544,-0.249530644259079,0.36017252276489353,-1.1574345794660026,0.06140722414683353,0.5381631093472308,0.47589095427649997,0.47141605728543823,0.758803999425434,0.6951903563660018,1.9329739500272836,JE-TMA-41
