,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2077,6.785488006458132,8.520808194883294,11.1388734535162,10.795530929191795,9.737971010138754,11.932144096736874,9.283199148883185,10.900680866801657,6.804269997987557,12.617742608246438,4.958531902676608,3.8892965355937803,0.0,6.030733127539607,0.5310456072441962,8.032012761668392,1.6457876934171995,6.320114958656692,9.356504622556795,12.450884862593607,4.7890042738710035,5.880577402714382,9.671322785524337,0.3068606467984205,0.05964294642740167,JE-TMA-41
JE-TMA-41_scene01_cell3182,7.437917692600186,12.064096339095704,10.94586514988411,11.447625411248314,6.936200913187882,14.06753798902177,8.977188887371735,11.385500399382625,7.951727491620769,12.548648339287164,8.508648699446718,7.106454274434283,7.968412386417242,6.52671696191187,5.524226741434365,8.074207667237793,6.312337797833297,6.341108185531752,9.442503958008784,12.711615037915191,6.426645966235797,7.125795023253476,9.81399065824436,8.0458992462632,6.304921669581672,JE-TMA-41
JE-TMA-41_scene01_cell2387,6.91579640572053,11.431919575769175,11.289292206195,11.380487207167425,7.139749056334268,11.241056265601484,8.644100103098726,11.391853230592073,7.566293079148595,11.41753660927961,7.014411358741845,5.4885969720114,6.660624650961507,6.564637367439597,2.591915261362923,7.993752017763106,4.155918143448433,6.865471795985583,9.393882645908192,12.98893753695086,6.535499090736088,6.597425049587895,10.236535210308116,7.108495814543464,5.121242543375579,JE-TMA-41
JE-TMA-41_scene01_cell2004,5.9975878218432515,10.541791684356037,10.80752636310427,10.861852769339665,7.605868153577945,10.298946483236096,9.021939599246886,11.149568762800252,4.104906086810405,8.61344843406231,3.17929478511279,2.33345907267707,1.6573294780529966,4.981937196935397,0.0,7.972784826079142,0.26006283930250296,5.4893772161255034,9.40803482569433,12.284634912340817,4.017152089380359,8.875938919059678,9.872147576841266,1.8325775057608575,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2704,7.143260373933474,10.014990987557992,13.415309536301008,10.384338511184863,7.187296587703961,9.82072275463066,8.906243502060605,11.672427324042587,8.70972520784135,9.533609089202903,7.2802506213515645,8.316053178928446,5.833797726371415,6.494007981033349,2.4339175311970194,8.00032849110882,4.556377174722504,6.957115058574967,9.402123031774142,12.734431407738523,6.063420763214633,6.775518834935599,9.82497893877415,6.8642058011051645,4.458390337436634,JE-TMA-41
JE-TMA-41_scene01_cell1970,6.9478575353981755,7.10956235405035,13.933556724980923,10.542614969616126,6.28850812973007,9.221649617530312,7.202841572069468,11.638521737841893,7.561287945164829,9.149002457476183,7.420795123354893,4.353603157951954,4.972534211849267,6.7532743935717665,2.6177524358388258,7.985989113238193,5.113742166049188,6.865306643105807,9.55198166800084,13.20542224172821,6.142637453397134,13.63785163148712,9.819210486592368,12.455800361395003,5.0550119780737335,JE-TMA-41
JE-TMA-41_scene01_cell365,6.782700439045076,8.980060947371754,14.037110983970157,10.698557857140381,5.339850002884624,10.858158166147527,7.849313104069721,11.31214053425212,9.53840293201932,9.316531111375056,10.003817572657427,5.906890595608519,0.5198674724992713,6.467006100603776,0.0,7.984083318538086,5.387003622882292,6.329730396997988,9.958094204159412,12.62796210219889,5.403400212375215,10.327702635295775,9.749489483347272,9.397393169919713,7.357373918303543,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.14501757740724142,9.976028018665295,11.905550057363609,10.687275750716521,7.4031262691054085,12.270071340970015,9.242546766982379,11.323577087458473,6.690706210427224,9.51046218755525,7.21675151015987,0.16205675810897305,0.0,0.11003454576069076,0.0,8.064281112885276,0.0,1.6410285631419153,9.630965001942428,11.8840391387017,0.0,4.9942359145848165,9.785663470571395,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell788,6.817194312564392,5.901336854524102,14.318581305921759,10.529949271638042,5.735284765021202,9.149705366198171,7.572848149029517,11.38502171358353,5.037189634769116,9.428383119338367,8.723092837794914,6.91103485615047,0.03127916648785807,6.6934678627393716,0.2564316710095468,7.9552000462856975,6.027345558998066,6.424563219145922,9.602874242558235,12.642750235432818,6.27609368643254,12.688514324570528,9.716754390638059,10.320439399016037,4.547988905082067,JE-TMA-41
JE-TMA-41_scene01_cell1438,7.281208334976057,9.77734988403866,10.724731433397896,10.431618062603167,6.4460748213696615,9.972993354220387,7.401557045738819,10.920426029520883,6.538660202369419,8.746168218991336,6.201507870340806,5.218124847258278,5.9400956813239585,6.454495608410454,5.053948971568508,8.067411485546113,5.820782201722219,6.492095494791351,9.42182223861713,11.429834121260596,6.227315673000385,8.91475243335525,9.713345597284805,8.546357987667445,7.011227255423254,JE-TMA-41
