,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell00436,0.40800515932918613,0.5860255360644994,0.6696108748454123,0.1766331937385368,0.28430121710192446,0.3473185622552295,0.262410796498816,0.31842010188638475,0.7159521096754774,0.6933669431951899,0.41661588520776865,0.9956814449383147,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03680,0.3419690221009616,0.5274432632184297,0.4800133912474792,0.6949749504802174,0.37686811005944776,0.45998652742893165,0.8882082916998173,2.4143358575903093,0.763200386926927,0.4350525908549848,0.45569284730669846,0.6107815117806037,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00715,0.4152940941356394,0.5908890347829006,0.7914836829723623,0.14640525893619127,0.28420648218557026,0.33529162049560196,0.263486277438367,0.3202933734511291,0.6903791975574686,0.7234045752214148,0.4581413395095848,0.817625031470417,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02950,0.7799067769848402,1.342278648489114,1.9150371170199785,0.19111866614282513,0.321209024556324,0.31056125333213846,0.27344709084322155,0.3671837253381648,1.0308809076510197,1.5026997207700945,0.41458788476987646,0.553251012060399,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01029,0.34751103992981647,0.5233451267365576,0.5641436636710382,0.18762371481114615,0.36495447403292147,0.31555405210584253,0.28344242013114346,0.3700791889898614,0.7878293131789753,3.4945439359663393,0.719509942502513,0.7137285621085683,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04150,0.4370548782585055,0.5316849626757054,0.7760361050988964,0.20409279592457674,0.3415986189206465,0.35988667873198826,0.2835278195805879,0.40654576731893166,0.8091548027178547,2.901929581097075,1.0904191046235605,0.6982029851492876,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01570,0.30865386537788464,0.4965111128049393,0.46641914465440903,0.18553297228106258,0.2844824519203425,0.3337438778821364,0.26216747014094977,0.3188981239384636,0.6673158395621104,0.4856681854271697,0.39714968911748294,0.7330856901410954,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01450,0.6910354342800178,0.6740889651327499,0.3864582798846912,0.17991237732697662,0.3099473522460239,0.30434497153965245,0.2866560072943426,0.36342495987945034,0.6830701751261063,0.929588665736466,0.47110144571702905,0.6985020926107307,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03139,1.0222662837843757,0.8209947961790725,1.8581067564795166,0.18748336988548564,0.34972152520975086,0.3088224253598572,0.2764178090289264,0.34776846323501576,0.8454537619451064,1.0917578292802304,0.3818138044378219,0.7788227199521156,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03387,0.5800789652413657,0.8936130398590783,0.33469156925450055,0.1593882753943343,0.29831852300615846,0.27556171014191355,0.25975751662624313,0.33407813399931496,0.6818838728360291,0.6431253267930572,0.6643932303594948,0.5011205844920321,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01986,0.47202320520717467,0.6732677674648686,0.625876401902936,0.20908741187456004,0.3249298534283198,0.3574413289606258,0.30112102092688664,0.4212274257248212,0.7151381539404111,0.4947282711791397,0.35558966696241234,0.6138345692925048,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02999,0.38553164233061127,0.5559569445749681,0.6376349730159467,1.1845215211241742,0.3509110439971917,0.5137031346285441,0.6014600055041397,0.375550585299301,0.7493917076945429,0.6438364590861908,0.47139623350923904,0.6400245484946218,BM-Her2N75-15
