,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell03360,0.392291,0.20425376,0.1432695,-0.53561765,-0.24626775,-0.2170672,-0.38882497,0.023679491,0.048607014,-0.077879965,-0.18809728,-0.14478876,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02007,0.16586803,-0.26915964,-0.120473675,-0.5088133,-0.23141344,-0.25974214,-0.29473975,-0.31166482,-0.06196145,-0.22708276,-0.1573297,-0.06762106,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04801,-0.14750417,-0.13881221,-0.011748126,-0.44212002,-0.17626695,-0.13590164,-0.1368674,-0.20922947,0.027338887,-0.027590454,-0.028966743,-0.10148967,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02189,-0.057089396,-0.034531917,0.0249225,-0.54859585,-0.23432155,-0.23557784,-0.36944708,1.3766571,-0.024177825,-0.19710654,-0.07271179,-0.042287778,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01507,0.22950976,-0.02176776,0.21352042,-0.5323721,-0.18140109,-0.09166188,-0.30648547,4.0318975,0.17746302,0.039788783,0.01879422,0.41813278,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07521,-0.23984678,-0.14646968,0.033992417,-0.40156955,-0.16734286,2.0127916,0.2182098,-0.30016515,-0.05604253,-0.07875359,0.011133831,0.21055166,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02691,1.9322093,0.34571883,0.060993917,-0.54204214,-0.19947521,-0.20047997,-0.38976407,-0.2811835,-0.030642962,-0.03915018,-0.034104306,0.057083238,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07964,3.0435805,-0.12861654,-0.09354042,-0.53598106,-0.17900495,-0.19988517,-0.36567843,-0.29469195,-0.02017126,-0.09113222,-0.059191365,0.19814508,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07704,0.07868051,0.102886714,0.29765105,-0.5409994,-0.22113506,-0.27193388,-0.37285313,-0.32576096,-0.08332536,-0.17306864,-0.10363575,-0.12574,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02679,-0.16584744,-0.19902411,0.12529345,-0.55486935,-0.21805643,-0.14942671,-0.36594334,-0.3113001,-0.056892432,-0.14918137,-0.09509321,0.16849671,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05798,0.040184133,-0.11200716,-0.023512652,-0.53759724,-0.16066317,-0.24640115,-0.35138285,-0.30112204,0.025990987,-0.047781765,0.027151447,-0.087189205,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07101,-0.38998824,-0.12014278,-0.14270632,-0.18979421,-0.1426361,1.4108108,0.35586792,-0.32035038,-0.030258572,-0.20529312,-0.104351364,-0.028024921,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07802,-0.29558182,-0.18146446,-0.2596942,-0.5242068,-0.20982479,-0.28110152,-0.34557375,-0.33462077,-0.15381363,0.09726542,-0.21345563,-0.22969653,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04363,-0.073991366,-0.14146885,-0.12298869,-0.16570082,-0.14052634,1.6624576,0.51846534,-0.303196,0.013686383,-0.20975477,-0.05856313,-0.03942926,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04240,-0.3841462,-0.23250923,-0.09617131,0.020146819,-0.11576615,-0.13232096,-0.042604394,-0.28960124,0.003293121,-0.20202893,-0.033175666,-0.11684985,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00265,-0.37763685,-0.27146348,-0.24523775,-0.45336366,-0.21354978,-0.28617838,-0.16606688,-0.31867227,-0.062195756,-0.28253177,-0.24207376,-0.2991481,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08059,1.643395,-0.20096079,-0.117964916,-0.53694797,-0.22305371,-0.31484997,-0.36681935,-0.34398642,-0.07746414,0.12006217,-0.08403053,-0.24936055,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00925,-0.41774485,-0.18429247,-0.12607072,-0.3234428,-0.15975858,1.9380075,0.4202873,0.29261816,0.012443209,-0.19582236,-0.13265948,-0.013005922,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04540,0.109745316,-0.20070264,-0.156936,-0.5367822,-0.1846839,-0.23311336,-0.33788478,-0.31050807,-0.026730156,-0.20193434,0.0942469,-0.10745443,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04760,-0.307132,-0.21994516,-0.17189692,-0.1940873,-0.17498006,1.1675926,0.52394515,-0.3213276,-0.04242853,-0.30152428,-0.12962745,-0.20388539,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04346,-0.20605601,-0.2077848,-0.014768532,-0.539412,-0.18294232,-0.20631205,-0.3457986,-0.29571435,-0.0046047326,0.27556956,0.019361358,0.048731435,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00212,-0.4182665,-0.15088943,-0.14720105,0.23395982,-0.10880761,0.6560782,0.49060374,-0.28969502,-0.003522074,-0.27068907,-0.17997791,-0.20719238,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01551,-0.020577976,0.03676096,0.19681986,-0.5410226,-0.24254476,-0.25266016,-0.38385224,-0.31734562,-0.016540801,-0.1626994,1.0514,-0.1428472,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00781,-0.38060662,-0.119542144,-0.018612256,0.2178317,-0.16207092,0.6044462,0.9628915,-0.30098835,0.015897239,-0.17643112,-0.11366209,-0.11032236,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03850,-0.22346993,-0.08683636,-0.012914112,-0.1337004,-0.1457933,0.27345002,0.45622283,-0.27525547,0.027835453,-0.08432633,0.24671106,0.14286833,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02319,-0.40939027,-0.17314091,-0.14024077,0.07762459,-0.18129532,0.86588,0.73938876,-0.32430464,-0.051691093,-0.31063032,-0.19280966,-0.2122906,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02157,0.49578315,-0.108917676,-0.063192956,-0.5272858,-0.16630782,-0.15869118,-0.32717788,-0.22213966,0.03522321,-0.012689412,0.40328386,0.14318071,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03001,0.38749605,0.043992076,0.2096938,-0.53938156,-0.20958297,-0.19423987,-0.37911415,-0.30798665,-0.025763368,-0.018968701,-0.018481452,0.11143481,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04692,-0.39533976,-0.107769035,-0.1586258,-0.014286665,-0.13616394,1.7486516,0.5344791,-0.27902636,-0.04149846,-0.316021,-0.19627418,-0.2357216,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06067,0.13989829,-0.20013174,-0.07079374,-0.548073,-0.1907485,-0.216217,-0.3670694,-0.3190377,-0.009789502,-0.11001724,-0.06870469,-0.0027600026,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06250,-0.16318561,-0.0003091936,0.059655733,-0.5099126,-0.24718086,-0.18381257,-0.29188788,-0.31694978,0.04115524,-0.040270805,0.21431999,-0.038451027,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07951,0.527811,-0.043743875,-0.14437304,-0.53699297,-0.18078671,-0.2812941,-0.35518467,-0.29308605,-0.019217288,0.24913967,0.39622667,0.068924956,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07492,-0.44034064,-0.20174131,-0.19340031,0.113609105,-0.18746732,3.3314369,-0.017686015,-0.25589892,-0.11037967,-0.34882486,-0.23770835,-0.27943975,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00588,1.2178199,0.120931126,0.54652256,-0.5306976,-0.16252439,-0.26967,-0.33197793,-0.26383853,0.15373012,0.019540071,-0.10859092,-0.15744253,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01662,-0.43725967,-0.29429632,-0.2666896,-0.3850539,-0.23443986,0.7841337,-0.06300361,-0.3178108,-0.11006174,-0.31208313,-0.2822123,-0.2223915,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07156,0.047391526,-0.13930663,-0.030007353,-0.5404865,-0.16303127,-0.1644335,-0.3733631,-0.3145466,0.040519796,0.30468678,0.25148764,-0.0013201928,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01806,0.09461611,-0.078664444,0.20112933,-0.556381,-0.21618934,-0.3219528,-0.38447613,2.1151485,0.084928416,0.2741235,-0.09986504,-0.22155209,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04489,1.2508929,0.15813091,0.11961306,-0.5244586,-0.124734566,-0.1556169,-0.34457493,-0.24261591,0.22926018,0.04362595,0.057333868,0.19864057,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05553,-0.41075647,-0.115637325,-0.17288281,-0.23004219,-0.16071351,0.9358851,0.20640743,-0.017017607,-0.024150109,-0.32998413,-0.22518925,-0.26561707,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00319,-0.3327862,-0.21857712,-0.10574376,-0.5413063,-0.23915733,-0.23168822,-0.37027988,-0.32475019,-0.07793651,-0.13784277,-0.16860197,-0.11542762,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07247,-0.17884214,-0.15251735,0.024721632,-0.55028594,-0.23259254,-0.17852874,-0.37696427,-0.31963256,-0.0873696,-0.21563777,0.018584114,0.21421115,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05026,-0.2414694,-0.29315132,-0.18676369,-0.54791796,-0.24261136,-0.28498852,-0.32494533,-0.34337258,-0.07668946,-0.26386258,-0.020889957,-0.13696577,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06847,1.9447343,-0.21751997,-0.04055523,-0.55541825,-0.20850892,-0.25925562,-0.3858611,-0.33450603,-0.0141532775,0.062228978,-0.01727714,-0.0938384,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05924,0.12519608,-0.22237298,0.10544587,-0.30886623,-0.16712798,-0.08261485,-0.1570957,-0.2841441,0.14959994,0.049189627,0.33243325,-0.058290254,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00909,-0.45659292,-0.20494118,-0.16640432,-0.22272947,-0.16050921,0.23508714,0.77271765,2.6069753,-0.029002821,-0.27747622,-0.1710322,-0.11972732,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07801,-0.19920142,-0.19742069,0.063115604,-0.5391477,-0.19118832,0.18846594,-0.36554915,-0.2885981,0.09741356,0.42944467,0.55418795,0.60616493,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01296,0.43618435,0.30028424,0.849799,-0.54042655,-0.17133813,-0.27786785,-0.3567149,-0.27589637,0.5566184,0.115039885,0.13157593,-0.10615451,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03448,-0.1535631,-0.15900382,-0.15828006,-0.05769333,-0.12416373,0.4292122,0.05015003,-0.10445964,-0.06737087,-0.3103609,-0.15790986,-0.2449135,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05735,1.742079,-0.1365368,-0.0083599,-0.542074,-0.15411396,-0.12200958,-0.35514396,-0.3005464,0.050117515,0.034549832,0.046242934,0.13663112,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00564,-0.28571725,-0.14773723,0.078488775,-0.5341672,-0.236546,-0.23814942,-0.38346255,-0.32982513,-0.03701649,-0.04445529,0.004510861,-0.06625498,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01103,-0.09035952,-2.8455706e-05,0.06735546,-0.52460694,-0.15427099,-0.11825801,-0.33781472,-0.28097847,0.086824976,0.1408608,0.045760673,0.3692509,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00210,-0.42551878,-0.07938608,-0.06010353,0.63220257,-0.16726528,2.1911514,0.7032022,-0.3013244,-0.026862359,-0.20847201,-0.17834707,-0.19618835,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01559,-0.44681224,-0.20442554,-0.1849982,-0.18920252,-0.14067687,2.1143997,0.105614,-0.3057087,-0.043978132,-0.31280863,-0.21736641,-0.21307452,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00044,-0.21648331,-0.117378734,-0.22865815,-0.36467627,-0.2033589,-0.20811932,-0.043463357,-0.31062156,0.004093671,-0.3665156,-0.19663413,-0.18627568,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06064,3.5209298,-0.20535335,-0.00829207,-0.55108774,-0.2109238,-0.24690245,-0.3684193,-0.32639098,0.0038124563,-0.1533243,-0.1622806,-0.074673064,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00918,-0.13049115,-0.18382874,-0.0091808345,-0.36907274,-0.18258514,-0.054660212,0.2361486,-0.3012696,0.082169615,-0.11801797,-0.0010577628,-0.030384907,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06913,0.27214772,-0.19979754,-0.11521404,-0.5547332,-0.18827848,-0.22479914,-0.37854502,-0.32660982,-0.012808835,0.054552972,0.1767932,-0.016919443,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00763,-0.4464588,-0.19866624,-0.1756476,-0.017265586,-0.14576109,0.46066475,0.503048,-0.2705261,-0.038949765,-0.3478072,-0.20564894,-0.21182694,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07916,-0.20126559,-0.058837797,-0.031601064,-0.5462167,-0.2363166,-0.30464765,-0.3768829,-0.34392944,-0.108044125,-0.2701547,-0.02591123,-0.1836517,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04279,-0.24457164,-0.1853393,-0.12629287,-0.544318,-0.20433338,-0.27037588,-0.3474684,-0.32433152,-0.03872744,-0.23323631,-0.0866309,-0.16208334,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04286,0.9616272,-0.14646956,-0.035719506,-0.22139737,-0.15708227,0.4453658,0.2665969,1.7272216,0.08178409,-0.13816714,0.42625788,0.019328525,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01995,-0.42697883,-0.23270902,-0.1539497,-0.26024175,-0.22011448,0.7121959,0.50884765,-0.30074772,-0.10973785,-0.32504612,-0.13647251,-0.17451991,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02359,-0.4376045,-0.17200628,-0.16744556,0.5718401,-0.16516654,0.9294522,0.14078397,-0.31175795,-0.086108126,-0.3246136,-0.2137597,-0.2117287,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05046,-0.056656487,-0.17623833,0.57015055,-0.5348812,-0.19659074,0.21256785,-0.3515797,-0.27547508,0.25224897,0.16269535,0.12945424,0.8299413,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02403,-0.16939946,-0.15912172,-0.107731216,-0.23080632,-0.19184585,0.5487094,0.37984222,-0.3272848,-0.11011205,-0.20212662,-0.17995472,-0.19030662,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00302,-0.44388244,-0.14087173,-0.103457384,1.7179521,-0.097229406,-0.14700295,0.52547306,0.5858866,-0.020722663,-0.279986,-0.2082435,-0.08120418,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03712,-0.14207245,-0.10624971,0.04250414,-0.05059841,-0.10927419,-0.001558194,0.44308323,-0.2413288,0.029913986,-0.08482176,-0.00020440304,-0.087305136,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04207,-0.23090352,-0.0751551,-0.114180855,-0.5222798,-0.11398457,-0.2298428,-0.28937626,-0.27067724,0.08255138,0.056584895,-0.08694514,-0.10746796,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07997,-0.1489413,-0.10819843,-0.043553643,-0.5446546,-0.19080655,-0.22354142,-0.3620907,-0.31231692,-0.001800513,-0.012384474,0.21058266,0.18065779,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06173,-0.43644094,-0.24086109,-0.19697993,-0.061262872,-0.14954863,0.47742665,0.17083037,-0.2121942,-0.035723247,-0.35522482,-0.159402,-0.28859374,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03763,-0.3518107,-0.13643304,-0.05669319,0.097233385,-0.10542081,2.6833549,0.22414076,-0.2856897,0.01282301,-0.26616326,-0.053418417,-0.18388017,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04914,1.8651488,0.9235388,0.6901997,-0.5280377,-0.13005282,-0.18873571,-0.32876396,-0.26666442,0.6277129,0.06278181,0.035640877,0.040242124,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01915,-0.42138135,-0.2080265,-0.1712165,0.2191557,-0.16186433,1.2768941,1.0693393,-0.28909105,-0.03982625,-0.32088417,-0.15816282,-0.23474474,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07133,1.5620284,-0.04960462,-0.007936826,-0.55940837,-0.21162345,-0.2445264,-0.390428,-0.33936998,-0.018117225,0.011719465,0.063768245,0.047798026,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05368,-0.33748642,-0.20606717,-0.1339712,0.123739034,0.95230377,-0.16906472,0.49945003,-0.2632632,0.0044459347,-0.27802426,-0.08300813,-0.19326778,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06227,-0.2760023,-0.22793165,-0.21623118,-0.530624,-0.17315342,-0.27629295,-0.3203808,-0.31759387,-0.04913131,-0.11101246,0.017704945,-0.24114536,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07909,-0.3067826,-0.22257957,-0.18887271,-0.5430751,-0.17180113,-0.26683235,-0.36132663,-0.3241723,-0.008067226,0.053922594,0.1283295,-0.091473944,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05454,-0.403224,-0.09289076,-0.13237618,-0.3034051,-0.19172667,1.8084403,0.64329416,-0.2782374,-0.0054161903,-0.21329251,-0.17369871,-0.042383563,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07960,-0.20380916,-0.23023495,-0.2112679,-0.48644012,-0.21701925,-0.2591184,-0.3206213,-0.33204347,-0.09126476,0.1524868,-0.12455686,-0.15912588,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01490,-0.21737124,-0.22727594,-0.07782846,-0.55359584,-0.24736078,-0.25142923,-0.3799719,-0.3210042,-0.06954185,-0.2843382,-0.18336488,-0.10417963,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02237,-0.12718393,-0.13146648,-0.0010054021,-0.49448615,-0.21077757,2.0569599,0.16774082,-0.31191164,-0.012136614,-0.15251201,-0.09167858,0.09109365,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00569,-0.13865407,-0.10889437,0.15456839,-0.53054065,-0.13599683,-0.19808699,-0.35208127,-0.27500874,0.08049127,0.08889097,0.27328542,0.003492763,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04744,0.5146131,-0.14700201,-0.0636956,-0.5415194,-0.1663749,-0.17040671,-0.36046278,-0.28843603,0.03341081,0.007628441,0.09791217,0.30614376,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03088,0.21560518,-0.17833528,-0.08568185,-0.53266424,-0.20481755,-0.2064737,-0.31266025,-0.31297135,-0.07905815,-0.09864622,-0.09355309,-0.0337726,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08085,-0.39475507,-0.25955054,-0.17714785,-0.5517359,-0.20408471,-0.27050918,-0.36655986,-0.3282563,-0.032618083,1.1150303,1.9515848,-0.15052815,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05224,-0.28001255,-0.20640036,-0.18033566,-0.13798359,-0.17566632,0.81750846,0.1420638,-0.3223707,-0.03775326,-0.26646236,-0.026647706,-0.19333448,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07098,0.07766139,-0.1813378,-0.14267008,-0.55427295,-0.21006034,-0.19257466,-0.3823014,-0.24188396,-0.04504464,-0.090268254,0.08099989,0.0072542927,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00502,-0.4155951,-0.09415921,-0.012142828,0.3277847,-0.16067769,1.1532534,0.6875991,-0.3064547,0.010093296,-0.2221396,-0.15303467,-0.1326976,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07290,-0.31795084,-0.08961936,-0.13043074,-0.20520219,-0.12070559,1.1622077,0.26690352,1.4171563,-0.0131858345,-0.25984332,0.13587151,-0.21325703,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02529,-0.45076752,-0.23822775,-0.16041721,-0.15895286,-0.19515528,1.2006854,0.87513274,-0.05271745,-0.095892824,-0.28425643,-0.16161473,-0.1242081,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07838,-0.29428142,-0.101830386,-0.126761,0.02492282,-0.15069954,0.8476758,0.20104557,0.006493386,-0.04107652,-0.22248662,0.07234768,-0.1661299,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05637,-0.3178593,-0.23496398,-0.1855023,-0.54496676,-0.19214673,-0.2936857,-0.36490613,-0.31038406,-0.022125399,-0.05147457,-0.10395565,-0.23446973,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01569,-0.43739817,-0.17522565,-0.12758474,0.13149545,-0.20254625,1.181662,0.53407854,-0.30267513,-0.077406324,-0.33372512,-0.20025043,-0.21172865,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06552,-0.386285,-0.26252288,-0.17298649,-0.5617327,-0.25797933,-0.26287347,-0.38422716,-0.20714545,-0.093577124,-0.2919338,-0.19305117,-0.05024607,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00395,-0.38182163,-0.1772745,-0.0921694,-0.29689807,-0.18080987,0.5832094,-0.04613293,-0.32207817,-0.057961203,-0.13486356,-0.107925855,-0.041682255,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07397,-0.06287051,-0.17532817,-0.028843692,-0.5499053,-0.21803449,-0.21929653,-0.37373823,-0.33168918,-0.10183505,-0.14010781,0.07083044,0.023605933,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03096,-0.2960462,-0.19603708,-0.14827655,-0.16583368,-0.19112809,0.9065387,0.82009965,-0.27624935,-0.09302477,-0.25347647,-0.10238298,-0.059415948,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03683,0.0063368594,-0.15072718,-0.0915541,-0.5500543,-0.21814169,-0.18886782,-0.3743668,-0.3033035,-0.070092,0.10864854,-0.008632679,0.023698738,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04910,-0.026769111,-0.16517654,-0.06630253,-0.54200494,-0.1824431,-0.24903886,-0.3531627,-0.31320947,-0.015253222,-0.18219095,0.08960549,-0.11895991,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01963,-0.197953,-0.15540662,-0.094010286,-0.2725512,-0.16769074,1.1183966,0.06637811,-0.25327757,-0.023193335,-0.23811075,0.023283284,-0.13082267,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05771,-0.4063257,-0.20581856,-0.17271726,0.12499544,-0.15070368,1.8185841,0.2248897,-0.32115337,-0.038186885,-0.30308953,-0.15658693,-0.21360661,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02680,-0.12103862,-0.116930984,0.06990064,-0.4597074,-0.15122773,1.2973615,0.08515572,-0.30578882,-0.029180324,-0.10273105,-0.030152459,0.07465982,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04682,-0.18649401,-0.24344316,-0.1684448,-0.5335295,-0.1894411,-0.22996373,-0.34956914,-0.3088046,-0.010992384,-0.20954412,0.12963013,-0.08637733,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03936,0.16185479,0.28692994,0.07582725,-0.40533993,-0.15455927,-0.05765618,-0.24042502,0.070949495,0.2954006,-0.12416208,-0.03408887,-0.14157285,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07856,-0.3620209,-0.23451617,-0.17747565,-0.54962075,-0.25753024,-0.25575027,-0.38751766,-0.34259957,-0.11592088,-0.2504314,-0.057778496,-0.0027679896,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07786,-0.17038842,-0.17266676,0.10430772,-0.5479954,-0.22190814,-0.16512127,-0.36875945,-0.30545783,-0.018284833,0.0010906458,0.10029713,0.34244502,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06029,0.19180994,-0.16894153,-0.09721362,-0.49841318,-0.2074749,-0.09650911,-0.2958598,-0.20078248,0.06810214,-0.06294572,0.54582196,-0.16320796,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05831,1.0825146,-0.1810343,-0.06445598,-0.5333264,-0.24742635,-0.19292586,-0.3886061,-0.33826783,-0.011749839,-0.102586925,0.2735248,0.06446081,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03443,-0.36782822,-0.11610737,-0.14645217,-0.09957245,-0.11889945,2.6889808,0.16474271,-0.2955993,-0.046056785,-0.31931064,-0.14328255,-0.2054639,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03746,-0.12336559,0.045477603,0.13154693,-0.5331344,-0.23901539,-0.1787007,-0.38234133,-0.32926354,-0.040561594,-0.17769045,-0.096583806,-0.05721594,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03119,-0.05381698,-0.11113926,-0.013642302,-0.22409746,-0.20996578,1.0254661,0.15087003,-0.30444887,-0.090181984,-0.1776393,-0.15221824,-0.16457738,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08075,-0.34827492,-0.22571513,-0.10476374,-0.5526495,-0.16681479,-0.28079987,-0.37633026,-0.32353503,0.034818493,0.7318537,2.6654596,-0.016932676,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02145,-0.410921,-0.14924064,-0.11865311,-0.33617514,-0.09284024,0.027565708,0.19559997,3.248874,-0.0051856395,-0.28589103,-0.11134025,-0.14637549,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07479,0.53189117,0.1114305,0.24172337,-0.54308194,-0.18109496,-0.20087053,-0.36292043,-0.3012952,-0.043698765,-0.04837483,0.035842758,0.14408366,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01159,-0.40685117,-0.20821992,-0.17979835,-0.23189166,-0.17456876,0.6592845,0.40712172,1.7845265,-0.032338597,-0.32379162,-0.19746704,-0.22582723,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07272,0.6025309,-0.0016047602,0.28313434,-0.54316384,-0.19669531,-0.21625473,-0.3689091,-0.31398955,-0.04513637,-0.18486416,0.011607926,-0.026601443,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07446,-0.14290495,-0.053853776,0.13735808,-0.5489342,-0.23354064,-0.27025223,-0.3833074,-0.3398343,-0.05945132,-0.10026038,0.18267111,-0.086818285,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06869,-0.034669228,-0.19610837,-0.10125034,-0.5343038,-0.16660191,-0.28234908,-0.23801342,-0.33089802,-0.017913377,-0.13675648,-0.009798724,-0.12503488,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02177,0.5424493,0.016069746,0.24611099,-0.54319847,-0.23150401,-0.3013863,-0.34941018,-0.3233996,-0.07652751,-0.22733861,0.31728444,-0.24658154,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07210,-0.063394554,-0.09918978,-0.10102343,-0.54006714,-0.15818532,-0.25629655,-0.37650695,-0.027331833,0.03002962,0.13270348,0.3305067,-0.11634553,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01629,-0.39548814,-0.19286141,-0.15829329,-0.2232283,-0.14076467,0.1519665,0.26355237,-0.17043415,-0.033418514,-0.22680303,-0.12055396,-0.16427739,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07105,-0.007162758,0.07565103,0.11566163,-0.4676318,-0.1883898,-0.24928911,-0.30168933,-0.311354,-0.018871343,0.93111455,0.26276645,-0.042219054,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00443,-0.44475028,-0.18426493,-0.12924437,0.1485736,-0.16139786,0.484805,0.80681354,-0.27933884,-0.024973786,-0.24789926,-0.17510168,-0.09181798,BM-Her2N75-15
