,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-43_scene04_cell4233,-412.02933,301.71426,-2232.479,-153.86551,33.766075,-232.89264,38.15706,-162.65747,592.8911,-55.770412,-167.07199,81.2816,5089.797,-287.99817,-217.79884,2986.198,-123.98957,1093.0736,1818.0934,2205.9988,-61.320583,-1346.6484,-600.0897,-1168.097,15.980918,JE-TMA-43
JE-TMA-43_scene04_cell6926,-373.96188,-150.2593,-2174.8281,-131.39615,-67.21816,-481.33945,-419.7668,-195.55127,-181.21242,-35.873665,-118.524124,-52.08056,112.50356,-261.5186,-24.035782,22862.504,-209.41495,12674.623,3983.4788,319.41043,-1.9663625,-1228.9313,670.4038,-1167.832,-23.515436,JE-TMA-43
JE-TMA-43_scene04_cell4019,-351.81543,-335.4026,-2244.6516,-110.10686,-24.264097,-469.35385,-488.095,-277.7351,-247.01404,13.863207,27.721087,30.828989,6107.7153,-238.84782,-177.7795,7926.329,-245.70218,5416.3677,4019.7375,2057.6238,-47.635616,-1289.688,659.89624,-1107.081,-12.96705,JE-TMA-43
JE-TMA-43_scene04_cell4017,-390.38885,743.04156,-2080.7683,-122.33232,144.77672,-211.85791,61.620804,-10.447631,746.2655,127.68588,-130.05858,224.43993,7539.705,-214.15866,-150.20357,6404.5947,150.33804,5041.976,2214.156,1692.0691,151.84003,-1313.5323,79.09641,-1072.2894,7.549384,JE-TMA-43
JE-TMA-43_scene04_cell5148,-476.52115,4507.0835,-2276.2847,-212.9086,113.30051,-429.32144,-149.29527,-340.00854,-146.17282,-30.847647,-169.83696,-152.3701,145.28157,-275.15726,-218.22081,-1877.6339,-333.01648,-1460.5917,-1489.7524,-1802.2405,-240.04028,-1347.5765,-18.776142,-1141.63,89.92669,JE-TMA-43
JE-TMA-43_scene04_cell6927,-431.00357,-267.85184,-2250.6833,-150.07852,27.809603,-408.09103,-340.13657,-271.7494,32.74905,-83.16686,-127.27399,210.22258,8380.641,-251.34595,-268.1544,-590.4794,-346.55164,-264.7407,280.83533,-350.14328,-121.8296,-1323.4445,813.0437,-1154.796,-6.3398523,JE-TMA-43
JE-TMA-43_scene04_cell5231,-456.68744,56.623386,-2306.2402,-158.47623,-20.120749,-508.9219,-480.74698,-348.2683,-159.404,-82.51563,-208.53383,-128.4446,5525.7925,-271.34213,-290.09293,-1433.9205,-297.47504,-613.8745,-431.5266,-309.4138,-167.51431,-1361.4668,581.7761,-1158.6284,-11.199395,JE-TMA-43
JE-TMA-43_scene04_cell4823,-365.00668,-372.6261,-2038.8976,-79.38933,-40.755478,-486.0012,-361.9482,-52.7937,-211.96486,87.44472,-131.4778,10.723155,2369.6648,-233.58028,-187.9575,14615.024,1679.9945,9210.73,4721.8184,-570.76733,-10.76107,-1286.3208,415.59326,-1134.7784,-9.793817,JE-TMA-43
JE-TMA-43_scene04_cell6499,-411.25833,-443.97363,-2190.699,-146.72757,-30.604612,-462.4659,-111.70781,-207.07129,-225.85886,-16.79196,-79.78752,11.152293,-57.720314,-274.00397,-91.25978,6130.3447,72.61996,4414.092,1385.3458,95.165794,1273.7206,-1339.8676,113.19138,-1004.9414,-17.710108,JE-TMA-43
JE-TMA-43_scene04_cell5320,-492.9492,2830.2751,-2310.3928,-183.03653,226.51256,-403.86914,-455.92465,-380.1776,-270.0179,-75.01245,-189.94185,-199.88887,-18.864174,-279.88345,-101.934006,-1973.6829,-343.26627,-1399.3834,-1476.9092,3631.7976,-217.70566,-1329.3811,391.1306,-1172.916,-20.651484,JE-TMA-43
