,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell06161,4560.254415182093,1501.680710794064,1704.7906267303758,2034.1648130952428,742.1587746821764,2911.5017979402696,604.0950073362542,759.1667791997172,731.4983782364276,229.04802256047424,2938.461420499683,1244.398323449882,2256.673985742426,368.3106512339496,6846.1312786040335,2057.816553273322,1555.9056151359512,2675.7424642190895,3228.4035788893875,1391.1642550511465,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03929,4938.958435228151,757.9380550647444,1338.3629834274848,1878.5278009082676,526.0131446848558,2268.0359962507764,605.7028350247058,665.2967338337678,911.7015950920555,264.79236080312967,2415.189069647291,1121.9792015510754,2246.0871150887638,286.8550945721503,1130.4798316430383,2569.4902431640953,1260.0364471225841,891.2746404761893,773.136912413871,1569.168403208389,BM-Her2N75-18
BM-Her2N75-15_scene017_cell00833,3609.528294207876,5579.113223998787,1973.2816106617886,3399.924273864905,3062.681035862301,3176.1553843769348,446.07206943604706,561.9511646781518,590.1413000993206,126.62377526814407,1529.9034325060106,1059.6804617485595,1260.193685508619,373.57624013342036,2105.9332984542734,1740.5955819662609,1375.4693432012666,3744.1009413835945,1420.1450283197062,1048.3428280525063,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02064,3031.486531111348,1055.8840454298597,1603.8306607420795,3055.8827487704066,1553.8238587238122,3791.9657700515427,451.23672222398494,700.5882019471774,653.9044043295868,201.51360865327342,2328.1767894579725,1085.9284910084905,1070.2100256029812,410.80481310583747,1533.710430200222,2005.0122324453337,1268.695533528276,1704.7584262883558,993.0426027353674,1637.622844677675,BM-Her2N75-18
BM-Her2N75-17_scene017_cell00375,2781.914404532992,1902.633982172117,2549.008978237619,3225.7383929728658,438.5383407794377,1584.831092640677,314.6652803145242,623.1815611604907,436.00004675876824,202.23448571555855,1842.6773239165643,1150.7844777500477,2975.7338446943754,379.1975611399554,1248.250849862188,1178.9185466487756,1642.5020273400492,2148.251619881636,1354.747761273986,844.2211468661898,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05548,4107.707709289049,697.5597525424747,1783.6685801841725,1822.0560237825257,436.7485991556387,2036.9796953715509,525.0326696904858,3419.7257606122234,624.2887394529532,4877.558220055084,2547.6719342516035,3616.701097317935,2851.951622673556,1162.5227708555574,1963.530623957066,2140.2106333665774,1344.9175691120004,978.0617182298101,1399.9037143908579,1039.4640241017466,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04018,2945.0081841233637,1121.5308243011227,1795.747149740192,1664.732833281811,598.9087633723627,2311.5319920733236,450.10103481422107,1660.884053219248,588.8576984148148,1593.3381254936585,3932.6352802634856,1829.7624470406702,2042.9806795601341,344.8527099748105,1418.4581697191077,1608.308083823235,1321.1374020621643,855.9386977918184,1314.6108298606946,1085.8939109745802,BM-Her2N75-18
BM-Her2N75-17_scene017_cell08384,3125.2675535724147,1562.6021420787104,1720.7888709881095,2152.9339219169315,617.5021052453396,2255.552364357983,397.71379186664296,1822.1814609962714,613.0068408970317,1545.194335669456,6297.195501460317,3772.0362269393218,2154.0289235658984,405.5604200275403,3125.572512405065,1449.9210481791351,1587.5524644136208,1069.080077543381,5697.766337381043,818.3404763205067,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01067,2949.5872998038676,1492.7433363157993,1584.6253017468464,2563.327079330884,587.0660141312013,1829.165316227075,436.95471435812186,1549.4000668248714,540.8990626383227,2533.7101599000403,17264.982963872273,3910.014610533007,2688.234110791428,376.9214124385595,2112.6683776738373,1577.212455650692,1366.3239280750656,1061.1822178180462,1635.0884804591842,1119.235041297326,BM-Her2N75-17
BM-Her2N75-18_scene049_cell03239,3257.3384059529926,1089.7097354439525,1665.3903864645067,2320.006697078978,1232.212671156466,3020.205260177864,413.0816568817338,960.4122416957614,579.4523067570786,540.5107001930623,2412.499889636547,1362.5635562390476,1802.7274267828686,395.3493025788163,1664.198906919527,1548.772537044187,1321.2202157338618,2088.0212554276836,928.4213155629034,1059.6457353672677,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04610,2309.817311702829,1659.17131396593,1459.50865685028,1432.0158970943517,625.9064732148287,1433.6795021827797,398.2068091971478,716.5419149333923,547.531856516619,152.0404086917365,2645.0841892203625,1158.9906025498315,2531.3403335202115,404.7404799529309,3531.899664670918,1482.6985334469077,1316.201097351996,591.6808913070529,1264.9460405718273,965.4137838753035,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02214,4275.505667316966,1511.715834740423,2749.5297120974583,2592.211251193478,519.0432534461796,2506.133815550761,473.70761767939246,734.7135390769918,700.7332908804605,226.1074160279154,2552.730205583288,1218.6278658105016,2983.360401182683,331.56124030644804,1344.6300642436217,2156.066128288269,1496.0147083906186,2190.062886357103,1144.3314905946465,1585.7417482659748,BM-Her2N75-18
BM-Her2N75-15_scene049_cell02568,3598.883684395225,589.5482334523404,1614.3331714289375,1745.3022140772548,360.6075279612474,1863.0957013640493,411.39950945454325,3938.6568536981263,600.7689929781384,5008.13916429215,4225.602901613871,3114.4642893988957,3188.0219461207116,425.87314905563966,1915.0783561465255,2179.2459041518996,1208.1127797626411,914.2849025780704,1062.480097909197,805.4710220094764,BM-Her2N75-15
BM-Her2N75-17_scene017_cell09333,2592.2256553902007,1591.6067356416352,1690.7482852867424,1938.9292076281756,761.2103999675784,1856.7467897117397,296.9519053191893,623.5866961391623,502.64492557381305,87.63600821974387,1552.0655230759737,1171.3741216039975,1744.5861914171992,354.5179205135415,1249.364485033879,1310.5783069714112,1346.6338778324323,1266.0139958845884,1188.913325795153,850.8916886522783,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01428,3390.2558250901666,1034.390307833121,1530.2280114316018,1521.5020949756574,559.9703880924517,1822.4259250871726,430.9464804035563,936.4348211496092,455.8805604429782,1304.6419059213736,4825.879149730438,4614.312001659255,7241.126903273081,371.6568956195263,1833.8202559454626,1454.28849344545,1262.4342745849365,884.6665447634579,1378.4236559295362,1006.3052708662395,BM-Her2N75-17
BM-Her2N75-18_scene017_cell07379,2854.4095602509933,933.7181398683366,1621.8997468413427,1761.1055462001818,616.9458117247574,1975.1019458645249,536.7530071943894,2433.505010685252,733.4380037773146,4186.201335975755,16262.132599764209,2830.2899736764134,1782.8047252812803,398.1210863727498,2309.3173011162166,2577.142159211973,1387.6613582398,758.6848554720274,975.5590959879971,1209.7758212289707,BM-Her2N75-18
BM-Her2N75-17_scene017_cell06358,2719.3264203336885,1367.0862472527804,1371.4654365778056,1804.8489805627723,579.0906208962623,1690.2805133998,329.1471015640238,566.1676541675827,470.18349855239023,139.363357280949,1555.9785399395043,1138.1688125211565,1250.8337681268138,336.3711517110265,4007.309737962976,1258.2359937061824,1264.6303510224784,1702.1136285330592,1418.2102467911616,880.2699950523609,BM-Her2N75-17
