,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell04093,0.41926268,0.5429731,0.5531822,0.49365604,0.51838154,0.26211846,0.47039172,0.29566112,0.32532337,0.6897309,0.41357583,0.79880315,1.3714095,0.71903086,0.5381369,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04072,0.37116176,0.55766606,0.9755165,0.8065694,0.58549845,0.25567716,0.42852613,0.3773983,0.32955566,1.090831,0.39901873,0.82252806,0.69807553,0.6430499,0.979502,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01207,0.5426888,0.6536059,0.6299997,0.51873195,0.42439184,0.26485044,0.45305553,0.3561356,0.34236205,0.5542107,0.43883651,0.82480234,0.59759533,0.49745178,0.6122194,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02528,0.29979745,0.6802801,0.5832274,0.61019975,0.5938358,0.58563083,0.5161933,2.1160533,1.112586,0.8828358,0.48433736,0.82448834,0.4831505,0.6235415,0.6625719,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03451,0.7959526,0.6552934,0.72779393,0.7215183,0.5196009,0.27369356,0.47218114,0.36781064,0.32766107,0.5489231,4.407479,0.83116937,0.5635657,0.807909,0.78164995,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00440,0.40629113,0.6039498,0.6510575,0.64769167,0.51168114,0.29128262,0.48807395,0.35631672,0.33810043,0.67751306,0.44206673,0.89165163,1.0791724,0.78760445,0.62895066,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05087,0.4268256,0.6268532,0.59617615,0.60597855,0.5538198,0.4555046,0.5206216,0.7013552,0.6123076,0.61961734,0.4574207,0.8790297,0.56483686,1.0772802,0.6772601,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07124,0.75021565,1.6238523,0.9614219,1.2398934,0.5374436,0.27136654,0.4625635,0.37611455,0.3455801,0.43902627,0.38595715,1.0099227,0.91756755,0.5285185,0.6727153,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05046,0.5476961,0.5906217,1.3431863,1.4508519,0.7910465,0.27262574,0.4534306,0.7114479,0.334237,0.9337069,0.45226884,1.0972985,0.8680427,0.8223476,1.5378392,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03222,0.55380034,0.59078676,0.53974986,0.496801,0.5255507,0.7239348,0.5059421,1.0705422,1.2996637,0.8329303,0.4350411,0.75600535,0.43244132,0.6054876,0.5665416,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02328,0.46387622,0.5548263,0.5819359,0.57654935,0.43624836,0.29067075,0.4015275,0.3190252,0.3642227,0.78787273,0.387661,0.74157214,0.63959503,0.6976132,0.6302973,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06206,0.32105032,0.58049643,0.5533925,0.5674996,0.50100034,0.39147612,0.41874677,0.41778934,0.6466935,1.543095,0.38878572,0.8153955,0.5107098,0.46191174,0.553959,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04899,1.5849732,0.5953195,0.6192641,0.7099269,0.54809695,0.26981175,0.49318007,0.41089866,0.34609076,0.54913735,0.4225458,0.86370754,0.5963153,0.8103642,0.9090607,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07139,0.364382,0.6822436,0.62974334,0.6311783,0.5856362,0.540208,0.4886154,1.6422014,1.3278353,1.0056269,0.3953741,0.81572837,0.6601876,0.7546005,0.6921011,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03029,0.58830196,0.64763427,0.7527358,0.72586507,0.4660243,0.2758899,0.43100494,0.40100083,0.33472168,0.77289176,0.41729394,0.7647646,0.50077623,0.5872148,0.7470582,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03610,0.5236858,0.681499,0.8301966,0.85320145,0.8348915,1.2635497,0.62039036,2.8497376,1.724464,1.3766358,0.53900665,0.9277122,0.5857994,0.6592859,0.7923268,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06020,0.37067312,0.6437431,0.5270548,0.46030566,0.5628825,0.6085004,0.55535775,2.406894,0.84118,0.6664385,0.41540068,0.84157497,0.39706734,0.52886635,0.5059919,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01750,0.3106152,0.5838944,0.54063225,0.50324976,0.5826621,1.0911411,0.507337,2.258934,1.9413803,1.2142352,0.43716744,0.83274204,0.46133855,0.59765756,0.72529167,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05548,0.33077794,0.6648033,0.57811713,0.53881556,0.520794,0.83642197,0.4868178,1.4450357,1.1633211,0.9619328,3.2157588,0.82250154,0.44198903,0.53221226,0.5533797,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01235,0.3625823,0.9142888,0.5161829,0.5257168,0.44400182,0.58558637,0.44895953,1.0369014,0.96708244,1.4012717,0.40345356,0.9471438,0.34061825,0.39178407,0.47175094,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08103,0.45617568,0.63141686,0.7405062,0.42963898,0.31332192,0.25273517,0.4180359,0.29273862,0.32240498,0.31195775,0.3812538,0.89530253,0.5376072,0.5226647,0.54468536,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00658,0.27637914,0.5839498,0.5482818,0.48866913,0.5312455,1.1031855,0.5107451,0.623257,1.7600242,1.0551721,0.48649806,0.81407386,0.41409463,0.49643937,0.5360395,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00069,0.42922693,0.6591739,0.63254327,0.73776656,0.52383864,0.29027325,0.4576422,0.32506144,0.3997196,0.69259024,0.43235287,0.94425267,1.9327123,0.65446264,0.6650799,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04367,0.62584054,0.85422415,0.6145532,0.6672252,0.6368887,1.0554539,0.5539239,1.7006407,0.9238886,0.69653195,0.7315542,0.8676522,0.58152497,0.7127051,0.6844408,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01439,0.34829503,0.49465343,0.52630323,0.534902,0.50270337,0.24386467,0.42048794,0.34672984,0.30409852,1.1060759,0.4313763,0.77730495,0.45888868,0.46214694,0.67525434,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01347,0.26759022,0.557794,0.5070021,0.42380008,0.47360015,0.7504779,0.47704265,1.2048348,1.3501542,0.8563595,0.43989232,0.79610723,0.37540215,0.45229456,0.47885016,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03418,0.7940309,0.8182419,0.809811,0.79772186,0.54070985,0.2880582,0.49901855,0.38446942,0.45049438,0.5502104,0.49540344,0.84110874,0.725395,1.587175,0.7078656,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02796,0.35065368,0.6439752,0.6713081,0.6598961,0.5805201,0.8544981,0.49367166,2.6307333,1.2370862,0.9970976,0.45392257,0.8366126,0.47856876,0.5808499,0.68570304,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04821,0.4088489,0.66865855,0.70208085,0.7138198,0.4499079,0.4345211,0.4267944,0.48011434,0.53856575,0.6605279,0.3907735,0.84223026,0.49449316,0.62391645,0.5420365,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05975,0.49707127,0.6324886,0.4650144,0.41518298,0.4161699,0.25907847,0.41834435,0.3297176,0.32574314,0.7214167,1.1045022,0.76104635,0.45866212,0.5209238,0.49280626,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04831,0.5388044,0.5491475,0.5198583,0.5082453,0.47181547,0.35552728,0.49026108,0.3670048,0.59936774,0.60476995,0.40729395,0.82977533,0.56054837,0.7812653,0.5990049,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02524,0.46848655,0.5837633,0.57271945,0.67154884,0.5667848,0.26316312,0.4998905,0.40431434,0.3103673,0.59787804,0.5082883,1.1065894,0.61674565,10.01686,0.67040193,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05332,0.35049078,0.678935,0.5978744,0.5810633,0.56772393,1.1753061,0.4879919,1.9457791,1.1257609,0.9240019,1.2572606,0.83167917,0.5141455,0.5966317,0.5616006,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07787,2.0875363,0.5871699,0.55495024,0.5022477,0.37945318,0.2616763,0.43299004,0.31593013,0.33158472,0.5579602,0.3792586,0.9742247,0.5622014,1.0295274,0.5394558,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04735,0.33006793,0.6131462,0.62262917,0.6214337,0.6416479,0.9394568,0.64736205,0.81849384,0.9286302,0.49661717,16.384476,0.90894103,0.4907347,0.6623206,0.60799545,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05650,0.375576,0.50267863,0.53019935,0.5282843,0.40190843,0.24253601,0.41375872,0.3113836,0.31137797,0.5299595,0.36828724,0.76108193,0.5303175,0.63059086,0.54629946,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06291,0.3017614,0.6961122,0.6309373,0.69500375,0.5890503,0.84195894,0.4795404,1.3935629,1.3371067,1.0425677,0.37845653,0.83891016,0.5394242,0.5769868,0.5448752,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00748,0.27993014,0.6150349,0.5648591,0.5108628,0.55534375,0.8487823,0.5181668,0.9537724,1.4754134,0.9214226,1.8393984,0.8529739,0.4466707,0.5062181,0.5758618,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01145,0.29257983,0.6165435,0.5176981,0.41833636,0.49370414,1.1824734,0.52371156,0.9138532,1.15088,0.94391567,0.4769501,0.83301675,0.37798375,0.49074534,0.4884173,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02795,0.5108052,0.6122855,0.5532447,0.46471128,0.37443238,0.26277134,0.40215105,0.38676313,0.30467093,0.7200162,0.38012177,0.7441934,0.3855092,0.53932637,0.6614783,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03804,0.6091916,0.6199862,0.9182247,0.7886326,0.5591417,0.26038355,0.47662085,0.40219322,0.34619156,0.6585227,0.42247027,0.8590203,0.66886234,0.69823503,0.8118411,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01974,0.41607192,0.7437856,0.5303278,0.6183591,0.52815473,0.52946144,0.46675193,0.9604827,1.1683282,0.8567621,1.5989066,1.2368639,0.5985397,0.5084901,0.59499305,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05053,2.1029937,0.9265393,1.1303831,0.63360167,0.45741194,0.2781424,0.42059216,0.3612918,0.29432136,0.5303422,0.40374315,1.0356117,0.6986636,0.48523372,0.5550299,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00739,0.37395597,0.71394366,0.6126654,0.6163276,0.5484315,0.36025,0.5017143,0.37911344,0.4664877,0.9149911,0.40645045,0.93171394,0.9380126,0.57148045,0.63549584,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05857,0.35744405,0.5710653,0.5982335,0.64735794,0.4529934,0.31492245,0.4373408,0.38346526,0.3373498,0.5867434,0.37489924,0.84795475,0.6389073,0.8607045,0.60261536,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02344,0.46445784,0.5475486,0.47636408,0.46737337,0.42796034,0.28561053,0.44257426,0.35395965,0.41534388,0.6767867,0.3888674,0.79878557,0.5453156,1.2002226,0.55694276,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00886,0.47599697,0.57031214,0.67303985,0.68892646,0.5505216,0.37405244,0.48088324,1.1842114,0.614502,0.90742785,0.43438393,0.91852194,0.63265735,0.8070157,0.88155925,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02432,0.4374513,0.61340904,0.61931425,0.700661,0.54216856,0.30368233,0.49422255,0.5284177,0.8026094,0.75744134,0.4182403,0.8216652,0.5519713,0.8177186,0.76723206,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05793,0.37831548,0.5911891,0.576008,0.5085479,0.5009964,1.0773714,0.52073514,1.022253,1.3271043,0.7087965,0.4346585,0.87678075,0.43446302,0.6215452,0.5660955,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04809,2.2045834,1.2730433,0.8825951,0.95857203,0.5677037,0.28089273,0.48113513,0.3916572,0.3311082,0.74016756,0.44298887,0.96543664,0.6699718,0.8076954,0.7498345,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06198,1.3217958,0.63319504,0.67504627,0.7512144,0.6070145,0.26800084,0.5253519,0.34727356,0.32598808,0.50317496,0.41463888,0.89231384,0.5834803,0.95414424,0.67118675,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08100,0.8033995,0.90134704,0.53496903,0.56141007,0.32912514,0.26317155,0.41304758,0.30430958,0.29563805,0.39320436,0.3723169,0.7446265,0.65129155,0.7300274,0.60329944,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05871,0.34240898,0.51327556,0.468932,0.40568545,0.376108,0.27327937,0.44106442,0.29727152,0.3441964,0.48809928,0.39097342,0.785313,1.0881226,0.8716856,0.46624213,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04522,0.39004996,0.55707407,0.6381868,0.83389527,0.58906806,0.26497364,0.48184276,0.3470617,0.3280179,0.4555871,0.4124106,0.9210066,0.8111242,1.8830419,0.78317434,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04851,0.7892468,0.7046148,0.7081261,0.6596214,0.48679334,0.27499396,0.52723503,0.5611664,0.36176383,0.44667742,0.54622316,1.0216744,0.68757355,1.2120929,0.63222706,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07879,0.5041788,0.5598232,0.6118348,0.60249513,0.46783313,0.25337183,0.46736705,0.31208014,0.3133229,0.59227526,0.60999805,0.787482,0.53851265,0.8411616,0.6506217,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00342,0.48972237,0.71616334,0.57572323,0.5306563,0.5250485,0.29555818,0.50205696,0.37604713,0.42049375,0.9896559,0.5703579,0.91770375,0.64286923,0.59947234,0.67408854,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02335,0.67723566,0.58968353,0.5445425,0.56933355,0.5172967,0.46820349,0.4530729,1.4117187,1.0121531,0.9128836,0.7717127,0.8076206,0.55623335,1.2484978,0.64689565,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00811,0.3201696,0.62708163,0.59506375,0.5621254,0.5965484,1.1215402,0.51995426,0.7623089,1.786211,1.036278,0.44654307,0.83700496,0.5151834,0.690875,0.6428001,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01920,0.28635606,0.632811,0.5664348,0.56660277,0.6458298,0.5411283,0.55460656,1.003819,1.759967,1.1763219,2.9882166,0.84226054,0.48387736,0.542537,0.6890764,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04967,1.9286163,1.0685897,1.1146563,1.2035177,0.66319454,0.28521755,0.5440285,0.3875599,0.3255974,0.5162803,0.46168146,1.0150572,0.8044966,0.75924385,0.8185887,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05723,0.2911537,0.63881296,0.642611,0.7205933,0.52390814,0.86634004,0.47955838,0.8466801,0.7592659,0.9615914,0.40542695,0.8479586,0.5154231,0.560551,0.56997675,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01606,0.29379037,0.58870447,0.634297,0.6243198,0.6114295,1.0037299,0.5945576,0.44117546,1.4992292,0.93670917,0.46247578,0.87311983,0.4675816,0.5746812,0.65310925,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01368,0.9850606,0.6852794,0.99384874,1.4657192,2.1047654,0.33135605,1.7095972,0.3841245,0.36390013,0.37586823,0.4262346,0.9484376,1.0411596,0.68393093,0.8869234,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3588026,0.0,0.0,0.43261766,0.0,0.0,0.0,0.76917917,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00194,0.35980144,0.5551819,0.49916115,0.45714167,0.40180224,0.27846405,0.49019784,0.31617612,0.33785346,0.32152307,6.088407,0.86616266,0.58040816,6.1975718,0.58292073,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06155,0.4735694,0.61689544,0.5120154,0.51902574,0.4540653,0.26850915,0.46467996,0.33456752,0.32111585,0.7366371,0.3990386,0.8367974,0.587294,0.9971853,0.64076585,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00215,0.74734443,1.3390868,2.2252607,0.64095795,0.43551466,0.2662962,0.4339917,0.4200911,0.31391987,0.47053015,0.43988904,1.0845629,0.63084155,0.51091635,0.80235964,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07472,0.7566741,0.91788596,0.8518293,0.48801246,0.45510927,0.26456028,0.4302486,0.33070466,0.30546248,0.5987117,0.36872628,0.8086589,0.52227503,0.5195551,0.5672899,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01607,0.29539168,0.6166314,0.5403365,0.5210018,0.627978,0.6272936,0.5728443,2.983187,1.1251382,0.94081134,0.45713612,0.85133195,0.4656529,0.59080595,0.73468137,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05023,0.7666254,0.6614458,0.9230768,0.85176873,0.53855556,0.26781383,0.49304882,0.36543557,0.34174666,0.4624828,0.419238,0.8848512,0.6727251,0.8678458,0.78556824,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01857,0.5609384,0.6273938,0.8782931,0.5543735,0.4333478,0.24416001,0.44259748,0.29465377,0.29173094,0.39862284,0.925506,0.85849863,1.0791525,0.507338,0.6592834,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02241,1.1817815,1.0594592,0.6329789,0.80026215,0.493807,0.2557948,0.46302757,0.34281737,0.30843985,0.42244717,0.3989879,0.9741766,0.6165328,0.6902739,0.6340944,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00813,0.4154319,0.61227816,0.67678875,0.68531126,0.60532045,0.5081294,0.52618885,1.4679575,1.2134632,0.59231174,0.42828965,0.88073236,0.56588924,0.56561476,0.6456541,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08027,0.41785783,0.51913476,0.57069695,0.5841814,0.42811894,0.24535611,0.43769258,0.2946159,0.30689257,0.5157179,0.37345138,0.7932425,0.49857402,0.7382125,0.6647748,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05392,0.47606573,0.5746365,0.5803794,0.6731244,0.53965026,0.2687062,0.46650457,0.36242166,0.34701777,0.6647046,0.3995596,0.8230836,0.590842,0.82174665,0.7982375,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01725,0.3575405,0.6186115,0.7555664,0.8169583,0.6834816,1.5158226,0.55076903,0.96301377,1.1681131,0.8146706,0.4914176,0.910683,0.60399264,0.6001053,0.7521128,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06076,0.4259353,0.5912792,0.5394425,0.5775436,0.4177739,0.2690439,0.39065838,0.34460932,0.2957636,1.1569462,0.35994777,0.8317533,0.5773411,0.8415494,0.52570426,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01396,0.27281845,0.5645024,0.5190026,0.43951967,0.50114715,0.6942251,0.4973343,1.0032643,1.2235004,0.98289096,0.6061374,0.803285,0.38265738,0.4649681,0.5049826,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07035,0.7170801,0.8651497,0.9313443,0.7345759,0.44026738,0.23637123,0.42793283,0.36582696,0.29278833,0.46535003,0.37401158,0.7779146,0.52232,0.611142,0.7681241,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04869,0.91170514,0.5701343,0.6616516,0.7587538,0.56836265,0.2633448,0.48229313,0.4099418,0.37682542,0.7002946,0.42736742,0.8825744,0.65612656,0.8687011,0.95978695,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02519,0.9705234,0.66410166,0.90358174,0.86055005,0.5708391,0.2665475,0.45848355,0.36308926,0.28551537,0.4839513,0.4116891,0.84056467,0.8143206,0.6985521,0.67879546,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05672,0.30925518,0.6035472,0.6348124,0.728984,0.49625978,1.0008117,0.46800306,1.8926973,1.1110936,0.85341364,0.38113433,0.8215794,0.56251794,0.7064291,0.5725886,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06895,1.2657712,0.6228867,0.774746,0.9072459,0.55753136,0.3649137,0.47156754,0.7365176,0.6402851,0.66695786,0.39269662,0.8695507,0.8153757,0.8993112,0.6499562,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01539,0.29629138,0.60930246,0.53864723,0.50133336,0.5548781,0.7191832,0.5184263,2.0846615,1.9800838,1.095632,0.44140014,0.8266311,0.4294532,0.5481191,0.56682616,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01065,0.34488663,0.62745434,0.46305963,0.42598245,0.48095816,0.5725726,0.52931654,0.5482729,0.99584514,1.169305,0.4692762,0.91798306,0.3679506,0.46603474,0.43062216,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06951,0.29407617,0.57577336,0.5433868,0.49169785,0.45295012,0.78816295,0.44176996,1.435675,1.2090163,0.71034205,0.37676936,0.79180366,0.4140107,0.59019446,0.56677103,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07765,0.46161157,0.59938884,0.77482307,0.7763915,0.47617987,0.25140554,0.4283161,0.34263456,0.3274719,0.77516806,0.39121154,0.77620643,0.5147324,0.60859203,0.7224148,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07469,0.6878398,0.7640176,0.7236093,0.7209396,0.58157116,0.41047755,0.5107569,0.38385105,0.5053044,0.78367746,0.4199959,0.8579331,0.6853509,1.4772823,0.7265758,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07021,0.36203173,0.63131475,0.58694965,0.7300189,0.63879085,0.3231144,0.45292878,0.85067093,0.74098635,1.0813409,0.48491088,0.84994197,0.64451575,0.60734653,0.846565,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04691,0.8095796,0.5751865,0.5479966,0.48928404,0.42933398,0.25722855,0.43975317,0.30544224,0.3284752,0.5882227,0.40094075,0.7761636,0.63792527,0.59575415,0.6260065,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04196,0.33787757,0.69876003,0.57190317,0.58629215,0.53708464,0.7532176,0.47619113,2.1420183,1.0755802,0.9205385,0.7401424,0.82088304,0.5103148,0.65440917,0.5365253,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04488,0.5507839,0.61790437,0.766119,0.67543733,0.54297704,0.29668304,0.50288564,0.38847384,0.44873902,0.59797,0.43889767,0.8944379,0.73876023,1.0877556,0.6449881,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02541,0.28466058,0.596919,0.6279068,0.6092987,0.528867,1.3928833,0.50166684,1.7129948,0.9959818,0.69671506,0.45930886,0.80725765,0.38369498,0.52240086,0.5623513,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06503,0.6655555,0.6375992,0.83960843,1.2027675,0.59226745,0.26593298,0.46411127,0.378636,0.31671485,0.6785033,0.39836273,0.8702788,0.6933401,1.1760892,0.87557656,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04553,0.2597186,0.45384693,0.39688525,0.2164804,0.26281127,0.4322604,0.44003773,0.4999476,0.47637132,0.23674394,0.38212427,0.6962462,0.21988665,0.43425125,0.34651625,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00553,0.27389058,0.5666806,0.55899507,0.5196837,0.48450324,0.9860845,0.5022236,1.2654053,1.2078443,0.7619701,0.40849873,0.8130802,0.4266561,0.46780306,0.51734704,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00893,0.27245963,0.550776,0.5015213,0.43889713,0.45474386,0.67413723,0.45745498,0.6421199,1.280457,0.7443337,2.2016432,0.77834266,0.36006528,0.44827878,0.46167463,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07094,0.7420881,1.2580186,1.3083035,0.65332973,0.48544747,0.25290352,0.42505747,0.3670508,0.31073603,0.88571036,0.46599236,0.9769656,0.50502867,0.7054254,0.6345516,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02812,0.31283846,0.60479236,0.6789646,0.6244095,0.55159855,2.2473414,0.53785306,0.5257531,1.0917097,0.61191267,1.1740919,0.8122999,0.40221024,0.558024,0.56244594,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05112,1.7625228,0.82401645,1.1074492,0.5122649,0.3866092,0.28710634,0.39954203,0.37410918,0.33410215,0.66513056,0.4014736,0.96680695,0.4468757,0.458636,0.56953245,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03102,0.3620327,0.6167486,0.5773517,0.55215114,0.6072369,0.87174755,0.5290008,1.683515,1.6185396,0.96705073,0.4321049,0.7655337,0.41082636,0.5609019,0.667933,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04782,0.44875753,0.63439745,0.5842645,0.6476052,0.5685686,0.32804045,0.43068695,1.1308719,0.5583054,1.1466161,0.41300526,0.8266841,0.58376676,0.55326235,0.7379786,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01002,0.25741962,0.5408709,0.50320435,0.39584512,0.46116957,0.93163604,0.47615382,0.40050665,1.3799824,0.74333024,3.2263288,0.7962717,0.36868683,0.48703998,0.48706958,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01421,0.72836316,0.48950437,0.5441069,0.5545095,0.47236702,0.2616533,0.42235488,0.33997104,0.34180447,0.64003974,0.39306512,0.77587855,0.49133295,0.54061127,0.67913306,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03067,0.70336604,0.57350343,0.7916316,0.7345116,0.52307874,0.2718069,0.4328929,0.39452174,0.31207177,0.557172,0.39426282,0.8417052,0.6775981,0.94635403,0.5827011,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03193,0.74381506,0.85112727,0.582282,0.72985846,0.4027076,0.2705437,0.44465286,0.2941612,0.31323114,0.42572626,0.40702817,0.75360525,0.47844893,0.82506025,0.4323567,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07812,1.1241013,0.7718048,0.841318,0.90621436,0.5983954,0.2582721,0.5028123,0.3569306,0.33276325,0.6893237,0.40455815,0.9155748,0.7010339,0.832248,0.75876325,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03534,0.3863295,0.5839085,0.6749126,0.728301,0.5049722,0.27535018,0.458507,0.4263026,0.32077137,0.8060408,0.431398,0.8146407,0.77042586,0.72790855,0.7398983,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03212,0.64063996,0.6467459,0.72355264,0.736757,0.5453636,0.29013464,0.48492476,0.41245914,0.43186122,0.5935309,0.4434667,0.8595853,0.5685031,1.5692233,0.78142726,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04826,0.33005178,0.6427473,0.548405,0.49164742,0.5688877,0.7438466,0.5501075,1.8942575,1.239168,0.81419903,0.45959926,0.85729265,0.41219944,0.5267687,0.54281324,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04370,0.67641926,0.67964077,0.68580085,1.0438294,0.51849777,0.29242107,0.45601696,0.3786698,0.3500418,0.49908707,0.62580615,0.8175525,0.6871413,1.189752,0.6783909,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06024,0.7459662,0.7300062,0.5459226,0.5990805,0.4916142,0.3676008,0.48347223,0.37312162,0.52098596,0.6296962,0.40671653,0.8658904,0.5640544,1.0931513,0.68452984,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04679,1.5153015,0.6796326,0.7423145,0.5977906,0.5365799,0.27831048,0.5577226,0.38939467,0.3478033,0.6231121,0.6281912,1.278346,0.6026228,0.8517276,0.62677205,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05471,0.3638526,0.5540927,0.5126013,0.50889033,0.48642895,0.46672663,0.5010863,2.2892058,1.1189301,0.6395894,0.41556257,0.81182426,0.44613245,0.5586594,0.5525039,BM-Her2N75-15
