"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0242175925925926,0.690666666666667,0
"2.5%",0.0189583333333333,0.657395833333333,0
"50%",0.024537037037037,0.690277777777778,0
"97.5%",0.0284837962962963,0.725729166666667,0
