,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2038,0.3170893116639495,0.40198240639905025,0.42804484699383233,0.9347927298581762,0.9754524360154526,2.509464618759581,0.4038086063264826,0.9111342199562024,0.40515713692803074,0.9253103281856336,0.28910909499154536,0.00658275711976725,0.007220773379672555,0.09428456909863307,0.00022118102391731917,0.12879435908579884,0.008688154080054423,0.01633868432170197,0.10501246725365442,0.09335231276400806,0.017749058497999563,0.3764238863524852,0.05151858250976159,0.07280419250457548,JE-TMA-41
JE-TMA-41_scene01_cell1897,0.3030883300976865,1.717456536407542,0.3513241037416736,0.9512934040799979,13.42380891468126,1.87646502053748,0.2718654469979592,0.7606764487746943,0.1530369802920617,0.8290166257421617,0.7700286318048063,0.22017982185212454,0.8311539843179551,0.12325907854417632,0.003354820195014329,0.12977809391597497,0.020730531567299006,0.01627795453707561,0.09839266068195993,0.11215442532418379,0.0210813838703627,0.8385064402345594,0.13922826527030088,0.07949693632365142,JE-TMA-41
JE-TMA-41_scene01_cell828,0.2848558209055614,0.00870237331038651,2.489903592158339,0.8020984657542162,0.2340983379819245,0.73538338653703,0.11165713779733034,0.8962863859010809,0.05950444792342139,0.8387719753936331,0.7940844840230715,0.08222848642445413,0.00011744914410658026,0.09347948032992066,0.0,0.12952187171620216,0.030379674354144955,0.01351784145114921,0.1077770674471287,0.06139441848228876,0.7661294867540883,0.3616912272575381,0.5489874689119204,0.05884946505949579,JE-TMA-41
JE-TMA-41_scene01_cell2480,0.36115155669550664,0.7176424129945603,0.2229178156362553,2.4895954256466015,0.6905828826164793,9.208480035510377,0.3620860296446204,1.0285612559523065,0.1504814436196913,0.8494083638659853,0.6078551428566584,0.34980425006397764,0.10658572732637474,0.12256068197104868,0.008078969906432537,0.13030570349907328,0.024134173471320537,0.018195756424558673,0.09579063383305836,0.12366293522991037,0.009259427046482685,0.36501283790371214,0.04360108617006513,0.11365770341280429,JE-TMA-41
JE-TMA-41_scene01_cell589,0.38427463336367107,0.31210080379173444,1.5081457010609405,0.7481042389103622,0.7214060847430609,0.8825913872914274,0.30211614250044216,0.9098980766885102,0.36272176876637324,0.8227142103879657,0.4346813452368135,0.15371131855659334,0.0013798025406359439,0.09250054245887976,0.0007298606656139935,0.1403154284984155,0.0214095784662041,0.01566020417782938,0.1220442855056105,0.028485361124303676,0.006512369797479303,0.3725458535996452,0.11407865921377774,0.11886880169478785,JE-TMA-41
JE-TMA-41_scene01_cell815,0.3831857722749625,0.35003731874501226,1.5079842639176966,0.7147562292062172,0.6947587794490826,0.6521173122043745,0.4040084966238933,0.9951088133132124,0.22963270329265814,0.9966622369658391,0.32448444536505483,0.3989813817558487,0.009456888218641834,0.09363291792350256,0.0018934425496180208,0.14680303912969264,0.032415872296430726,0.017803476435306168,0.1206938571527218,0.0557073878281282,0.006459639213415206,0.3937535069673392,0.08704282089033924,0.08533414152364598,JE-TMA-41
JE-TMA-41_scene01_cell2533,0.32997734463803785,2.2674848386406037,0.2200819611471087,2.1547997105009307,1.2314395041960486,5.764171821646145,0.5199042247294122,1.025240234063216,1.2088194616356713,2.5565305866627837,0.9887989222964932,2.1011849116492582,0.847877082758519,0.20339742012609321,0.09352998309946009,0.1313851012367872,0.018900368515429377,0.033390041569280535,0.10578118016599444,0.16031268679741248,0.27480826836169103,0.588572437190172,0.27419894522059846,0.7296816091966382,JE-TMA-41
JE-TMA-41_scene01_cell2360,0.3388422579636327,1.080696930769767,0.34455744715693776,2.0490620296636357,0.9216489387177572,6.792644542031649,0.4165825236728712,1.1473835054637516,0.21038065841396755,1.8409148709151675,0.15753770295410158,0.20673954482580137,0.12473559313010017,0.10595815929768806,0.00047328705421821485,0.1313592237088044,0.004426478953756201,0.020550583429478252,0.09624466381835299,0.11760535297153699,0.01160993901123871,0.39986539702778356,0.06600521534318018,0.08764372823858252,JE-TMA-41
JE-TMA-41_scene01_cell2849,0.06142346101099157,0.28504471136935183,0.1707532923503502,1.1888095851948142,0.28093987307146173,4.229307188014132,0.20796892069700418,0.7966359565542281,0.0,0.0,0.28174639648249455,0.0,0.0,0.01622388859039271,0.0,0.12870404046091397,0.00013511311788059666,0.005250375927035559,0.0927282026349923,0.004251345140016924,0.0004623781174084433,0.37582353427749887,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2872,0.27498369657267036,0.2650887731951531,0.696980801788207,0.7309539835956675,0.42337867294804743,0.9156315354346315,0.20081700327365154,0.8943495307093003,0.032271385481878044,0.6648997276749652,0.43362202146510564,0.25573932564389357,0.0010097862883892807,0.06525800853790874,6.699099848309291e-05,0.1442521260918269,0.001072663266736605,0.016497355768789457,0.09208170975402065,0.015020155575416805,0.015248822820288225,0.3561481075026977,0.003456861418897198,0.01617928841445082,JE-TMA-41
JE-TMA-41_scene01_cell2346,0.3255682211111952,0.5094930703926914,0.3898021658348694,1.094021846499573,0.3950371476160742,3.766289066137063,0.24264885516853332,0.8562875771462967,0.326918026577421,0.6572416501967664,0.37087174853163113,0.03172160985294308,0.023654580543106714,0.09861187861928782,0.0006804157289994126,0.13087629350775654,0.004576533334299111,0.019976272671901864,0.09679781438530378,0.14425564937694885,0.02774487476299071,0.38998621578466963,0.06200521806140341,0.06340920637817261,JE-TMA-41
JE-TMA-41_scene01_cell1921,0.2968165677856583,0.08363771702348928,1.440466285137924,0.9077702864804984,0.33771366143084086,1.220342063800817,0.10554190063688257,1.1004365167225805,0.3921870638409851,0.9393843110026773,0.6209653575553706,0.027935886633203396,0.0019860098493920215,0.10131184262519521,0.00013063040338740997,0.13271897611141611,0.2332913235504357,0.01763099770788344,0.1061773982512102,0.10407814286097461,0.10240526683718476,0.42810502310108295,0.2833631165485527,0.05047775481470218,JE-TMA-41
