"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0308703703703704,0.914351851851852,0
"2.5%",0.0243672839506173,0.8925,0
"50%",0.0308641975308642,0.914814814814815,0
"97.5%",0.0385956790123457,0.933333333333333,0
