,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2346,0.32556823,0.50949305,0.38980216,1.0940218,0.39503714,3.766289,0.24264885,0.8562876,0.32691804,0.65724164,0.37087175,0.03172161,0.02361215,0.09861188,0.0006804157,0.13087629,0.004576533,0.019976273,0.09679782,0.14425565,0.027744874,0.38998622,0.062005218,0.06340921,JE-TMA-41
JE-TMA-41_scene01_cell1921,0.29681656,0.083637714,1.4404663,0.9077703,0.33771366,1.220342,0.1055419,1.1004366,0.39218706,0.9393843,0.62096536,0.027935887,0.0019824475,0.10131184,0.0001306304,0.13271898,0.23329133,0.017630998,0.1061774,0.104078144,0.102405265,0.42810503,0.2833631,0.050477754,JE-TMA-41
JE-TMA-41_scene01_cell3135,0.4265905,1.2474518,0.3751451,1.0996243,2.547548,2.9217815,0.5831666,1.1048217,0.6762916,1.4765266,0.9986645,2.7761462,0.0987047,0.108680844,0.013887345,0.13596468,0.013455332,0.01633046,0.11064668,0.085945204,0.008408575,0.46210015,0.25763085,0.15905492,JE-TMA-41
JE-TMA-41_scene01_cell2740,0.36356762,0.6589075,1.1845775,0.79618335,0.51904964,0.8990939,0.27792895,1.0550108,0.18066587,0.74726295,0.24051332,0.8912955,0.019887134,0.08942659,0.00017335515,0.13137895,0.0034094045,0.021635162,0.0959689,0.07483362,0.010355241,0.38344365,0.04096357,0.031142572,JE-TMA-41
JE-TMA-41_scene01_cell599,0.3649343,0.5301854,1.633373,0.79398596,0.5894862,1.3272905,0.36828673,0.8937153,0.35419846,0.8546265,0.60501426,0.14898579,0.0041342974,0.095810466,7.070447e-05,0.13831714,0.016341437,0.0144015625,0.14446764,0.03687321,0.007825165,0.37483323,0.115701914,0.0744278,JE-TMA-41
JE-TMA-41_scene01_cell2239,0.32484803,0.6790834,0.2821661,1.6092895,0.7609028,7.0815415,0.4247049,0.9846572,2.0091035,0.98707944,0.5043075,0.3429388,0.06881429,0.09987093,0.00063780544,0.12888572,0.012699235,0.01479725,0.09794347,0.13644677,0.014023771,0.37364757,0.08461968,0.08704493,JE-TMA-41
JE-TMA-41_scene01_cell2074,0.31111768,0.8055632,0.2833939,1.7966912,0.9662561,5.331067,0.6441919,0.98949164,0.7348387,2.910146,0.076375656,0.0911175,0.07511253,0.090722494,0.00023485077,0.13006684,0.012338701,0.016738225,0.09715487,0.13374841,0.011074167,0.40919945,0.060483187,0.07363337,JE-TMA-41
JE-TMA-41_scene01_cell3231,0.44666877,0.12494582,0.46413374,0.72671187,0.2966269,0.44009,0.18568131,0.71480227,0.28503692,0.35788715,0.5165444,0.5759316,0.07886176,3.0368397,0.5277976,0.19975471,3.534617,0.029091412,0.4095006,0.21708004,0.053423554,0.4571178,0.33272713,0.07555283,JE-TMA-41
JE-TMA-41_scene01_cell82,0.30564553,0.013740053,1.367551,0.7409478,0.43255436,0.6117548,0.11821014,0.7773779,0.03416981,0.53975993,0.8422025,0.0,0.0,0.07317177,0.0,0.13555828,0.0012363691,0.010675403,0.13110209,0.059852898,1.0958736,0.36705053,0.75799775,0.069927715,JE-TMA-41
JE-TMA-41_scene01_cell3427,0.3844682,0.64804345,0.25758246,1.0067166,0.25188655,3.8319855,0.5626763,0.8651769,0.37733868,0.94279075,0.628622,3.0373626,0.06063435,11.320854,3.1280138,0.17543326,6.562711,0.03723017,0.38594747,0.2786449,0.22830455,0.8031785,0.9137365,0.14657463,JE-TMA-41
JE-TMA-41_scene01_cell3546,0.4157092,0.13634637,0.2810295,0.79826105,0.55565524,1.6405625,0.67594284,0.83416617,0.77391887,1.0190418,0.49755967,5.216673,0.000488751,11.949291,3.150658,0.19536634,7.191653,0.019156806,0.49270633,0.27846292,0.48937997,0.9105669,2.3168902,0.25325638,JE-TMA-41
JE-TMA-41_scene01_cell1538,0.2841903,0.07795455,1.7012806,0.8034446,0.30310103,1.1184112,0.11288769,0.97621936,0.15559508,0.68250227,1.0561271,0.34159625,0.005128068,0.11067004,0.001409039,0.13520895,0.027863974,0.019153321,0.10485026,0.100435644,0.78246486,0.39881715,0.46451497,0.11567391,JE-TMA-41
JE-TMA-41_scene01_cell639,0.33736545,0.056174666,2.2664874,0.83458406,0.35235283,1.2109574,0.13211256,0.94376457,0.16456212,0.75454706,1.9838399,0.27001104,0.00025564394,0.11057092,0.001165437,0.12844814,0.029140133,0.01549818,0.11554578,0.056183998,0.88024306,0.36097774,0.7326435,0.2094154,JE-TMA-41
JE-TMA-41_scene01_cell795,0.31914908,0.086045995,1.9164201,0.8481554,0.3732888,1.5277768,0.11023731,0.92937315,0.8455853,0.7457981,2.9340942,0.14948839,0.0,0.13136603,0.00035168868,0.12948947,0.033857707,0.015861759,0.13021694,0.11075852,0.93969053,0.3810182,1.3784508,0.104100786,JE-TMA-41
JE-TMA-41_scene01_cell648,0.34956208,0.3257823,1.2529817,1.1467657,0.59512633,3.5118864,0.37742257,1.0156091,0.19880311,0.82007766,0.40730277,0.24912019,0.0034070734,0.09539924,0.00082946324,0.14040492,0.024595255,0.01613928,0.1225525,0.030358262,0.060857613,0.37549055,0.11278657,0.2745779,JE-TMA-41
JE-TMA-41_scene01_cell2261,0.34343117,0.30769452,0.7972347,0.8108039,0.40627337,3.3800442,0.23811856,0.804477,0.21369095,3.8521497,0.6158234,0.059962634,0.0072825584,0.09575462,0.0027375233,0.13499008,0.028223932,0.017780688,0.09651714,0.11014647,0.059239212,0.37538943,0.11477609,0.09275229,JE-TMA-41
JE-TMA-41_scene01_cell969,0.31248197,0.046881042,1.780219,0.85490555,0.16693957,1.1757919,0.12761997,0.8405201,0.14134936,0.84298253,1.9835019,0.5872896,3.6375997e-05,0.10077264,2.5174842e-05,0.13038708,0.029841704,0.015171782,0.11668725,0.035875626,1.3467413,0.37100196,1.2890524,0.1469142,JE-TMA-41
JE-TMA-41_scene01_cell3247,0.4048821,0.2529371,0.39536968,0.7796737,0.2488383,1.5645573,0.5467578,0.8088271,1.1469374,1.1579667,0.25847244,2.731156,0.02003069,14.185347,3.686797,0.16293605,8.765252,0.025356213,0.67638886,0.557404,0.5894687,0.7907762,1.7907887,0.06483638,JE-TMA-41
JE-TMA-41_scene01_cell1455,0.33097255,0.41946316,0.4645304,0.7059596,1.8464413,0.3693023,0.27439463,0.6538152,0.12760057,0.38513508,0.29491812,0.12572859,0.047844116,0.10835843,0.0063630613,0.13062318,0.026660446,0.014743653,0.09393074,0.082520954,0.026823089,0.3573788,0.072488055,0.12836172,JE-TMA-41
JE-TMA-41_scene01_cell1051,0.25655672,0.012349685,2.3431556,0.7899448,0.22458085,0.8558772,0.1278292,0.9631699,0.03145511,0.801397,0.8655219,0.144356,0.0,0.08856766,0.0,0.13108698,0.023320144,0.013923923,0.10448941,0.071904756,0.20130153,0.35743555,0.654881,0.01713319,JE-TMA-41
JE-TMA-41_scene01_cell551,0.30728564,0.5287512,1.109471,0.7724948,0.46275494,0.6960787,0.30661356,0.87135714,0.19881095,0.8265707,0.48601228,0.21981755,0.013303345,0.09698789,0.00088717276,0.12946147,0.03285667,0.020125972,0.122068875,0.13933292,0.013176992,0.97478384,0.14958325,0.07148941,JE-TMA-41
JE-TMA-41_scene01_cell1522,0.3275294,0.5679197,0.27525732,1.1922098,0.5741722,3.329335,0.33217913,0.75829417,0.14229774,1.1312121,0.2987784,0.049698915,0.02057314,0.093751885,0.00037201165,0.1335417,0.0077468725,0.017457647,0.09424906,0.069384165,0.009181499,0.39996472,0.029152548,0.08467634,JE-TMA-41
JE-TMA-41_scene01_cell2432,0.33527642,1.1559029,0.2411327,2.4626603,0.9815587,9.2126255,0.78746647,1.2443218,0.39908782,3.4140277,1.4767622,0.27475378,0.14760734,0.1137579,0.0030881518,0.12969913,0.019309156,0.016727002,0.09819496,0.15220869,0.012988982,0.43363976,0.08731275,0.16572604,JE-TMA-41
JE-TMA-41_scene01_cell1126,0.30600595,0.09962788,1.8187819,1.1889524,0.46101233,3.1720507,0.29701474,1.0921792,0.30158818,1.0225697,7.45982,0.16883454,0.0002510707,0.0959916,0.0002770719,0.13142726,0.029561954,0.015331946,0.114528015,0.07359166,0.13647434,0.37713793,0.27947593,0.09787211,JE-TMA-41
JE-TMA-41_scene01_cell1285,0.33008936,0.062734656,0.74404144,0.7766392,0.20257929,0.46668115,0.06995311,0.6839742,0.17899467,0.32194355,0.38848764,0.06128588,0.01378404,0.11289852,0.002412836,0.13767247,0.020183533,0.020373479,0.10435781,0.0604755,1.2193663,0.40401858,0.37898076,0.16938794,JE-TMA-41
JE-TMA-41_scene01_cell3268,0.33611465,0.18196085,0.9626852,0.76020944,0.2742088,0.87141454,0.54511666,0.92945915,0.43980443,1.0758778,0.33496502,2.0582612,0.019181114,11.34159,2.6203918,0.16298491,7.59461,0.025813911,0.79890877,0.29380134,0.20865954,0.678969,0.4042569,0.060675096,JE-TMA-41
JE-TMA-41_scene01_cell631,0.35172343,0.3398627,1.3365699,0.7692054,0.7650109,1.3871437,0.33093378,0.9267545,0.36133647,0.8970122,0.5640751,0.18667185,0.0021422973,0.08892763,0.00034154736,0.13905786,0.02052655,0.014977535,0.14800613,0.042015783,0.012066017,0.38249978,0.155615,0.14226152,JE-TMA-41
JE-TMA-41_scene01_cell1783,0.30756667,0.21907441,1.2546428,0.92715305,1.2254531,2.1442628,0.5570608,1.0420218,0.18898523,0.82404274,0.6038571,0.19672565,0.00018888421,0.09833453,0.00013516618,0.13239181,0.015227826,0.017004358,0.10769471,0.11586675,0.25822964,0.41159558,0.2793818,0.12254019,JE-TMA-41
JE-TMA-41_scene01_cell312,0.36171684,0.023591273,1.4484739,0.78760415,0.4009259,1.5449445,0.10595324,0.8425999,0.3979613,0.68472993,2.5144467,0.18262452,0.00844117,0.10086719,0.0033011092,0.13331613,0.037268832,0.015773674,0.14868125,0.040996443,0.85094416,0.36781928,0.5384814,0.097763516,JE-TMA-41
JE-TMA-41_scene01_cell3364,0.29285538,0.8423856,0.21593378,0.9881983,0.77319646,0.9653384,2.0488527,0.6396617,0.1726065,1.0988771,0.44105127,0.45716244,0.1425142,0.1205916,0.020766865,0.12790023,0.032091994,0.017640958,0.09602351,0.032956272,0.041766915,0.3957334,0.0729602,0.28804046,JE-TMA-41
JE-TMA-41_scene01_cell1836,0.35777166,0.07141404,1.7056787,0.7687555,0.3855207,0.917963,0.16647632,1.0499749,0.19971766,0.7828975,0.28210622,0.06982846,0.000829968,0.10075991,0.00028397224,0.1324282,0.009750241,0.018101202,0.10262939,0.107093625,1.4869108,0.3950243,0.7528132,0.20395876,JE-TMA-41
JE-TMA-41_scene01_cell2387,0.3278215,1.276621,0.23929968,1.4424886,0.6446184,3.0433288,0.28109717,0.9026602,0.41496843,2.8306708,0.25976172,0.11506637,0.10898126,0.106049284,0.0020826345,0.13185516,0.008101078,0.02091553,0.09518907,0.12010217,0.0107489005,0.513661,0.05475673,0.11344119,JE-TMA-41
JE-TMA-41_scene01_cell1268,0.38693842,0.33967972,0.23521301,0.8795167,1.2127168,2.0393844,0.22571176,0.7586198,0.05357419,0.5587983,0.17015252,0.0633679,0.022925947,0.086382836,0.0051424224,0.1572104,0.012168018,0.016075203,0.09399587,0.034483265,0.010834225,0.37689304,0.017666759,0.058027636,JE-TMA-41
JE-TMA-41_scene01_cell1434,0.20149949,0.8878361,0.37820637,0.86056215,3.7488678,1.9878592,0.19382639,0.7883665,0.11181768,1.427238,1.0903566,0.009929817,0.07141906,0.05673054,0.0,0.13790022,0.005226654,0.0083844485,0.10488107,0.047959648,0.07657507,0.9874025,0.1067655,0.0017370704,JE-TMA-41
JE-TMA-41_scene01_cell3150,0.38402575,0.8659528,0.78616685,0.7904661,0.71033114,1.6622213,0.85055566,1.0209036,0.2798954,1.1881102,0.47424105,2.5593243,0.027127078,0.11728312,0.010938754,0.1398038,0.020614361,0.015787046,0.111751825,0.01647432,0.0014204801,0.42326367,0.022546394,0.0098418975,JE-TMA-41
JE-TMA-41_scene01_cell2601,0.88830906,1.5292968,0.21365705,2.9292512,0.5689305,12.490197,1.1024971,1.8171728,0.8168977,0.6773126,2.200744,1.3203766,0.5576721,0.19464992,0.043841895,0.14315178,0.04956498,0.026112808,0.112631656,0.30748475,0.010803173,0.42654678,0.42138958,0.97090536,JE-TMA-41
JE-TMA-41_scene01_cell255,0.42637265,0.4806911,0.5570572,0.7742377,0.39468148,0.9313205,0.17389785,0.68749905,0.39159295,0.48431823,0.53233105,0.4217788,0.07679861,0.17509343,0.018096311,0.13087587,0.052704275,0.016323298,0.15632845,0.09462114,0.011970217,0.3698625,0.08696532,0.20503238,JE-TMA-41
JE-TMA-41_scene01_cell1282,0.4851116,0.5370909,0.8948522,1.477719,0.88994175,5.967088,0.67570853,1.1075823,0.7614974,0.9499381,0.7277148,0.19615808,0.05522551,0.10786689,0.0016933159,0.1479427,0.23876964,0.017936418,0.12030584,0.07839454,0.006207263,0.39168182,0.20088333,0.22067438,JE-TMA-41
JE-TMA-41_scene01_cell2448,0.36985958,0.7730077,0.223217,2.9977767,0.69851583,11.478352,0.61367154,1.2501695,0.13149746,1.2091851,0.75580907,0.32759506,0.08921379,0.11847718,0.004756535,0.13046682,0.02089141,0.017309641,0.09709852,0.15483807,0.0118975,0.3798042,0.10256811,0.18934375,JE-TMA-41
JE-TMA-41_scene01_cell2686,0.44573465,0.5051669,1.6496944,0.87096137,0.76454896,1.4880905,0.5062725,1.326218,0.32024533,0.796684,0.37829146,1.0244579,0.029763231,0.10232095,0.0028796215,0.13296512,0.012249223,0.02142198,0.09845482,0.1058095,0.022133492,0.39029136,0.09985582,0.12697287,JE-TMA-41
JE-TMA-41_scene01_cell2952,1.690825,1.1224657,0.47033307,1.2986307,0.54016197,4.5098405,0.4354972,2.2528684,0.23139293,1.6121844,1.3144063,1.5851346,0.1106892,0.10642651,0.023425668,0.1384391,0.027236847,0.016506879,0.09858301,0.5058769,0.0021792147,0.38995963,0.85275835,0.18388449,JE-TMA-41
JE-TMA-41_scene01_cell1692,0.26348808,0.186305,0.34032318,0.9846378,0.21796885,2.0917652,0.16605923,0.6852998,0.034443744,0.19082412,0.44256526,0.021266526,0.01833219,0.11236868,0.0025305103,0.12893854,0.03222232,0.015639944,0.090860166,0.08432415,0.012323297,0.35789862,0.10796768,0.11420617,JE-TMA-41
JE-TMA-41_scene01_cell1227,0.3004012,0.042308424,0.62318146,0.7722667,0.18210085,0.42102462,0.06893501,0.6431265,0.16935195,0.36125243,0.5679702,0.14667642,0.0016182456,0.10801719,0.0004941674,0.13765356,0.019286698,0.01659181,0.09618602,0.06897222,0.507703,0.3673566,1.030933,0.0935336,JE-TMA-41
JE-TMA-41_scene01_cell642,0.3471461,0.26090255,1.2907292,0.83133316,0.880051,1.7346469,0.3074006,0.93958926,1.1080899,0.785912,0.46011385,0.23409663,0.0020233167,0.09355859,0.00075376924,0.13989834,0.024571748,0.016052138,0.12897417,0.034757756,0.01128117,0.37727803,0.12278111,0.14389622,JE-TMA-41
JE-TMA-41_scene01_cell2290,0.32455218,0.20430551,0.5522051,0.8055153,1.9742019,2.094167,0.18759418,0.8050798,0.1660963,1.3123144,0.46166587,0.020934904,0.0060251444,0.10191213,0.00043326072,0.13137046,0.021598937,0.017044488,0.09713929,0.1334519,0.1551985,0.40006834,0.1308742,0.11484299,JE-TMA-41
JE-TMA-41_scene01_cell3331,0.3398718,0.6541536,0.7750807,1.1444232,3.280387,3.3625512,0.62871253,1.0525528,0.28833172,0.8886499,0.63974285,1.6142219,0.09630077,0.12247588,0.011885293,0.13227051,0.0140487775,0.016988946,0.110716954,0.09071563,0.0067385137,0.5775143,0.10829541,0.22613892,JE-TMA-41
JE-TMA-41_scene01_cell2350,0.3280661,0.9746061,0.32123333,1.8836383,1.3390255,9.4059725,0.6813281,0.97142494,0.31852075,1.2470084,0.19373526,0.05386888,0.052359898,0.10003228,0.00052949856,0.13159205,0.0072981343,0.019227304,0.09745649,0.12905452,0.009512295,0.3970863,0.056142833,0.060468107,JE-TMA-41
JE-TMA-41_scene01_cell193,0.32603168,0.48306906,0.3096207,0.87835944,1.1623672,1.0937057,0.2485841,0.7140091,0.30544388,0.8963512,0.6984388,1.1307433,0.0035851302,0.40801102,0.041665036,0.13759828,0.16508555,0.0149848275,0.15766978,0.187504,0.03677882,0.5297139,0.22842063,0.115410194,JE-TMA-41
JE-TMA-41_scene01_cell1813,0.3607505,0.94624645,0.7092788,0.9777764,2.8896852,2.0849097,0.35729215,0.8002532,1.9318241,0.6318527,0.8244868,0.12427292,0.028287299,0.09413454,0.002694079,0.13127016,0.020074232,0.014065373,0.09779051,0.10545112,0.015679905,0.38089022,0.087216236,0.10094244,JE-TMA-41
JE-TMA-41_scene01_cell718,0.33134398,0.41827464,1.0510355,0.75749415,0.6170368,1.4677694,0.35955065,0.89761204,0.4478095,0.7536131,0.19239789,0.16129935,0.15796508,0.10118551,0.0008984432,0.13039637,0.033791922,0.020540513,0.13324264,0.07916549,0.048847474,0.40466246,0.09435947,0.06798297,JE-TMA-41
JE-TMA-41_scene01_cell1333,0.391112,0.4713104,0.92876005,1.4117441,0.45990878,6.9841075,0.4961797,1.0014565,0.13961609,0.96209294,0.627808,0.3109963,0.03961075,0.09273886,0.0026569036,0.14430508,0.02016843,0.015834056,0.10663069,0.032801572,0.00294013,0.39285553,0.05641572,0.001916127,JE-TMA-41
JE-TMA-41_scene01_cell3371,0.3911939,0.058164842,0.43163866,0.8159141,0.59940916,1.768788,0.6235776,0.90769655,0.29772764,1.0678304,0.19866477,18.690025,0.0010917771,8.943297,2.7672474,0.31447375,6.4054875,0.027428987,0.4316622,0.16070981,0.017282415,0.9372832,0.18482135,0.08670107,JE-TMA-41
JE-TMA-41_scene01_cell1884,0.23457178,1.0374886,0.63749564,1.3892534,1.0877804,3.423243,0.44783926,0.98150194,0.09412175,0.8416965,0.910369,1.3198147,0.006066062,0.0911423,1.46475495e-05,0.13097522,0.00720641,0.012830489,0.10319264,0.1090939,0.011595564,0.37269703,0.037084,0.010223192,JE-TMA-41
JE-TMA-41_scene01_cell1895,0.27743554,0.18736531,1.0004706,0.8069446,0.3811316,1.4478549,0.17297627,0.82052493,0.25879115,0.58874804,0.99658954,0.15782385,0.0031436547,0.100741155,0.00021398293,0.13198377,0.019061584,0.019276096,0.097614214,0.0775614,0.6674868,0.3688868,0.48266286,0.08288885,JE-TMA-41
JE-TMA-41_scene01_cell2396,0.3829522,1.2131886,0.23431207,1.3471541,5.2502995,4.702441,0.33302593,0.9087666,0.5102576,1.1957111,0.25500828,2.5223875,0.17313607,0.10478422,0.00064707216,0.13257428,0.003816113,0.020729179,0.1021437,0.12717272,0.01786429,0.6644109,0.08652919,0.06263981,JE-TMA-41
JE-TMA-41_scene01_cell3288,0.38430998,0.46859685,0.587756,1.0860301,1.5893725,2.706928,0.5723487,1.0480287,0.37104392,0.89085793,0.70310897,0.81293947,0.059442,0.19122832,0.038016032,0.13898234,0.025862493,0.017434113,0.108081385,0.03164941,0.0037970694,0.41529185,0.077717766,0.15852769,JE-TMA-41
JE-TMA-41_scene01_cell974,0.30797258,0.034172095,2.0647821,0.84001553,0.26373702,1.0562203,0.1073502,1.0246361,0.11910166,0.79254675,1.9613209,0.055700254,0.00017629193,0.12297681,0.0001169523,0.13078272,0.009854315,0.014601249,0.10810245,0.0849086,0.5096995,0.3622827,0.558132,0.09601521,JE-TMA-41
JE-TMA-41_scene01_cell2362,0.54483706,0.84774107,0.19937192,0.92389333,0.5963432,1.9961689,0.3826688,0.88112897,0.57649577,0.053704914,0.32196382,0.53805286,0.20435974,0.089719355,0.0027007523,0.12855811,0.01373009,0.014387372,0.10172261,0.06668873,0.061794527,0.3957053,0.08943575,0.014914242,JE-TMA-41
JE-TMA-41_scene01_cell1234,0.34779286,0.38949662,1.3809742,0.72888035,1.8349771,0.61059463,1.3657197,0.85963863,0.19808917,0.87904584,0.43279457,0.09836955,0.0015000391,0.099051386,0.0002098841,0.14006683,0.014237817,0.014979238,0.10411868,0.045077607,0.0060081966,0.38346422,0.116879985,0.07421699,JE-TMA-41
JE-TMA-41_scene01_cell972,0.29270512,0.22404808,1.4790357,0.82809067,0.6274297,1.4993917,0.13569607,0.91950905,1.673356,0.8018657,0.90070397,0.10417958,0.0,0.12036208,6.235877e-05,0.12957637,0.017161518,0.015132664,0.111573555,0.08855683,1.2849045,0.37999663,1.2516997,0.12074082,JE-TMA-41
JE-TMA-41_scene01_cell768,0.38128933,0.46362388,1.1452193,0.7073444,0.52169925,0.6574147,0.32346672,0.91049725,0.26172477,0.7801205,0.31499046,0.20343193,0.023208348,0.09120856,0.002388194,0.14664516,0.033151258,0.018545596,0.12892245,0.046712343,0.014806859,0.3855701,0.09263496,0.139297,JE-TMA-41
JE-TMA-41_scene01_cell1514,0.3025258,0.2269036,0.922621,1.2321384,1.8036083,0.8797192,0.43373334,1.0544763,2.0077102,3.4758208,1.0486466,0.16836767,0.00017096719,0.09273125,0.00014987423,0.13130693,0.00978509,0.01362445,0.10245921,0.100778386,0.34359515,0.36062703,0.25523728,0.054035444,JE-TMA-41
JE-TMA-41_scene01_cell1832,0.30983981,0.27364203,1.188407,0.8455634,0.38026297,1.9098617,0.12342547,0.8817868,0.71327734,0.6766535,1.9463309,0.16599612,0.0032483765,0.09703251,0.000288198,0.13351287,0.017376754,0.018847127,0.1051183,0.1051472,1.4195946,0.38426608,0.8315109,0.11068535,JE-TMA-41
JE-TMA-41_scene01_cell1697,0.27611738,1.0406985,1.0598286,0.8000099,1.5460142,1.0640348,0.5328458,0.9095888,0.62096435,0.98533404,0.22099443,0.20754935,0.0019735326,0.08290657,0.0,0.13307945,0.011720737,0.015938997,0.10577703,0.097827785,0.1650702,0.46926576,0.18097016,0.06073469,JE-TMA-41
JE-TMA-41_scene01_cell364,0.28332278,0.091294356,2.0374386,1.0128534,0.34600255,5.4977856,0.1638086,0.9247442,0.30228516,1.5426263,7.934476,0.41787094,0.0,0.08199257,2.7359687e-05,0.13849635,0.019009694,0.012896687,0.17251499,0.026228298,0.065129295,0.38956547,0.16134837,0.0069451393,JE-TMA-41
JE-TMA-41_scene01_cell2234,0.3387889,0.6260814,0.5667254,1.1472914,0.5990716,4.133931,0.38382685,0.9515793,0.7047312,1.6863114,0.22402821,0.048110157,0.054312985,0.09862141,0.0013673772,0.130137,0.0072787567,0.018351218,0.09590842,0.11156177,0.011061996,0.37565622,0.09858691,0.104916185,JE-TMA-41
JE-TMA-41_scene01_cell2586,0.4472764,1.3320066,0.24071401,2.0685737,4.836482,5.411389,0.5254924,0.8129877,0.23740293,1.384009,0.41913986,3.743626,0.19352733,0.24317335,0.013731002,0.13511814,0.022601845,0.013520882,0.09684559,0.15604046,0.0147665795,0.5125422,0.084635645,1.6676186,JE-TMA-41
JE-TMA-41_scene01_cell2498,0.28939652,0.6143634,0.20127803,1.263302,0.43572184,4.21656,0.2773497,0.90463185,0.109196275,0.6705046,0.18375261,0.050241694,0.041494396,0.11481038,0.0054850373,0.13323277,0.022459833,0.020987201,0.09216426,0.12559801,0.013129617,0.3865832,0.048704095,0.17764412,JE-TMA-41
JE-TMA-41_scene01_cell431,0.31031772,0.074461,2.254768,0.8066549,0.47330108,1.5542327,0.15220362,0.8597249,0.318381,0.672389,1.789278,0.41916677,0.0009925368,0.08934793,0.00029372858,0.13654529,0.018734684,0.014134756,0.15455772,0.037653465,0.4268136,0.37371036,0.48288253,0.13879511,JE-TMA-41
