,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell1608,0.8733207889854115,17.54019454405108,6.776876339486594,1.190937688427292,22.61517315657394,8.199509201286462,7.653512696895064,1.5105475419840793,10.09165618253486,2.6412470965615715,1.4333139164952828,33.591145384126705,5.58569472702636,1.288444627170657,0.7086832459489233,0.41279093324331634,0.06375426949833028,0.13362528007544242,0.716727313782343,0.9762752056790098,0.20921848096193332,0.9869006594114887,0.31156414004173644,0.3817357530084598,JE-TMA-41
JE-TMA-41_scene01_cell204,1.0436708787915248,2.9770050360067772,18.881783525993498,1.2390660225286676,3.038480174679957,3.021950907839588,1.2619032758318542,1.0804485732632294,2.6144326090045222,0.7152030132135206,1.4706618000911267,10.493494085125427,3.0703458235961487,1.908196202513169,3.0790165161135508,0.3579368086187685,0.40735276615163274,0.16985421067804488,1.2254135670069521,0.8243055237392397,0.27525461527579087,0.7273444514355308,1.0261815864141697,3.950880050957309,JE-TMA-41
JE-TMA-41_scene01_cell2297,0.44055639884875697,15.11539302101637,4.363517698615585,1.410834452820941,5.5596524441022455,2.444423569713761,1.9259535348051036,1.122662249210499,0.18281494209019156,0.0,0.6075940776228337,0.2522190156197118,0.07640462841482859,0.5447910702860429,0.00035952749718384103,0.3433568955144751,0.0014492269425211534,0.0926569991096713,0.5856143066818938,0.5787896493536777,2.93431770826915,0.7296607329713812,0.22298638884714717,0.05463643133195381,JE-TMA-41
JE-TMA-41_scene01_cell1231,0.5083486272338111,2.809833033409073,30.829260401956198,1.3711852976673014,4.5655864819534555,6.783860496850089,2.8269803706217784,1.2162655649142404,0.7109784506548114,1.1107507739631663,0.722677666172764,3.016919131818707,0.03986675831491097,0.860872819086791,0.020790068315413412,0.3762929444600237,0.07853393336028658,0.12270148939345056,0.5821914725843765,0.17122501872407886,0.08547427512557329,0.7759643883878347,0.38129490320344855,0.5585012393571703,JE-TMA-41
JE-TMA-41_scene01_cell3042,0.4685625237707116,19.25513349328273,5.743428803657954,1.718176763456696,6.176732110810122,31.528150036409354,1.4207500367531178,1.1353424281500355,1.051119405040005,6.593441968372469,0.95313747510996,124.31672213326533,2.302538371312432,0.9142251613397384,0.013981320942115521,0.36592462157191746,0.08195829055534055,0.12272102321762167,0.576431974116974,0.368014186403572,0.22980553951371654,1.507567119883268,0.2800779989655904,0.8927692840372626,JE-TMA-41
JE-TMA-41_scene01_cell3099,0.5882166302060291,9.75338166174542,17.21177414110752,1.0833933523313406,5.644064485752642,3.4055311720946206,4.163569190330424,1.3562302312752998,2.373687705191171,1.0987025140943627,0.7698750183144265,27.751784253909648,0.9945000171096843,1.0796450883068667,1.295288944644771,0.3682725940538327,0.10751578765899375,0.13682875912688341,0.5880884378279848,0.2343643885930055,0.1519664110885021,0.829454523219811,0.48096569812525497,1.1547821756483956,JE-TMA-41
JE-TMA-41_scene01_cell127,0.6132856355024323,3.594810272286409,19.807672754127456,1.2204385756371015,2.3132020067606236,4.222084377100624,1.7808438593734173,1.0220944342138676,2.0239367343328922,1.0257090065089267,1.2552914362224474,4.4765615190645,0.03300418735115758,0.9911267701131339,0.046253903911734194,0.3537667284646026,0.19880142180685853,0.1241642723034962,1.0246684559113965,0.7247278456638191,0.7441415276831029,0.7950706392173171,0.5273262816675469,0.8052560765655662,JE-TMA-41
JE-TMA-41_scene01_cell2985,0.4638585882536986,1.9993668671108575,8.99637647901779,1.9058234125562339,2.5821351096294585,9.745418238274654,1.5339204934663133,1.2886822673297949,2.6817576091972875,0.48607602784385856,0.997871248890531,3.0906072078296933,0.36697292078231963,2.4296599508934893,3.6192112696967205,0.3495452484496287,0.08604142714156186,0.15080744777335936,0.522868447130901,0.37580094950974957,0.18168521816067962,0.7914564996293942,0.23799629112994236,0.5261421684767946,JE-TMA-41
JE-TMA-41_scene01_cell1592,0.4670808690713826,0.5434837166261082,32.59451664210373,1.1507884624689566,1.492572807179558,1.6146021568814029,0.5146509321081533,1.293770144645947,0.6680747825605713,1.2729906343676043,0.5282653681975256,0.2069229189797039,0.0008312323582144951,0.9375720084030369,0.0,0.35649959712131746,0.08123761654300632,0.13660947187262315,0.5543909051909518,0.5842297064357732,17.317957350705196,0.7861015268901611,4.199767313547281,0.6525815841656951,JE-TMA-41
JE-TMA-41_scene01_cell2304,0.5705759462937187,14.986276321227448,5.649933162905679,2.291838479807284,4.072074961961088,27.406142787210403,2.5288620284640655,1.4082413083348952,2.525835790061612,4.249176257742275,0.7955869370834143,0.8802035152943847,2.1835951847522415,0.8984792324289884,0.018781196654092745,0.3644433663059296,0.02844117575011971,0.14307734234390934,0.5865399218696058,0.855478279263167,0.17932981877922163,0.8106278904212721,0.33028709570695003,0.6055537805958213,JE-TMA-41
JE-TMA-41_scene01_cell3355,0.6006080990620659,11.859698833345135,22.167775758008244,1.0822767909201736,10.166743583506369,4.733798017178547,4.5364190393819595,1.3031690089723562,12.711494904233547,1.2556117082729124,0.8914724474814447,25.95679073900521,1.366532097708528,1.6101929147578773,1.2400826092177994,0.3755541136547652,0.06221641482520818,0.13314111221459185,0.6451222282024534,0.29471806736844985,0.08486981827946781,1.1008186041463617,0.3851189338206072,1.0672958744333565,JE-TMA-41
JE-TMA-41_scene01_cell1292,0.5969812318976245,3.659947836455028,21.367711511482298,2.3565979717488865,5.209831657284243,18.218028491288482,3.4350282594719177,1.4481355526330977,1.0728028332638142,1.374699300329343,1.33103571968746,2.7119574005312113,0.22247693745330527,0.9630341179385651,0.0878355636244889,0.36754171441896316,0.09973264477382901,0.1293719009693359,0.5726964831033086,0.33266922387946124,0.08053417848142266,0.7465567423957374,0.5470146764014074,1.176704129475436,JE-TMA-41
JE-TMA-41_scene01_cell1784,0.5219019755744582,7.0817389483647775,4.975232811541328,2.6018573458534564,1.635313326860104,21.836564496557468,3.2381363871675837,1.3913912227051608,1.1025941605458125,3.726293166607359,0.350536243572,4.525159917333534,0.5604843789849305,0.9005874042271238,0.03645355037328488,0.361573951579106,0.025682827307213434,0.14483328189433994,0.5518535174629119,0.4470393927363051,0.1907174405309746,0.771409697837075,0.11943872137572492,0.2283313548201055,JE-TMA-41
JE-TMA-41_scene01_cell2440,0.524321740600932,7.591948708074545,5.847695334965014,1.4914068202600812,1.293400340443691,7.714342778995377,0.613263203380088,0.8917090897777283,0.27676894943376495,1.200456834839551,0.461473175411637,1.6079269634643767,1.6164669029056649,1.0236809514267582,0.17491952581658698,0.34332425238640873,0.06879892547426632,0.13288153158721053,0.505704740903059,0.6479484840084069,0.16132367113222348,0.687474260546774,0.2359238976089425,1.1226797579630035,JE-TMA-41
