,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell03360,3357.448121694553,2526.5785843775407,2461.4424970079003,3087.3851056618473,1509.8684394782845,2904.4781667656816,336.48668137553244,514.9332266158378,517.1125328134322,-111.53167317861744,1922.4804535569583,883.3481757701409,2041.0964233042923,745.4594564202172,1549.1595103302798,1785.6737423521595,1514.0451050565887,1520.2631268647547,1250.493384761368,945.5697449190968,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02007,3473.20574635767,2039.6036151976418,1357.875565342781,1753.0277215525207,491.7148069828489,2157.23856413437,353.83405885491146,606.9399368986587,533.4268512196815,-48.89831631445986,1730.5834549275085,1231.9258720203234,2141.934085702257,375.25367523862616,2012.6385681599963,1634.0571796097584,1294.9609462646729,991.9966039896393,1332.935139691094,1046.9524382705265,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04801,3669.6767346782085,1365.6238097604182,1661.726441280749,2303.1035775121322,537.6804599387488,2172.6259426873557,496.4837194398759,835.8664271716518,593.9934454821171,409.7805345339043,2287.458913618672,1816.8293285247687,1867.046486445097,488.33792546821354,3798.9446980288476,1704.2919694833515,1471.9036781806772,1698.3176498337752,1676.8833880725656,1002.4559009041002,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02189,3855.6655041549475,1560.0818216381247,1904.8128336585075,2488.6314416875734,441.3563123048351,1898.344786564934,320.19065093075176,470.38525126695185,530.2328861640267,-120.10001414437784,1839.2432870556381,955.141466053434,2052.435884976105,2239.088690664624,1212.2854017385225,1961.3673925668306,1369.8266696022943,1098.1301531914594,1559.6685906857572,1080.2352888563507,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01507,5441.6243795414375,2176.4798224465862,1934.5670992171883,3442.806044480972,2150.4883734918303,4299.447083704657,539.9515544123722,526.0737687784087,588.3547240590459,83.45935547112367,2486.3924096927303,1188.4089060543076,2029.5982255290621,5170.359979620794,1310.4221930262058,2805.4538625598652,1769.36472560215,1936.8803622228438,1804.85891722491,1685.1341621080485,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07521,4966.586266605663,1167.0197060368328,1643.8763817975682,2534.5186821363864,2008.2765482249704,3356.7415888095366,563.3278168102217,975.0569354796592,603.7946581636783,460.12269907201926,11949.518783461028,3132.35994108871,2702.6399672599537,387.94880371158763,2780.615243719694,2472.817328156279,1306.68889279477,1517.1698140441365,1784.3328445667198,1412.4148780130172,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02691,4693.75330289661,5838.5305505235665,2791.209584438263,2671.1275259343897,1304.612626560731,3054.7863414609988,478.41523370544814,492.8811008991447,568.5041709211046,-61.1162753672088,1997.068337620276,879.8688016713347,1805.4960096428417,408.90372000615054,1552.0593310338554,1959.7991131639506,1357.016484772143,1657.3895056565584,1663.1173177771661,1210.7885287037736,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07964,3156.206512063386,8228.79254348803,1685.49344963254,1889.2913722002888,504.56466720632227,1936.0744743908458,394.9818107867727,513.6858153381472,590.9863450042575,-140.18296760102703,1999.7432005361488,969.1039767780728,1467.7767696289666,393.9909884687486,1558.1228697840404,2277.894701912969,1377.7655181132554,1473.342079667391,1595.8965937147955,1396.115076900182,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07704,3684.087487467109,1852.0864584758447,2225.1473321052267,3868.4484188296365,936.7955158469657,2183.9108465717645,369.0065708761858,496.4602117189809,544.7154113255154,-147.6655269099856,1675.7604797001984,942.5223782637199,1881.829615129271,359.6921148810598,1304.0641236233187,1380.2557600437524,1252.6299240468106,1183.238660479662,1476.8078648151265,970.5959766802191,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02679,4733.884908115547,1326.172402494331,1521.3675619627195,2996.4386270421805,1753.928417974385,3440.8967886892924,500.68049411646905,448.85128100406814,548.0966667263577,-97.16561809315681,2226.6401860606184,968.1225794641446,4061.667959901639,375.6563279224286,2113.213028271621,2039.4892588116747,1305.0050052762585,1267.81376101164,1499.697733190078,1357.163150748578,BM-Her2N75-15
