,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell03397,3444.395677393568,1425.82488809728,2300.978353562456,3290.9627415011787,1077.5917137668482,2408.0546409184985,417.5360739200162,531.4956510964294,522.396824329995,58.472268951562,1743.8034994214477,981.9002991738296,2185.208857180769,361.5159286241713,1422.322263977446,1481.2625339375502,1624.1391508960105,791.6470798090704,1224.5845167089785,909.6491764350033,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04298,3950.901764340816,988.7299972718769,1602.692728151087,2018.3844644041242,597.8773557655225,2377.096730812177,554.4368547047644,1792.565295754648,691.6740002066456,1793.0861326277875,15278.841263718503,3770.8854761109124,2146.93616164155,387.1447264637671,1891.3960938714588,1667.3716919017736,1505.3469672279896,1035.8608895245484,1719.0790666626413,1004.7425991686948,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03468,4820.730821450471,2883.68355809636,2241.6707501321966,3788.1504270286614,1366.2708245886058,3575.470064078681,598.0019612165215,763.6434317994083,631.6584272234253,156.296389589741,2725.229279583808,1877.6105318906252,1714.593560051399,378.29899014381743,1743.275159707836,2183.922332185916,1503.8940286322797,1716.1000963165636,2192.487609228852,1371.5517846261469,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04755,4653.1939836359525,7576.897896745518,4199.253408053027,2755.146326507296,1323.79587413678,3901.953667104576,526.6523630281919,612.9688010760299,598.2489850886752,108.46203058787023,2167.6828851111954,1073.0797942697216,2245.4952102506886,393.5366584424614,1288.1169082435686,1898.1880610478304,2079.493347872323,1583.7860459271744,1711.1797830757655,1282.0430485989586,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04596,4191.978898500052,1434.875097531119,1644.1704320442964,2060.954554116456,616.3271649477954,2425.096034003651,527.4321346788206,1299.1146880706438,617.1505893616688,1553.5066407677064,4791.532623918747,4504.268753237811,2747.3808111870558,392.3801487469202,1925.49735147691,1921.2222649250784,1489.1843393024228,1097.2519995311234,1700.0160568232752,1081.8851271135704,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02520,3913.8516914643405,1029.6438885849839,1756.5553194890747,1729.5405809595277,633.970136191876,2139.2122000566724,542.7723028827656,1259.2030238209318,605.1115355539052,580.6136193054572,12149.934633602203,4117.617009134227,2434.3210452012295,356.4899668766416,1955.1256498511073,1913.6063729618886,1359.807544682939,1012.5493809518103,1657.0175367948998,861.4522834963816,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02893,3939.6857521671454,938.0534759854204,1651.4222386380534,2188.011470562743,578.4310521377258,2540.488698783151,567.9407568059119,3050.7244489445534,651.6389061307389,2204.3507523217604,12391.103664690407,4458.470432320395,2177.2398657386466,388.5468636971758,1456.3017669031553,1906.2975941808666,1356.8228303892602,745.9599344839289,1509.472128049947,1037.7774463825901,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04070,4482.681247267964,1368.8379774329294,1746.2877817977496,3009.0450145883274,1483.4312829242926,3122.0770116623016,581.1790916370016,2029.8264326507422,657.5751024803409,2082.2584802570914,11873.75939089702,3831.469819332827,2694.810194896011,384.58142628253216,2249.210683099964,2231.8743293129237,1444.769559814479,1361.627793125358,1758.8139876440628,1489.3888041534294,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07224,4038.320075263883,901.6014957288338,1739.2534680547,1804.6222576240675,739.4333849746675,2239.4265013094973,547.7672905352279,1786.8663839164974,610.8495308784536,2174.78307175019,18742.871072870887,4437.285650865484,2549.8760740848184,348.82830676059837,2530.75631063912,2230.794069065262,1372.6879212511155,1035.0757928225428,1550.317492222603,999.6124951034258,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04820,3673.3575072957155,1699.1095702656312,1420.6243582817638,1728.657405714298,525.4817841827781,2031.287342544011,408.7487633400685,551.3008889739813,564.1245993855728,57.53802990794293,1892.3889960039123,1068.6405793117835,1670.2931597997508,345.4616305951751,2944.3917068788624,1602.8139834544781,1378.624355051231,1079.1648234254644,1828.1093064924287,1194.7909732702105,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05422,2953.6180975589677,1961.1748530269624,2595.2780116147756,1970.3791678414757,532.018335812672,2513.5542497915985,409.57453515286926,606.8055403534772,630.0731681733635,57.74474468833614,1804.5211287455054,1064.6661850058078,1199.9018700759298,361.68094257762243,1732.8347622351648,1344.7197556685433,1498.1605273731645,1378.4224660281031,2024.459983023524,880.187117995599,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05417,2034.2850359552358,844.9612066270914,1466.0256146818538,1378.4790969294431,407.4004697630637,1158.3050694279555,506.4768625135316,3759.5849349970845,649.2119037373416,8025.337031948856,7261.822851408659,1900.3537066514639,1310.70876177137,509.44654137199996,1811.470910769864,2364.223374803733,1291.3335795157354,427.1327476088966,1092.2387058887607,551.5976547683649,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05788,5175.253013269772,3855.2823634570154,1568.9483477536796,2586.09117294022,788.3867567762868,2938.9628948589266,566.8162136116995,554.1373798254078,569.7916008021455,123.58809921201828,1955.080430618556,1022.0063966956618,2883.4764993500185,335.6229865117524,1418.6464132704275,1735.8708053893329,1423.2807556581358,1753.5689823721189,1574.6357642496157,1294.4950699220906,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04661,3888.3600629238526,3367.617447199,1615.9127978465867,1898.6351326788076,680.5119638363818,2348.140120642447,502.61127399251524,615.3273131001415,599.0825233983841,85.20259526174277,2081.2706039937225,1053.8215198219457,1496.21791338495,388.3619209873861,1394.9501408288338,1977.220141078898,1454.4965982869226,1516.999775752114,2027.783117444525,1251.1953013504149,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06235,2298.772300296875,897.183039877043,1545.2864219883738,1395.2362512051566,536.9577709338065,1275.5840387048925,481.7445898713522,1898.3504076140102,627.8781761989001,2152.052635492696,9539.127251452213,3944.751818709299,2313.139464332953,360.6144171538583,1578.5477095357312,1558.6284498578175,1368.469260312447,432.5884462718627,1204.0001008737208,643.4539842747478,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01831,3559.458047591687,8392.541072707758,1714.6501535960451,2214.9169322102216,1608.0789903343089,2787.1885695677615,423.3939091222652,579.269199393251,555.9093240147655,86.94394207295,2027.8942856085696,1053.947500228067,1187.2107759364126,481.2424411694129,3554.5089164974347,2038.7181611393441,1531.9131727590907,2133.631173701921,2548.0878187679714,1233.1475416155226,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07982,4276.390328912107,1030.1690233125614,1556.4667583069895,1844.9228978925566,626.3706801525452,2278.4737457563488,455.7045608355534,597.5834544912043,598.6861795400047,74.56649113934827,1709.3120775626912,1053.5717545188556,1205.9402101547944,341.3163850939529,4191.603408652863,1618.3282771781473,1439.856840386662,3418.1191814783588,8940.845155687452,1210.0897838474928,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06257,2791.376184997166,1711.5901906850381,1568.4090719732403,1868.7564624373406,442.97507997748147,1581.278293845362,346.3974465182531,586.8678593233292,540.2072173223645,176.94893523369137,1831.1904897924571,1104.1537762350147,1205.1680382375448,353.6530554610377,5669.80522401695,1870.7814637661493,1566.7934806965907,1536.5990181538755,2365.200934508979,1298.646447971803,BM-Her2N75-15
