,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell03397,-0.070694424,0.13791303,0.19886509,-0.21664923,-0.6212501,-0.18998204,-0.62717205,-0.26353434,-0.48132312,-0.29692063,0.10622755,-0.24021208,-0.19747083,-0.09278763,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04298,-0.21675384,-0.15664841,-0.06350616,-0.07779443,-0.20558546,-0.057638094,-0.21025294,2.7486115,0.49862206,-0.2756023,0.045674834,-0.18000847,-0.015461125,-0.0534674,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03468,0.41646287,0.112894945,0.30137172,-0.03360748,-0.54473126,-0.10455935,-0.60365975,-0.045123618,-0.16660404,-0.2829603,0.044934187,-0.012315993,0.15878738,0.098204546,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04755,1.9847449,0.93867224,0.08839419,-0.10597551,-0.5943955,-0.13067944,-0.6151569,-0.16920243,-0.44928607,-0.27028543,0.33833846,-0.044934038,-0.01836864,0.061193578,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04596,-0.067670204,-0.13915165,-0.05472938,-0.105184615,-0.36823308,-0.11590181,-0.2678365,0.41472033,0.75630546,-0.27124742,0.03743616,-0.16487437,-0.022477726,-0.021569736,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02520,-0.20308205,-0.091743715,-0.123058,-0.08962548,-0.3813885,-0.12531419,-0.50167394,2.052291,0.6204504,-0.30110127,-0.028512029,-0.18575525,-0.038304247,-0.1127165,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02893,-0.23368788,-0.13609256,-0.028533673,-0.06409782,0.20911975,-0.08893828,-0.11140442,2.1059618,0.74021375,-0.274436,-0.030033497,-0.25147486,-0.09261159,-0.039807804,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04070,-0.089737155,-0.096074946,0.14074126,-0.0506705,-0.12738119,-0.084297225,-0.14074957,1.9908296,0.519909,-0.2777345,0.01479623,-0.09970046,-0.0008358146,0.14692903,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07224,-0.24586865,-0.099042244,-0.107578196,-0.0845592,-0.2074639,-0.12082811,-0.11851108,3.5195115,0.7327701,-0.30747434,-0.021946458,-0.18020207,-0.07757757,-0.05558867,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04820,0.020626213,-0.23345126,-0.12324003,-0.22556198,-0.6147221,-0.15735848,-0.6273966,-0.23046751,-0.45084587,-0.31027478,-0.01892045,-0.16933322,0.024669847,0.02511578,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05422,0.10819783,0.26205903,-0.073403575,-0.22472441,-0.596427,-0.10579871,-0.62734693,-0.250022,-0.4522423,-0.29678336,0.042011593,-0.09556026,0.096941076,-0.10496987,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05417,-0.26479554,-0.2142994,-0.19543734,-0.12643898,0.44276926,-0.090835735,1.2876854,0.96446943,-0.15861297,-0.17387028,-0.063415796,-0.3300721,-0.24618368,-0.24083832,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05788,0.74113184,-0.17088296,0.053539596,-0.065238416,-0.6137871,-0.15292792,-0.6115213,-0.21651588,-0.46723133,-0.31845865,0.0038426246,-0.0030791801,-0.06862674,0.06634235,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04661,0.57817394,-0.15107168,-0.08819524,-0.13035971,-0.59361815,-0.13002779,-0.6207473,-0.18843298,-0.4560527,-0.2745898,0.019754441,-0.061398212,0.09816422,0.048438363,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06235,-0.24734512,-0.18086441,-0.19198248,-0.15152425,-0.17071734,-0.107514784,-0.12397438,1.4712704,0.5597122,-0.2976705,-0.024096875,-0.3287272,-0.20504741,-0.20285663,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01831,2.2573,-0.109420784,-0.022986507,-0.21070784,-0.6055033,-0.16378133,-0.6203288,-0.20031156,-0.45600843,-0.19733076,0.059216533,0.090613775,0.2896739,0.0409758,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07982,-0.20290661,-0.17614813,-0.09926925,-0.17793596,-0.59946674,-0.13033764,-0.6233038,-0.27121022,-0.4561405,-0.31372282,0.01229206,0.40726572,2.64267,0.03144162,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06257,0.02479675,-0.17111047,-0.09435544,-0.28880325,-0.60299873,-0.17605756,-0.5986959,-0.2440869,-0.4383678,-0.30346105,0.076996356,-0.0565666,0.22235836,0.0680589,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06706,0.411823,0.003066052,-0.17526266,-0.24276555,-0.6274759,-0.15967299,-0.6353707,-0.2522018,-0.49536553,-0.31707844,-0.00066867215,-0.029011134,-0.17597477,-0.1342892,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00459,-0.22456071,-0.19733466,-0.1391215,-0.16228795,-0.12858485,-0.13777705,-0.02349782,1.745097,0.5429604,-0.29521474,-0.021579472,-0.2091667,-0.21143074,-0.09609593,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03438,-0.006927107,-0.13258113,0.00813862,-0.19979441,-0.45437336,-0.15698014,-0.5314026,-0.14853053,0.0033371479,-0.26134807,-0.0639514,-0.12272186,0.13479908,-0.01799155,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00596,-0.27578622,-0.07448418,-0.09731714,-0.062410947,0.12484624,-0.06922506,0.0315184,0.4157026,0.945789,0.0147617245,0.03318635,-0.16727507,-0.13147329,-0.024570532,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02301,-0.2927411,-0.21865208,-0.16537467,-0.2744511,-0.22111152,-0.19599237,-0.44980276,0.8767128,0.056552652,-0.33734027,-0.11112228,-0.3602077,-0.26106107,-0.24241865,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05546,0.033294585,0.34811455,-0.06867621,-0.2221967,-0.5957965,-0.1545722,-0.6219911,-0.16598998,-0.43295485,-0.29181656,0.095012695,-0.20138618,0.02692159,0.11347567,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04171,-0.08073831,-0.20765539,-0.15357253,-0.13631159,-0.61255586,-0.13541968,-0.63131833,-0.2928771,-0.4722537,-0.30424845,-0.020113198,-0.00959969,0.031649016,-0.07527394,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06564,0.088886105,-0.17893262,0.09374007,-0.029170748,-0.59749687,-0.1920418,-0.5864359,-0.1322941,-0.48254415,-0.3244276,0.038151417,0.10713535,-0.000484624,0.2206955,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01390,0.11120244,-0.12373979,-0.05264143,-0.22393984,-0.59909916,-0.21950029,-0.62331104,-0.19302164,-0.4809425,-0.32890415,-0.05962458,-0.13264376,0.22102846,0.008194797,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04974,0.0927678,-0.21432586,-0.08659164,-0.23291647,-0.6024416,-0.15459333,-0.6215461,-0.23534451,-0.43569303,-0.29366252,0.0665991,-0.1399067,1.1062058,-0.028776117,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01748,0.48917064,-0.09802664,0.118415974,-0.09548068,-0.5838108,-0.11701016,-0.5771937,-0.1997676,-0.39898026,-0.27029294,0.054202173,0.019322272,0.09351989,-0.024352677,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04084,-0.016577635,-0.16571654,-0.053625442,-0.1997438,-0.602166,-0.15045182,-0.62654155,-0.2303393,-0.43178934,-0.30020458,-0.011162129,-0.0963226,-0.1367229,-0.02880717,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01235,-0.20127055,0.1511197,-0.17497504,-0.25638318,-0.33623424,-0.1735086,-0.37824878,0.64533615,0.24486005,-0.31085503,0.11246619,-0.34387174,-0.29866868,-0.22136676,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05024,0.14129248,-0.11433775,-0.23184443,-0.33884144,-0.6131825,-0.20497279,-0.63582695,-0.29242605,-0.4732101,-0.30597734,-0.018096237,-0.15448403,-0.050515093,-0.1249708,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04886,-0.2273047,-0.21321322,-0.16907236,-0.17938012,-0.26182076,-0.1396571,-0.36605978,0.8490803,1.169567,-0.3102831,-0.051259246,-0.2939026,-0.17659323,-0.17980346,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05398,-0.24785191,-0.16012247,-0.09074328,-0.08562839,-0.09760002,-0.06843804,-0.05638194,0.7932793,0.38297606,3.7744539,0.029987844,-0.24456817,-0.08381096,-0.13748157,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03709,0.15542832,-0.060261082,0.2067689,-0.20147604,-0.5978137,-0.15764739,-0.6185229,-0.16101687,-0.43958905,-0.27679712,-0.017681388,-0.13062412,-0.1315891,0.003601484,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07388,-0.26009333,-0.16617431,-0.16162005,-0.19914627,-0.36608943,-0.13276084,-0.201505,0.5749104,0.35684168,-0.31726807,-0.09706697,-0.31471142,-0.15432648,-0.16074869,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05066,-0.10445694,-0.10859329,0.056232713,-0.18120909,-0.5908748,-0.19863124,-0.6104451,-0.20944293,-0.48781842,-0.10342064,0.08575794,0.045779165,0.043969713,-0.07332892,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06590,-0.24455413,-0.18518831,-0.1766659,-0.14836979,-0.23916547,-0.11710285,0.110280216,2.2805362,0.54830277,-0.04120525,-0.044413414,-0.27941138,-0.14241003,-0.18792045,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07093,-0.2275661,-0.27374363,-0.22192758,-0.31617332,-0.6362674,-0.21692912,-0.640997,-0.31477675,-0.4477212,-0.34397146,-0.11782828,-0.24644709,-0.12550674,-0.10697252,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04856,-0.17577848,-0.15326782,-0.13497195,-0.25074962,-0.5804986,-0.18187217,-0.6095276,-0.17176895,-0.4160714,-0.11868366,-0.0152827175,-0.1468789,-0.19985442,-0.19069153,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00903,-0.08438883,0.011904944,0.27855143,-0.33654472,-0.6079679,-0.18367423,-0.63636166,-0.340276,-0.45601684,-0.3220174,0.22584066,0.17843145,0.35548338,-0.22681841,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01769,-0.17491409,-0.20437963,-0.030100917,-0.08064914,-0.105722524,-0.15243106,-0.2570877,0.42663434,1.2810106,-0.22674291,0.029604884,0.042426106,0.09953489,0.65581024,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01995,-0.27343577,-0.22990806,-0.14572313,-0.20687348,-0.289627,-0.19392012,-0.41402492,0.7386764,0.6526637,-0.29739344,-0.112134546,-0.30143502,-0.1528968,-0.14698523,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05445,-0.0066777808,-0.13128479,-0.08584378,-0.17196494,-0.16824083,-0.09424566,-0.1856215,0.80253136,0.23094213,-0.28726247,0.039356563,-0.1874981,0.356739,-0.044159003,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03460,-0.23206195,-0.1403491,-0.0016152026,-0.015250023,0.5562994,-0.006867631,0.84181345,0.16417821,1.0580691,-0.16571687,-0.0018292342,-0.21839097,-0.093471564,-0.11938382,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03398,0.29176947,-0.06447614,0.054908358,-0.30241537,-0.6082392,-0.17868577,-0.63717395,-0.24553265,-0.44731352,-0.30690384,-0.013888088,-0.2627596,0.037051402,-0.18646663,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01222,-0.18146405,-0.13065554,-0.11933503,-0.062172946,-0.38192946,-0.101818964,-0.48169518,2.289629,1.0691981,-0.260245,0.035255287,-0.11529518,0.17243226,0.05223351,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07999,-0.03176633,-0.008510899,0.21217856,-0.2843688,-0.62403613,-0.20449002,-0.64005864,-0.3085626,-0.47573766,-0.2757928,0.9253142,-0.20939437,0.04368218,-0.14126414,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02738,-0.26451993,-0.14274563,-0.1743676,-0.21990669,-0.40756056,-0.14018194,-0.44868168,0.5473844,0.3329873,-0.28822604,-0.077902466,-0.3294328,-0.17364661,-0.2370888,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04108,-0.17138809,-0.21207048,-0.15864989,-0.17890549,-0.31115612,-0.15954296,-0.23678476,1.2790837,0.5445758,-0.31114754,-0.051818933,-0.24074197,-0.12639074,-0.09353358,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05814,-0.22933015,-0.20507802,-0.14061245,-0.17671871,0.28072903,-0.07499252,0.7908002,-0.21186839,0.52239347,-0.17417799,-0.010903207,-0.28895196,-0.09124074,-0.19327438,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01213,0.11735167,0.032520402,0.2638531,-0.16203272,-0.6136109,-0.1639822,-0.6146329,-0.2186584,-0.29853004,-0.1806656,0.06422433,-0.05603111,-0.12600897,0.038790397,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01849,-0.051207695,-0.19096239,-0.083773114,-0.2627878,-0.6146669,-0.1702971,-0.6288154,-0.2881188,-0.47563556,-0.30996045,0.00871602,-0.08153487,0.62872845,-0.10821582,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03214,-0.003200148,-0.21908744,-0.10374496,-0.16145313,-0.61609024,-0.14976291,-0.6206622,-0.27135903,-0.45798245,-0.29472226,-0.06933382,0.17705429,-0.03488598,-0.08407409,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05714,-0.24261332,-0.2437944,-0.1624094,-0.2037257,-0.3471299,-0.13548781,-0.07357818,0.38948253,-0.004758415,-0.30778036,-0.017663686,-0.22328916,-0.12365589,-0.14219588,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02492,-0.2755487,-0.15184523,-0.05924944,-0.07362181,-0.04489986,-0.103415236,0.2254476,0.09431149,0.1589362,-0.17894973,-0.024556546,-0.27928212,-0.14920972,-0.18465644,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06463,0.21099964,-0.034575652,0.026251877,-0.18647653,-0.6155799,-0.18532391,-0.62193,-0.24153985,-0.46921685,-0.32646868,0.028483542,-0.1129827,0.12370034,0.042555682,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02456,0.0074911374,-0.1054771,-0.14020208,-0.13568437,-0.57433265,-0.17924456,-0.5903405,0.1150911,-0.21923882,-0.29671982,0.0074321353,-0.18950826,-0.16007875,0.09291779,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05252,-0.10622115,-0.2638677,-0.24373037,-0.3020103,-0.61069036,-0.15836184,-0.6425793,-0.35326535,-0.47842842,-0.32338017,-0.07592818,0.3229515,0.7727769,-0.23520514,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03635,0.18589762,-0.0026213636,0.17034647,-0.27072108,-0.5343321,-0.18858512,-0.5628784,-0.23707433,-0.39545968,-0.29600394,-0.049219396,-0.15474331,0.16621877,-0.1358332,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00102,-0.22309145,-0.18598802,-0.09441642,-0.32617876,-0.58390486,-0.20836885,-0.6251167,-0.30632877,-0.44755864,-0.3273737,-0.071958214,-0.19577107,-0.30678743,-0.16149637,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07030,-0.103598185,-0.2343231,-0.14361385,-0.27224794,-0.6162334,-0.20135142,-0.6274163,-0.23788597,-0.48219794,-0.33921084,-0.0719271,-0.22769561,0.2939256,-0.086266585,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00232,-0.23355064,0.017193545,-0.07611034,-0.17547601,0.014024696,-0.16068317,0.25015724,2.8711662,0.70130026,-0.3030264,0.02268252,-0.020439688,-0.18627803,-0.063469,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01701,-0.29577193,-0.15321936,-0.14973393,-0.25007835,0.30045494,-0.15801673,0.02622354,0.48351064,0.36316133,3.2507288,-0.10686144,-0.33247617,-0.25517547,-0.24402806,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05076,-0.121393956,-0.1569009,0.2318578,0.025678698,-0.49849722,-0.11648248,-0.4925692,0.052760977,0.030097429,-0.2664755,0.19690487,0.14300364,0.19183464,0.23273116,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04648,0.36240742,0.32769126,0.5384765,-0.023829933,-0.5750134,-0.09946798,-0.6066128,-0.13487582,-0.38884306,-0.25941348,0.14222106,0.0917744,0.025360128,0.12554306,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07615,-0.2539286,-0.14815398,-0.1194512,-0.056506272,-0.21962641,-0.04393147,0.5736368,1.6718124,0.23853528,-0.28525874,-0.057563808,-0.29321235,-0.17526816,-0.14360029,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01906,-0.25529552,-0.21830489,-0.11383388,-0.13252056,-0.6054362,-0.14253886,-0.6099637,-0.10886626,-0.4742463,-0.28512698,0.069518715,0.2310586,2.564894,0.13336283,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01106,-0.2729787,-0.17011549,-0.18129215,-0.22007608,0.09647449,-0.1387877,-0.05266279,0.16462405,0.23161256,1.5233195,-0.12789634,-0.36287627,-0.2869983,-0.19798422,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04211,-0.1208928,-0.15664853,-0.06279401,-0.25128838,-0.56150585,-0.15827109,-0.61527693,-0.20514192,-0.36997697,-0.28474185,-0.026063113,-0.22266659,0.09150287,0.030622117,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00407,-0.29455864,-0.10894347,-0.011151171,-0.12103593,2.0682402,-0.06353216,2.2254689,1.4940888,0.2453829,-0.30826035,-0.06799701,-0.2821006,-0.2079113,-0.14595795,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01421,0.14712283,-0.27335876,-0.1483613,-0.22484785,-0.6089026,-0.19989641,-0.61742765,-0.2576183,-0.442032,-0.31961077,-0.064858764,-0.19338992,-0.14225255,-0.028512545,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06595,0.55889815,0.32956678,0.035038553,-0.2371428,-0.60897774,-0.18957733,-0.6225418,-0.27188945,-0.51484114,-0.34067565,0.12742797,-0.110067256,-0.07043538,-0.119265504,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06151,-0.049070094,-0.20847435,-0.070112206,-0.26168308,-0.6188866,-0.1847529,-0.6351886,-0.29569915,-0.477568,-0.32835278,-0.06422654,-0.21777746,-0.15221886,-0.1190945,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02317,-0.24566793,-0.113002785,-0.056119956,-0.009078141,-0.31279126,-0.08865194,-0.32114634,3.606856,0.2608378,-0.19840904,0.03925893,-0.17612213,-0.06609283,0.015474908,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00563,0.21333864,-0.100757964,0.053470097,-0.32870477,-0.5993562,-0.21339591,-0.63326246,-0.26639014,-0.4916371,-0.33357257,-0.05172172,-0.2626406,-0.06906334,-0.16284621,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02584,-0.2604502,-0.15421374,-0.16684261,-0.16407186,-0.55063385,-0.17401852,-0.60035646,-0.22779308,-0.32218567,-0.30729893,-0.073737174,-0.26632378,-0.19977383,0.10968023,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07275,-0.062604584,-0.15323825,-0.043570675,-0.2367441,-0.3566128,-0.16836004,-0.16214097,-0.22804521,-0.28349125,-0.26373133,-0.023421196,-0.05580849,0.32858154,-0.106726654,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05704,-0.27173117,-0.11966062,-0.1428959,-0.2050342,-0.1506056,-0.17894952,-0.21265852,0.39534774,0.54430723,0.18545912,-0.010933009,-0.24462408,-0.23208202,-0.19283137,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02622,0.11117741,-0.12965883,0.020359123,-0.109715104,-0.62427104,-0.18726094,-0.6101785,-0.20935877,-0.4843163,-0.30299017,-0.06208786,-0.06421257,-0.01642541,0.22377324,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05283,0.08895149,-0.2303539,-0.1850068,-0.23732382,-0.607199,-0.17603998,-0.6282869,-0.25244147,-0.45433334,-0.30870336,-0.029818146,-0.16815603,-0.0780044,-0.06302542,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03790,1.061253,0.29435843,0.28395852,-0.2288093,-0.6011295,-0.14189108,-0.62300956,-0.26012695,-0.4532725,-0.27861157,0.08002159,-0.095955975,1.2203017,-0.124720104,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00705,-0.28640634,-0.17624553,-0.050663806,-0.11868173,-0.2960712,-0.14890431,-0.2933155,0.5126394,0.26118803,-0.30468637,-0.034193005,-0.15211499,0.4129834,-0.026177295,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01095,-0.1217551,0.17823683,-0.1835779,-0.1534242,-0.17360835,-0.12623866,-0.2650978,-0.16027908,0.8373277,-0.26036152,0.21077272,-0.16396725,-0.18891989,-0.14683455,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06435,0.15502098,-0.23563935,-0.06796447,-0.20078832,-0.62079203,-0.19786201,-0.6215012,-0.25325668,-0.48061702,-0.33151004,-0.035240855,-0.08889545,-0.06365786,0.0068382546,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06911,-0.12301079,-0.20700552,-0.15999797,-0.18304032,-0.4374436,-0.15806676,-0.21551454,1.012783,0.16817605,-0.3175579,-0.03942695,-0.18438953,0.0020572161,-0.024425752,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05082,0.19722393,-0.1227097,-0.051991202,-0.18467993,-0.59756535,-0.13396566,-0.61778563,-0.25216365,-0.45083135,-0.29848465,0.03843603,-0.06879825,-0.020427564,-0.053932317,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06710,-0.1216493,-0.14226343,-0.049581803,-0.3173282,-0.62775373,-0.18624447,-0.6402044,-0.34573886,-0.498148,-0.33484495,-0.07484117,0.15788692,0.054385804,-0.27406204,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06526,-0.25248995,-0.14280255,-0.1333811,-0.067573965,-0.3997101,-0.06103681,-0.2567537,2.4080245,0.34774268,-0.2979854,0.00979093,-0.2403864,-0.09274141,-0.14413512,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00912,0.09499862,-0.022325885,0.13608798,-0.2126348,-0.59025437,-0.1400715,-0.60819525,-0.24045233,-0.36608493,-0.21498545,0.026100846,-0.09367687,0.0041593527,-0.050652273,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06013,-0.22828576,-0.2091309,-0.16207537,-0.1349734,-0.3267338,-0.14701004,-0.17590016,-0.030002814,0.38988543,7.497262,-0.044471886,-0.16960347,-0.16917424,-0.07532496,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04200,-0.06845675,-0.07074005,-0.11873225,-0.2633741,-0.6078836,-0.18747313,-0.6326156,-0.24809106,-0.44575843,-0.31733882,-0.060823526,-0.20152989,-0.10178522,0.033666186,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06083,-0.08502907,-0.02819432,0.019176805,0.16994464,0.43979892,-0.033764705,0.35047317,3.2660325,1.2066457,-0.2462477,0.09914777,0.037862774,0.12115737,0.23460591,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01858,-0.24979228,-0.16288115,-0.14281085,-0.12163848,-0.110106386,-0.105750605,-0.1499598,0.99965584,1.123032,-0.2883484,-0.008070973,-0.24030614,-0.066239096,-0.11747367,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05898,0.052395012,-0.20292659,-0.11392448,-0.21946645,-0.6054904,-0.1710289,-0.6009548,0.07059766,-0.43858665,-0.28327805,-0.03493419,-0.028876606,0.07130679,0.1647178,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01869,-0.20285386,-0.21312715,-0.007238126,-0.12235451,-0.3891906,-0.15125538,-0.23325828,0.39380875,0.29568756,-0.28297073,-0.010148552,-0.103895314,-0.056634642,0.037167422,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02015,-0.24874768,-0.15983047,-0.20376411,-0.24914229,-0.31279382,-0.15251054,-0.34768394,1.7375857,0.15581691,-0.29017785,-0.094504625,-0.31833962,-0.26997676,-0.22753263,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04128,-0.21794096,-0.080190785,-0.034251608,0.0036371984,-0.20432858,-0.028854651,-0.252237,1.9292382,0.6453022,-0.27622622,0.031637166,-0.16890657,-0.037932374,0.035118453,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06403,-0.096290745,-0.17514546,-0.16516086,-0.16655302,0.05645802,-0.11050402,0.20532179,0.16239758,0.5129945,-0.30679247,-0.032886352,-0.21318588,0.14243175,-0.16069809,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05526,-0.22215676,-0.1438234,-0.12850949,-0.039688643,-0.46731028,-0.073571846,-0.4144779,2.170505,0.5516045,0.2927185,0.03284136,-0.16691637,-0.10534338,-0.06359989,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00345,-0.26827845,-0.217111,-0.16111979,-0.31508517,-0.5362539,-0.16631715,-0.53639346,-0.27410668,-0.30207175,-0.31602687,-0.047058072,0.7237465,-0.07347778,-0.21751857,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07076,0.25732818,-0.21208192,-0.048100926,-0.26773337,-0.61629564,-0.20338981,-0.6251297,-0.25016382,-0.47294986,-0.33017242,-0.06663135,-0.23200768,-0.045325555,-0.026012786,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06811,0.1232458,-0.20739092,-0.036383487,-0.20414358,-0.6131257,-0.15520932,-0.617749,-0.2487876,-0.46896487,-0.3136888,-0.0045101917,-0.006373946,0.15529473,-0.014381118,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06354,-0.23844707,-0.1553873,-0.16878083,-0.1592378,-0.21585827,-0.099952206,-0.2685571,1.3802446,0.7041849,-0.29916525,-0.013524917,-0.31961817,-0.1922671,-0.20103472,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05475,-0.24476016,-0.15732308,-0.19755349,-0.19713593,-0.28302076,-0.108212754,-0.3869976,1.9378062,0.081352055,-0.3250218,0.0011564817,-0.27233967,-0.19914304,-0.12534022,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00094,-0.1381419,-0.21343477,-0.07889549,-0.08457571,-0.39916554,-0.13666202,-0.41779205,-0.2248212,-0.086093724,-0.11708995,0.03768209,0.34733576,0.15812136,0.16714168,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07259,0.4023467,0.106780104,0.20485494,-0.087379634,-0.6078613,-0.14036082,-0.61274076,-0.1823927,-0.46754676,-0.30552232,0.022413583,0.021332916,-0.012546637,0.08830207,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06650,0.027977493,-0.22456785,-0.16268072,-0.18624514,-0.46809193,-0.112417564,-0.4797397,-0.255276,0.021876458,-0.3074614,-0.02590212,-0.24732703,0.19669409,-0.08570398,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04459,0.74207205,0.32480198,-0.0015508296,-0.09235537,-0.5812127,-0.18215899,-0.608062,-0.02182142,-0.25526673,-0.29851565,0.42375883,-0.113477536,-0.047806956,-0.023053117,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07538,-0.16580799,-0.10388834,0.052121483,-0.200181,-0.6081982,-0.16330872,-0.62728935,-0.27404988,-0.48167,-0.34030452,-0.029546944,-0.0652268,0.17758621,-0.119754024,BM-Her2N75-15
