"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.015412037037037,0.883236111111111,0
"2.5%",0.0113310185185185,0.8603125,0
"50%",0.0152777777777778,0.883333333333333,0
"97.5%",0.0215393518518518,0.902777777777778,0
