,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,DAPI2,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell1608,0.6285042055372814,0.8875733454101095,0.22613820385389927,0.24010953591316575,0.7370118103597849,0.7063124480679157,0.7297056046972199,0.5499616362324833,0.8240025984266306,0.8623297604531728,0.7060172420594737,0.8192335797107326,0.6555823664694942,0.5040046139703723,0.43539492196903695,0.04580569338480478,0.377232815758477,0.3940916316816906,0.11744988651128763,0.7004028502376141,0.6153678537149468,0.44505235677381727,0.2552964862752951,0.5915524014189818,0.3335437086137091,JE-TMA-41
JE-TMA-41_scene01_cell204,0.6472457858818212,0.7111851443583367,0.5394156876905449,0.2665845225610024,0.4500686279637889,0.4910925133440376,0.3800071553182611,0.33177442629620213,0.6785299370426887,0.7256928442052779,0.7087108689923816,0.69237005430248,0.5975789919120822,0.5400689741842929,0.5839211976482683,0.013391334950515699,0.5483966170661203,0.41797853431363474,0.2801263609258222,0.6062298456208395,0.5964840030348547,0.47148366320800494,0.08078758428339494,0.7113650474945564,0.5607968056289848,JE-TMA-41
JE-TMA-41_scene01_cell2297,0.5565388137859899,0.8727765278622449,0.09154361883262663,0.3533422622674456,0.5364360139492157,0.4453622156908108,0.46203139749662503,0.3567295745282095,0.39207323579746045,0.0,0.6161470007436639,0.28643277187775773,0.2402577375191432,0.4249620687442782,0.0019006757116305228,0.00393743013127712,0.058470934349717674,0.3576370385357449,0.056171061188563964,0.5565390218522555,0.5570214964422007,0.6995117581783182,0.08260576644806594,0.5579314283421534,0.14897371761826972,JE-TMA-41
JE-TMA-41_scene01_cell1231,0.5715917158314374,0.7054374713307744,0.6893056999852409,0.3342925589916188,0.5082761733409344,0.6654475336113586,0.536487312380973,0.4088726448697475,0.5382853495072979,0.7717347214354187,0.6343103521386656,0.5564586206834378,0.17896634918889048,0.4669750526554083,0.09521075862977148,0.024760635317993662,0.3964686296207175,0.38559996373232863,0.05439305922327842,0.6032803187031646,0.4211401042126513,0.35880716664760437,0.11778952214297345,0.6118529437600536,0.3705093429797755,JE-TMA-41
JE-TMA-41_scene01_cell3042,0.5630205408878006,0.8968506172932682,0.1755518851560116,0.4850474454946623,0.5514822746758812,0.9967030251844737,0.4030088015978466,0.3640425695905094,0.5803919752067768,0.958008740543062,0.6632949709775997,0.9619144202852649,0.5696855004537226,0.47249664364400046,0.06854652028402562,0.018408795205954398,0.40040668818759395,0.3856158134308362,0.05137754286660989,0.5761939237846181,0.50649065079151,0.4540954602433024,0.49757677015771673,0.5808440103941275,0.41611439742326184,JE-TMA-41
JE-TMA-41_scene01_cell3099,0.5869391375466746,0.8292060476847178,0.51110373798981,0.17686210086337795,0.5385901394081086,0.516858034094364,0.6115981551118825,0.47979497678344707,0.6681254599597629,0.7705940716533539,0.6409351095181186,0.79841187619054,0.4883148992850352,0.487768736054507,0.4963666617946406,0.01986283302802505,0.4254536441922721,0.39645049072995997,0.0574497975279713,0.6505867941347772,0.4561464921625911,0.41424714937769125,0.15590952566101013,0.6351946306214489,0.4411423843224481,JE-TMA-41
JE-TMA-41_scene01_cell127,0.591328539810327,0.7299393914964797,0.5540515963324286,0.25646175974220586,0.411083923247463,0.5631995496084417,0.44683442490315173,0.29562274576088754,0.6509574261034707,0.7634041349974248,0.6921297456292359,0.5994839980871319,0.16171965682899198,0.47991320112307245,0.16345767309966808,0.01072727496918735,0.4821829507009409,0.3867799380796396,0.22586146773125115,0.6583504075678053,0.5821156655741352,0.5673119016999421,0.13169922457499972,0.6444443210400056,0.40608187929947315,JE-TMA-41
JE-TMA-41_scene01_cell2985,0.5619593952867938,0.671594099614551,0.3127536824067847,0.5543144300918197,0.42680544069250514,0.7435539643530826,0.41787752178115856,0.4465301259990655,0.6812683508823645,0.6853012065320145,0.6680977377511311,0.559089618101486,0.3917079425905889,0.562255085254778,0.6002668677537056,0.007998199099718883,0.4048928565021118,0.4061359696477177,0.02179656494422133,0.42687571962076687,0.5088270073353345,0.43145681426941096,0.12909388106281483,0.5644792279383861,0.36470884256014124,JE-TMA-41
JE-TMA-41_scene01_cell1592,0.5626874527405137,0.5420492065994605,0.706328782067025,0.21719195966705485,0.34845926436683683,0.3559426221227977,0.2060103699256115,0.4490957620110221,0.5315822272178347,0.7859933885015609,0.6014966743137982,0.2651233452188205,0.00623953459808281,0.47481223829403585,0.0,0.01247669226041448,0.3995917422444871,0.3962907895827996,0.03955233432129379,0.6673958356448129,0.5580655156146932,0.8705691217404623,0.12521165865754202,0.8530091472336193,0.3856419958530837,JE-TMA-41
JE-TMA-41_scene01_cell2304,0.5837367622746166,0.8719233412564239,0.1705340136176674,0.6775711589415048,0.4919234242732782,0.9664925414337193,0.5148676929240645,0.504298309400343,0.674816824906157,0.9120582825754859,0.6443751902241357,0.4221874824924938,0.564544562408797,0.47090129453445906,0.0878280767337785,0.01748668528818631,0.30283051919161846,0.40089676443769195,0.05665008992841525,0.8089026390933385,0.6006266809003133,0.43019953636311403,0.14278048790058495,0.5974180734754738,0.37837134320483323,JE-TMA-41
JE-TMA-41_scene01_cell3355,0.5891316914670002,0.8486523582607378,0.5884679018386647,0.17617301175929612,0.6227204265175998,0.5878655725694777,0.6282368658421249,0.4538088514407832,0.8488606531156666,0.7845557230551419,0.6562911508058283,0.7911210053467896,0.5191159448971252,0.5244754821526554,0.4919627185326799,0.024313838851314218,0.3749803285580617,0.3937302069064512,0.08552485739189652,0.6631816957524479,0.48170920847509097,0.3581234912929271,0.31776462310418996,0.6128559832952298,0.4334797452055056,JE-TMA-41
JE-TMA-41_scene01_cell1292,0.5884946688792076,0.73172534208183,0.577229599585956,0.6961924484978947,0.5271458467741976,0.8784453053507724,0.574282176098279,0.5224874910581931,0.582591112885834,0.7940325954776162,0.6982649747499867,0.5448401317318221,0.34325024904499435,0.47727280040495934,0.22541781434874564,0.019411214509013952,0.4185190506490118,0.3908707650152039,0.04940559060805283,0.6033017610449147,0.49522404825013117,0.3530721055946874,0.09569636645187796,0.6481287942423627,0.4429715053051704,JE-TMA-41
JE-TMA-41_scene01_cell1784,0.574359003848304,0.7973715653572149,0.13165365295215592,0.7623560119688921,0.36151341146673455,0.9175090223194906,0.5628307340537189,0.49646046736446436,0.5855411488097636,0.8983248032187221,0.5585505157307472,0.6006612922197495,0.4327412436712483,0.47111650432690055,0.141644960122432,0.015689708423803905,0.2934436668326768,0.40211130868331646,0.03816093361294026,0.6171343303745505,0.5281972723170578,0.4361315189152797,0.1144230763714269,0.49518295291060244,0.28372834460964136,JE-TMA-41
JE-TMA-41_scene01_cell2440,0.5748454956045859,0.8042904177097959,0.1810523755063529,0.3904572488458875,0.32798897199657473,0.6931614920618334,0.24001939376934844,0.20676508550177797,0.4366976024696869,0.7798575932675191,0.5873420858394944,0.48785363265319603,0.5353960409253362,0.48288090061448186,0.2941995383061191,0.003915816380199555,0.3842581972322573,0.3935358919305131,0.01167303817848353,0.5493143975405812,0.569617975476141,0.4200043309055721,0.048549495737106874,0.5636001668857786,0.43840021737747736,JE-TMA-41
