,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell06161,5103.875605538728,1222.8086472956309,1477.1372687137646,1860.6782436494075,819.5406053495569,2893.93264600944,474.85000030863864,632.2523528069571,563.2268371638925,72.16822465098994,7804.2701497111775,1342.854028742181,2207.3265729002214,416.30877458880053,5044.467855195056,2001.5014925802088,1474.893726321335,2924.8877976802323,3080.8537394450022,1486.130664939997,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03929,5557.888594372281,591.7654157130196,1256.7021958603082,1746.1941544118022,620.0592665276412,2336.285682646393,476.0698964446642,573.0190458149461,688.0283060139866,100.70188235608566,4319.709692398827,1258.053328429089,2200.3570442744576,335.4719920625038,888.6704659806,2414.584409503619,1265.1701865465623,853.2583602496178,940.4103786924045,1731.7513801379253,BM-Her2N75-18
BM-Her2N75-15_scene017_cell00833,3550.941896109806,6967.540253479886,2580.557930366577,3942.0966033707878,2459.041462097038,3342.3145938154075,710.0944975896525,564.5066037678389,915.3114374773119,-1123.2961613110047,1314.3607027228727,1003.5505421477551,661.6656121993685,416.53728881626967,2395.233755566954,1769.7988899850097,1361.4275380941892,5764.33069368201,1297.4556663383041,1210.6405878542896,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02064,3271.09739474685,844.5636102884177,1416.401901541926,2612.237565431904,1568.628327556272,3656.969405864078,358.8728762005709,595.288454089022,509.48838517361554,50.188308945041626,3740.279974099397,1233.0807142379592,1426.255867104032,458.4801311254382,1181.8557107922509,1958.871661684582,1271.3080827809385,1797.6502596934647,1132.1189540855767,1826.2088916410166,BM-Her2N75-18
BM-Her2N75-17_scene017_cell00375,2688.6139273818476,5831.737549299968,3284.121396089587,3766.7925566100485,462.9751664760156,1510.1523169805037,-256.454971197654,22.25308713148206,445.8583516062924,-1235.8174663587706,2318.134934724127,1006.8507370866678,3136.7717084991964,309.6510693247181,1326.734054602511,1118.5513077615988,1915.7187617865166,1533.8871702365573,1541.8055798942128,833.4144042546454,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05548,3728.626816211455,1227.5052900725857,1978.247180075496,1860.7006291923892,460.00246401167647,1947.44458190746,568.2732927966078,3422.053562178642,736.2608424315255,5798.965819297848,3445.96554796832,4696.740503772859,2991.2393790441247,989.6783236658837,2371.440367779258,2135.783966151363,1402.294950493311,833.8121319102225,1599.495135050192,992.430329451725,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04018,3167.421989398302,900.2629239727837,1531.8547774569367,1588.9300061968927,687.33481408424,2373.9806307309846,358.01120383800696,1201.2485209005667,464.4396641592319,1161.2410323016727,14424.644633062704,1748.3404172141627,2066.6484005399693,393.0290307162873,1098.0568564266398,1638.6056208345703,1308.480912836801,812.2360576391055,1412.454522591228,1064.9004800424593,BM-Her2N75-18
BM-Her2N75-17_scene017_cell08384,2957.955836969283,4532.576444673522,1870.9576770537722,2310.007184890384,760.228142313923,2158.8355646395194,69.12997313646497,1479.8951404351137,718.8604802802065,784.8835679618442,9444.348233715189,4929.177197150296,2170.6828037741725,332.53742906847873,4068.6678597402215,1405.3242864129152,1820.9140324180134,888.2645599263099,7090.283519033437,812.3358439004185,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01067,2820.1442131085305,4265.666606942159,1638.6264232941899,2867.2893033979985,709.6747876527056,1746.4584017188909,222.9708226138165,1148.2707328288361,607.6468002945821,2272.26604520687,26990.30713655768,5135.642014981588,2798.754622446469,307.6750788514326,2589.2644395392454,1540.0231761692796,1439.2274384000048,883.5396050774385,1899.9583873445013,1057.399983058925,BM-Her2N75-17
BM-Her2N75-18_scene049_cell03239,3541.862106243828,873.2636889682849,1453.434922582986,2070.9389476683564,1271.812563680612,2988.138360539543,329.9237437063813,759.2410446128051,457.9258698192768,320.7997525631549,4301.801980835683,1424.7080262039822,1908.4853344705089,443.14202781478195,1276.7326772946417,1590.5415561581763,1308.539614378725,2242.5888282424958,1075.7836455913098,1028.6816855253012,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04610,2405.9172490145966,1356.4346782942334,1329.5808550851543,1417.747161478824,712.2510675591193,1613.2070605073145,318.6378519751167,605.355469347094,435.8190553801244,10.695303264112681,5850.620778544471,1283.6914205472272,2388.1444024548946,452.4618654559285,2634.7206520554228,1537.1988835173408,1304.9818686336666,505.45313687092676,1369.1579349137965,898.6548318841884,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02214,4762.501806366659,1231.3231475675461,2105.6300710577766,2271.1682506229067,613.6267365905265,2542.628468179649,375.92206544888097,616.8220174588487,541.9201803887127,69.82082463267716,5235.619739539066,1325.0026275777882,2685.7173967847625,379.8385292076263,1044.3771226582685,2080.82005406873,1432.4407291155412,2361.0512872816407,1264.0090253334718,1754.6202677925567,BM-Her2N75-18
BM-Her2N75-15_scene049_cell02568,3538.864391506944,564.1880989047777,1749.941133582779,1639.9936717271748,293.0462701717494,1652.3210041863529,511.65940957712985,9678.078737972031,963.4570073154381,13340.960513890459,3105.146178581625,3271.3856846530866,3944.1530806055716,478.2759040866398,2179.189642294903,2215.7345572296344,1187.1249750633667,1023.576806948915,977.5954593155851,930.2536803692171,BM-Her2N75-15
BM-Her2N75-17_scene017_cell09333,2539.813399225033,4643.3944192552535,1819.7004503332803,2019.4053597991358,998.9229327719964,1773.1336251681846,-325.8988191852984,22.745615764934882,548.6464613525795,-1408.2494731796073,1853.2223229776646,1037.6601795282845,1689.2957870018695,288.22596000211615,1328.3605813638937,1257.872758386699,1405.2561056888712,1006.0817793672419,1329.9417136271047,838.8472394427936,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01428,3165.8247534727116,2514.435232171912,1545.8101822798872,1452.5716749312628,664.6698365317538,1739.940448112495,199.4160293841274,403.0797453798557,476.52057890295055,422.9333997442509,7090.577582250047,6189.521824054742,8151.648463192168,303.1047996449459,2181.9910847799224,1409.9458868817119,1259.9861495019243,777.9377566898788,1572.0530165292769,965.4241210881579,BM-Her2N75-17
BM-Her2N75-18_scene017_cell07379,3058.8069501296422,740.9095207442826,1427.2718792400715,1659.820227685867,703.9812508119958,2082.4201574939657,423.7560638406069,1688.783113897007,564.5701434641112,3231.047747473743,96528.88489740278,2441.4138000748208,1895.3698593730742,445.89275585523245,1745.7923047431102,2420.7619321387683,1355.6356727027066,699.3318517059747,1116.8772467586077,1235.8401110104412,BM-Her2N75-18
BM-Her2N75-17_scene017_cell06358,2639.517050802646,3785.568029743003,1274.9190160786993,1837.3347973661923,696.4279196085613,1612.136964860615,-199.68016720353364,-47.05956958132265,498.58036801539924,-1330.417282027929,1859.4822576553684,987.973207465986,1108.7847963084691,272.4722255239183,5356.494636708632,1202.4844833715017,1263.7750501090586,1266.981712454613,1622.8828754858473,862.7744558364354,BM-Her2N75-17
BM-Her2N75-18_scene059_cell02446,5900.069356169257,1324.1787886700433,2486.015353922135,5088.0479309744005,854.6424025866759,2577.809507062318,505.06087970113634,614.0568312876162,569.8065217511457,58.83539538206742,7396.816334868401,1380.632796266515,1639.3696209978812,378.7622842026298,1288.4364037703785,2301.198679228482,1437.9857564502556,1845.4586960756856,1667.4727223916295,1838.9137451324636,BM-Her2N75-18
BM-Her2N75-15_scene049_cell03299,5237.658045427421,842.1918897225562,1196.021164510983,1836.661123267822,486.50997061254384,2689.93922022302,795.8776965277762,854.2314067494117,760.9174120060622,470.43883093235036,1167.1079806557113,1122.9402009942676,1475.1082561686294,471.4275600340653,1825.2250768623808,3115.7515509938103,1389.2071307458837,4745.212318077735,1213.2520628580692,2106.215279424562,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02189,7303.607089056157,648.3355303099621,1383.3799292833403,2111.632391868022,712.6078300116584,3195.9134707048697,502.923572659354,2446.4176523329324,585.6873255576434,3902.5160856741536,17005.604820355027,2038.0374903182883,2008.5161137737068,597.8612613826522,1879.428495713555,3265.5723345059628,1343.0032519278534,944.377267374037,1599.365921315493,2676.780769329495,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05708,2832.4843118117255,499.13059516253725,1321.6515332714746,1554.670843091277,553.7075781892393,1728.2276911819274,391.8232620127742,1703.9181947867667,541.6569132802238,2324.259202066759,19976.728166876565,2525.4307812364063,2112.002963417318,490.3975991440841,1320.4107182624564,1629.760458041756,1238.6996244837549,446.0019562476491,691.0049795796035,834.1093040694706,BM-Her2N75-18
BM-Her2N75-17_scene017_cell01288,2274.593682484843,3335.7233202964035,1317.1437012927288,1390.3707948103602,487.69319789774215,1354.6312876712032,-71.42675527263623,2880.543104254839,607.3414317135268,4317.245198041487,6795.790987711422,5805.351621609404,2255.2878719227756,296.68290823369244,1941.2843896145903,1142.0056316106359,1201.1596026006273,541.2301429386205,1522.9088868697745,857.211316973034,BM-Her2N75-17
BM-Her2N75-18_scene017_cell06697,3480.8064027945106,1124.8783570829746,1364.6963488806496,1988.8829324982325,1401.430952837565,2436.919008451554,352.19486372315157,583.6114152388241,429.84051710916566,17.082495168077912,6065.8016654638595,1269.774228825314,2084.0113483297973,386.1685313535163,1431.8671510424315,1846.3739287669382,1326.8858362133747,741.8613999311078,1250.6129930024783,1509.1119678176522,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04667,3291.278085898983,976.2116804982871,1252.875131468683,1432.074881386729,535.499163351943,1682.472974504099,372.52852442567917,576.9988146754783,455.07043083145345,38.280365472532594,2262.5666656869957,1350.5339671947854,1674.5741697422152,368.3903693778097,3018.886365778548,1534.1350576455127,1268.4669369904864,1732.2137441398365,1585.8252388458488,990.315306119217,BM-Her2N75-18
BM-Her2N75-17_scene017_cell07760,3559.8433128802935,4772.609298744827,1538.951714519859,2347.6746159837107,1170.5661704911395,2617.773813944102,-69.79122856883032,-44.54184151186519,464.2434244840105,-1316.5887591496057,2045.953890610784,915.9108185839457,2522.2488473117537,290.4729823340009,1308.7446554696996,1506.1204843942176,1330.7280607639148,1148.9890086978166,2009.6631970071805,1055.1610491123743,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03950,2616.413917730195,32300.074161389748,7460.893684326737,15217.321653028328,401.7835510909798,1502.750031147335,201.27673818426388,8.947374967827272,668.6024482518259,-1418.0666384546216,1630.4649137230535,885.6956343070949,1091.9690877394023,266.6918008405465,5953.785990997294,1673.9116923522577,1425.7689735495248,1437.054088312964,1243.7288322082418,890.5329270887034,BM-Her2N75-17
BM-Her2N75-17_scene017_cell06684,3130.9913260681938,4474.932492078209,1450.8590071831698,2198.385431822812,1194.9525787281402,2116.747057345423,549.502532673348,8.153229571770225,542.6052181611442,-1271.7281892162569,2062.626225658956,994.2450178775725,4391.948340363782,296.99798789890383,1369.5740796358916,1296.0436420271246,1237.632989408555,2066.459040008795,1919.0199311154315,1116.2825546423317,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00340,2733.766477684095,7111.633438401148,4011.8296801576194,5182.0777311287775,3084.5424875381873,5336.209925885456,830.6366005956957,106.8780839151841,795.8120222734048,-1185.677632906953,1379.1962664344949,1100.6080733575247,810.6564832779245,395.8192135949263,1795.9698935460879,1637.2366128802796,1638.5394429089408,1793.259247623052,2068.849204000513,707.287200787427,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01782,4995.813685626473,5408.76710522211,1119.0012777746213,1814.2134386253988,584.1250669763882,2046.8400130557163,229.04767590017588,-8.305641894849032,654.2831456594008,-1324.1875443205508,1567.7934891404316,1034.6026517153887,2202.231268625919,277.0308826979572,5342.365613232628,2116.0919277080093,1413.3654975949764,1913.4870237280877,11966.087760810084,1353.0720818219052,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04792,2428.9345697080544,1000.398203357084,1324.745885758216,1445.2236487184184,698.3118629619775,1773.4322611607263,284.91373173270625,580.2487566158795,425.03998133548293,-6.244034246717092,5291.664760091206,1245.7490434104848,2071.078918467238,385.20731615249167,2383.146646733148,1512.7509048720474,1278.5562212278292,638.847049106708,1487.2365035423743,918.8650455930031,BM-Her2N75-18
BM-Her2N75-15_scene049_cell00212,5126.119625182691,635.5622080580775,1586.3642092161756,2321.3394040753446,470.453244236901,2592.308143408769,1198.8336885609324,26332.147281385885,1409.7408054849934,32259.089442348442,1504.560690831751,1740.9401609723727,1343.5408134754648,394.81548425201447,3954.8758226847053,1399.723133868487,1440.0107426955267,2289.240222940536,1151.9199888211365,941.2272847439375,BM-Her2N75-15
BM-Her2N75-18_scene017_cell07098,2674.3359934003647,641.4280255752807,1435.5007051784955,1532.0471816937347,752.8226352467341,1861.1775686812305,369.3498754883519,2550.9706959048626,510.50267351513486,3895.410714773979,64945.963024269164,2211.8552017769443,2249.873795807327,1696.7126130280367,1721.313049617429,1691.7764555239442,1328.3635871118713,578.2365091187928,1068.8839962972827,813.0158037761422,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04685,3567.0327840932246,3328.1010607222743,2438.0067033174114,3012.55189665691,982.9610447120629,4093.2180031655394,419.9914153113479,587.3101479218769,618.9023503603902,33.74876559398399,3672.4658167582593,1399.8217482024133,1420.9806757749452,410.2047299471236,3294.6872456959254,1817.3613953237386,1544.600547808203,4327.97642580168,1685.3597169278462,1158.7010303979314,BM-Her2N75-18
BM-Her2N75-18_scene017_cell01958,3030.976278255791,632.6200767989973,1494.1518396228003,1534.9118819953503,715.2683924613165,1923.5767555611847,367.6979417343967,1930.8867066601938,508.77821233818054,1436.3276273583979,67888.604959448,2203.4121127756375,2215.5894730664127,492.2983186893797,1500.304783012166,2003.4212164204505,1329.4352518864973,547.189975384777,1266.975751542007,993.3164939490391,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00383,4532.437948742647,623.7752314855865,1654.4337592691497,1892.731690838805,692.2586900771415,2331.0140140874832,548.7836706467351,6405.696171096251,703.2105701515029,13368.649463591893,5387.072591773371,3558.4289110861573,2522.4965947734436,441.0580618706343,7620.53594527092,1886.8777727951917,1458.719117227848,778.001661394057,1346.9225106933322,1422.1480407268987,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00100,5688.173549988164,471.5552522584385,1196.2253611781007,1483.1639514779908,626.1669431046478,2374.875726061773,328.2869791890895,569.0081293040357,396.8890324716121,26.19405671313143,5347.683769649893,1261.3829711371245,1866.6843039158841,357.3376282056241,798.1294008077043,2959.9260500632386,1286.6552637265834,1345.7371991937862,1414.1334778326059,3080.244837193717,BM-Her2N75-18
BM-Her2N75-15_scene059_cell03186,2745.260435397071,924.5576102503456,1007.1435957296324,658.0328938374021,237.4036195306448,852.0910345236143,407.9696379870986,410.68541657601577,783.0583911625043,-1323.3694146772432,951.8336966934444,1027.1931361308827,723.7625021508516,354.5304900572863,3850.4890871553753,1379.4456815384374,1252.867311791419,1792.630595562476,916.3743163027842,856.0826113464286,BM-Her2N75-15
BM-Her2N75-17_scene059_cell01277,2486.09157173774,8006.656411172901,2116.0730386864197,1736.3259817946462,476.02435675113736,1292.8996951400695,1179.5720958471277,245.3578428812366,842.9997186114479,-1032.306855154738,1338.6137430615045,1558.6171154308254,1380.45992020849,306.00238211712764,3773.822471763139,1656.1467975697728,1449.7972152375748,1622.6908825844355,10199.527357991918,803.4946524919998,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02387,2687.140880967754,3406.555396847034,2636.5063136152485,7067.721419651522,762.0580822522692,1583.4734703618851,-310.80690411976207,25.959696694053946,608.8435737180646,-1465.2898739855032,1676.1471560651,1222.2797457692075,1463.097468313054,295.80560489384663,1370.6281412433366,1475.600072886899,1352.4302417787103,1437.542316581204,1445.2423408473492,924.0419050634846,BM-Her2N75-17
BM-Her2N75-15_scene049_cell04386,6984.290284783136,735.3791488333325,1812.2123154839117,2837.8493994444007,557.3572826005621,3606.6026390146735,1777.4456828280636,13745.388072940857,1322.9664344180726,33213.43851711813,1886.0977873349534,4843.514835143084,3575.651042901747,440.17671009416955,3369.907097475495,2479.615728769033,1476.8559858863957,3686.472185329193,1428.6224376656587,1467.203537891227,BM-Her2N75-15
BM-Her2N75-17_scene017_cell07186,2653.0851561042873,4067.6576454745714,1666.9601929011546,1539.6695645528828,624.7593725320453,1731.9322211440526,99.18077307698047,2369.041144546428,672.4440862732405,5018.8543282235005,13476.44257653389,4850.308424441839,2278.828335228332,300.94782122864024,2418.6398333287807,1395.3774121596518,1396.8245278080597,704.1822296025246,1722.177519666372,824.1950915173844,BM-Her2N75-17
BM-Her2N75-18_scene017_cell00492,2922.517021554295,624.7701946906677,1338.6671695645769,1490.4577933283545,672.7010269340902,1865.3036289409956,343.750615824218,582.3962238281088,456.4456966543557,5.393073279507007,5707.068287061626,1240.2619013427284,1623.8832472975832,408.0491771099328,3698.9254644827147,1717.933532499181,1349.4365203864224,2080.6157691713333,3368.2591637274254,1210.9584206749958,BM-Her2N75-18
