,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell06161,4701.691793189668,1603.7671270728258,1709.4952295979406,2057.599265697202,782.5225327280997,2896.4377149430366,608.1363793479126,716.9780807433726,708.7201058898097,418.2065928096158,2211.7316542982867,1314.8336860360416,2351.4239375923844,400.29757577730066,6613.282304915298,1970.2451417086863,1558.214241684032,2895.1907860259075,3296.720608732071,1183.7338587103795,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03929,5091.26189634177,785.6013156950755,1341.2949414273276,1896.4547990956987,450.2863766488017,2247.981137600794,609.7686201337169,619.721813424823,889.8509583796259,456.15135976073225,1752.5175586306755,1183.5878921558342,2340.2089611106685,326.7551539769185,1165.909032176958,2434.6826718405773,1282.3229792053978,1043.5238367716597,982.0324441279705,1302.811518193384,BM-Her2N75-18
BM-Her2N75-15_scene017_cell00833,3485.960589013691,5440.9063247069225,1989.5623477159893,3317.196706480898,3645.9688617548886,3501.3877935843984,447.86797212285074,625.067246743371,599.6246330423943,107.67571611302355,1994.163142519506,1053.0622011380738,1269.4939307806148,361.23127316583003,2148.7386752142697,1711.2674876610124,1369.2032458944625,3463.2830772879333,1380.1570223234332,1186.1643530990202,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02064,3129.059260214102,1113.3614906372804,1608.046855682935,3115.4722577832194,2030.1280825100512,3783.7306407354504,452.9571090813169,656.2863686407179,630.7266999614421,388.9771548003955,1676.1571977325202,1144.9378507920485,1094.5685508909455,438.66357196601365,1550.2130097224372,1922.3155552746484,1290.3973801185405,1887.6416291469586,1189.347236311803,1348.6048031014316,BM-Her2N75-18
BM-Her2N75-17_scene017_cell00375,2795.2750102652917,1654.5694188703862,2509.498657401118,3125.8313832371205,498.69824786581523,1611.6640890015415,399.1859755110447,612.3028620766104,550.3578412751853,112.42890115702357,2070.706219938037,1119.9309169896662,2838.1841760637735,371.0060604041459,1196.9190242251152,1231.4744665332782,1644.0852647565903,1866.5138242178498,1311.7486054139044,776.2621368787577,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05548,4044.231595798903,695.0013024358284,1749.0600786089788,1794.9243465661084,497.4322667893901,2000.5077427527651,563.9046801012278,3322.3476805106357,699.2013192985811,4281.042283475636,2839.8664129929566,3613.558119496645,2720.975602847742,1080.334281448771,1934.4604680319846,2185.0882898371246,1334.5024096717364,871.0476371710514,1356.0042124615643,1076.534062685332,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04018,3040.099606306982,1185.5772627000972,1800.8917674828515,1675.0943685905047,562.3337964743137,2291.814492077637,451.8041775057161,1651.2234612149707,565.3451518427073,1866.4826710539978,3084.200167500118,1942.4037740911663,2125.052474150977,379.1184950448348,1440.3703978708497,1562.2339278248323,1339.298228468847,1006.8572203615345,1492.5037852939906,979.5202015651655,BM-Her2N75-18
BM-Her2N75-17_scene017_cell08384,3118.7290321841874,1383.8112329398116,1686.5830986696837,2108.6475453265257,625.289000501228,2188.4782345457675,464.2133701162041,1774.2167222222547,690.2829026069433,1309.8391171204478,6930.655517675121,3770.6388178686416,2060.117181969406,394.8785460135015,3132.6686142843,1500.3123516880928,1586.9201739527145,948.4758383281783,5568.173511503801,736.4592058015749,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01067,2953.230376318811,1328.1845495255575,1551.291623999794,2497.763454304506,603.7599066485287,1821.7892816085252,494.93920618278395,1509.8726778891296,633.2812188892809,2191.2198572936104,18896.683907544688,3910.1677248709584,2565.9525658969637,368.9449285917531,2088.239839665371,1626.587026607282,1356.771858030086,941.7572259939651,1586.4997257281586,1199.217139763566,BM-Her2N75-17
BM-Her2N75-18_scene049_cell03239,3361.3914603540807,1150.5719731914296,1669.9043851705928,2353.5561032108344,1535.7814482024419,3005.9842905073697,414.222700982756,925.4831732982784,555.891343865843,748.842976018291,1750.1575842030002,1441.518876600252,1870.5452956184251,424.70951258811624,1674.5766884871778,1508.1945217591908,1339.3754503321068,2285.337291771144,1128.425899072984,961.9612213426559,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04610,2386.6833218428073,1777.0171432388697,1463.0266739539175,1434.142386641557,603.8318149219516,1407.1533033848455,399.12199507515356,672.8155880403879,523.8065760975442,336.4583746198109,1954.2692454170574,1223.2678917454064,2642.3858971192017,433.1883684937593,3454.6123123630186,1448.2202693343754,1334.6952367221502,732.6480472737691,1445.6825981968198,898.9238126735784,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02214,4408.772803143672,1614.8064230747443,2759.288386107394,2635.393033018923,439.57299848123364,2487.925663899682,475.7692004013654,691.6427264361598,677.796648490187,415.0849619427804,1873.2211047917867,1287.2051250802413,3121.223751470845,367.1182471948792,1370.0075963116503,2059.424614599291,1502.3673348099321,2391.2215856351213,1331.9739427895458,1313.898423525041,BM-Her2N75-18
BM-Her2N75-15_scene049_cell02568,3475.0124699218577,686.9758257593501,1626.7910893541766,1736.9880836733691,318.1462505897326,1856.687536934243,411.2055705796206,3967.5987482838755,611.2592206604254,4425.536354372461,4759.318669009548,3043.170589739906,3226.9866435247113,424.53629880010465,1956.1760825997583,2176.082486027539,1199.736188163877,695.4172019839616,1003.640120037274,913.3800193823952,BM-Her2N75-15
BM-Her2N75-17_scene017_cell09333,2616.5797252660104,1406.9068087382245,1656.7349156194591,1905.7381219560789,726.9416520484974,1845.5090959811535,385.3163154282396,612.6954659016924,603.0410662386212,10.250576397684199,1753.644180651867,1140.751935671611,1672.41854750192,348.6577874717446,1198.067319091194,1362.0826023447553,1336.287918757265,1116.005105598882,1149.2206748766662,786.5210331654862,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01428,3368.3598348243927,963.2103915947469,1497.2427351097301,1509.952940265045,584.5937044644741,1815.9934670044975,490.23472933013784,915.8669445815506,566.0735210608833,1095.357696201523,5325.426268328663,4622.379613639064,6877.056854544923,364.17772551493636,1800.7131210990226,1504.6449122448964,1248.6934465002637,791.5975093859065,1334.952436095231,1025.5378735677225,BM-Her2N75-17
BM-Her2N75-18_scene017_cell07379,2946.9014531870193,978.9709639188316,1626.2033535081518,1774.8773777857318,590.0584356987583,1952.775065729189,539.7718649047973,2451.7155679598645,710.6697160791402,4618.963066409513,13904.33800277417,3015.0714055487406,1849.440605091649,427.21202685806685,2289.4148623872707,2441.628186257806,1401.3303029095741,905.9410126745717,1172.8647634723022,1062.392247402802,BM-Her2N75-18
BM-Her2N75-17_scene017_cell06358,2736.314330074365,1228.1271976179428,1339.4969959663872,1778.6094199102427,598.1184795407152,1702.3496242575984,410.52531305475975,557.0524414842587,577.3800898393706,56.371729023892385,1757.9133435107856,1107.173484016123,1204.8876201116327,332.22525718579936,4041.8481688427432,1310.1583701960767,1250.9780672011127,1486.9897106380133,1373.9457384042507,831.7031200338611,BM-Her2N75-17
BM-Her2N75-18_scene059_cell02446,5384.873308236383,1735.1964488945207,3394.659014535596,6600.35075416356,840.9845736107633,2528.8357334598522,648.5590252299705,687.1025158838224,718.2695438041568,400.47626518611014,2158.035201789708,1373.3037731607997,1437.499309366404,366.1391178722559,1689.9178037592628,2307.20078778351,1509.6618168384912,1930.3738378832268,1768.2819813725278,1354.7641541831058,BM-Her2N75-18
BM-Her2N75-15_scene049_cell03299,5014.949389603512,893.369394016783,1384.8669614169753,1871.9844813054378,615.3827722434542,2866.4966608818477,463.71707480238194,731.3279167071237,562.3146412179069,583.4364652030522,1766.7899123343227,1157.83099897947,1754.5858201270366,417.51420097847404,1640.6834113066259,3114.203000296369,1396.2121765135973,2868.275818500635,1281.0384722580347,2057.455911341535,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02189,6589.192023397796,858.9461063409769,1552.8891190116194,2410.8350089819533,604.4260027621025,3247.594387300812,645.6992737951066,3695.689793640497,741.31817903416,5511.898345559445,3424.3329655620323,2390.767080100957,2031.5092427619934,565.4675534215536,2464.5837040762926,3391.4657143439567,1384.7123566386006,1124.9678758097007,1694.6308821327193,1760.9646007495685,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05708,2752.703190750324,665.497590111267,1449.7820548513332,1626.87216931694,339.7776442876154,1540.9043849673476,497.04525891831395,2476.566138486019,677.4145552645825,3413.093129052501,3815.88356065263,3145.104239608583,2198.034505407388,467.7009460730777,1731.8293816986286,1552.289131289296,1247.5009616394639,679.5093033144235,712.3239640531788,867.6319471805632,BM-Her2N75-18
BM-Her2N75-17_scene017_cell01288,2298.076064980806,1134.37505475707,1364.0853362677285,1466.5218822718487,509.2248849584189,1473.373590581953,436.14070274713424,2890.699523098139,633.1247046612033,3403.0165988435924,5124.387112889246,4362.757422250228,2128.2562639292273,357.47912809636756,1630.779081984832,1253.461931499348,1213.2223796274295,455.01298229115196,1297.2523136895413,821.1981695518721,BM-Her2N75-17
BM-Her2N75-18_scene017_cell06697,3309.0020413819843,1476.7976718274963,1521.6812916941267,2238.0564483322323,1751.6608664228165,2365.0020241212455,444.0218202383936,637.1136215905303,515.129613048636,344.95222110710165,1982.6269386188726,1201.7282951455943,2152.991960674692,372.87705739565536,1877.9252415632402,1795.8320647182115,1363.5099004234523,943.9548376339552,1317.487393854048,1194.875263279355,BM-Her2N75-18
