"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0101157407407407,0.908194444444444,0
"2.5%",0.00577546296296296,0.888819444444444,0
"50%",0.0101851851851852,0.909722222222222,0
"97.5%",0.0138888888888889,0.922222222222222,0
