,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell03231,0.25789799913829214,0.5625231536383429,0.536828340670172,0.6063800801774368,1.794300268699887,0.545301074835794,1.4588348763259027,0.7178027836229915,0.9536164007419907,1.0829474570305413,0.8419001414355912,0.45982490085148503,0.43399716249045217,0.53160468801623,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01811,0.4388110926123255,0.6155503415566846,0.4639909466007534,0.4437378020028581,0.8590146091918566,0.4609682695705009,0.8343461794197757,0.4077692026152688,0.7966077613614203,0.35364068817805727,0.738850698851647,0.495263436822279,0.471166562581219,0.5955731544717398,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00054,0.21873007472320832,0.4475490816064624,0.41841502035741457,0.40644672337328497,0.244047144888433,0.4113151999155762,0.12353680164814292,0.3480352750158235,0.3324318740896045,0.3179474090925079,0.7252902681506663,0.45544587121631025,0.3599231526600479,0.7575228500379273,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04581,0.32189857342058426,0.5650458623314322,0.584011022503259,0.5641921551954566,0.2489760199072178,0.4795419827676344,0.1811374495285921,0.4640999275826787,0.36028891952027076,2.3968991151633934,0.7781993510710474,1.9153329471361518,0.7437544797390128,0.7336725197601961,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02376,0.37529081664084973,0.6574173119521792,0.503370873175365,0.45351822738464787,0.2439580986025896,0.43581784078273433,0.14662976059259689,0.3911738410613468,0.3589549959357929,0.37131445986573564,0.8118931831046474,0.8312806768075133,0.45778765269844424,0.6488768361133583,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04395,0.24440793712420744,0.6216544105213713,0.5403424350638546,0.6466843538798362,1.3533035336938186,0.5940648443062492,1.877145388257779,1.1521512470147217,1.2321697015596247,0.7701337984978925,0.7587515781098725,0.4162199110925274,0.5047945990401448,0.5169135751342899,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00718,0.5323921823765864,1.2590545670566529,0.8695355769834026,0.4854982058905009,0.21921226956537193,0.45482965074304005,0.10148488587482596,0.37375641501533036,0.3318893778188747,0.3358598060957133,0.8470034003710901,1.0793449615398465,0.7109155956399732,0.6263686484696286,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04277,0.2446821145703757,0.6171589811544713,0.6005318066113378,0.6606443887255956,1.2681383579918606,0.5604009349315812,1.5319699505177347,0.7290178807693314,1.5427562879596792,0.8062304768523458,0.8187154757660159,0.536288827221513,0.5073363041716121,0.6927101993598013,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02926,0.2739262505357055,0.5328572727564883,0.529686014054546,0.5586688601995184,1.2463493977796634,0.5146651682581597,1.29751234568388,0.4406717455474255,0.9398731907824469,0.3649407711481563,0.8309616416717912,0.7179843643239608,0.9752121663452059,0.7093142244251733,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05384,0.46857252549688416,0.68382852066662,0.4755565863897862,0.41473449437610194,0.22283362543037305,0.4613175637956017,0.12159002158319716,0.35718766528674856,0.35067358306843704,0.33887126635252346,0.7887344590973342,0.8498436190184895,0.4784948408532939,0.646738075535987,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03006,0.24891776759400946,0.549448169999293,0.5299655963612001,0.5871197804722966,1.8685277710109898,0.5584548762817675,2.1484613367741376,0.770073310035801,0.93822312272656,3.2942296037319054,0.8008639088367312,0.4555926683801013,0.5021208127587273,0.5145328948359489,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02142,0.4062343209081453,0.7963676851377347,0.4270711850660521,0.2798597956950762,0.24426129314474443,0.4396153207422717,0.12806013672096098,0.37655333979589956,0.3554642267194692,0.3753193764209082,0.7818508243450475,0.2944920128076964,0.29988451075976635,0.5660737092261445,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03085,0.40384431562756334,0.618618399402946,0.39872476163815457,0.3696353205294646,0.22631519911820883,0.4363919719515319,0.12094816354287802,0.33743946365064104,0.3561665987650518,0.42317757633536446,0.8114385251225888,1.1012515950235613,0.5745291549557178,0.5173088724831764,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01137,0.8809030325022159,1.1812782618165043,0.9136231452858217,0.6781516910209255,0.24640584558441403,0.5010548549191935,0.16790641635030584,0.46511173373001075,0.3318711177410186,0.36381198099828305,0.8482694869345038,1.3907049376129443,0.6133477482239876,1.1083808549822973,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01193,0.5238793119824177,0.8380602206995387,1.0135436418289725,0.44587779923846665,0.22690000388589507,0.46715310969550466,0.10374913582750725,0.36642665100457256,0.3505889567374063,0.34907386218734693,0.7138639000894971,1.050462760376243,0.7952949716435799,0.6416919530556211,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00625,0.25654700573467704,0.6281410678526274,0.6050167629362875,0.7718746541227102,1.1298958970900106,0.5716504748823368,1.1524752692338243,1.3934630471886091,0.9783104234920167,0.4023241349677615,0.8799295194756067,0.6183833670672035,0.551927338661325,0.7970775715756985,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01122,0.2493465600283076,0.613398586488207,0.6069664230641879,0.640443517368137,1.2713733290267546,0.4802886884415018,1.4025363511774727,1.6107363115815472,0.9889604737185537,0.38900390989154526,0.7837988985325033,0.6317403733110567,0.5524150078968275,0.6159953340031472,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02547,0.568841762881363,1.032925619952203,0.6401504089573028,0.48640887555098833,0.24336264077345132,0.4796063136085424,0.1568850046065369,0.39463139880496884,0.4062084878144006,0.39144461174401063,0.9157026967265991,0.9204962919635872,0.4528404534467319,0.7105774552695802,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01769,0.2414040351380175,0.49978959390977784,0.5015877926682673,0.43564531929155986,0.752225680814237,0.44616712487114263,0.515071821490898,0.7863482405145702,0.43991688061291967,0.5768674537160905,0.8105066892409928,0.5017221986369567,0.45735548003623805,1.2735264347542432,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00971,0.3389753564194642,0.5852589254688808,0.8089014345941258,0.7136239072568886,0.22885799754980168,0.5199106003383153,0.13115597239316323,0.4258933288280843,0.3395172162372179,0.35270645379691545,0.8585211033440229,1.7272110685357565,0.9887879788465526,0.8927470487367035,BM-Her2N75-15
