,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell06161,4648.542768676769,1150.398106839336,1707.8968501907402,2044.1216636656438,748.3406734029975,2841.5850870624495,-10.236735842041071,721.4261651547536,585.7469149080321,153.2068612717203,2203.1957681446756,1261.9608786196661,2456.4453316570866,369.35759844182815,6528.4151725076845,1913.1309634256468,1529.2189281279898,2851.291895047102,3115.0400161718408,1193.0160724745726,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03929,5038.484679457227,402.97151552048604,1370.6859667188405,1895.364005625523,504.99870575318516,2206.7754672839765,-8.239152448794584,627.7519229054055,835.0413373967222,194.53062674696776,1763.6543928991548,1152.6767446380545,2445.184431598187,301.05651080350003,1076.7801478351867,2318.7973524639947,1269.5420082020182,974.7488373132664,923.8352053912347,1340.9664623202066,BM-Her2N75-18
BM-Her2N75-15_scene017_cell00833,3604.6925770722673,5401.927448847502,2090.072920843925,3433.0723711179467,2560.481896848238,3342.7759572659224,404.7338197878496,642.9294138217479,639.1675399143014,479.8100545745215,2013.2923769769488,1023.4608291348691,1203.8976001690376,365.95117554693167,2178.4202620281676,1771.9717757605702,1383.6100036078092,3374.3278756425457,1460.389731117165,1166.9469520245946,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02064,3074.4093074533,702.393303769733,1614.9868311230339,3020.678365396925,1662.1328172728054,3710.204674765595,-200.14960651442766,662.9697767000075,478.4028549559511,121.37452869151502,1690.5653079601911,1120.494103397376,1194.4433184375982,404.98926794449653,1461.3847855589954,1871.2665123523752,1277.1418703380464,1830.2068795003013,1120.0902245017214,1397.863233585893,BM-Her2N75-18
BM-Her2N75-17_scene017_cell00375,2763.1485211966947,3669.484274365949,2475.083470462385,3234.608944874962,449.86672501689344,1593.9519081183576,1373.632413821583,601.833517528489,639.9158419960972,329.16420354650336,2040.629847706099,1178.1988185671967,2704.854863975174,394.4927340244564,1281.1070296491046,1147.4657392249273,1673.5236521304735,1951.2056508140925,1284.6761860402676,834.8982555096331,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05548,4021.2518281174284,2472.145696536156,1682.9428961385015,1774.3758560228039,447.95541064358395,2031.0327746122393,1493.0923520887195,3431.563695177082,819.3100837067226,4347.799992638194,2833.412416533385,3847.3821618512793,2596.2061161010924,1208.8723735009078,2003.2289859302136,2246.205290527476,1340.29874319845,920.3183010362555,1330.6524537213077,1091.1212859576578,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04018,2985.3647500136167,768.3652468670342,1791.6010412970838,1691.0190478421678,587.0663528515247,2249.68633604732,-201.56059745951336,1621.2625510607452,388.4167755242713,1730.4525741755106,3038.287751968976,1784.518223569452,2229.1469124266487,349.6879409326725,1351.456238351031,1556.7505568370304,1323.1687780671666,937.5896254459694,1407.0740604704135,939.2867808709757,BM-Her2N75-18
BM-Her2N75-17_scene017_cell08384,3088.9713554941027,3331.6351777510363,1617.8613074982404,2118.5839659418625,640.9870581291126,2242.321565455487,1420.7926228854662,1815.0616868626703,808.5611236521593,1483.4942185353682,7049.837452857431,4015.5216428548724,1983.6106550324407,421.900731686417,3176.386667941444,1457.2167202716967,1611.9930089945956,1000.5015901600511,5706.591145559095,800.9342823745651,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01067,2922.2606718347433,3262.224811912611,1476.9296537986643,2545.5107985699815,608.4835181542576,1830.1437563608215,1443.0761060445402,1539.0432555647853,739.8595993223421,2333.1648071534805,19383.36538531983,4164.873652691305,2452.504521634147,392.12634885537636,2153.793353006865,1602.7085076924186,1364.2688525869157,993.543912889315,1570.1096462485984,1195.807162631732,BM-Her2N75-17
BM-Her2N75-18_scene049_cell03239,3306.9632465912805,736.3865405317815,1671.6381506305752,2317.3289723494754,1300.055179146136,2948.8262230334176,-247.55389333157564,922.2518506217682,375.4052892561113,513.2865627731494,1761.395519717188,1367.4475455047145,1973.597566745888,392.02970788177294,1585.8457602353578,1509.5494387055985,1323.241461541888,2233.2453606315003,1062.4189021706118,917.4702790981738,BM-Her2N75-18
