,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene049_cell03194,0.629306216005429,0.49168608804439384,0.6768289159855437,0.4833485924147795,0.5541928125379209,0.5196180181516257,0.8280064755357529,2.004644860269067,0.8634801362796253,3.3503227007078475,1.7717785705224598,1.0606913054181462,0.893533420867067,0.20211379796502013,0.5258214715206238,0.529767888939088,0.8305902868272883,0.32469271119559806,0.5680340154403829,0.5540139522045222,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05920,0.5218697209440863,0.43060329461559443,0.5749614791086184,0.45445970469424357,0.7533551138657248,0.4684724004585653,0.9051429988316558,1.5127892201420565,0.9445116843490068,1.8248017638068375,1.0091648955203523,0.7756226357817363,0.5312213024414862,0.20163628468654032,0.3444249743243601,0.4987368444524082,0.8041671219238088,0.24635078706127717,0.5356671988570283,0.35479183629605165,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06170,0.6035406291412864,0.4695366494005048,0.59344258405163,0.5089980844087884,1.203416817624927,0.5855511957729032,0.8827771605148749,1.7320129249386575,0.9126144117137104,1.2027284637257336,0.507085720462571,0.34356406351425006,0.41847431128694074,0.1942266504225877,0.9429635395037347,0.49181915967046835,0.7916041830185185,0.27327633021009107,0.6904929382290603,0.38953647376354117,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03283,0.5504872318552377,0.4460316248253101,0.5825685598028465,0.4267380702825232,0.5258192580084393,0.476725646338831,0.7132932499725072,0.7484212956553874,0.738799312996145,0.9971446247513975,0.9816895558655715,0.4644824976351245,0.5326127909023404,0.2146217720379176,0.30796493612817066,0.5142789865047249,0.7992600652529365,0.3452783047392821,0.4998605658281484,0.43379472016539616,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00179,0.7151472523388532,0.5020544332286718,0.5683853128510576,0.4613275655574902,0.5157813859564185,0.5006335654752943,0.6811078838218738,0.27767327726776664,0.66243700748169,0.11757924641085524,0.24278963679459953,0.28970298328839816,0.8844559307659974,0.08618726156291169,0.38620417431234955,0.4491676753846127,0.7870328636904027,0.5394573212240623,0.6511202721411272,0.6532918880260756,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00244,1.0295196567232898,0.5151285439799623,0.7148422817734397,0.5833543556900578,0.6880963112165908,0.8191319195408645,1.0042499444296908,2.0019948421127935,0.9121009472759221,3.6573501652819838,1.952699000444965,0.8025835833832969,0.8476347617500356,0.37563635239188303,0.7102526082086918,0.8129841108616719,0.8795429483233875,0.428017806335792,0.7346844390248459,0.7807456663706893,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05733,0.7657491892862576,0.45399458836647844,0.6254675630832904,0.5419552937940502,0.837460711969668,0.6329931053031272,0.888642734046474,2.8359976319373765,0.8748092027600957,3.936677193874155,0.7011245614046747,0.6943724099263073,0.7550148680270432,0.1578726073455098,0.5251729652485769,0.5828516903097246,0.820307088718056,0.3300498965753857,0.6370850852216207,0.6437233709216349,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04529,0.31558877135674873,0.39147586184361993,0.39823036330550243,0.37039822473887113,0.29262888647551805,0.2880885129608503,0.3369684955831687,0.9510592994010844,0.5805670644575411,0.06758044297285151,0.01389627225634345,0.23185500477314175,0.10500683627119853,0.08872299883237118,0.024583792938086737,0.01466442790720389,0.6755258944169216,0.09061959675308622,0.40487933868728343,0.007021468275000043,BM-Her2N75-18
BM-Her2N75-18_scene049_cell06136,0.622949443385368,0.38694486507744963,0.6461348530199911,0.5088471369742513,1.0662307629518666,0.5439210648740055,0.41568033448719777,2.0650246623539115,0.6680186914215659,0.2277715660883495,0.8169765991390963,0.2958308036925594,0.729941698943578,0.17200070554721902,0.10581982200784894,0.5424364770249696,0.6932490230967407,0.09566979687750483,0.4991504940915955,0.0379755632024629,BM-Her2N75-18
BM-Her2N75-18_scene049_cell00607,0.852939458944826,0.5045791874816666,0.7017712311985141,0.5377210487892095,0.659752574653924,0.7156030086931973,0.943815116665471,1.9884192876242959,0.8735121379502367,2.142087786068222,2.016219875314848,0.5571414825228279,0.7966033697521963,0.1503415544884809,0.620297406646712,0.6951610106770135,0.8315131521244679,0.3884998017322017,0.6742054039604798,0.8007572234907769,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02156,0.6482386121902224,0.4614080050754065,0.6435282744557219,0.47982333392399407,0.5872025448503604,0.5383407904070157,0.8855604388311065,1.534999661123312,0.8525879009571683,2.3715756044159995,0.2750285300824926,0.6755382391609029,0.6128229902300689,0.1672302762517199,1.1091287164394024,0.4938574845278668,0.8740886393829278,0.35936976929963393,0.6732791659028345,0.5529839303470787,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04414,0.9423627771785842,0.4632342768919732,0.6119362586001788,0.5748434751970802,0.5887183994056704,0.7552849878367293,0.8029947827086039,2.436810575936269,0.8154377785888614,3.2376152736970796,0.6106943416749064,0.38560620828180114,0.5150373910569321,0.078980635997262,1.024950403531232,0.7285275280633656,0.8369202689838636,0.3847627197257335,0.5444632435330533,0.8062745265267407,BM-Her2N75-18
BM-Her2N75-18_scene049_cell04630,0.6655293894487755,0.45492979268707917,0.5946536496087688,0.5000421142319741,0.5665865867876226,0.5739766957643503,0.7623416101239154,1.756263795411534,0.8321915954700735,1.938479567016654,0.6282785643423415,0.7538800197592764,0.7144326128966332,3.166623952803079,0.7540386359277735,1.03393353695696,0.7988756362641761,0.3583166875918448,0.5386950714701099,0.6950054239126657,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05158,0.5715380377024762,0.5068609965244522,0.5977559309770935,0.5358393392812388,0.5649714492527139,0.5068108239523705,0.8035920157496732,4.3533827872602755,0.8572061587629441,3.6841416955245974,0.32599569705125275,0.7615745003258247,0.6460775834165913,0.17884620348512592,0.45338452581733707,0.43548732421441366,0.7633279501932715,0.2991399762194146,0.5306235599719483,0.5315105562112522,BM-Her2N75-18
