,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell1608,0.38173450561473243,1.5506513876780628,1.0462101218159632,0.8011976802915171,2.739601163113892,2.3314461581880246,1.4599817746222636,1.9740127316942178,2.3178814792616906,3.0729536659519834,0.9021120352027744,2.8595679310086135,0.308841973783107,0.26842487813894095,0.11481259376736425,0.08334587583846076,0.04491468871659621,-0.04221364848993159,0.16408623308996195,0.17751852395192508,0.006904185996229051,0.5146225774376445,0.1132652581105944,0.33906339962110005,JE-TMA-41
JE-TMA-41_scene01_cell204,0.46699247472487526,0.3282905005922561,3.0513904565328547,0.8429901734813684,0.40559596500726747,0.8221948761844078,0.37102687589418676,0.9013057493160765,0.6368082287122558,0.253991416570189,0.9308411804593697,0.9521589777143142,0.14668050678429387,0.32692624867750214,0.2344571731246089,0.06819145378796065,0.13266322153838572,-0.036247921887566203,0.2834066970439492,0.14061850670880127,0.011138980233825757,0.3920647595403066,0.3139099564840351,0.6241674350884336,JE-TMA-41
JE-TMA-41_scene01_cell2297,0.16514159576618703,1.3471257862543182,0.6464367742453206,0.9921462431365475,0.7061793769747529,0.6538463897317963,0.4841628241384521,1.0065907181923055,0.09011768161397815,-0.7927811770034054,0.2669430386515314,0.10643228633403506,-0.046335229448278226,0.19822778910006333,0.07905935503640837,0.06416348905062053,0.02900316316579482,-0.048959790345558196,0.13333159921213872,0.08100439016431077,0.18166057261902993,0.3931584795671664,0.08839509004084922,0.31293463323453097,JE-TMA-41
JE-TMA-41_scene01_cell1231,0.1990707281468036,0.3142589265953743,5.030492109242491,0.957716684368841,0.5876631713663945,1.918786452582335,0.6376731030424292,1.2400459857118227,0.20886249886285418,0.8329159822479029,0.35546886566207253,0.33474180929069997,-0.048690781273775186,0.22806428910122356,0.08009060391993306,0.07326266166411,0.04868913432541705,-0.04401244107263691,0.13252871568108548,-0.01795705747049947,-0.0010313380577821607,0.415022232397451,0.13284371801695205,0.3531834654614314,JE-TMA-41
JE-TMA-41_scene01_cell3042,0.17915829546497752,1.6945947394780139,0.8750192697494186,1.2590287633722022,0.7797498629355306,9.131713330373728,0.39809000803035755,1.038216227614985,0.28533499478688734,8.857394722770653,0.5327455937020563,10.351705628054582,0.0971808910577425,0.23310047820240493,0.07974692662441041,0.07039822244904348,0.04956365049369538,-0.04400922328491341,0.13117772773147135,0.029825645141259516,0.008224402603157432,0.7604720577115431,0.1044248236736075,0.3798848760690248,JE-TMA-41
JE-TMA-41_scene01_cell3099,0.23904360654163304,0.897065462524685,2.7747529137627636,0.7078109554697096,0.7162432782646126,0.9340080048120403,0.8653911849521819,1.5891309027423013,0.5826825871683671,0.8152821122747971,0.3917745153503531,2.3773522669881038,0.012853258224953423,0.2487152704532608,0.1444220155156215,0.07104689871258629,0.05609055107725336,-0.041686138651652827,0.13391194129328832,-0.002626082127713869,0.003232699198659983,0.4402793275148143,0.1608284989349933,0.4008145230244824,JE-TMA-41
JE-TMA-41_scene01_cell127,0.2515903196356244,0.38014595224390313,3.2047640520366905,0.8268149430922086,0.31912565496861434,1.1720321497288797,0.45944012434127945,0.7557651710804276,0.5040494996926003,0.7084487394936785,0.7651717201854372,0.4552793839601731,-0.04913320300885632,0.24035959446385363,0.08137591263241395,0.06703939273576265,0.07940316761476662,-0.04377156834352347,0.23631873112575827,0.11643988097918795,0.04120796901969642,0.4240438621792383,0.17384526235587927,0.3728943013883174,JE-TMA-41
JE-TMA-41_scene01_cell2985,0.17680403736226546,0.2462324616935865,1.413870733101768,1.4219727278959735,0.3511888219797954,2.7820765451611944,0.41737114853590174,1.4206598001701722,0.6519446763038701,-0.08135929804570519,0.5671561861751544,0.3408269946157667,-0.027602646531058983,0.37614975754341584,0.2617239657417669,0.06587313110542437,0.0506064049142097,-0.039384304635827094,0.11861355049248568,0.03171636411584111,0.005138520662303858,0.4223373200182841,0.09260945442992163,0.35059861743126036,JE-TMA-41
JE-TMA-41_scene01_cell1592,0.17841675241800647,0.12403295274770743,5.322907176199996,0.7663338650205798,0.22128722360336228,0.41195453425668405,0.243715582459141,1.4333495351227876,0.19921665023089996,1.0703705665601784,0.20592097741859716,0.10269172449486347,-0.05120735405640037,0.23530429943792935,0.07904120758114941,0.06779439309497692,0.04937960318063689,-0.04172224837260685,0.12600765135384528,0.0823253021154633,1.1040610856469812,0.4198088144243617,1.204964482053383,0.36069862672356634,JE-TMA-41
JE-TMA-41_scene01_cell2304,0.23021468521260768,1.3362883727060282,0.8595317450781275,1.757171150780695,0.5288249322481364,7.930154103872688,0.5868819007497025,1.7188513188579293,0.6168893952637526,5.426322182468269,0.41155292650363134,0.1582913787683326,0.08951277339246846,0.23161414119801704,0.07998920440563867,0.06998899996254637,0.035896394826978484,-0.04065720080986113,0.13354870890993775,0.14818761843052064,0.004987472612253685,0.4313897067041192,0.11852213938827882,0.3569420341004801,JE-TMA-41
JE-TMA-41_scene01_cell3355,0.2452453749402661,1.0738591727782385,3.5957154917283747,0.7068413692262795,1.2554536892789931,1.3211959268858928,0.9289145539181674,1.456791076893592,2.9068891113007114,1.0449346755941509,0.485311011441712,2.229121277878077,0.036837708041629585,0.2987962688127253,0.14163542943697283,0.07305854682059665,0.04452194981216817,-0.04229337394331578,0.14729012218574583,0.012028496915946318,-0.0010701007218211767,0.5684126180211222,0.1339173938533048,0.3938260960284068,JE-TMA-41
JE-TMA-41_scene01_cell1292,0.24343016641388382,0.3856132841292279,3.4631847212546507,1.8134054325041222,0.6644724384835388,5.251831006912793,0.7412677816876113,1.8183513828482702,0.29020998071689497,1.2192316769988394,0.8234365188791825,0.3095580045720949,-0.0369181266418509,0.23770778921195312,0.08347478194762159,0.07084498221075763,0.05410288268698493,-0.0429140402265078,0.13030151554700742,0.021243480604968723,-0.0013481384557604836,0.4011364646121551,0.17937320795397027,0.40256565302966113,JE-TMA-41
JE-TMA-41_scene01_cell1784,0.20585400190196546,0.6728212053320837,0.7477674460161897,2.026377782001452,0.2383052752023629,6.306629412662689,0.7077228056246034,1.6768256201177425,0.29690785293778577,4.661029229094201,0.06920626545837827,0.45929266649542627,-0.015127199249943268,0.23181313959312877,0.08088123137425007,0.06919627322345412,0.03519196487688642,-0.04036805348933026,0.12541246818623697,0.049013888643930414,0.005717743207045267,0.4128715933042221,0.059321783695189145,0.3268094233541492,JE-TMA-41
JE-TMA-41_scene01_cell2440,0.20706504407521553,0.7156456453113998,0.8922910531781307,1.0621117183594588,0.1975411471778395,2.190020739251821,0.26051640197429904,0.4305720537509601,0.11124097283285456,0.964209953268437,0.1545423729298927,0.21838694171590878,0.0529507070109313,0.24343254380563906,0.08787041858048084,0.06415447112209693,0.04620299782390641,-0.04233611881253596,0.11458753155565793,0.09779696889312739,0.003832766356230477,0.3732387664241332,0.09202757867955258,0.3982501729639608,JE-TMA-41
JE-TMA-41_scene01_cell2353,0.27401471931253507,0.9002309257559338,0.7409202302107288,2.826289013424628,0.40085374345840297,5.066620047842919,0.5903940891258387,2.2730766368423345,0.26512743716814274,3.4592666872031206,0.6270740388422471,0.2870833316774736,0.05509067702968759,0.23725836917403237,0.0873745189659706,0.06734260433118322,0.04512740592393244,-0.037108998253791436,0.12494931508749946,0.13983511407328575,0.004624586366985206,0.42991391193165945,0.1375509198886039,0.3966246021541976,JE-TMA-41
JE-TMA-41_scene01_cell2415,0.20737981248357618,0.8627395472415464,2.9255153417241617,1.462001600625444,0.9012645398134667,3.861533055282314,0.5627395229621854,1.7416421338408052,0.4105664456212984,3.09456110520609,2.0683443643981363,0.9738338595457481,0.10256509060657232,0.23185002483223505,0.08089735273940218,0.06885454928190793,0.03259214731507831,-0.03784015789859663,0.14146133894119478,0.1564076288623794,0.010288986439603132,0.4419924785972994,0.1309899051208948,0.37217690167078377,JE-TMA-41
JE-TMA-41_scene01_cell3112,0.2096264308524194,0.749244389385449,4.192831797247816,0.7226303708205551,1.871003818391414,1.8196358893934756,0.6408763606757604,1.457922253834453,1.4064397473271375,1.468577025956372,0.5539976090655861,0.7357110310056039,-0.04970152881962209,0.24602955457831105,0.10613606063964942,0.07319961889773474,0.03987325935401348,-0.043613104933430846,0.1391543305439119,-0.02502408147866786,-0.004827879487494469,0.40148315055998474,0.05798215271666218,0.33419801915026304,JE-TMA-41
JE-TMA-41_scene01_cell512,0.20894716076153097,0.34265911592402676,2.8696870543973834,0.7995088253532342,0.2821832658219476,0.7783805726848408,0.4347731302963963,0.7998073727458594,0.2491802511231818,0.6535488488847259,0.04385642587613692,0.26754378691847536,-0.037413221221054616,0.23250395485272013,0.08480153978469196,0.06542198056986182,0.07057156876406956,-0.03840930588409974,0.14230326051739273,0.050582553322845336,0.3743223091004403,0.41037850475132426,0.20397921780064404,0.34325487281446065,JE-TMA-41
JE-TMA-41_scene01_cell84,0.22457825493774752,0.10715140440406645,5.4471712026182155,0.8191280008465902,0.30042818854451425,1.3080147093458607,0.24156501684047416,1.1386539382738117,0.1748530593653252,0.49767065699407853,4.952468744315349,0.12361964558658084,-0.05126094259251057,0.2219068885688989,0.08136817657399303,0.07576963397459857,0.06162133412746712,-0.0439992874095706,0.1777296716718063,-0.006654311448532679,1.25161441930213,0.39411360994465755,0.44098386656604455,0.5859371584114533,JE-TMA-41
JE-TMA-41_scene01_cell2548,0.1729471670894862,0.37508975460045924,0.6089794649695284,0.676454309838434,0.1845384129856549,0.34629647994765556,0.21465333796975,-0.08205288202208261,0.08118058959360308,-0.1825506772613663,-0.17484660533300078,0.11436942178404691,-0.037370762930143686,0.22828756993683708,0.0857620848669387,0.06860331192067104,0.04756025506926209,-0.037845725202688585,0.11012514404572599,0.11507896448879423,0.0037686728900716004,0.3955433964556904,0.05825606246773041,0.3700012167831781,JE-TMA-41
JE-TMA-41_scene01_cell1800,0.24105893495600816,0.4613283584371735,1.9535858847860958,0.9716171934610343,0.5306649661564823,0.7273769469029381,0.362594456658289,0.7623437001065219,0.1941802325822501,1.8503331202704045,0.6209356718987676,0.3448682048466424,0.12910971824100673,0.2556291466207607,0.08911423823834014,0.06572932882974247,0.05084312911582445,-0.04254159717261752,0.12472048649145917,0.0825705778355999,0.2145656859837598,0.48822953862808494,0.1749546542750171,0.3734037044238017,JE-TMA-41
JE-TMA-41_scene01_cell1197,0.15035171271587866,0.549667031465476,5.2646332292921105,1.0928302406180437,0.3346263345886571,3.4088568232700065,0.6058670953422619,1.1174854395567495,0.06226942051510054,0.4248576760930305,0.2945306464057167,0.11243155636015684,-0.049948690220423586,0.20244088484278921,0.07904120758114941,0.07120254366766599,0.03557028601880008,-0.04886400446395911,0.1286766945828336,-0.05401518280120343,0.15449061613385165,0.3892281200408182,0.0350227117136902,0.30883651506735954,JE-TMA-41
JE-TMA-41_scene01_cell2582,0.24744311094192972,0.4686167427449144,0.8793558307449489,1.1935932329272982,0.27332519856091325,3.2561330731859788,0.2897040312266411,0.6671224929231476,0.19213630145115512,1.6198404363742671,0.05036905561562022,0.37373628515839025,-0.03091047751059056,0.2214983883068054,0.09500346570619689,0.06958203491294046,0.049898141006591346,-0.04319252465642698,0.1183136493447946,0.11905842447415799,0.027597185430740467,0.42900422495050705,0.04212519748687038,0.32085101659356763,JE-TMA-41
