,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2346,-1.3595091,0.19713573,0.049737364,0.28858015,-0.0129168965,2.942768,-0.19615763,0.102580175,-0.087321416,-0.06652836,-0.26457432,-0.30439985,-0.4573838,-0.49396208,-0.19118182,-0.760192,-0.29354545,-0.46266976,-0.26793247,-0.28128785,-0.3575653,-0.35921618,-0.50421536,-0.38176587,JE-TMA-41
JE-TMA-41_scene01_cell1921,-1.3882607,-0.2287196,1.1004015,0.10232862,-0.070240386,0.39682114,-0.3332646,0.34672913,-0.022052394,0.21561427,-0.014480699,-0.30818558,-0.47901353,-0.49126214,-0.1917316,-0.7583493,-0.06483067,-0.46501502,-0.25855288,-0.32146534,-0.28290492,-0.32109737,-0.28285748,-0.3946973,JE-TMA-41
JE-TMA-41_scene01_cell3135,-1.2584867,0.9350945,0.035080314,0.29418263,2.139594,2.0982606,0.14436011,0.35111424,0.26205212,0.7527566,0.36321843,2.4400246,-0.38229126,-0.48389313,-0.1779749,-0.7551036,-0.28466666,-0.46631557,-0.2540836,-0.3395983,-0.37690163,-0.28710225,-0.30858973,-0.28612015,JE-TMA-41
JE-TMA-41_scene01_cell2740,-1.3215097,0.34655017,0.8445127,-0.009258309,0.1110956,0.07557302,-0.16087754,0.30130336,-0.23357359,0.023492951,-0.39493275,0.55517405,-0.46110883,-0.50314736,-0.19168888,-0.75968933,-0.2947126,-0.46101087,-0.26876137,-0.3507099,-0.37495497,-0.36575875,-0.525257,-0.4140325,JE-TMA-41
JE-TMA-41_scene01_cell599,-1.320143,0.21782808,1.2933083,-0.011455694,0.18153214,0.50376964,-0.07051976,0.1400079,-0.060041,0.13085647,-0.030431796,-0.18713568,-0.47686166,-0.4967635,-0.19179153,-0.7527511,-0.28178057,-0.46824446,-0.22026265,-0.3886703,-0.37748504,-0.37436917,-0.45051867,-0.37074727,JE-TMA-41
JE-TMA-41_scene01_cell2239,-1.3602293,0.3667261,-0.0578987,0.80384785,0.35294878,6.2580204,-0.014101578,0.2309498,1.5948641,0.26330945,-0.13113855,0.0068173474,-0.41218168,-0.49270305,-0.19122443,-0.76218253,-0.28542277,-0.46784878,-0.2667868,-0.2890967,-0.37128642,-0.37555483,-0.48160088,-0.35813016,JE-TMA-41
JE-TMA-41_scene01_cell2074,-1.3739597,0.4932059,-0.056670904,0.9912495,0.55830204,4.507546,0.20538543,0.23578422,0.32059926,2.186376,-0.5590704,-0.24500397,-0.40588343,-0.5018515,-0.19162738,-0.7610014,-0.2857833,-0.4659078,-0.2675754,-0.29179507,-0.37423605,-0.34000295,-0.50573736,-0.3715417,JE-TMA-41
JE-TMA-41_scene01_cell3231,-1.2384086,-0.1874115,0.124068946,-0.078729786,-0.11132715,-0.3834309,-0.25312516,-0.038905162,-0.12920253,-0.36588284,-0.118901655,0.23981014,-0.4021342,2.4442658,0.33593535,-0.69131356,3.236495,-0.4535546,0.044770323,-0.20846345,-0.33188665,-0.2920846,-0.23349343,-0.36962226,JE-TMA-41
JE-TMA-41_scene01_cell82,-1.3794317,-0.29861727,1.0274862,-0.06449387,0.024600323,-0.21176614,-0.32059634,0.023670478,-0.38006964,-0.18401007,0.20675643,-0.33612147,-0.48099595,-0.5194022,-0.19186223,-0.75551,-0.29688564,-0.47197062,-0.2336282,-0.3656906,0.7105634,-0.38215187,0.19177718,-0.37524736,JE-TMA-41
JE-TMA-41_scene01_cell3427,-1.3006091,0.33568615,-0.08248234,0.20127495,-0.15606749,3.0084646,0.12386982,0.11146949,-0.036900777,0.21902074,-0.006824065,2.701241,-0.4203616,10.72828,2.9361515,-0.715635,6.264589,-0.44541585,0.02121719,-0.1468986,-0.15700565,0.053976092,0.34751594,-0.29860044,JE-TMA-41
JE-TMA-41_scene01_cell3546,-1.269368,-0.17601095,-0.0590353,-0.0071806107,0.1477012,0.81704164,0.23713635,0.080458745,0.3596794,0.29527178,-0.13788639,4.8805513,-0.48050722,11.356717,2.9587955,-0.69570196,6.893531,-0.4634892,0.12797605,-0.14708057,0.10406977,0.16136453,1.7506697,-0.1919187,JE-TMA-41
JE-TMA-41_scene01_cell1538,-1.400887,-0.23440276,1.3612158,-0.001997033,-0.10485301,0.29489028,-0.3259188,0.22251193,-0.25864437,-0.041267734,0.420681,0.0054747825,-0.4758679,-0.48190394,-0.19045319,-0.7558593,-0.270258,-0.4634927,-0.25988,-0.32510784,0.39715466,-0.35038525,-0.1017056,-0.32950118,JE-TMA-41
JE-TMA-41_scene01_cell639,-1.3477118,-0.25618264,1.9264226,0.0291424,-0.055601213,0.3874365,-0.3066939,0.19005714,-0.24967733,0.030777056,1.3483938,-0.066110425,-0.4807403,-0.48200303,-0.19069679,-0.76262015,-0.26898187,-0.46714786,-0.2491845,-0.3693595,0.49493286,-0.38822466,0.16642292,-0.23575968,JE-TMA-41
JE-TMA-41_scene01_cell795,-1.3659282,-0.22631133,1.5763553,0.042713724,-0.03466523,0.70425594,-0.32856917,0.17566572,0.43134582,0.022028107,2.298648,-0.18663308,-0.48099595,-0.46120793,-0.19151054,-0.7615788,-0.2642643,-0.46678427,-0.23451334,-0.31478497,0.55438036,-0.3681842,0.81223017,-0.3410743,JE-TMA-41
JE-TMA-41_scene01_cell648,-1.3355153,0.013424979,0.9129169,0.34132406,0.1871723,2.6883655,-0.061383914,0.2619017,-0.21543634,0.09630766,-0.22814329,-0.08700127,-0.4775889,-0.49717474,-0.19103277,-0.75066334,-0.27352673,-0.46650675,-0.24217778,-0.39518523,-0.32445258,-0.37371185,-0.453434,-0.1705972,JE-TMA-41
JE-TMA-41_scene01_cell2261,-1.3416461,-0.004662796,0.45716992,0.005362233,-0.001680676,2.5565233,-0.20068793,0.05076955,-0.2005485,3.1283798,-0.019622672,-0.27615884,-0.4737134,-0.49681935,-0.1891247,-0.7560782,-0.26989806,-0.46486533,-0.26821315,-0.31539702,-0.326071,-0.37381297,-0.45144448,-0.35242277,JE-TMA-41
JE-TMA-41_scene01_cell969,-1.3725953,-0.2654763,1.4401542,0.04946389,-0.24101447,0.35227096,-0.31118652,0.08681266,-0.2728901,0.11921253,1.3480558,0.2511681,-0.4809596,-0.49180132,-0.19183706,-0.7606812,-0.2682803,-0.46747425,-0.24804303,-0.38966787,0.96143115,-0.37820044,0.7228318,-0.29826087,JE-TMA-41
JE-TMA-41_scene01_cell3247,-1.2801952,-0.059420213,0.055304885,-0.025767962,-0.15911573,0.7410364,0.10795133,0.055119675,0.7326979,0.43419674,-0.37697363,2.3950346,-0.46096528,13.5927725,3.4949346,-0.72813225,8.46713,-0.45728981,0.3116586,0.1318605,0.20415851,0.041573796,1.2245681,-0.3803387,JE-TMA-41
JE-TMA-41_scene01_cell1455,-1.3541048,0.107105836,0.124465615,-0.09948204,1.4384872,-0.4542186,-0.16441186,-0.099892214,-0.2866389,-0.3386349,-0.34052795,-0.21039288,-0.43315184,-0.48421553,-0.18549918,-0.7604451,-0.27146155,-0.46790236,-0.27079955,-0.34302253,-0.3584871,-0.3918236,-0.4937325,-0.31681335,JE-TMA-41
JE-TMA-41_scene01_cell1051,-1.4285206,-0.30000764,2.0030909,-0.0154968295,-0.18337318,0.03235631,-0.31097728,0.20946245,-0.38278434,0.077627026,0.23007585,-0.19176547,-0.48099595,-0.5040063,-0.19186223,-0.7599813,-0.27480185,-0.4687221,-0.26024088,-0.35363874,-0.18400867,-0.39176685,0.08866043,-0.42804188,JE-TMA-41
JE-TMA-41_scene01_cell551,-1.3777916,0.21639387,0.7694062,-0.032946862,0.054800894,-0.1274422,-0.13219292,0.11764972,-0.2154285,0.10280069,-0.14943378,-0.11630391,-0.4676926,-0.49558607,-0.19097506,-0.7616068,-0.26526532,-0.46252006,-0.2426614,-0.28621057,-0.3721332,0.22558144,-0.41663733,-0.37368566,JE-TMA-41
JE-TMA-41_scene01_cell1522,-1.3575479,0.25556237,-0.064807475,0.3867682,0.16621816,2.505814,-0.10662736,0.004586739,-0.27194172,0.40744212,-0.33666766,-0.28642255,-0.4604228,-0.4988221,-0.19149022,-0.7575266,-0.2903751,-0.46518838,-0.27048123,-0.35615933,-0.3761287,-0.34923768,-0.537068,-0.36049873,JE-TMA-41
JE-TMA-41_scene01_cell2432,-1.3498008,0.84354556,-0.09893209,1.6572187,0.57360464,8.389105,0.34866,0.49061438,-0.015151637,2.6902578,0.8413161,-0.061367683,-0.33338863,-0.47881606,-0.18877408,-0.76136917,-0.27881286,-0.46591902,-0.2665353,-0.2733348,-0.37232122,-0.31556264,-0.47890782,-0.27944905,JE-TMA-41
JE-TMA-41_scene01_cell1126,-1.3790714,-0.21272944,1.4787171,0.3835108,0.053058293,2.3485298,-0.14179175,0.33847174,-0.11265127,0.29879966,6.8243737,-0.16728693,-0.4807449,-0.49658236,-0.19158515,-0.759641,-0.26856005,-0.46731406,-0.25020227,-0.35195184,-0.24883586,-0.37206447,-0.28674465,-0.34730297,JE-TMA-41
JE-TMA-41_scene01_cell1285,-1.354988,-0.24962266,0.40397665,-0.028802434,-0.20537475,-0.35683975,-0.3688534,-0.06973322,-0.23524478,-0.40182644,-0.24695842,-0.2748356,-0.46721193,-0.47967544,-0.1894494,-0.7533958,-0.27793846,-0.46227255,-0.26037246,-0.365068,0.83405614,-0.34518382,-0.18723981,-0.27578714,JE-TMA-41
JE-TMA-41_scene01_cell3268,-1.3489627,-0.13039647,0.62262046,-0.045232214,-0.13374522,0.047893632,0.106310174,0.17575173,0.025564982,0.3521078,-0.30048105,1.7221397,-0.46181485,10.749016,2.4285295,-0.7280834,7.2964883,-0.4568321,0.4341785,-0.13174215,-0.17665066,-0.07023337,-0.16196366,-0.38449997,JE-TMA-41
JE-TMA-41_scene01_cell631,-1.3333539,0.027505383,0.99650514,-0.036236264,0.35705686,0.56362283,-0.10787271,0.17304705,-0.052902985,0.17324217,-0.071370944,-0.14944962,-0.47885367,-0.5036463,-0.19152069,-0.7520104,-0.27759546,-0.46766847,-0.21672416,-0.3835277,-0.3732442,-0.36670262,-0.41060558,-0.30291355,JE-TMA-41
JE-TMA-41_scene01_cell1783,-1.3775107,-0.09328291,0.9145781,0.121711396,0.8174991,1.3207419,0.11825429,0.2883143,-0.22525422,0.10027274,-0.03158896,-0.13939582,-0.4808071,-0.49423945,-0.19172707,-0.75867647,-0.28289416,-0.46564168,-0.25703558,-0.30967674,-0.12708056,-0.33760682,-0.28683877,-0.32263488,JE-TMA-41
JE-TMA-41_scene01_cell312,-1.3233604,-0.28876606,1.1084092,-0.017837504,-0.0070281364,0.7214236,-0.33285326,0.088892505,-0.016278164,-0.03904007,1.8790007,-0.15349695,-0.4725548,-0.4917068,-0.18856113,-0.7577521,-0.26085317,-0.46687233,-0.21604903,-0.38454705,0.46563396,-0.38138312,-0.027739158,-0.34741157,JE-TMA-41
JE-TMA-41_scene01_cell3364,-1.3922219,0.5300283,-0.12413101,0.18275662,0.36524242,0.1418175,1.6100461,-0.114045694,-0.24163295,0.37510708,-0.19439478,0.12104098,-0.33848175,-0.47198236,-0.17109537,-0.76316804,-0.26603,-0.46500507,-0.26870677,-0.3925872,-0.3435433,-0.353469,-0.49326038,-0.15713462,JE-TMA-41
JE-TMA-41_scene01_cell1836,-1.3273057,-0.24094328,1.3656139,-0.03668616,-0.022433344,0.09444212,-0.27233016,0.29626748,-0.2145218,0.05912747,-0.35333985,-0.26629302,-0.480166,-0.49181405,-0.19157825,-0.75864005,-0.28837174,-0.46454483,-0.26210088,-0.31844985,1.1016006,-0.3541781,0.18659265,-0.24121632,JE-TMA-41
JE-TMA-41_scene01_cell2387,-1.3572558,0.9642637,-0.10076511,0.6370469,0.23666435,2.2198079,-0.15770932,0.14895277,0.0007289778,2.106901,-0.37568435,-0.22105509,-0.3720147,-0.48652467,-0.1897796,-0.7592131,-0.2900209,-0.46173048,-0.2695412,-0.30544132,-0.3745613,-0.23554137,-0.5114638,-0.33173388,JE-TMA-41
JE-TMA-41_scene01_cell1268,-1.2981389,0.027322397,-0.10485178,0.074075066,0.8047628,1.2158635,-0.21309473,0.004912359,-0.36066526,-0.1649717,-0.46529356,-0.27275357,-0.45807,-0.50619113,-0.1867198,-0.73385787,-0.28595397,-0.46657082,-0.2707344,-0.39106023,-0.374476,-0.37230936,-0.5485538,-0.38714743,JE-TMA-41
JE-TMA-41_scene01_cell1434,-1.4835778,0.5754788,0.03814158,0.05512049,3.3409138,1.1643384,-0.2449801,0.03465907,-0.30242178,0.70346797,0.45491052,-0.32619163,-0.4095769,-0.53584343,-0.19186223,-0.75316805,-0.29289535,-0.47426158,-0.25984922,-0.37758383,-0.30873513,0.2382001,-0.45945507,-0.443438,JE-TMA-41
JE-TMA-41_scene01_cell3150,-1.3010515,0.5535955,0.44610205,-0.014975527,0.3023771,0.8387004,0.41174918,0.26719615,-0.13434406,0.46434024,-0.16120501,2.2232027,-0.4538689,-0.47529083,-0.18092348,-0.75126445,-0.27750763,-0.46685898,-0.25297844,-0.40906918,-0.38388973,-0.32593873,-0.5436742,-0.4353332,JE-TMA-41
JE-TMA-41_scene01_cell2601,-0.79676825,1.2169394,-0.12640774,2.1238096,0.16097647,11.6666765,0.6636906,1.0634654,0.40265822,-0.04645739,1.5652978,0.9842552,0.076676115,-0.39792404,-0.14802034,-0.7479165,-0.24855702,-0.45653322,-0.25209862,-0.11805875,-0.37450704,-0.32265562,-0.14483099,0.5257303,JE-TMA-41
JE-TMA-41_scene01_cell255,-1.2587047,0.16833378,0.21699241,-0.031203965,-0.013272557,0.10779958,-0.26490864,-0.06620838,-0.022646504,-0.23945178,-0.10311501,0.085657336,-0.40419737,-0.41748053,-0.17376593,-0.7601924,-0.24541773,-0.46632272,-0.20840183,-0.33092237,-0.37333998,-0.3793399,-0.47925526,-0.2401427,JE-TMA-41
JE-TMA-41_scene01_cell1282,-1.1999657,0.22473358,0.55478746,0.6722773,0.4819877,5.143567,0.23690204,0.3538749,0.3472579,0.22616811,0.09226872,-0.13996339,-0.42577046,-0.4847071,-0.19016892,-0.74312556,-0.05935236,-0.4647096,-0.24442443,-0.34714895,-0.37910295,-0.35752058,-0.36533725,-0.2245007,JE-TMA-41
JE-TMA-41_scene01_cell2448,-1.3152177,0.46065038,-0.1168478,2.1923351,0.2905618,10.654831,0.17486505,0.49646208,-0.282742,0.48541513,0.12036301,-0.008526408,-0.39178216,-0.47409678,-0.1871057,-0.76060146,-0.2772306,-0.46533638,-0.26763177,-0.27070543,-0.3734127,-0.3693982,-0.46365246,-0.25583133,JE-TMA-41
JE-TMA-41_scene01_cell2686,-1.2393427,0.19280957,1.3096297,0.06551971,0.35659492,0.6645696,0.067466006,0.5725106,-0.093994126,0.07291403,-0.2571546,0.6883365,-0.45123273,-0.49025303,-0.1889826,-0.75810313,-0.2858728,-0.46122405,-0.26627547,-0.31973398,-0.3631767,-0.35891104,-0.46636474,-0.3182022,JE-TMA-41
JE-TMA-41_scene01_cell2952,0.0057477006,0.8101084,0.13026828,0.49318907,0.13220793,3.6863196,-0.0033092925,1.499161,-0.18284652,0.8884144,0.6789602,1.2490132,-0.37030676,-0.48614746,-0.16843656,-0.75262916,-0.27088514,-0.46613914,-0.26614726,0.080333404,-0.383131,-0.35924277,0.28653777,-0.26129058,JE-TMA-41
JE-TMA-41_scene01_cell1692,-1.4215893,-0.12605232,0.00025838776,0.17919613,-0.18998519,1.2682443,-0.27274725,-0.06840761,-0.3797957,-0.5329459,-0.1928808,-0.31485495,-0.46266377,-0.4802053,-0.18933173,-0.7621297,-0.2658997,-0.4670061,-0.2738701,-0.34121934,-0.3729869,-0.39130378,-0.45825288,-0.33096892,JE-TMA-41
JE-TMA-41_scene01_cell1227,-1.3846761,-0.2700489,0.28311667,-0.03317497,-0.22585319,-0.40249628,-0.36987147,-0.110580936,-0.2448875,-0.36251757,-0.06747584,-0.18944505,-0.47937772,-0.48455676,-0.19136806,-0.7534147,-0.2788353,-0.4660542,-0.26854426,-0.35657126,0.1223928,-0.3818458,0.46471244,-0.35164148,JE-TMA-41
JE-TMA-41_scene01_cell642,-1.3379312,-0.051454768,0.9506644,0.025891503,0.47209698,0.911126,-0.13140588,0.18588184,0.69385046,0.062141974,-0.1753322,-0.10202483,-0.47897264,-0.4990154,-0.19110847,-0.7511699,-0.27355024,-0.4665939,-0.23575611,-0.39078572,-0.37402904,-0.37192437,-0.44343945,-0.30127886,JE-TMA-41
JE-TMA-41_scene01_cell2290,-1.3605251,-0.10805181,0.21214029,7.363236e-05,1.5662478,1.2706461,-0.2512123,0.05137239,-0.24814315,0.58854437,-0.17378019,-0.31518656,-0.47497082,-0.49066183,-0.19142897,-0.7596978,-0.27652305,-0.46560153,-0.267591,-0.2920916,-0.2301117,-0.34913406,-0.43534636,-0.3303321,JE-TMA-41
JE-TMA-41_scene01_cell3331,-1.3452055,0.34179628,0.4350159,0.3389816,2.872433,2.5390303,0.18990605,0.29884538,-0.12590773,0.16487987,0.004296791,1.2781005,-0.3846952,-0.47009808,-0.17997694,-0.75879776,-0.28407323,-0.4656571,-0.25401333,-0.33482787,-0.3785717,-0.17168811,-0.45792517,-0.21903616,JE-TMA-41
JE-TMA-41_scene01_cell2350,-1.3570112,0.6622488,-0.01883146,1.0781966,0.93107146,8.582452,0.24252163,0.21771751,-0.0957187,0.5232384,-0.4417108,-0.28225258,-0.42863607,-0.4925417,-0.19133273,-0.75947624,-0.29082388,-0.46341872,-0.26727378,-0.29648897,-0.3757979,-0.3521161,-0.5100777,-0.38470697,JE-TMA-41
JE-TMA-41_scene01_cell193,-1.3590456,0.17071174,-0.030444084,0.07291778,0.7544132,0.27018476,-0.19022238,-0.03969832,-0.10879557,0.17258121,0.06299277,0.7946218,-0.47741082,-0.18456295,-0.1501972,-0.75347,-0.13303645,-0.4676612,-0.2070605,-0.2380395,-0.3485314,-0.21948847,-0.33779994,-0.32976487,JE-TMA-41
JE-TMA-41_scene01_cell1813,-1.3243268,0.63388914,0.36921403,0.17233475,2.4817312,1.2613888,-0.08151434,0.046545785,1.5175847,-0.09191731,0.18904074,-0.21184854,-0.45270866,-0.49843943,-0.18916816,-0.7597981,-0.27804777,-0.46858066,-0.26693976,-0.32009238,-0.3696303,-0.36831218,-0.47900432,-0.34423265,JE-TMA-41
JE-TMA-41_scene01_cell718,-1.3537333,0.10591732,0.71097076,-0.047947504,0.20908278,0.6442485,-0.079255834,0.14390461,0.033570033,0.02984311,-0.44304818,-0.17482212,-0.3230309,-0.49138847,-0.19096379,-0.7606719,-0.2643301,-0.4621055,-0.23148765,-0.346378,-0.33646274,-0.34453994,-0.4718611,-0.3771921,JE-TMA-41
JE-TMA-41_scene01_cell1333,-1.2939653,0.15895309,0.5886953,0.60630244,0.051954743,6.1605864,0.057373215,0.24774908,-0.27462336,0.23832293,-0.0076380856,-0.02512517,-0.4413852,-0.4998351,-0.18920533,-0.74676317,-0.27795357,-0.46681195,-0.2580996,-0.39274192,-0.38237008,-0.35634688,-0.50980484,-0.44325894,JE-TMA-41
JE-TMA-41_scene01_cell3371,-1.2938834,-0.25419247,0.091573864,0.010472437,0.19145513,0.9452671,0.1847711,0.15398912,-0.11651181,0.34406045,-0.4367813,18.353905,-0.4799042,8.350723,2.575385,-0.57659453,6.1073656,-0.45521703,0.066931926,-0.2648337,-0.36802778,0.18808082,-0.3813992,-0.35847402,JE-TMA-41
JE-TMA-41_scene01_cell1884,-1.4505055,0.7251313,0.29743084,0.5838117,0.6798263,2.5997221,0.009032773,0.22779451,-0.3201177,0.1179265,0.2749229,0.98369324,-0.4749299,-0.50143164,-0.19184758,-0.76009303,-0.29091558,-0.46981552,-0.26153764,-0.31644958,-0.37371463,-0.37650537,-0.5291366,-0.43495187,JE-TMA-41
JE-TMA-41_scene01_cell1895,-1.4076418,-0.12499201,0.6604059,0.0015029517,-0.026822452,0.624334,-0.26583022,0.06681751,-0.1554483,-0.13502197,0.36114347,-0.17829762,-0.4778523,-0.49183282,-0.19164824,-0.7590845,-0.27906042,-0.46336994,-0.26711607,-0.34798208,0.28217658,-0.3803156,-0.08355772,-0.36228624,JE-TMA-41
JE-TMA-41_scene01_cell2396,-1.3021251,0.90083134,-0.10575272,0.54171246,4.842345,3.8789203,-0.10578056,0.1550592,0.09601815,0.47194114,-0.3804378,2.186266,-0.3078599,-0.48778975,-0.19121516,-0.758494,-0.2943059,-0.46191683,-0.2625866,-0.29837078,-0.36744592,-0.084791504,-0.4796914,-0.38253528,JE-TMA-41
JE-TMA-41_scene01_cell3288,-1.3007673,0.15623952,0.24769118,0.28058848,1.1814184,1.8834071,0.13354222,0.29432127,-0.043195534,0.16708793,0.06766291,0.476818,-0.42155397,-0.40134564,-0.1538462,-0.7520859,-0.2722595,-0.4652119,-0.2566489,-0.39389408,-0.38151312,-0.33391055,-0.4885028,-0.28664738,JE-TMA-41
JE-TMA-41_scene01_cell974,-1.3771048,-0.27818522,1.7247174,0.034573875,-0.14421701,0.23269938,-0.33145627,0.2709287,-0.2951378,0.06877675,1.3258748,-0.2804212,-0.48081967,-0.46959716,-0.19174528,-0.76028556,-0.28826767,-0.4680448,-0.25662783,-0.34063488,0.12438932,-0.3869197,-0.008088579,-0.34915987,JE-TMA-41
JE-TMA-41_scene01_cell2362,-1.1402402,0.53538376,-0.14069287,0.11845168,0.18838918,1.172648,-0.056137692,0.12742154,0.16225632,-0.6700651,-0.31348225,0.20193139,-0.2766362,-0.5028546,-0.18916148,-0.7625102,-0.2843919,-0.46825865,-0.26300767,-0.35885477,-0.32351568,-0.3534971,-0.47678483,-0.43026084,JE-TMA-41
JE-TMA-41_scene01_cell1234,-1.3372844,0.0771393,1.0409094,-0.07656131,1.427023,-0.21292628,0.9269132,0.10593121,-0.21615028,0.15527584,-0.20265149,-0.23775192,-0.47949594,-0.49352258,-0.19165234,-0.7510014,-0.28388417,-0.46766677,-0.2606116,-0.3804659,-0.379302,-0.36573818,-0.44934058,-0.3709581,JE-TMA-41
JE-TMA-41_scene01_cell972,-1.3923721,-0.08830924,1.138971,0.02264901,0.21947569,0.6758708,-0.30311042,0.16580163,1.2591166,0.0780957,0.2652579,-0.23194188,-0.48099595,-0.4722119,-0.19179988,-0.7614919,-0.28096047,-0.46751335,-0.25315672,-0.33698666,0.8995943,-0.36920577,0.6854791,-0.32443425,JE-TMA-41
JE-TMA-41_scene01_cell768,-1.303788,0.15126656,0.80515456,-0.09809724,0.113745205,-0.16610624,-0.11533977,0.15678982,-0.15251468,0.05635049,-0.3204556,-0.13268954,-0.45778763,-0.5013654,-0.18947403,-0.7444231,-0.26497075,-0.46410042,-0.23580784,-0.37883115,-0.37050334,-0.3636323,-0.4735856,-0.30587807,JE-TMA-41
JE-TMA-41_scene01_cell1514,-1.3825516,-0.08545372,0.58255625,0.42669675,1.3956542,0.056198288,-0.005073143,0.30076882,1.5934708,2.7520509,0.4132005,-0.1677538,-0.480825,-0.4998427,-0.19171236,-0.75976133,-0.2883369,-0.46902156,-0.26227108,-0.32476512,-0.041715052,-0.38857538,-0.3109833,-0.39113963,JE-TMA-41
