,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-62_scene08_cell3654,1922.2242,375.9247,1705.3455,1123.8197,29.068165,130.40953,358.30576,1021.5641,303.80707,340.06073,141.58342,77.4484,36.476555,100.61374,80.56407,3293.1802,136.71004,3144.7373,2861.1636,3684.2446,464.47205,619.6118,1678.3022,188.8024,59.250988,JE-TMA-62
JE-TMA-62_scene08_cell537,1351.2252,1445.5262,1463.5055,1069.2585,22.935928,159.80057,341.09003,1062.6376,131.31978,717.95264,230.62675,373.00577,310.8034,167.19759,267.5175,1708.6763,194.51228,2449.2458,1618.5189,3197.2993,1033.272,689.9386,1405.2877,1221.7888,305.40698,JE-TMA-62
JE-TMA-62_scene08_cell1632,2703.7422,223.0859,1593.2887,1153.4495,25.11885,131.01627,379.0782,1044.869,218.54774,224.3637,126.80671,130.01851,42.952133,127.43693,80.722694,1502.9178,136.77617,2327.874,3159.3628,1879.4902,1023.99084,544.2888,1788.5704,325.429,62.096657,JE-TMA-62
JE-TMA-62_scene08_cell3048,1205.2957,112.03691,1637.4784,1123.339,18.049175,118.78249,382.9427,1037.564,124.703186,230.38458,121.00257,131.00314,104.78482,94.17143,80.709236,1794.7988,132.1313,2524.2175,1395.701,3322.0059,370.06332,1000.8276,1861.7631,468.50955,96.26787,JE-TMA-62
JE-TMA-62_scene08_cell3913,1897.9235,120.87868,1718.5078,1189.8262,23.572933,137.83168,414.24316,1048.8549,141.6884,432.70764,146.08893,139.65443,36.60712,65.699486,80.650635,1756.9585,118.152336,1766.8413,2264.3118,4768.954,568.956,3875.9082,1622.8387,443.02155,88.22564,JE-TMA-62
JE-TMA-62_scene08_cell2454,1217.9695,206.07178,1622.4429,1125.3593,28.027727,119.74061,348.94397,1040.9497,138.64853,336.57034,144.18526,99.799034,36.741287,58.621548,80.859566,2090.1294,122.97198,1927.5244,1446.4547,2193.2253,841.94415,598.93085,1922.0814,282.71704,64.51102,JE-TMA-62
JE-TMA-62_scene08_cell3926,1458.9127,133.22346,1605.6847,1130.8396,31.068527,130.40279,337.75684,1044.1697,138.28679,297.5154,155.68143,63.191246,37.40014,87.257385,81.14027,621.795,118.07711,687.08075,1151.3496,3575.7888,661.76685,494.0274,2565.5874,281.07013,80.17788,JE-TMA-62
JE-TMA-62_scene08_cell5143,1096.0989,-290.36447,1619.5427,1159.1791,35.98277,160.02148,395.90958,1034.5647,-66.74976,190.36853,200.93645,51.81149,69.995094,88.98138,80.51989,1740.4532,138.56325,1058.0814,2156.7573,2954.8218,431.83807,696.2915,1482.7368,361.47858,58.163105,JE-TMA-62
JE-TMA-62_scene08_cell546,3126.9917,152.74283,1634.7334,1138.2596,36.923523,145.5119,389.0178,1045.3079,291.12424,276.91916,140.8142,44.54206,38.12893,136.50478,81.042625,2408.0889,122.4465,2048.9573,2376.376,4469.513,928.25696,822.0247,1967.367,342.31448,103.208244,JE-TMA-62
JE-TMA-62_scene08_cell5948,164.61726,-50.566177,1998.2988,1097.6725,35.903545,80.946045,407.44702,1092.3816,99.76686,349.30484,128.52147,539.05963,156.54054,29.722748,218.57468,1766.7048,65.30433,157.51404,713.6307,9518.889,147.46573,425.189,1547.946,205.34198,140.61829,JE-TMA-62
