"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0160432098765432,0.969074074074074,0
"2.5%",0.0111111111111111,0.954583333333333,0
"50%",0.0160493827160494,0.968518518518519,0
"97.5%",0.0216049382716049,0.982453703703704,0
