,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-43_scene08_cell1682,2.5527399,-1.2635833,-0.5973639,-0.11645771,-0.19847293,-0.71106374,-0.96094215,-0.86914426,0.14262235,-2.2648988,0.58806694,-0.95177484,-1.7265059,-0.5169239,-0.91510075,1.8196115,-0.82101685,2.7324126,0.52468526,-0.110103555,1.1984395,-1.4218359,0.096470594,-1.4918578,-0.06759327,JE-TMA-43
JE-TMA-43_scene08_cell1739,0.7101466,-2.6271331,-0.4287943,0.17409728,-0.2142858,-0.89182556,-0.80956256,-0.6196583,-1.4763514,-2.7971172,0.65655315,-0.9723451,-1.7265059,-0.6277957,-1.0201957,0.09225084,-0.87370545,-0.17489788,-0.08753643,0.16090207,1.1484069,2.204794,0.16620803,-1.8046525,-0.43271416,JE-TMA-43
JE-TMA-43_scene08_cell2681,1.5725267,-1.6893674,-0.5377316,0.042805903,-1.051053,-0.79759634,-0.9693526,-0.7342213,0.43106306,-1.7983378,0.17352854,-0.038284536,-1.7265059,-0.499167,-0.61721534,1.9300127,-0.79018265,2.2157357,0.51736677,0.09765058,1.2612847,1.4420929,0.12607169,-1.6001585,-0.28465527,JE-TMA-43
JE-TMA-43_scene08_cell8088,2.2235363,-1.3193375,-0.5805611,-0.059292562,-1.1175413,-0.69285285,-1.0751446,-0.9058264,-0.13433897,-2.511725,0.5628537,-0.6903646,-1.7265059,-0.6181946,-1.2255669,1.6766977,-1.052229,2.1647818,-0.1880747,-0.6575965,1.0996798,-0.43659493,-0.16701436,-1.6049125,-0.6266977,JE-TMA-43
JE-TMA-43_scene08_cell7602,2.4440715,-1.3397385,-0.6186003,-0.09759212,0.06016831,-0.78840053,-1.1212567,-1.0437859,0.39351976,-0.5329599,0.86430824,-0.71525836,-1.7265059,-0.45966914,-0.85738677,2.1680613,-0.72222143,2.3418858,0.48443452,-0.57756513,0.576845,-0.5567093,-0.047912836,-2.12588,-0.18817633,JE-TMA-43
JE-TMA-43_scene08_cell6560,1.8254983,-2.0402606,-0.5184254,-0.0076510995,-0.41896197,-0.9368886,-0.99165523,-0.64536554,0.22659338,-1.0943836,-0.21673264,-0.6135285,-1.7265059,-0.29608062,-1.3157647,1.4442186,-0.6798082,1.3046448,-0.046055414,-0.8172607,0.5726927,1.7743292,0.09446883,-1.4384129,-0.47208327,JE-TMA-43
JE-TMA-43_scene08_cell134,2.9916742,-2.5208127,-0.61915916,-0.08492065,-0.28823897,-0.7232741,-1.1076516,-1.0142974,-1.5933777,-2.1742916,-2.1638138,-1.0915687,-1.7265059,-0.6671996,-1.5010178,0.2589388,-0.8322244,0.29957226,1.1647762,0.0570107,0.15468486,2.9313507,-0.1074183,-0.7396915,-0.611108,JE-TMA-43
JE-TMA-43_scene08_cell9363,1.6258266,-2.4989417,-0.6253571,-0.105241545,-0.8269982,-0.899752,-1.1596097,-0.94909173,-0.52894366,-1.6434549,-0.30214754,-2.3794572,-1.7265059,-0.5650916,-1.0020807,1.3963337,-1.0039874,1.1858151,-0.4622589,-0.3884334,0.6431654,-0.4323139,-0.36223245,-2.0494363,-0.89412564,JE-TMA-43
JE-TMA-43_scene08_cell767,2.0219285,-1.8779289,-0.513802,0.04219269,-0.500061,-0.3809217,-1.0370024,-0.5453089,-0.6660429,-1.0229353,-0.7536975,-0.29031587,-1.7265059,-0.0025596817,-0.63698596,1.1639109,-0.37912187,0.7044766,-0.0010076544,-0.116758294,4.662512,-0.6029291,-0.041425943,-0.9143779,-0.76547545,JE-TMA-43
JE-TMA-43_scene08_cell9147,2.468518,-1.6264845,-0.3990511,0.009731523,-0.6255221,-0.6939224,-0.8346518,-0.29302105,0.45182264,-0.9137687,0.7963923,0.2971685,-1.7265059,-0.22762205,-0.96505994,2.318325,-0.7079931,2.2529595,0.30712834,-0.5485181,2.6307542,-0.24239346,0.17770362,-2.0129445,-0.42485446,JE-TMA-43
JE-TMA-43_scene08_cell799,3.210302,-1.0216423,-0.5897555,-0.14019848,-0.6226625,-0.47807917,-0.96231544,-0.694145,0.49378717,-2.177836,-0.27985492,-0.3893106,-1.7265059,-0.5681443,-0.88428134,1.460082,-0.6550322,2.6518414,1.0909084,-0.37590975,1.2334431,-2.4157114,0.12912822,0.54320073,-0.19240302,JE-TMA-43
JE-TMA-43_scene08_cell9260,2.57779,-1.4137913,-0.5472397,-0.06251789,-1.0193629,-0.7987317,-1.0245417,-0.6934908,0.7928041,-1.1620411,0.26208672,0.19019389,-1.7265059,-0.482708,0.30275375,2.5145435,-0.6020842,2.4779932,0.16729869,0.030032208,1.0790147,0.80144405,-0.10892987,-1.9572446,-0.5460455,JE-TMA-43
JE-TMA-43_scene08_cell1365,0.99882287,-2.176318,-0.54152817,-0.12306095,-0.4458365,-0.5603198,-1.1360215,-0.9150627,-0.80257237,-2.81538,0.24442612,-1.7100127,-1.7265059,-0.639596,-1.488044,0.9395704,-0.8699885,1.4182904,-0.43762454,-0.5174064,0.9293211,-0.47430703,-0.110604525,-0.39749503,-0.62151116,JE-TMA-43
JE-TMA-43_scene08_cell3595,2.3282373,-1.8730303,-0.5190787,-0.06366516,-0.8919739,-0.48383555,-0.89645183,-0.685026,0.06944882,-1.2901453,0.17637096,0.23187518,-1.7265059,-0.53700304,-0.9467284,2.0264826,-0.6906486,1.8545325,0.16694202,-0.4376096,2.249296,-1.1092644,0.23295474,-1.0502121,-0.3039462,JE-TMA-43
JE-TMA-43_scene08_cell7437,1.1899154,-2.0778677,-0.52076954,-0.011852988,-0.52388805,-1.1985091,-1.0841635,-0.9531496,-1.0445081,-2.6909895,0.5432619,-0.94806933,-1.7265059,-0.58411694,-1.6534686,0.761611,-0.86649853,0.55872846,-0.48525867,-0.48447984,0.490208,1.6737938,-0.071461916,-1.1816981,-0.39844817,JE-TMA-43
JE-TMA-43_scene08_cell4805,0.29743454,-2.9948018,-0.6491923,-0.07634426,-0.4569616,-1.0560802,-1.2158612,-1.2076453,-0.9556099,-3.0479174,-1.6163012,-1.6091511,-1.7265059,-0.773417,-1.6240151,-0.25079632,-0.86273676,-0.8685615,-0.9860083,0.80305773,-0.046229046,-1.4052868,-0.8377774,-0.85757804,-0.27196234,JE-TMA-43
JE-TMA-43_scene08_cell5555,2.0516374,-2.481198,-0.633285,-0.10765625,-0.36600396,-0.94495857,-1.1414489,-1.0872859,-0.2738868,-1.2336253,-1.2688333,-0.5754597,-1.7265059,-0.5548544,-1.2285519,2.365797,-1.3371264,2.2556374,0.3042721,-0.22384448,0.23342355,3.193325,-0.5521605,-1.30809,8.324317,JE-TMA-43
JE-TMA-43_scene08_cell4231,2.3451383,-1.4237553,-0.59643596,-0.09729267,-0.85333055,-0.79469097,-1.1009606,-0.94019777,0.8087076,-1.1347474,-0.045357365,-0.23704219,-1.7265059,-0.5175481,-0.5897657,2.0344381,-0.6958867,2.285865,0.62609804,-0.2373571,0.60731393,-0.8501892,0.11949515,-1.500653,-0.5107071,JE-TMA-43
JE-TMA-43_scene08_cell2176,2.7517383,-2.1076543,-0.6469826,-0.1546991,-0.2150106,-0.5126723,-1.1331033,-1.0255097,-0.86048615,-2.8564763,0.4790009,-1.8264,-1.7265059,-0.7476468,-0.37776726,0.9435034,-1.098282,1.0963395,0.3763527,-0.7957973,1.4414138,-0.09247587,-0.36587167,-0.49500155,-0.3113739,JE-TMA-43
JE-TMA-43_scene08_cell6515,1.7013271,-1.7133371,-0.47862664,0.06442856,-0.61387295,-0.78921163,-0.99204147,-0.45599255,0.17927063,-1.1748847,-0.00055040664,-0.10092997,-1.7265059,-0.3442488,-0.6208164,2.1546555,-0.39981946,2.2536528,-0.17790662,0.24084,0.8364132,2.6402626,0.4142692,-1.415416,-0.4191925,JE-TMA-43
JE-TMA-43_scene08_cell1372,1.3312538,-2.4047306,-0.5644068,-0.14066483,-0.042583898,-0.6060494,-1.1417798,-1.0050544,-1.0699998,-2.3217726,0.40212235,-1.6921976,-1.7265059,-0.69293976,-1.7385573,1.6719341,-1.105137,1.256696,0.33912697,-0.60108465,0.32384667,-1.9377112,-0.22486138,-1.5840185,0.07626087,JE-TMA-43
JE-TMA-43_scene08_cell4972,1.2087133,-2.565746,-0.60101837,-0.07634903,-0.36166093,-0.8683456,-1.1238803,-1.1200017,-1.7678171,-2.8270288,-1.5322472,-1.7291205,-1.7265059,-0.44012406,-0.64244574,2.8181849,-0.8325773,2.6086237,-0.03716717,-0.40333074,0.9742554,-0.68855953,-0.041576624,-1.6353118,-0.6772253,JE-TMA-43
JE-TMA-43_scene08_cell7192,1.9684904,-2.06337,-0.51456684,-0.108716734,-0.111009076,-0.8357519,-0.9853486,-0.7564476,-0.84677804,0.09496172,0.5159644,0.26917243,0.27131838,-0.5884924,-2.353835,1.3437052,-1.2585951,1.7206414,0.50417554,-0.5316505,0.7657545,-1.929441,-0.05173421,-3.1413772,-0.36734885,JE-TMA-43
JE-TMA-43_scene08_cell4311,2.2257526,-1.5586063,-0.5843472,-0.08890129,-0.58485216,-0.70689285,-1.0948657,-0.95682985,1.1998342,-0.8227486,-0.4114248,0.4867208,-1.7265059,-0.43062642,-0.40806025,2.542366,-0.37068853,2.625501,0.90239847,-0.6158542,1.4992875,-0.40089032,0.041743994,-0.99995637,-0.35236233,JE-TMA-43
