,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell04489,1490.4955,3005.7651,403.19818,384.3472,152.49504,943.6108,-8.336162,-1648.9266,-176.7472,-1677.0848,-692.72375,-1467.868,-723.3661,-303.80624,619.3711,277.57553,394.8429,84.48319,181.99425,329.41226,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05553,-949.77496,-987.0048,-294.84918,-555.5165,-152.16255,-461.38214,-205.04558,-723.26526,-227.72888,-601.9129,4166.064,879.28284,-189.50636,-21.309673,-603.1288,-177.15689,-41.592525,-639.02606,-714.81665,-440.48166,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00319,-144.61676,-799.6503,-557.3226,-339.7816,355.94424,320.38348,-275.0375,-1701.8969,-338.8827,-1748.5265,-1031.353,-1577.3695,1490.6958,-406.65567,-1395.1969,-512.0425,-134.22595,-266.9376,-535.192,-191.41745,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07247,166.63153,-429.73886,-388.88495,79.4368,2258.3303,835.8078,-219.83156,-1730.1292,-329.58044,-1755.8948,-794.71497,-1605.8446,-54.152603,-400.24734,-530.06616,143.68002,-150.47205,-417.5903,58.991436,355.23343,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05026,-444.28668,-580.22565,-747.47003,-600.11926,-164.62971,-371.56586,-296.00995,-1722.6842,-343.77698,-1736.2224,-1268.6178,-1384.2472,-517.3252,-429.97482,62.804955,-610.6483,-132.07825,-510.9794,-66.31093,-227.13486,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06847,-125.76179,4672.994,-554.627,-130.31442,195.45757,245.1579,-214.20085,-1746.2655,-295.45428,-1738.6766,-1154.0686,-1643.7446,-855.1002,-418.87204,-699.5376,-295.92142,-24.375483,120.50858,-54.84267,-155.61533,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05924,1861.3514,300.83328,-567.00104,338.8245,0.5314115,991.32465,-76.78849,-971.0924,-236.81812,-971.2535,-367.75748,-669.2179,-430.87234,-355.8083,1943.9851,-255.52652,257.6482,95.257484,1055.2406,-96.664635,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00909,-674.88824,-1097.145,-522.554,-534.69946,-133.54884,-437.78888,-169.4069,-700.27356,-227.43939,-1131.3282,1046.4835,3291.7297,-263.3511,3264.4824,-382.21628,482.88242,-49.95007,-537.34265,-542.9064,-198.54782,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07801,1757.4633,-478.66013,-503.37836,202.80643,184.70757,987.26337,-138.82445,-1695.11,-270.91125,-1712.521,838.95056,-1557.2168,-947.91406,-361.38562,-893.32385,1406.4254,167.77039,831.63495,1759.1547,1005.22345,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01296,-354.9234,1048.1055,765.6574,2730.6204,-95.73354,-177.71979,-223.85374,-1699.1307,-242.78381,-1732.644,-1236.9204,-1519.5835,-1372.1824,-345.4804,-630.09534,-514.2163,958.63513,222.77885,417.6605,-176.03952,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03448,-1354.8795,-368.99606,-405.4239,-508.5941,-19.767416,-541.97833,-194.78667,-181.39096,-175.93835,1350.6421,1910.6254,213.63612,-703.7864,-130.80553,-1160.528,-365.29288,-116.02929,-601.025,-501.2521,-406.14822,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05735,1950.7787,4186.034,-348.13824,-26.862518,169.63097,928.1767,-21.6887,-1704.3105,-218.37738,-1683.0973,-543.12195,-1512.8914,2591.7412,-376.3474,-899.58325,11.772072,86.31483,66.9069,146.78844,226.57999,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00564,1056.5516,-686.54865,-376.69672,252.20438,166.86278,714.3942,-231.08836,-1679.4509,-335.18243,-1726.5183,-1060.1147,-1633.5269,-512.1793,-413.0106,-1247.576,-204.33316,-63.75146,-86.08932,14.318829,-109.872765,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01103,2757.6748,-217.12436,-0.07255749,216.4302,190.63927,1404.5936,-0.17814139,-1649.393,-218.59991,-1628.3639,-526.422,-1439.07,547.51294,-351.84427,1270.3015,580.90125,149.53418,272.782,145.25768,612.341,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00210,94.939384,-1022.4771,-202.41655,-193.12802,-105.64083,127.23724,-147.44817,1987.6796,-237.01263,2985.081,9753.845,2995.598,370.6157,-377.32166,-925.4873,-506.4844,-46.263546,-403.71353,-566.12585,-325.34567,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01559,-821.0789,-1073.6431,-521.2391,-594.4463,-125.384605,-471.74384,-164.8596,-594.86316,-199.33722,-257.9079,9412.187,449.9091,-271.8599,-382.81174,-628.62134,-248.52261,-75.7412,-605.76514,-689.9846,-353.3486,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00044,-1999.2101,-520.1867,-299.2895,-734.73694,-233.18242,-826.37213,-370.12003,-1146.5623,-288.1568,-1015.4633,-926.43665,-185.15123,-1464.1919,-388.96365,1798.5803,-567.42664,7.0504203,-709.77057,-624.1743,-308.9072,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06064,-165.85236,8460.428,-523.6049,-26.644745,2482.7356,378.48456,-206.98573,-1732.6503,-298.87616,-1749.5172,-1099.0786,-1569.4435,-280.83475,-408.7103,-808.2617,-513.79895,6.5660453,-296.91806,-515.1262,-123.83285,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00918,104.23113,-313.5566,-468.722,-29.500214,-77.59695,-57.016544,-182.67271,-1160.3849,-258.72064,-840.70624,-243.31801,1005.9784,379.53122,-377.25302,1441.3618,-307.86832,141.51648,-228.5461,-3.357563,-50.388393,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06913,335.29803,653.9427,-509.43878,-370.21213,-61.893517,204.331,-168.30779,-1744.1117,-266.78802,-1738.1418,-1000.6865,-1612.5785,-243.64699,-408.9843,-634.1266,-89.08083,-22.05993,105.643715,561.19324,-28.058071,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00763,-1170.5219,-1072.7938,-506.55426,-564.4005,-173.8553,-653.13995,-220.80998,-54.28379,-206.5415,-584.6899,2050.6355,2142.9534,379.9321,-338.7557,-510.0947,-578.99634,-67.08117,-673.54114,-652.79004,-351.2797,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07916,-487.18512,-483.6202,-150.02312,-101.542206,-28.102804,-312.67926,-303.35196,-1717.3353,-334.85742,-1790.1846,-1356.1299,-1605.498,249.65013,-430.67212,489.75443,-510.25064,-186.07886,-523.1643,-82.24989,-304.5557,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04279,-484.9029,-587.68,-472.57343,-405.81113,-107.6108,-387.06683,-259.1167,-1711.3657,-289.5376,-1769.1346,-1203.5701,-1480.1941,-623.4033,-406.1314,-82.02952,-574.9404,-66.698235,-451.6705,-274.99185,-268.78824,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04286,175.59515,2310.69,-373.46442,-114.77585,-78.20571,33.35467,-144.15263,-696.0856,-222.5835,-820.1175,1982.5326,1135.6864,299.5908,2162.8452,-952.9241,1193.2279,140.85254,-267.56577,1353.0673,32.053135,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01995,-321.75226,-1025.9855,-593.3558,-494.67953,-185.50899,-249.56366,-214.14299,-818.21436,-311.89923,-1186.7112,3170.3186,2167.66,1876.4375,-376.59952,-1212.5754,-264.9998,-188.99585,-629.46344,-433.20377,-289.4122,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02359,-806.55865,-1051.5178,-438.5772,-538.04517,-123.54244,-500.96527,-188.93047,1797.8969,-234.03876,1024.3723,4137.4287,599.7311,-174.3008,-390.38666,-866.6835,-29.722069,-148.29956,-628.62585,-678.5359,-351.11673,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05046,4003.5444,-136.13962,-449.3681,1832.0386,123.75504,2562.92,94.27383,-1681.6959,-278.5664,-1612.3569,946.2396,-1497.7079,432.3757,-344.95288,-15.588599,1595.3651,434.4353,315.06534,410.92538,1376.3191,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02403,-705.2752,-407.04916,-405.72467,-346.16782,-96.05154,-236.25006,-241.9463,-725.66785,-271.84296,-1253.0902,2442.5632,1618.1041,-108.126236,-409.82953,-1110.4015,-404.673,-189.64026,-391.42557,-571.229,-315.59183,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00302,-680.86896,-1066.6031,-359.19122,-332.4349,-93.73019,-434.74225,-177.17986,5401.3364,-137.77283,8496.235,-654.379,2238.4832,951.38477,733.65344,-85.23826,1976.361,-35.68957,-542.20294,-661.0259,-134.66367,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03712,503.41327,-341.3851,-270.9129,136.57669,12.092141,371.22723,-58.05131,-159.08408,-154.84003,149.81123,-6.9361787,1887.5074,233.46165,-302.19452,-880.48596,19.538551,51.51929,-164.26045,-0.64894474,-144.7811,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04207,82.53948,-554.83685,-191.62859,-366.89206,232.9337,128.11884,-67.61552,-1642.0764,-161.51465,-1708.3245,-1023.1382,-1232.7251,-744.923,-338.94495,4320.443,-303.88724,142.17395,109.57865,-275.9894,-178.21774,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07997,1378.0599,-357.89035,-275.88165,-139.94894,-7.436972,273.8056,-61.383892,-1712.4241,-270.3703,-1719.996,-995.08777,-1542.4841,1325.7871,-391.08658,114.66555,-118.81374,-3.100947,-23.982994,668.45105,299.59085,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06173,-1335.1376,-1048.722,-614.14154,-632.94666,-204.05836,-641.1442,-232.3394,-192.61386,-211.90839,684.90155,2125.2502,727.7269,-600.47644,-265.71188,-981.7296,-712.4762,-61.52429,-687.9056,-505.98868,-478.58463,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03763,-182.42657,-845.3643,-347.8736,-182.16965,-82.692955,-36.259464,-83.50144,305.70718,-149.37988,-68.079155,11944.873,954.8258,71.85643,-357.7437,-731.6531,-343.10696,22.084356,-515.4347,-169.56569,-304.9346,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04914,1280.8148,4481.7583,2354.8162,2217.7874,1902.579,1845.2628,-58.478558,-1660.1796,-184.28308,-1695.38,-840.15125,-1400.5143,-50.702652,-333.92004,-973.63,-84.93716,1081.0775,121.57926,113.13463,66.73478,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01915,-1019.83795,-1012.5353,-530.42084,-550.16223,-151.55275,-585.14484,-159.57622,689.0375,-229.35956,-656.49176,5684.056,4555.3193,1681.543,-362.00293,-914.79626,-492.94998,-68.59057,-621.4037,-502.0552,-389.28506,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07133,1752.973,3753.391,-126.48064,-25.5029,255.40929,1207.9254,-124.55326,-1758.8105,-299.86755,-1724.4618,-1088.5018,-1663.1993,-322.68973,-424.96274,-1000.8983,-102.398705,-31.202387,22.695107,202.41905,79.26505,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05368,-700.22345,-810.9445,-525.425,-430.4835,-140.59572,-354.5899,690.7644,389.04214,1349.401,1878.9011,-752.58655,2127.6267,143.48802,-329.661,-833.7648,-174.84488,7.6569877,-538.40393,-263.4921,-320.50235,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06227,-1190.275,-663.20465,-581.1745,-694.8059,-86.291954,-692.41547,-246.53578,-1668.3108,-245.35608,-1740.014,-1229.9097,-1364.8025,-695.87195,-397.69446,875.43994,-671.4259,-84.6162,-214.97969,56.200542,-399.89938,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07909,-147.72516,-737.16644,-567.5279,-606.8961,-74.31936,-292.15375,-215.82106,-1707.4579,-243.43988,-1761.292,-1187.7961,-1539.2292,821.72095,-405.932,4902.9526,-489.7382,-13.893671,104.42301,407.35532,-151.6943,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05454,39.298275,-968.9051,-236.85063,-425.35837,-58.1473,-197.65424,-145.27159,-953.92236,-271.67407,-1061.6804,8050.2173,2740.3933,1123.0,-348.41183,-429.14987,480.12924,-9.327997,-413.0486,-551.3706,-70.286095,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07960,-758.86115,-489.73203,-587.0473,-678.85767,-145.58101,-620.01495,-306.52914,-1529.3944,-307.5133,-1141.617,-1153.4578,-1365.827,-37.079605,-415.7884,-1041.4325,-598.9426,-157.18054,295.29605,-395.3799,-263.8837,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01490,-624.06744,-522.32025,-579.5025,-250.08261,-98.16543,-448.75043,-294.58884,-1740.5359,-350.50684,-1763.6451,-1119.2296,-1618.6569,6.2953935,-401.9649,-317.2065,-467.0851,-119.7683,-550.6311,-582.05383,-172.7645,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02237,781.7026,-305.6097,-335.21002,-3.230683,192.27641,188.15057,-143.098,-1554.6917,-298.66895,-1626.4082,9156.495,714.56555,819.5508,-390.5791,-878.24976,215.95688,-20.902216,-295.34494,-291.01468,151.06363,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00569,294.71893,-333.17123,-277.6562,496.6675,1626.4132,924.73016,-175.39116,-1668.0488,-192.70569,-1701.1433,-881.7782,-1499.8446,-1211.1808,-344.36887,1867.888,-232.84952,138.62598,172.14055,867.4879,5.7921486,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04744,1525.787,1236.5615,-374.82208,-204.67014,32.81095,742.35126,-108.76774,-1702.5668,-235.75098,-1706.8445,-758.5602,-1535.5493,-689.4236,-361.1827,-736.0985,414.52206,57.54175,14.772743,310.80185,507.6884,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03088,882.9526,518.07697,-454.7149,-275.3176,455.05862,273.59467,-206.84828,-1674.7256,-290.2237,-1714.3496,-919.1112,-1331.9133,1099.061,-391.9061,1017.3467,-220.4899,-136.15771,-191.03194,-296.965,-56.00619,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08085,-553.5938,-948.5551,-661.7955,-569.2212,-113.88741,-380.10687,-284.40128,-1734.688,-289.18524,-1777.4297,-1204.1635,-1561.5225,-1187.0702,-411.04608,2326.4802,-609.42957,-56.176388,2159.2961,6194.9014,-249.62582,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05224,-635.3067,-672.8409,-526.2745,-579.46436,-101.51992,-413.54962,-235.38338,-433.82797,-248.91681,-739.0666,3639.114,605.183,-549.13525,-403.67603,-1028.3972,-587.655,-65.0205,-516.0139,-84.58766,-320.61295,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07098,830.539,186.61234,-462.37054,-458.4354,191.08403,154.12665,-163.55296,-1742.6646,-297.65265,-1732.42,-857.2401,-1628.5804,2017.4106,-302.8897,-181.85251,-152.2692,-77.577995,-174.8077,257.11728,12.030064,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00502,445.9018,-998.63153,-240.08476,-39.018036,58.15055,421.748,-143.65276,1030.5731,-227.6781,199.66988,5133.6733,2929.1301,129.43065,-383.74585,-789.10986,-383.67935,17.383184,-430.18137,-485.7769,-220.05685,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07290,-314.26666,-764.0026,-228.5092,-419.10727,-61.653587,-74.74835,-119.46897,-645.167,-171.03821,689.56805,5173.5327,1136.9926,-272.75662,1774.5784,-663.78735,1279.952,-22.709345,-503.19595,431.296,-353.6512,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02529,-390.6004,-1083.1472,-607.4272,-515.4613,-80.84762,-226.09027,-177.57188,-499.75656,-276.53235,-485.66058,5344.815,3728.0115,1025.0852,-66.01341,-1040.0546,29.08323,-165.15112,-550.4728,-513.01245,-205.97842,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07838,-412.96613,-707.1274,-259.6446,-407.31552,-87.64864,-309.39838,-155.29222,78.35879,-213.53925,233.48189,3773.403,856.4418,288.14792,8.131061,-279.88278,414.39926,-70.74389,-430.8533,229.6527,-275.4988,BM-Her2N75-15
