,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell01995,3268.2844,978.3079,1331.5337,1597.8973,509.63342,1700.3285,498.07037,1502.6012,570.0176,823.7654,6204.783,4885.5044,4366.7627,404.1419,1376.7295,1728.0033,1240.1671,746.2405,1534.2639,931.995,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05445,3167.2524,1933.6117,1578.097,1781.4708,602.93207,1702.3301,530.0825,1840.6699,703.73785,1425.7573,6480.545,3484.0972,2108.767,415.72403,1566.8064,1665.7957,1488.6602,968.5097,2936.7185,1118.7742,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03460,3519.0642,1126.4744,1555.4359,2039.6923,643.9231,2055.205,673.79486,3858.5642,820.96155,4133.718,3723.77,6232.6924,3086.1924,554.67957,1695.8785,1810.0155,1421.1025,908.2436,1697.7949,982.1318,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03398,2460.9778,3002.4,1745.1222,2212.9778,635.41113,1290.211,410.45557,615.24445,590.45557,235.62222,1954.4038,1230.211,1823.3667,393.26923,1496.6538,1339.4615,1401.3223,821.6889,2056.9778,860.2789,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01222,3812.8599,1307.6737,1579.6703,1678.796,707.83685,1863.0574,630.76514,1245.5325,693.57776,645.41016,12902.685,6269.675,3400.5227,446.61142,2594.2798,2006.5924,1481.9327,1109.3639,2429.5293,1293.8668,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07999,2995.866,1843.7655,1885.0383,2695.1245,783.4928,1532.6364,427.0048,571.2488,555.83734,228.01913,1682.2042,1135.756,2203.201,428.83658,1088.4689,1356.039,2941.9092,925.79425,2075.2249,942.38715,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02738,2616.2815,1010.23706,1549.4445,1510.0814,583.437,1415.5037,486.11853,1174.1482,642.1111,732.42224,5378.674,3823.2,2273.3926,414.6224,1831.7684,1418.5325,1296.3185,691.6222,1477.163,768.326,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04108,3337.859,1343.7572,1376.1287,1558.2676,584.3652,1714.0208,523.71783,1442.6411,616.1369,1290.9087,8538.571,4526.322,2509.6265,388.41766,1673.2328,1546.1924,1339.1038,864.64105,1607.2054,1029.0875,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05814,2595.2358,1136.2573,1393.6101,1613.5653,567.5653,1438.3158,525.7232,3091.0818,729.56726,3999.2651,2099.7854,4452.6084,2705.2456,545.00653,1663.5059,1987.567,1406.2184,770.5926,1703.9337,847.9129,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01213,3852.0977,2377.7815,1987.6187,2853.5442,1366.9814,2971.1443,539.1907,600.2837,610.1814,295.03256,2070.4622,1724.6279,2208.758,537.5896,1761.7736,1837.4796,1529.4512,1224.9767,1608.2559,1269.4481,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01849,3153.6763,1774.1428,1428.9,1787.8191,662.0952,1932.1952,446.79523,597.34283,601.70953,257.65237,1770.4923,1136.0952,1244.0762,389.7748,5278.878,1532.019,1438.4,1175.2238,3685.2,1002.41797,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03214,3510.1414,1946.0657,1358.5858,1726.591,747.3788,1837.005,539.7222,593.3788,629.25757,279.14142,1842.8706,1194.7576,1829.0707,407.19568,3320.6733,1527.5787,1310.3738,1679.6818,1859.0151,1046.2703,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05714,2841.344,1088.6882,1296.8173,1546.742,556.6882,1591.1936,500.957,1342.4517,648.4086,1721.0646,4696.763,2700.8494,1830.6129,392.26718,1447.794,1749.3893,1395.129,898.6882,1614.7312,940.69464,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02492,3178.0037,970.7412,1526.6951,1863.0018,595.3623,1948.9907,620.2662,2184.183,691.4362,2509.1921,3422.0457,3244.817,2534.1443,539.5513,1580.1226,2281.2522,1383.8225,789.45654,1544.4104,863.56696,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06463,4090.775,2713.15,1819.875,2125.125,1273.625,2286.4,516.775,594.8,581.55,275.8,1971.6471,1157.425,2513.05,370.90195,1379.7974,1749.183,1470.825,1113.875,2295.425,1276.2876,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02456,3921.6177,1984.3529,1642.6177,1614.8235,656.9706,1928.2646,563.35297,709.67645,589.7059,359.05884,3511.784,1988.1177,2347.4412,404.912,2527.0,1967.0,1436.2941,964.58826,1514.5,1367.768,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05252,2019.5021,1577.1309,1246.6329,1297.4346,617.16876,1137.8312,410.827,608.4177,617.7215,221.37553,1489.1523,1126.8143,1003.1477,374.43286,2933.7195,1104.2786,1299.557,1964.2996,4081.6033,771.7475,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03635,3102.4304,2623.2556,1899.7623,2566.879,987.45294,1959.0448,439.52017,821.0807,577.17487,431.43945,1990.9316,1402.5247,2293.7847,405.73044,1911.3851,1580.9292,1343.3677,1032.4081,2412.4304,952.2522,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00102,2583.362,1158.5991,1441.3362,1755.1897,448.5905,1257.6207,388.6638,683.0172,550.6336,267.40085,1691.8513,1229.3966,2327.5044,369.86728,1702.9772,1289.7964,1306.069,952.37067,1110.7759,905.63617,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07030,2752.9,1586.524,1320.496,1604.364,721.98,1454.836,438.12,592.98,560.048,261.34,1987.4266,1114.288,2478.836,356.33463,3468.4128,1515.182,1306.12,890.092,2763.864,1042.2877,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00232,3704.5242,1121.1431,1949.3008,1811.3109,577.84235,2183.2468,526.8628,2348.292,614.6073,2574.3184,15414.096,5047.127,2775.975,397.70206,2245.9243,1928.4464,1461.3094,1294.4088,1442.403,1083.6985,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01701,2738.9202,898.3186,1523.2595,1585.6014,506.8118,1466.9089,458.4502,3146.0198,618.1845,1984.107,5102.8306,3923.47,2251.1526,4460.491,1277.9698,2293.5974,1248.8168,685.6851,1252.8057,755.72107,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05076,5958.8223,1522.7944,1514.0555,2755.4556,777.9056,3430.689,711.32776,920.88336,673.9056,616.75,3242.6067,2816.6777,3126.7112,439.48846,4913.2827,2487.083,1747.0889,1613.2556,2482.922,1621.7327,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04648,4771.9023,3255.366,2725.561,3695.4634,1302.5853,2805.1462,665.9268,707.7805,696.7317,316.17075,2432.2834,1424.5122,2393.561,447.562,1364.5114,2077.9697,1657.3903,1513.317,2024.8049,1427.0304,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07615,2711.3376,1048.1663,1535.9232,1678.44,568.509,1608.7085,635.9616,1697.5575,771.23785,3426.8977,10234.599,3509.3298,2405.5984,418.01474,1674.0847,2187.291,1329.6803,762.2813,1472.7008,938.1437,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01906,3945.0,1043.2712,1360.5424,1695.661,753.2712,2264.3728,566.2542,623.05084,638.94916,307.339,2544.6077,1140.7119,1359.356,418.16537,4099.5845,1937.6193,1538.1356,1785.0339,9013.288,1441.2346,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01106,2440.7607,979.94476,1481.0184,1488.8528,453.90186,1317.4294,485.9632,2577.9202,643.98157,1776.1902,3725.6956,3486.3252,2269.638,2485.651,1398.7897,2361.3254,1214.3129,626.3804,1165.2332,839.35767,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04211,3194.7893,1524.5892,1514.6865,1852.1351,700.0919,1528.8811,457.34055,745.4,617.84326,293.33514,2128.8342,1487.2054,2412.427,418.60565,2735.4155,1796.7533,1381.3513,899.9027,2206.8215,1254.6107,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00407,3332.28,902.6635,1633.9515,2010.4576,595.856,1895.8964,576.786,8069.423,744.94214,7780.552,9467.087,3532.0847,1798.5289,391.7184,1527.8087,1577.879,1312.5667,783.95825,1382.8708,933.861,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01421,3657.365,2484.3967,1222.9048,1589.8096,572.619,1724.7778,481.5873,613.39685,562.0,287.66666,1902.2109,1247.762,2003.4603,378.7422,2395.0,1608.8047,1317.7142,957.01587,1563.5555,1147.1953,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06595,3870.5312,3959.0312,2730.25,2152.0625,543.625,2463.7188,470.3125,613.1875,575.84375,274.1875,1840.58,1005.8125,1805.75,354.66,2547.4534,1632.5333,1633.125,1119.5625,1761.1875,982.3467,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06151,2804.9792,1781.798,1385.1191,1829.6995,1104.2177,1650.9119,447.8083,585.5907,582.31604,240.85492,1737.7561,1129.6736,1481.9482,368.748,2053.6128,1358.4536,1318.7513,909.4404,1536.1295,982.6573,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02317,3850.0906,1077.7491,1623.8031,1872.5958,666.77875,2173.2144,679.4547,1438.0872,711.2422,1068.561,18591.227,3583.4426,2314.2751,517.3046,1945.772,2618.016,1488.5,990.7021,1773.1376,1227.0966,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00563,3020.1106,2721.5264,1654.4158,2208.5684,475.16843,1736.9684,386.34738,639.9842,543.88947,245.93158,1864.3292,1082.921,1482.3422,362.78055,2723.1863,1545.6046,1339.2632,821.9211,1764.9631,903.18427,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02584,2521.453,1024.8113,1520.7736,1533.151,772.2453,1532.8679,537.32074,775.67926,596.717,332.66037,2031.0135,1646.0189,1560.3019,392.81757,2386.7163,2046.4324,1303.151,814.73584,1405.2642,1398.2162,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07275,2939.322,1733.3287,1523.2123,1911.0685,770.81506,1842.0205,470.67807,1316.0411,604.3082,1487.6438,2029.9246,1774.6028,1679.7261,442.6257,3775.007,1695.0126,1385.6849,1225.411,2859.233,1005.1229,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05704,3174.3389,984.4124,1607.1582,1606.565,570.9887,1608.2373,499.75705,1889.7853,590.1017,1354.4972,4722.093,4525.429,3283.243,956.1574,1807.8564,2452.199,1406.1694,857.0678,1316.356,848.7176,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02622,4870.7134,2355.6702,1582.1621,2107.0596,805.2324,2557.5244,587.16754,570.5946,578.95135,306.77298,2110.6233,1107.2487,1485.5568,397.7435,1327.409,2127.698,1322.2594,1209.0162,1909.8162,1605.461,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05283,3419.394,2276.0757,1330.4192,1477.4646,631.8737,1584.7727,470.14645,618.1414,594.00507,259.04544,1924.5675,1206.8838,2367.303,391.21198,1439.3676,1467.0581,1375.1919,1006.24243,1740.3586,1084.5043,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03790,3633.2273,5758.0454,2642.2273,2915.182,984.36365,2733.2727,477.95456,635.0455,639.8182,272.95456,1891.3772,1210.409,1188.7727,425.61404,3773.0789,1423.579,1555.3636,1147.091,5313.136,972.4386,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00705,4541.992,931.8583,1465.6929,1889.3229,667.7087,2425.0474,578.9449,1484.6536,630.4094,1141.9133,5228.6255,3584.6062,2561.7322,395.80435,1879.0652,2146.6086,1368.0157,1037.5354,3091.496,1151.4373,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01095,2423.2832,1521.5011,2351.9172,1481.8453,533.7364,1674.8628,547.08496,1825.7212,660.817,1216.2854,2322.5776,5499.155,4897.621,446.47818,1232.712,1316.2303,1769.8365,1014.41394,1435.1329,932.26874,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06435,3812.7773,2512.6812,1317.2052,1836.2838,2910.9346,2473.3975,503.65067,580.2838,564.72925,276.93015,1921.047,1119.5415,1898.5327,365.1385,1454.547,1625.6808,1366.297,1160.8646,1779.8384,1211.4084,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06911,3520.1,1517.0044,1388.7913,1554.1348,593.74347,1685.7174,519.9261,1090.9218,618.1174,1346.9696,7388.532,3275.5217,2198.9956,381.0891,1802.1659,1746.1436,1359.4304,974.5739,1960.6782,1154.6188,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05082,3846.0093,2663.817,1599.5352,1885.2535,1315.1877,2158.5586,518.42255,644.9718,650.4507,286.723,1925.7673,1218.5211,1813.7699,402.89438,3303.183,1646.3481,1487.1503,1200.0704,1898.8029,1101.0215,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06710,2121.79,1521.88,1550.65,1892.64,520.33,1151.82,396.78,560.895,580.315,227.635,1521.656,1061.285,1242.72,361.3259,3428.5654,1292.1267,1301.34,1642.29,2104.68,701.1657,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06526,3074.4326,1053.3184,1549.302,1635.7347,630.0735,1697.0857,625.81226,1196.0122,748.2898,1238.2776,13413.984,3872.2327,2528.7144,403.46512,1964.431,1723.9674,1440.1632,865.3347,1699.8041,937.1721,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00912,3305.1482,2297.7314,1850.5,2461.8518,3435.0647,4959.7036,492.78705,665.3333,642.2593,312.0,1976.3436,1500.1389,1417.2963,498.35385,1259.9128,1781.3641,1466.9166,1151.537,1966.463,1106.9795,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06013,3572.4014,1139.9976,1383.4778,1547.766,661.7315,1722.6133,564.00494,1399.2561,632.95074,1451.3793,2885.1853,4012.276,2667.0813,9315.291,1600.471,2067.8599,1351.1552,1003.4187,1489.4705,1062.1627,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04200,3530.553,1712.3712,1729.4622,1680.6439,665.5909,1770.8939,446.25757,616.23486,578.6667,247.63637,1943.3551,1235.3788,1929.8939,381.33957,1196.2274,1687.8286,1324.3334,941.13635,1674.9166,1260.1401,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06083,5608.8438,1653.0231,1835.8286,2103.4348,1264.8134,2904.4604,843.624,3534.1023,784.87726,2838.716,17119.354,6726.422,4776.1123,462.61365,2274.7246,2409.4387,1586.7366,1408.1458,2288.427,1625.1381,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01858,3068.7212,1062.9791,1499.1045,1606.8258,624.0174,1598.892,576.23346,2002.5784,688.30316,1519.7491,7331.8413,6448.568,3011.338,414.4825,1943.0979,1638.2378,1410.8641,865.4913,1772.7352,985.6014,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05898,2941.361,2145.1611,1398.9889,1695.3833,790.5111,1721.7778,486.52222,622.9,600.7278,331.08334,3319.6357,1259.211,1872.0612,420.27914,4194.7207,2702.6345,1366.8,1277.95,2151.2444,1498.1895,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01869,3998.4775,1231.0732,1373.4869,2022.4539,937.16547,2395.565,575.57684,1225.3097,627.2553,1300.2034,4715.447,3699.2505,1869.4823,420.6305,1859.6257,2055.2139,1407.4563,1131.6028,1799.1655,1266.5,BM-Her2N75-15
