,CD20_perinuc5,CD3_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CK14_cytoplasm,CK19_cytoplasm,Ecad_cytoplasm,ER_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell1197,1.1542614794570714,0.5387807415874523,0.9750883957137231,0.7285169743152915,0.5936357213475022,0.009660099424249795,0.06151459350218175,0.4117022115066166,0.04410099170649658,0.01658691794343899,0.11131424217864462,0.00910074984465764,0.00043519588311220715,JE-TMA-41
JE-TMA-41_scene01_cell2582,0.08495804557565845,0.631610161205615,0.931325425994422,0.19227514397140325,0.37737785830975085,0.10431802726072495,0.08258476955810526,0.3347321225953673,0.020883158758737096,0.5369053792512891,0.2061193309510947,0.016099230308078756,0.020073190755786896,JE-TMA-41
JE-TMA-41_scene01_cell1716,0.31266485339231476,0.48503136363233673,1.0909784469472625,0.764899894095197,0.5086408083855817,0.3135987912637543,0.09094551213017586,0.45157069994900784,0.03689311614173667,0.3317946622516474,0.09902717411178247,0.17895728231355693,0.3295345733406118,JE-TMA-41
JE-TMA-41_scene01_cell2857,0.0822712331990659,0.2032686736079681,0.16346873429701406,0.2716317491428797,0.2233183896012928,0.09731470253844035,0.10746145688649576,0.10889061255602878,0.02255128925800146,0.4223876385728191,0.38004878399533476,0.059671250932955854,0.05433615241016473,JE-TMA-41
JE-TMA-41_scene01_cell26,0.06873349106961188,0.13917983565801717,0.03690278568152288,0.05450241411740988,0.022689037171549065,0.018599047655470494,0.1495378252005049,0.027656405979329814,0.01911172757861587,0.22502562967501585,0.024063364203621027,0.05698604967603988,0.14057709458924686,JE-TMA-41
JE-TMA-41_scene01_cell2492,0.043769164513069815,1.1926063108754492,1.0721451798420691,0.4977751995963923,0.667373035057141,0.05642944982373214,0.10200998903995298,0.20721173897138456,0.01857438867901034,0.6873189559982934,0.2162270341706888,0.07126571911092322,0.07991569466453437,JE-TMA-41
JE-TMA-41_scene01_cell1611,0.5873088637044466,0.6409153013399217,0.7501241225663452,0.7096357887143009,0.6909406244466128,1.299190640673943,0.09089376815864686,0.3006131602134126,0.04289510784466079,0.34209887222361873,0.14357139168340588,0.11983255839360313,0.10949843688848,JE-TMA-41
JE-TMA-41_scene01_cell499,0.7196751626444804,0.4571042217655977,0.6288434257365669,0.7216241047055848,0.4968781061485881,0.34121375187465136,0.09869923513720136,0.276833663311856,0.34195649496453095,0.4238418562421041,0.2671419939314132,0.17513433943821227,0.2824183714025323,JE-TMA-41
JE-TMA-41_scene01_cell3037,0.6812220114890883,0.5504554206098008,0.7084581115244792,1.352630961033682,1.078589120618219,0.2214932740836089,0.12051932968548486,0.5091687497108727,0.05838168532032923,0.14218039885606137,0.16448161407237782,0.12416457562744662,0.14908329483272714,JE-TMA-41
JE-TMA-41_scene01_cell3614,0.12942889519268566,0.6761424962388457,0.7456977540369247,0.8323745180652065,0.5740112223167336,0.9866236827419342,2.932934373895728,7.19857400058742,2.012405104463712,0.11872741264777383,0.25479707013906605,0.1783770712206316,0.11657237092706263,JE-TMA-41
JE-TMA-41_scene01_cell2893,0.04235969485130225,0.5007050996356402,0.2371989307717336,0.31085502647891705,0.31766238348390297,0.05222840135840033,0.11230563912113566,0.17532293492173961,0.027570338402227508,0.6548204761061864,0.6028370668379516,0.07347259989891777,0.06637365417906682,JE-TMA-41
JE-TMA-41_scene01_cell2399,0.16722268546819996,1.1801804882163935,0.751538781529205,0.4265489373993491,0.7424735120253787,0.37650833965121483,0.10170123333890985,0.2247338471138156,0.0359998871924006,0.552112783158566,0.2220598742981894,0.07813192329484826,0.053557036527864706,JE-TMA-41
JE-TMA-41_scene01_cell700,1.7154172624940607,0.2454965815084483,0.4021860252146788,0.2923752929928779,0.6345871214738286,0.25539517345704854,0.10513678237371295,0.4105258308992751,0.20710103324181223,0.3243861259070452,0.12184392769727118,0.42703629440476276,0.16922188305733027,JE-TMA-41
JE-TMA-41_scene01_cell2951,1.2466871911119053,0.09251954346757262,0.055844249316683005,0.5145890552478133,0.9505174261022421,0.1664693837081664,0.08967240724205086,0.5861218254976797,0.05812885231332242,0.27063183417188946,0.12714171703656818,0.10650733984716466,0.18216145738599043,JE-TMA-41
JE-TMA-41_scene01_cell1938,0.27067268427786084,0.440459419418371,0.17421357163332568,0.6162637596493441,0.4599620319118766,0.04125242575528564,0.1019223710962976,0.11850201212524142,0.024908811967923678,0.388339702192709,0.14513676824849064,0.08631992970699956,0.11734441700493901,JE-TMA-41
JE-TMA-41_scene01_cell3506,0.34666023730873935,0.2891707160479669,0.37655934586564405,0.7675299775119596,0.5294204731812897,0.35640927220360935,0.12660483880891787,0.2185383926817815,0.043465609479873615,0.20170066799896438,0.15773521076762986,0.07896200523357934,0.17700264003243543,JE-TMA-41
JE-TMA-41_scene01_cell3118,0.4522964502145041,0.7010426890627421,0.9010125664402437,0.8473175964338838,2.806881192840031,0.23197692844012371,0.10562450890552999,0.3562297754059407,0.05925211400472072,2.2080907419734825,0.14492209084100852,1.1286466463253275,0.20891875093267265,JE-TMA-41
JE-TMA-41_scene01_cell548,1.68319383907657,0.24494568738378258,0.28202334121180317,0.18014521619007604,0.544153530670499,0.3862289867217185,0.10424323143788745,0.23697044461581918,0.09228701917618724,0.21708382954450756,0.09561971750593823,0.6969381925216515,0.2388944626748526,JE-TMA-41
JE-TMA-41_scene01_cell1562,0.20446326737464143,0.17245397951872862,0.3282417339251209,1.0998988547278157,0.3294273407615053,2.324512477978631,0.10687178304444866,0.2861953487232257,0.04130632305632553,0.42344268183496947,0.4670955604834988,0.10078062015719713,0.07556242481343402,JE-TMA-41
JE-TMA-41_scene01_cell219,0.9598987079206482,0.17938192212322057,0.28101765977947646,0.34270493953415426,0.5961310954329501,0.19143179745303518,0.09766651151276376,0.5632927070453115,0.20077401938947448,0.15061763980326925,0.16359706627225112,0.0757977052214745,0.19170621900824136,JE-TMA-41
JE-TMA-41_scene01_cell2481,0.05700368887896951,0.6666453998119697,1.1901638189444048,0.6966618517728227,0.6182330008709513,0.568477480861235,0.10442476644501462,0.2781101428637742,0.08069658024416212,0.5530320037963822,0.33401835058310975,0.06856764620288334,0.03933718916641203,JE-TMA-41
JE-TMA-41_scene01_cell1422,0.05125074957764723,0.2980307328981615,0.29549286655010515,0.7742524193445339,0.3963155503717595,0.20973541638841678,0.08683436703165094,0.26834887006827457,0.04125024572377275,0.2917803364234203,0.17627728940678755,0.0138853700816009,0.02966835028525155,JE-TMA-41
JE-TMA-41_scene01_cell3270,0.20917315812506895,0.9697748718827592,0.5569612005032258,0.9306257362805106,1.7315257482916637,0.11297626923730775,0.0992589453243778,0.22128181857454315,0.055653906713645576,1.00928209729497,0.176379730530172,0.6471266243948975,0.16168014879090736,JE-TMA-41
JE-TMA-41_scene01_cell1154,1.1558015356637783,0.291122060766422,0.2029245670796571,0.761973844703186,0.5641255177116177,0.12742423076050052,0.09757584288975589,0.29055078919060723,0.07803938109697652,0.16646818368753097,0.1348125543486203,0.14166281008757248,0.12601887313715532,JE-TMA-41
JE-TMA-41_scene01_cell3396,0.6773944215990516,0.32564376714246906,0.7418433475127482,0.9360618251894972,0.9377132872697448,0.5504014190369476,6.2526802980984115,0.5075524209013329,0.8336099507560721,0.5674905879633698,0.43903466449632317,1.9826820220752002,0.07597932713224587,JE-TMA-41
JE-TMA-41_scene01_cell1567,0.1734793616345803,0.3798708495629489,0.4692508585126779,1.8962352809380898,0.6487546619119697,3.1151494959379806,0.1032388621770031,0.8610356113083083,0.06688953486161187,0.1817481881820305,0.736695699899845,0.03922061438814018,0.040623984453198994,JE-TMA-41
JE-TMA-41_scene01_cell233,0.10733008134841683,0.47721142263482424,0.6454126463485383,0.5503996387947776,0.37764508921245793,0.2536726001192075,3.9799702534180432,2.1810824334079224,0.32032519078051913,0.6272390743698492,0.382797029305783,0.11032211798551564,0.05336361990298694,JE-TMA-41
JE-TMA-41_scene01_cell2398,0.0672732073448729,1.7471923081203733,1.0890314359132907,0.6338502989250887,0.8200574663115536,0.1835745674054879,0.1091252777388577,0.15379534723473318,0.030527825006730964,0.6612972844141074,0.23410988662906893,0.12540713701936484,0.13908169433873432,JE-TMA-41
JE-TMA-41_scene01_cell2911,0.2523074337823165,0.5276791874634043,0.3976478912093552,0.7848363527692541,0.7559568503496306,0.2072772587514156,0.1170474191956676,0.6892885204324822,0.05036536431810086,0.17149831067954177,0.8034994532392771,0.11563615219603458,0.1940182213909139,JE-TMA-41
JE-TMA-41_scene01_cell852,0.6414546174436722,0.16621312600880175,0.09089105054328372,0.06641872297103457,0.18737229134087324,0.04876426351093454,0.11427378550012704,0.07318642313586345,0.020693946007553508,0.3196542763108509,0.0858624987577487,0.2740743046219322,0.1486180643176204,JE-TMA-41
JE-TMA-41_scene01_cell1183,1.234841588785393,0.10084298567885913,0.07641061864304774,0.7970316671982894,0.5149372629386322,0.1862157049307308,0.1002806602336297,0.2807310738347327,0.0430904323217816,0.21456863859781944,0.1545264983230991,0.12648482217037166,0.12203457660568826,JE-TMA-41
JE-TMA-41_scene01_cell2697,0.7677464294117361,0.13326540404428824,0.07070772873529488,0.45385850128805677,1.0371065964939161,0.2581053970749081,0.12000761693942742,0.4544261404351957,0.0474410543194521,0.2900897128392357,0.14234121570547711,0.09794513131099322,0.1961245851402734,JE-TMA-41
JE-TMA-41_scene01_cell3278,0.5646772704682206,0.14660972370520156,0.12004148862328089,0.5956922979774458,0.5986019958533779,0.3657692222423416,12.234763990119303,0.4671889172353196,1.839813369970199,1.8654752564007464,1.2390118683194367,1.2211985684948579,0.1574181870380331,JE-TMA-41
JE-TMA-41_scene01_cell2100,0.027019278440809407,0.6769141346676514,0.2659047726113761,0.21729091528913902,0.3262369930431718,0.3102950395114482,0.10775066495962357,0.048102161150342354,0.01604560879600302,0.8043649203177841,0.10033448045144444,0.21441841911057738,0.38612754729130594,JE-TMA-41
JE-TMA-41_scene01_cell2858,1.5337382735683152,0.20809816956533236,0.058581072340040445,0.49797350634198034,1.4505265719532863,0.25876814291596795,0.08717153146037417,0.8646038574143126,0.03978812133739884,0.20372007993386412,0.13113217585376094,0.08913416800415717,0.15297920801204654,JE-TMA-41
JE-TMA-41_scene01_cell2971,0.3678074347096334,1.3764843001824043,1.599629390466972,1.1183123254540914,1.3645327427770872,0.9758515177054653,0.21095416678570617,0.32277494345971036,0.05823689097122981,0.29522881554737007,0.7067573670411166,0.15819439577586877,0.1102645145301217,JE-TMA-41
JE-TMA-41_scene01_cell730,1.7465621654486705,0.4029262803707273,0.3256211472665026,0.15136895323571845,0.6476119725873127,0.6487604278240151,0.1274491872278498,0.10713293578488735,0.10114385139601523,0.43092429081797795,0.1171221615913103,1.447355222861251,0.10471293283561334,JE-TMA-41
JE-TMA-41_scene01_cell2060,0.09385115202269481,0.6152357730105654,0.6631534473861874,0.6375572337219452,0.4898638713603453,0.7086154908372612,0.09274076324258736,0.160383119156252,0.04011527980894835,0.6102616973348796,1.567813005103749,0.13895013327733063,0.2287541804642009,JE-TMA-41
JE-TMA-41_scene01_cell1398,0.7636855225701997,0.6869625017143168,0.9569089252902494,0.7418646373566368,0.7573024715175953,0.1606883729586662,0.07849432620269288,0.33764549029695995,0.03865478426560338,0.19160959904855626,0.13553761929600436,0.05161944421404855,0.035428664211171766,JE-TMA-41
JE-TMA-41_scene01_cell3012,0.37552675383797834,1.1143004720901812,0.985592653169255,0.8563592382025143,0.9715096243354626,0.20343626792990818,0.1122757140739847,0.50561174302091,0.052979474029754746,0.15700942019063063,0.20618630077034317,0.12211365548288558,0.15429638140501103,JE-TMA-41
JE-TMA-41_scene01_cell1314,0.6613201369820004,1.9251063755287132,1.5903979688870626,1.6014301158962523,1.6292227083298838,0.45142984155585114,0.15269818931173396,0.7302595643634872,0.09704523178174096,0.9652722989710142,0.3146972609922936,0.44685363749699314,0.5179872075210326,JE-TMA-41
JE-TMA-41_scene01_cell3586,0.1664499082237263,0.24350386807698113,0.2209849505053684,0.5949990204120976,0.3865110732465327,0.3823937412657578,15.69540481318146,2.552128429041413,2.895761166095274,1.1580380291021424,1.2659176527954406,0.7020512307135575,0.12762258968829163,JE-TMA-41
JE-TMA-41_scene01_cell2125,0.2212896211645619,1.3698990353526312,1.5264895582154487,0.9741572249426419,1.022880840712979,0.515799131186022,0.09592720578446931,0.17183442037800192,0.05611745810992617,0.5404963918674512,0.18679947583160553,0.07451551563866282,0.05388783617509668,JE-TMA-41
JE-TMA-41_scene01_cell2449,0.06349131996655452,1.4038167726190196,1.3529838953701052,0.6113790534312783,0.6725755934858606,0.09608263125346478,0.10644278573341473,0.21491713079840927,0.03532402629134378,0.4803977873814188,0.17976530692119655,0.054189877532646466,0.06934366944301455,JE-TMA-41
JE-TMA-41_scene01_cell2334,0.057436290945657324,1.3137440177975561,2.6555494552371206,1.1655767026802955,0.8671327051197786,0.17776267502828244,0.10533072092877627,0.298384790663031,0.03995997319434325,0.7718969420848761,0.4500970710672346,0.18564688218536676,0.3574173340663404,JE-TMA-41
JE-TMA-41_scene01_cell122,0.5003579861472136,0.20890160786306855,0.27346566998633387,0.4202147918953043,0.38285781614430603,0.3592923249097906,0.09702027637130956,0.20353577222821737,0.20010088703039222,0.41340369503972707,0.289216238194364,0.13367769271023366,0.06618341602007238,JE-TMA-41
JE-TMA-41_scene01_cell690,2.0074091317647635,0.1335427687519561,0.11776658323596122,0.22014041246809146,0.5205848812586019,0.17172852917869857,0.09986981101186518,0.25131209840088253,0.17098919707695598,0.2124786882883336,0.1391416982018772,1.3483358508169139,0.1484879680797122,JE-TMA-41
JE-TMA-41_scene01_cell2688,0.1271454021272591,0.2929690830909846,0.39304044457524157,0.20749007159269514,0.321457803452987,0.08403408946571124,0.0852223366580348,0.6486139012512403,0.03625098123595918,0.18966056348487234,0.11766985807776746,0.09818158561603049,0.2214102128239674,JE-TMA-41
JE-TMA-41_scene01_cell1006,0.8726984813270362,0.7749790578509389,0.7150694621083113,0.6123730017271851,0.7318087844701905,1.0906093102177945,0.09835078182989161,0.24752432823432086,0.1549389853654495,0.257875731279209,0.12114426715364537,0.2037284323773368,0.10574880428333223,JE-TMA-41
JE-TMA-41_scene01_cell1445,0.28167443474458137,1.2394294377142,1.667420814623507,0.8725824941083099,1.0247128963048822,0.10265141054087999,0.11184809555144488,0.5558790793890315,0.051044944719013656,0.25000927181528954,0.11764464756574956,0.1413184910021017,0.11731976801042564,JE-TMA-41
JE-TMA-41_scene01_cell1974,0.8945834677613785,0.23261951569031414,0.08997426845536947,0.1760055155699234,0.5937990935474233,0.258293094572991,0.11859538253594934,0.18189285209181605,0.04448653451772324,0.5418698745857923,0.1600639982924372,0.45874615961075244,0.30550896981796494,JE-TMA-41
JE-TMA-41_scene01_cell3234,0.38663087653177863,0.37344204856569024,0.5204016948440837,1.0338937960532486,0.9111164642788678,0.23443266414201766,0.1517864758256753,0.5596808367531597,0.07422128681729567,0.16587166850504576,0.47956958390639964,0.079301064144571,0.112074530169758,JE-TMA-41
JE-TMA-41_scene01_cell1711,0.5147593542316242,0.2067043768844537,0.18541320917279763,0.37854301490611636,0.41854302353158174,0.09815297238086229,0.1179072894128026,0.1577087201633964,0.025041499522824782,0.41829756438838933,0.11618406748380346,0.1104925985856015,0.15799480539283367,JE-TMA-41
JE-TMA-41_scene01_cell3402,0.504046142549205,0.49755426608272796,0.5419142417180983,0.7059984257348653,0.7859576325427459,0.2406754680213774,0.3824114482581973,0.5908934238348176,0.07759406988409183,0.14068004227399866,0.1881499008561722,0.10542331015912748,0.17055733430094186,JE-TMA-41
JE-TMA-41_scene01_cell748,1.758880962955016,0.2044634318618858,0.204067753286753,0.1836844412465703,0.6714053023588331,0.1582545744385276,0.10196519189582844,0.19069906296636271,0.12042284195171551,0.28681222996932415,0.11904294913732864,0.9609157393419008,0.18699072764748148,JE-TMA-41
JE-TMA-41_scene01_cell1218,1.3022960692212546,0.11037299769525075,0.12567476721966947,0.8325888992473093,0.629502085585045,0.06542009281301216,0.08988111159272559,0.4996312895013884,0.04686078511621009,0.08947760975019636,0.13963307433937605,0.05325663408447223,0.015226027392635571,JE-TMA-41
JE-TMA-41_scene01_cell2509,0.04801987898352788,1.9127169866578964,1.473403559670503,0.5598025225639348,0.9954400209937835,0.06958211395012985,0.1054045712931845,0.2810507231167473,0.028073910003911337,0.6220302491573284,0.26404830091427384,0.1622131324038178,0.1101847128654443,JE-TMA-41
JE-TMA-41_scene01_cell3084,0.24483868990449678,0.9277017661142678,1.3132134712312176,0.46362212104516304,0.5788603479943233,0.06013099150260843,0.09403902278608296,0.2408507216452642,0.050352992392938,0.4516859857120442,0.1994960844641411,0.05861256790040709,0.8866067975460253,JE-TMA-41
JE-TMA-41_scene01_cell2331,0.07785306526680973,1.5157522069631304,2.5513651751252917,0.7140392344984691,0.9250452982860883,0.20209035939084058,0.10451188387809789,0.32090972553208935,0.03800602447759617,0.5951816856266914,0.39162960353441356,0.11244339422056514,0.10539970174885631,JE-TMA-41
JE-TMA-41_scene01_cell2021,0.008741137593227893,0.31991448837072717,0.3214415337835016,0.1680014784693593,0.20249612422049282,0.0022863601869402557,0.010504227203019335,0.07772045309267736,0.011132145741785858,0.09747877203126176,0.1612344421594257,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell402,1.2622539753147468,0.3685666382271094,0.21431611199850675,0.1883180674866236,0.5040341437007179,0.5831328775724605,0.0970263250855326,0.23071446251014635,0.14675603380072658,0.2466398382200865,0.11084198939471725,0.6570657738616026,0.13962203455880945,JE-TMA-41
JE-TMA-41_scene01_cell3323,0.614061194551066,0.23243838034120978,0.44893315017499186,1.172639813552302,0.9320210967168464,0.6762526204182453,3.7615655421020886,33.255279563922414,1.9884074762061879,0.5778222065292518,0.346979862834137,0.17852312598376338,0.037555599869843935,JE-TMA-41
JE-TMA-41_scene01_cell307,0.8471334461074682,0.2076912608552911,0.21520896470231268,0.16631623409980822,0.29859170568256344,0.09515068130335314,0.09252892028938238,0.14342874845480455,0.09785291975417992,0.28834260822417096,0.10211191909669685,0.1747197206995555,0.2303420359242551,JE-TMA-41
JE-TMA-41_scene01_cell1578,0.13404812554102327,1.2132525217478656,1.380468847045639,1.832263280315775,1.2288362286404688,1.6015589067007787,0.09660676427169822,1.011518570631638,0.06191120991061995,0.36573693134653346,0.5105215076395794,0.0770173848298202,0.04773621811950475,JE-TMA-41
JE-TMA-41_scene01_cell590,1.2096540896876244,0.30007382304406294,0.31296981388216055,0.48093611143617326,0.7486912259483733,0.15257022560702627,0.08824634144923711,0.46991300767724536,0.2811108258460303,0.1637962789988708,0.4512226920961796,0.17577351947902914,0.13423256094933356,JE-TMA-41
JE-TMA-41_scene01_cell3592,0.08571524026504722,0.23824280216704083,0.2665277209182533,0.7742616381883318,0.34163301972995136,0.5867498645204737,5.657686030972495,23.551318672975246,3.217666542675688,2.181173954621148,1.235440983259513,0.4740622202034094,0.12656414196831614,JE-TMA-41
JE-TMA-41_scene01_cell1069,1.6066198644737557,0.19326960011131294,0.15397186913838182,0.11921011527543673,0.7178910850609188,0.09613577470996756,0.11616506712336089,0.17125899106869877,0.05688809290702152,0.35956568730869254,0.10258813109959275,1.31480579146737,0.07823961396334528,JE-TMA-41
JE-TMA-41_scene01_cell2174,0.09062015653026818,1.5572326540087598,1.8115954242819936,0.7992003528151488,1.13266911181581,0.8803762525587538,0.12013710027171964,0.1562978818370474,0.046216193201909735,1.0507987420690463,0.2228881253859931,0.2362192478707492,0.32554937151455504,JE-TMA-41
JE-TMA-41_scene01_cell1065,2.1272541921185733,0.40520520838566076,0.5177697282930791,0.23112555366318027,0.8038760158712029,0.16574801637876432,0.09570075926144979,0.191674652870264,0.07266644360360756,0.27932656982879545,0.10703192650444296,0.8409104223967487,0.061893555610303755,JE-TMA-41
JE-TMA-41_scene01_cell2674,0.9223244919093321,0.14529730060577375,0.06450783746174753,0.387472447984221,0.9564559375353355,0.18869003062170994,0.10107485867360326,0.2663691572567769,0.027735944161456142,0.43846741608226114,0.16830999376893768,0.12506975751754004,0.1528088548803324,JE-TMA-41
JE-TMA-41_scene01_cell587,0.7922535572833683,0.24460373021119688,0.11474406270447665,0.4059285172696405,0.5601932697582315,0.24430515521564958,0.08927309632597927,0.6624829633714315,0.1398043813659845,0.21641375921371975,0.1544200923641498,0.12177005128260206,0.10851351085219728,JE-TMA-41
JE-TMA-41_scene01_cell115,1.3515072794157519,0.16763930095321555,0.08376827269525917,0.11735320869280719,0.5032283377146417,0.10149111288605757,0.09356044731206148,0.3540330128154206,0.1650771027357381,0.20997334240855384,0.1480328630216093,0.4930334752643394,0.15538144440055104,JE-TMA-41
JE-TMA-41_scene01_cell3426,0.30123132965229976,0.6373354710884447,1.000084919187377,0.9976921000012997,1.2376481814351328,1.1400594288144452,6.461837127120023,0.468045553095263,1.0295403266392147,0.6594857554556645,0.6792188236823501,0.332548013768784,0.1379719030069432,JE-TMA-41
JE-TMA-41_scene01_cell993,0.9402125907985036,0.10960743286196523,0.11289550930522849,0.6309447430573062,0.6203863241002701,0.26743868930111525,0.09706412491558014,0.8229774714490395,0.0494122813822588,0.2415587627441941,0.18521373409509193,0.1288131692717226,0.16732479313254878,JE-TMA-41
JE-TMA-41_scene01_cell1496,1.1682273291087824,0.24550449516695153,0.13285974783725066,0.7032997189508966,0.6895191742666225,0.27143124478569525,0.09802910330398203,0.3077585841034618,0.05797382768759084,0.44461332594205355,0.20536373537723507,0.6926589925497934,0.09053490027856606,JE-TMA-41
