,CK19_cytoplasm,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,ER_nuclei,batch
JE-TMA-41_scene01_cell2038,0.0006634519175729188,0.019565157349761435,0.08948744716030126,0.17127675053637975,0.23705537021952752,0.12393770073985311,0.2767858181936874,0.09559808538889152,0.2182636929754033,0.08328419413917858,0.12945957401415722,0.033112192885000356,0.0009815267747262904,0.0010445844340978953,0.016814164893918293,3.9992022041655054e-05,0.001973848974564441,0.006597972776722929,0.012935892062998264,0.0026249078971379547,0.03966166233161416,0.012185308734201483,0.005060749000213559,0.020651036927979004,JE-TMA-41
JE-TMA-41_scene01_cell1897,0.0008411102410283258,0.018701733063558847,0.37756220015901387,0.1381838361620368,0.24494053771155447,1.0,0.20801704136137206,0.06321134095964785,0.1511042116399017,0.03150082878568775,0.11613318189817223,0.08786563115364883,0.03280772884043325,0.11904285580620612,0.021977295780515393,0.0006065892093183802,0.0047096826646146105,0.006573445828718518,0.008658983724885888,0.0031177239723920638,0.33578210904119843,0.032927918920885896,0.00552594160765542,0.02480971517050439,JE-TMA-41
JE-TMA-41_scene01_cell828,0.0007948376047371608,0.017577260623773495,0.001938733035126394,0.6888628839612129,0.17326783285042274,0.029931638623079022,0.07908277460984735,0.02383295650037599,0.21166957818776438,0.012250622343383701,0.11748549444366722,0.09058591570806782,0.012259578894933234,1.6990651251556648e-05,0.01667066309155571,0.0,0.006901716009338225,0.0054587095152943245,0.014722005170626206,0.11306439161776646,0.030187764174774832,0.12965774890280476,0.004090773659592143,0.013581892427013895,JE-TMA-41
JE-TMA-41_scene01_cell2480,0.0009363942749128212,0.022281977792496008,0.1594979951372441,0.08054052700724205,0.9016693218997667,0.08803415717499931,0.8333158691217555,0.0853626283319297,0.2701093596151803,0.03097503342130054,0.11895937896976905,0.06947316609517251,0.05206842221593985,0.015416518928355948,0.021852879226733377,0.0014607675004319036,0.005482913527873966,0.007347984258992578,0.006977848621596983,0.0013693776089368753,0.032323784436672366,0.010312680199735514,0.007900208157110579,0.027355011149269845,JE-TMA-41
JE-TMA-41_scene01_cell589,0.0027441050338554347,0.02370742268342751,0.0694990826460236,0.5110770188342033,0.1471467662743698,0.09193533386036279,0.09597485515318256,0.07064109698892057,0.2177150145304149,0.07458443496108709,0.11525926553420232,0.04974634231500869,0.0229116355901646,0.00019960761133953924,0.01649617129599046,0.00013196703367464888,0.004863947783569834,0.0063239543840145065,0.023939125258211798,0.0009631151831777064,0.0371679290235617,0.02698080450077752,0.008262368496694067,0.006301760128661058,JE-TMA-41
JE-TMA-41_scene01_cell815,0.003915733269977264,0.023640303584157352,0.07793777139061744,0.5110405236317639,0.13097462137214416,0.08856289200330815,0.06950565518234562,0.09564710833135143,0.2553978235026305,0.04725381656637747,0.1393007536758302,0.03715786488845007,0.05935793601216565,0.0013680685244205585,0.016698012483468326,0.0003423557371174713,0.007364271772541834,0.007189555785666597,0.023066739162195204,0.0009553168528688541,0.0508047751675229,0.020587094909135795,0.00593166143714258,0.012323843055928187,JE-TMA-41
JE-TMA-41_scene01_cell2533,0.0011313288600768457,0.02035988874206395,0.493810315702273,0.07924143900996759,0.7741107120974553,0.1558566416550146,0.5855482151419167,0.12404396283112669,0.26865105019836283,0.24550033279409442,0.3440858881758854,0.11251697963377222,0.2965145256840996,0.12138984298357852,0.03623864336336988,0.016909231998005238,0.004293906107164516,0.013484025118107163,0.013432533245600902,0.04063036845980991,0.17594859721105466,0.06483111251649651,0.05057112309361819,0.035459654059304055,JE-TMA-41
JE-TMA-41_scene01_cell2360,0.0011266554904169137,0.020906503465922453,0.2394729087227633,0.13521211676759454,0.7319608111704882,0.11718455887424127,0.6671103518214626,0.09873058763748382,0.3219462855863513,0.04329565691231568,0.2529462701824708,0.01805088993685326,0.030807551742223795,0.0180405899492064,0.018894684915701978,8.557563358427399e-05,0.0010056471563352125,0.0082990092035736,0.0072711921670565215,0.0017169947588756684,0.0547345396757875,0.015611593863850488,0.0060921893220411295,0.02601529490059102,JE-TMA-41
JE-TMA-41_scene01_cell2849,0.0006471407571159764,0.003791032803521875,0.06347894493214268,0.05650749605213091,0.35701683850359994,0.03591459459747933,0.4497988775215812,0.04751110938117803,0.16721899894752848,0.0,0.0,0.0322699273520396,0.0,0.0,0.0028939986843911887,0.0,3.069622923246225e-05,0.0021196199468460956,0.004999239831282243,6.83811679774015e-05,0.039275614081385,0.0,0.0,0.0009405217590600393,JE-TMA-41
JE-TMA-41_scene01_cell2872,0.0034550524277446072,0.016968364204010836,0.05903779872649995,0.2774253249810719,0.13883320184469078,0.05408502669124961,0.09975844564795475,0.0457532877066216,0.2108088049699404,0.006644109616244794,0.09331415532890626,0.04962544451267809,0.038097200913592554,0.00014607962058848397,0.011639299230790354,1.2112727584507476e-05,0.00024369740541569258,0.006662055397089058,0.0045815453033045015,0.0022551487654177537,0.026623112864823432,0.0008176364619645023,0.0011246832575473424,0.003322892572716432,JE-TMA-41
JE-TMA-41_scene01_cell2346,0.0010394403795967084,0.020088009749299533,0.11336958435403276,0.15492267868560405,0.3126330072211171,0.05047280994759633,0.4053697472048991,0.05603349526095257,0.19386667097077379,0.06723822554184072,0.09224642775132663,0.042459775879627015,0.0047298095333993114,0.003421935575805431,0.017585446629388386,0.00012302683202223313,0.0010397378077473796,0.008067068464154519,0.007628575952296307,0.004103182226534693,0.0483824523992616,0.014665549026690611,0.004407718766495715,0.03190905016831947,JE-TMA-41
JE-TMA-41_scene01_cell1921,0.001372220856692345,0.01831493999009324,0.018632387836342187,0.4954998655596156,0.22411821179863647,0.04316162059238043,0.13449301797752902,0.02232916233793554,0.30154678032488313,0.08062604174411525,0.1314030553476838,0.07096323165518804,0.004165357419941141,0.0002873039137869537,0.01806664820350833,2.3619449269896112e-05,0.05290425807076414,0.0071198973949359355,0.01368851661436371,0.01514415699553215,0.07288979067685887,0.06699619055016978,0.0035088533247328055,0.023023431776045156,JE-TMA-41
JE-TMA-41_scene01_cell3135,0.0019583809866225432,0.026315448660296222,0.2759397859182547,0.14857915705515382,0.31526981251759595,0.31239318574621383,0.32020802384630354,0.1395192074367701,0.30345687493496465,0.13863156782118013,0.20460067623440029,0.1136236742123102,0.37862440308349854,0.01430259950593739,0.019379871913637176,0.0025109817592586115,0.0030568861858175436,0.006594651419709758,0.016575938338264158,0.001243545105795855,0.09473984030695191,0.06091641908544299,0.0110549380826509,0.0190126371808132,JE-TMA-41
JE-TMA-41_scene01_cell2740,0.0011302165395102486,0.02243092743976464,0.14649846240236242,0.43105974409663117,0.17041038067579095,0.06626430006184866,0.09786501915075574,0.06470075792062197,0.28170601171044973,0.03718460378936775,0.10478166941839841,0.027551648106624815,0.13145433703818657,0.0028821033117088567,0.01594823449595911,3.1344563547993586e-05,0.00077457927557776,0.00873702367060742,0.007093023882773626,0.0015314375310578128,0.04417554906910089,0.009688857023727215,0.0021648287853609977,0.01655475419245137,JE-TMA-41
JE-TMA-41_scene01_cell599,0.0023832231310666682,0.022515183485695246,0.11796220491568574,0.5384865961484699,0.1693486290423222,0.07521505963397865,0.14660658865564175,0.08688416736673252,0.21052691281411387,0.07283609721606646,0.11968223590939342,0.06915021456716723,0.02220771229463268,0.0005991581739344468,0.01708614058605479,1.2784164811939756e-05,0.0037125631249385663,0.00581562272932925,0.03842317148480521,0.001157264497592897,0.03863880756635666,0.02736467132183694,0.00517360181563943,0.008157357245567298,JE-TMA-41
JE-TMA-41_scene01_cell2239,0.000679951864418011,0.020043599724645193,0.15096553738389465,0.10744633483321614,0.5471101984438983,0.09692896314236973,0.6887696359419907,0.1007220987709872,0.2507916233546509,0.3990436272553399,0.13798078649855514,0.05768696129882305,0.05104989272588904,0.009972132220282457,0.017809843942529734,0.00011532241024498392,0.002885112243629417,0.005975430801625761,0.008368765949130805,0.0020739759615023244,0.037876382148697346,0.0200140213689873,0.006050570276259231,0.030182192767651685,JE-TMA-41
JE-TMA-41_scene01_cell2074,0.0008932556690809514,0.019196902100260593,0.17892862060238532,0.1079987226148183,0.6277374272194747,0.12278443304724579,0.549003175164959,0.1544275744713664,0.2529227971338162,0.1505156538808815,0.38706067221874396,0.008752454166311907,0.013584561870241686,0.010884686054677371,0.01617923404474506,4.246366676397667e-05,0.002803203939469072,0.006759335170107847,0.007859267181701988,0.001637759440794485,0.060735785865084733,0.01430556984093134,0.005118383312330065,0.02958546003416687,JE-TMA-41
JE-TMA-41_scene01_cell3231,0.013478159601883019,0.027552639894159698,0.027833684545772733,0.1864376026951169,0.13677568673781218,0.03791753792434314,0.04506047285906224,0.042032902965468584,0.13049720055583347,0.058638832793231684,0.0503465115405454,0.05908131691271649,0.08547875018395937,0.011427895621115024,0.4523873828003217,0.09506824959612828,0.6279209027286023,0.011748166414612802,0.20889950537088683,0.007900735826620753,0.09153791655673293,0.07865568222424872,0.005251799325076606,0.048009063596082785,JE-TMA-41
JE-TMA-41_scene01_cell82,0.001884986740627764,0.01885943742582895,0.00306103639472208,0.4780688344211237,0.14367861565840906,0.0552541080339241,0.06485813049904568,0.02544436209543124,0.15859320968189156,0.0070349538806055625,0.07583785862647205,0.09602042502976116,0.0,0.0,0.01305036830265347,0.0,0.00028088958171177786,0.004310708090885463,0.029790278118348144,0.16137468109133074,0.03363413598035325,0.17878266522785322,0.004860811188189877,0.0132408888054449,JE-TMA-41
JE-TMA-41_scene01_cell3427,0.009086109552582357,0.023719354916872312,0.14409242224866767,0.0963399201072108,0.27133963616550066,0.0322040434336298,0.41177260910864577,0.13450903388203575,0.19782795403166994,0.07758198915712108,0.13187328547154664,0.07183321940251047,0.4083788221695488,0.008786884266200543,0.9646644828417421,0.5082531113190966,0.9102891707903844,0.015034655063564011,0.19383591172723072,0.033757646571608506,0.3132606394930283,0.2152435759276924,0.010187728967120106,0.061611866786702336,JE-TMA-41
JE-TMA-41_scene01_cell3546,0.012685710098764227,0.025644883894758642,0.030372918798481863,0.10693476596221527,0.17141419023504212,0.07091781601218994,0.18181322164213667,0.16217595255914655,0.18399757234078162,0.15843245895939162,0.14238122490908822,0.05691789833692589,0.6175415381697742,7.083167227946663e-05,0.9872806552521604,0.5112905704379401,0.9542240217552291,0.007736117399734854,0.26191443757477423,0.07231207759932065,0.3816309610052084,0.534467804430547,0.017598436467332636,0.061571678714135665,JE-TMA-41
JE-TMA-41_scene01_cell1538,0.0018218999458585,0.017536212573152247,0.017366395775822063,0.5526398150827205,0.17391798522978866,0.03874404825840362,0.12290812361475076,0.02413555642911645,0.24706955668255087,0.03202713813123058,0.095767459735107,0.12006035250443896,0.050850692296097434,0.000743179084097024,0.019734332715954664,0.00025477013463895155,0.006330225587350622,0.007734710408529672,0.012831097658755022,0.11546470344355218,0.05406055753491974,0.10975334823974707,0.008040330688397898,0.022217777149365455,JE-TMA-41
JE-TMA-41_scene01_cell639,0.0006009258015079377,0.02081544540396434,0.012514531339024323,0.6547020532386323,0.18894116512045184,0.04502935280728823,0.1334279853651962,0.028862881896797338,0.23272622873164528,0.033871946569041196,0.10579437872228142,0.22122210584594104,0.0402190131277608,3.7048904208909436e-05,0.019716671648070557,0.00021072414906909254,0.00662013123829477,0.006258517449304116,0.019740965623929803,0.12981802882436558,0.029728935704875385,0.17283433207339952,0.014553657787654483,0.01242927661764459,JE-TMA-41
JE-TMA-41_scene01_cell795,0.0007889851112255391,0.019692175887101232,0.01916885530059005,0.594545120319384,0.19547863016380937,0.04769974166409193,0.1691884394065158,0.023483809783747873,0.2263526374172966,0.17291538945117396,0.10457798817444088,0.31790111320344877,0.022282582394042513,0.0,0.02342137649968496,6.358927858228816e-05,0.0076918046457094815,0.00640535679239491,0.029218508205079454,0.138531937091468,0.04261594393674817,0.32306378100896216,0.0072360039189430445,0.02450097772330248,JE-TMA-41
JE-TMA-41_scene01_cell648,0.00276026747133884,0.021567454010152518,0.07254276247853883,0.4492121472040057,0.33739086683516256,0.0759311258779761,0.3802689487169434,0.0891256987647562,0.2644191232935963,0.04091489841461147,0.11489360811515173,0.04662093010635448,0.037112895197219054,0.0004937661253389963,0.01701284441742483,0.0001499763013180483,0.005587660138511014,0.006517439534144357,0.024267431774643543,0.00900012095380325,0.0390614900818854,0.02667525075318356,0.019078822092667848,0.00671609334833059,JE-TMA-41
