"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0280787037037037,0.908388888888889,0
"2.5%",0.0224421296296296,0.891666666666667,0
"50%",0.0277777777777778,0.908333333333333,0
"97.5%",0.0335763888888889,0.924340277777778,0
