,CK19_cytoplasm,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,ER_nuclei,batch
JE-TMA-41_scene01_cell1608,0.026021861394124452,0.35510180093073895,1.4494620504291509,1.4104695687017617,0.900333495680845,3.6870902467992432,3.2672968087004093,1.4058685399225457,1.5425092999012158,2.78064159308467,2.110340623315018,0.9024880451760362,3.489903097340476,0.70252057261318,0.29270644550237107,0.02208850689437907,0.032267545894989154,0.05187748872413739,0.09823328349812423,0.009553184133572794,0.24232500633906345,0.061767773786668374,0.047650418456293364,0.16400685036435375,JE-TMA-41
JE-TMA-41_scene01_cell204,0.0070730985263837524,0.42436801380669786,0.2460095760506706,4.481954786006828,0.9752896044920523,0.49538204017238396,1.1770168238526442,0.2198226969461577,0.8463793121340332,0.7203773021415787,0.5714429273454444,0.9260041905716608,1.0902062758154225,0.3861616524935937,0.4335004516144972,0.09596794891491328,0.20617088362361113,0.06594463388917271,0.3061807934974951,0.012568478708263874,0.06975485681283247,0.20344110232064574,0.49317122175497485,0.1384770932417406,JE-TMA-41
JE-TMA-41_scene01_cell2297,0.002036625554907613,0.17913505852128275,1.2490846955124322,0.7981067248334979,1.2428054741292258,0.9064242029154743,0.9438579162813393,0.3430458160853125,0.9147035999326708,0.05037258727592367,0.0,0.38257243236371846,0.026203927069284778,0.009609516081244537,0.12376461848813215,1.1205888731898264e-05,0.0007334880824143213,0.03597012557756807,0.04463517035424568,0.13398470940336712,0.07129487411430109,0.04420718257875122,0.0068200287644223905,0.0972322833375285,JE-TMA-41
JE-TMA-41_scene01_cell1231,0.0134140267173757,0.2067001213163731,0.23219505004578106,7.5134938175095565,1.1810550220627014,0.7443555382920297,2.6957721662440814,0.51024300581171,1.0662037888533853,0.19590206165556076,0.8874832209847441,0.4550349694722889,0.3134384166469997,0.005014097484438185,0.195571480210088,0.000647992696235856,0.03974788385087582,0.0476359462132193,0.04323593885701593,0.00390286501079621,0.10208060950911237,0.07559193854570453,0.06971528748353274,0.028764508062029792,JE-TMA-41
JE-TMA-41_scene01_cell3042,0.009832401942800911,0.1905226557505106,1.591178775376035,1.1482437804118477,1.721467038225272,1.0070304819328588,12.685518342406446,0.2492987690978865,0.9352269060831545,0.28962405021397525,5.2681206735411505,0.6001442997214084,12.915704679397827,0.28959344434839446,0.20769196574028825,0.00043577508821861314,0.04148103213759777,0.04764353090135866,0.0408814947226416,0.010493215627012486,0.588498537065137,0.05552562782229008,0.11144051777711854,0.06182359979066679,JE-TMA-41
JE-TMA-41_scene01_cell3099,0.010643483590431158,0.23917532636115987,0.8059863045730211,4.058208526790924,0.7328416198669515,0.9201864152729382,1.3318755629555377,0.7582643583305341,1.2927414198817457,0.6540427698548847,0.8778567334537243,0.48475284605299407,2.883231182411848,0.12507964642307878,0.24527175599028608,0.040372054719155996,0.05441628678395177,0.053121351131893174,0.045646578482497854,0.006938981205540934,0.13764439215994928,0.09535173218897443,0.14414645068442272,0.03937144463683548,JE-TMA-41
JE-TMA-41_scene01_cell127,0.005632589530540649,0.24936865857146606,0.29706290059018964,4.716888853097028,0.9462788156885539,0.37713549655153833,1.661533815794069,0.3161188379201205,0.7519311291416161,0.5576728500717091,0.8195353577307439,0.7903959498089085,0.4650858353344757,0.004150982416633324,0.22516232968359887,0.0014416591351447342,0.10061810844385738,0.04820392266734811,0.224117545803566,0.03397845640934697,0.11478370988278895,0.10454274511002057,0.10051662363407676,0.12174879649432233,JE-TMA-41
JE-TMA-41_scene01_cell2985,0.0041743250098294745,0.18860998403283172,0.16522088118717573,1.9736429795624044,2.013711989366462,0.42098130811194634,3.8914100557693203,0.2702990118990333,1.1834127147817768,0.7389279436224513,0.3883718372710699,0.6283109808566134,0.32109413191859987,0.046154693201211475,0.55196561265283,0.11280494288512098,0.04354760427822681,0.058549064264355404,0.018985086095652692,0.008295980046586405,0.11238079063088534,0.047182904523643515,0.06567604500714729,0.06313171709626744,JE-TMA-41
JE-TMA-41_scene01_cell1592,0.00657662939042744,0.1899201987167092,0.04491164680627275,7.961407904154715,0.8378042225237937,0.2433432900065942,0.6088430324437267,0.08116035424931135,1.1916476193768462,0.1840804417112339,1.01711189850536,0.33262300323193217,0.02149795511882856,0.00010454524652805917,0.21299585887894187,0.0,0.041116281949864386,0.053036205211568946,0.031871254379333074,0.7907601404426067,0.10882045025789007,0.8326063369971987,0.08145892889859094,0.09814617178071214,JE-TMA-41
JE-TMA-41_scene01_cell2304,0.009320718364329688,0.23200243101054205,1.2384149303652623,1.1245203041366079,2.6149002067414786,0.6638953313571124,11.02138464036716,0.45492328942447946,1.3769231386729701,0.6959654518653074,3.3950664002670936,0.5009423904650714,0.09144746150178673,0.2746337948125191,0.20411483500032032,0.0005853794260694517,0.014394752712968901,0.05554758137738083,0.045013555601108896,0.00818842949036539,0.12512720036378844,0.06547961074579921,0.07558865213901482,0.14371388039040275,JE-TMA-41
