,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,DAPI2,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell1608,0.21855416787710277,1.8626778608269354,0.9141443946247692,0.9570185047831214,2.2661903005289927,1.7700020936837864,1.2719872300515394,1.7747737593557713,2.325986515973437,2.102489779932549,1.1780113425182441,1.9236552992648774,1.1644429873615607,0.9246403179885335,0.6804644769289845,-0.46583773546893964,-0.6627824257815538,-0.7441398000415628,-0.13324422253554546,1.7249838974528287,-0.07143234639223277,-0.934506847526389,-0.7678030233066018,-0.8065061017987601,-1.4248637143878646,JE-TMA-41
JE-TMA-41_scene01_cell204,0.3492480780215104,0.43564118655232875,1.2588025586398497,1.2400032183428658,1.086912398212314,1.1943035757949216,0.3150069710892358,0.8444730450845696,0.925507608258946,-0.6062801287945563,1.2230932451083019,1.3842023308624036,1.0307518925918446,1.1759234359574733,0.793951311426307,-1.1624475149631,1.0888683885899235,-0.4297165563232252,0.20891592948977422,1.1308292778886997,-0.20562655272824912,-0.7627008476108299,-1.8225434594097756,-0.09940602049707219,1.4212098598424796,JE-TMA-41
JE-TMA-41_scene01_cell2297,-2.0484810717961808,1.6674084012539607,0.6985808629115051,1.597756943584244,1.5898407785227526,1.1072974528698858,0.6262363470788256,0.9654544183566262,-1.7261229204623565,-5.199337582605575,-0.35460059930945487,-0.9938259514144738,-1.0982131090543286,-2.4795650883353617,-2.0300039896102713,-2.748316449946313,-2.460927908144908,-2.694137628296023,-0.43607792025063674,0.8758465522546552,-0.5056004636769221,0.05908010890565641,-1.7769861352005725,-1.0187646009847056,-2.1836882706974583,JE-TMA-41
JE-TMA-41_scene01_cell1231,-1.427721872439784,0.40878550062981156,1.5251373815096296,1.5369606829511802,1.4104376743706777,1.6522324752192585,0.8864251781519481,1.2360332058937542,-0.7444031413765781,0.8959856245591954,-0.11819931504251452,0.5879148001744422,-1.2901642092121164,-1.2446807604672752,-1.1594043681740809,-0.6957283314883916,-0.31676527638869406,-0.985624075816903,-0.46610802715801153,1.1070062673520282,-1.741342190825968,-1.5444636515377443,-1.193397533305662,-0.6789993373269875,-1.166183204419244,JE-TMA-41
JE-TMA-41_scene01_cell3042,-1.7479114854767515,1.9676625675778974,0.865409021850394,1.8807234178730377,1.6517633541742005,3.3462541486400745,0.4073592857984202,1.0174733147602109,-0.31483802888599066,2.9728900497096733,0.3302186627730317,2.861990260914391,0.9181591181918188,-0.7603510898354248,-1.2580565488305293,-0.8620113897254396,-0.24590340332962127,-0.9839520894081513,-0.5221679487436826,0.988821667234105,-0.9644669347834007,-0.8668430851235145,0.08262473405389954,-0.8699079389600252,-0.7184520163703652,JE-TMA-41
JE-TMA-41_scene01_cell3099,-0.5795388539577937,1.2137389979204354,1.2303030868394598,0.1974406277193209,1.6147257591147577,1.2586658849604224,1.0611672768141813,1.5427682941918446,0.7748163480916258,0.8409458012643235,-0.026423302725587967,1.8400809679351955,0.5514692856155833,0.280590802845855,0.7463475120116054,-0.8213813805335577,0.15015293014453032,-0.6962243874130775,-0.404144014402744,1.3958309179012052,-1.4028237716124783,-1.1684381816255218,-0.9712059475268403,-0.5069465531889613,-0.4254635811730451,JE-TMA-41
JE-TMA-41_scene01_cell127,-0.4107727796538319,0.5284676859852261,1.2743495788954937,1.14004534940528,0.7684938371457959,1.3750737974244625,0.5701569974528756,0.5998123997339129,0.542106044205426,0.5560751978217235,0.912516533063115,0.8656946821284988,-1.3400837879829766,-0.19213094842396763,-0.9435584063631598,-1.5110036560542301,0.836179635641427,-0.9407295609781509,0.08167013030265811,1.449228785173641,-0.30814133994583276,-0.4630883779473118,-1.074954628227448,-0.45202856926889695,-0.8414910652495237,JE-TMA-41
JE-TMA-41_scene01_cell2985,-1.8269899675048638,0.2905128363609724,1.0261390921395896,2.015359814125802,0.9340640333514761,1.8899350044879357,0.4634477698795569,1.4160823314009723,0.9617554441049736,-1.4971893055193937,0.43684003314779873,0.6091658545708535,-0.17064274628142284,1.2129517680899866,0.8022058764064779,-1.8804150920684108,-0.15477670235149213,-0.5408903662368767,-1.6047439771601986,0.0738946253912282,-0.9372985002372827,-1.030176265955283,-1.0981903261059587,-0.9656164464153817,-1.2213483562911254,JE-TMA-41
JE-TMA-41_scene01_cell1592,-1.7636512766764776,-0.07162439482948087,1.5713233053018925,0.7369259361919587,-0.10551635780025653,0.9280782985628905,-0.3851677335382127,1.424966304689479,-0.8044362411160211,1.400113651188164,-0.520537303189577,-1.0886171435060976,-1.9830442597995872,-0.5802885757884814,-5.199337582605575,-1.2655023867830146,-0.26026591488807566,-0.698997863680646,-0.8159931381943143,1.521110135571754,-0.4951172798846281,1.252417946077872,-1.1260806937590586,0.8089935661736193,-1.057697927636463,JE-TMA-41
JE-TMA-41_scene01_cell2304,-0.7207455950995532,1.657596693241126,0.8581366410187845,2.171368122332004,1.2812955469993228,2.895830476089401,0.8000697248325874,1.6006428778886983,0.8864693011792856,2.4524723221834406,0.028848189845784408,-0.24958912306725595,0.8990909862634393,-0.9033669157833598,-1.1882319759010778,-0.8957275094507173,-1.5333306047560336,-0.6057470953722001,-0.43022854863296456,2.5476757545758124,-0.1788214820582216,-1.0373621043479666,-1.014725016185803,-0.7612387671608277,-1.1141824921032928,JE-TMA-41
JE-TMA-41_scene01_cell3355,-0.4863333158668414,1.3906483889416064,1.3402683718401054,0.18702519445715368,1.9077176722877096,1.425458018735415,1.0861316414750142,1.452595901069045,2.486110628302547,1.3650237927106892,0.22652295478508486,1.7899270048181466,0.7169857840291274,1.1296684210349914,0.7413066338016163,-0.706909104185867,-0.6864062099638212,-0.7549778788691842,-0.2110542851987363,1.4833176282216107,-1.1676416589786807,-1.5531758771974706,-0.6451319491650477,-0.6664352781742726,-0.5274240505981052,JE-TMA-41
JE-TMA-41_scene01_cell1292,-0.5153020883336773,0.5350368502870497,1.3201279374783632,2.2164339184776076,1.521880235199614,2.358239683854877,0.994098335264508,1.645365744123534,-0.29717909399302106,1.5611953415606212,1.0313978090314742,0.5233831080187261,-0.5435401516316285,-0.3871754683173768,-0.671803038423775,-0.8326629283889795,0.04476575099601648,-0.8179346343839482,-0.5643445123249019,1.1072528020772885,-1.0662971068843736,-1.6043239837601042,-1.5211606288944433,-0.42232328597955976,-0.40747291003360603,JE-TMA-41
JE-TMA-41_scene01_cell1784,-1.2593789332810248,0.9684690946239313,0.7938100570215169,2.36272413742349,0.0076925473535846885,2.5729576500480498,0.9677709051304993,1.5879395943123604,-0.27566863164618644,2.3502494895197317,-0.9102692889704462,0.8735523925745655,0.18547599301146064,-0.8884266780428389,-1.0358342681196773,-0.9804586368461896,-1.5948671293587562,-0.5906112085764611,-0.8569640207741881,1.1816626431934634,-0.7553243933233892,-0.9903468525840037,-1.235075356601,-1.3531563253984258,-1.727102778879631,JE-TMA-41
JE-TMA-41_scene01_cell2440,-1.2233257675153533,1.0207698426566045,0.8731008279762299,1.6779290462257144,-0.23888137531714138,1.7222953666987502,-0.22913249020629767,-0.3523083425672275,-1.5393937001111158,1.1899489526536513,-0.6633462153059716,0.16622235199671417,0.7908087613802198,-0.0014794974007625195,-0.06465025211062514,-2.7534444466111188,-0.5345213441511865,-0.7647555788754287,-2.369228377192087,0.8416032840275025,-0.4087583866060508,-1.118637760209753,-2.544600709230578,-0.979880996803746,-0.45893339184028065,JE-TMA-41
JE-TMA-41_scene01_cell2353,-0.17975644676702984,1.2179815734444577,0.7911067273365717,3.151661332486952,1.0798969817372819,2.3100595666393735,0.8089881432301573,2.02979395789643,-0.41117005176492927,2.19520252068476,0.5948679145663841,0.4390697735532805,0.7988578281797198,-0.42564529666882794,-0.1323744988865642,-1.4084931277058472,-0.6405431605965959,-0.4489165582081933,-0.890497408010874,1.795419978250288,-0.20816498920341697,-1.0675354482590003,-1.0243373580834734,-0.6394130836473874,-0.4814920093492818,JE-TMA-41
JE-TMA-41_scene01_cell2415,-1.2114482491493725,1.1838029095145783,1.247034055980035,2.0351954384809603,1.715222490903903,2.0852711711916587,0.7690820051529377,1.6161297816813838,0.1800691580912048,2.107048736799686,1.8056882450608818,1.4029922826586714,0.9310580237101556,-0.8808563378203244,-1.0306323903677261,-1.0186646725934045,-1.880495336905786,-0.46846184574461347,-0.2624848526464292,1.5629389493318042,-0.14031662691749416,-0.7895112540005716,-0.9641374620830155,-0.692836067287432,-0.8631657753953379,JE-TMA-41
JE-TMA-41_scene01_cell3112,-1.1385169870242229,1.0474534913886302,1.3975739083895193,0.349311587593483,2.0815777282267316,1.6205696764587936,0.8908124089986635,1.4538927862470763,1.8215430581826446,1.724680010888852,0.38852584049530775,1.2316694395273857,-1.3951512271055961,0.144584661008625,0.601797331101598,-0.7018354951145573,-1.1291702534639851,-0.9147273123621593,-0.2925231472985913,0.8546033048595473,-1.8713197068430243,-2.2056115859190624,-1.5074297753818633,-1.368977095438046,-1.5390757086757987,JE-TMA-41
JE-TMA-41_scene01_cell512,-1.1642902848554428,0.4581333501699562,1.241969308431743,0.9458557348365972,0.4400964040557502,1.169726743420767,0.5063461888866763,0.6766635601472217,-0.512076814079338,0.428557546339033,-0.9875906701478178,0.37619573640353104,-0.5732122965574641,-0.819735820159665,-0.4639399183048446,-2.1499623908253236,0.6425895348124939,-0.4993264977236369,-0.24972380353175755,1.135699578304088,-0.7385075152100294,0.3871210472541097,-1.2583235600049187,-0.32278190020768277,-1.3568600104537143,JE-TMA-41
JE-TMA-41_scene01_cell84,-0.8229236311845569,-0.40111519063406836,1.5926887598002057,1.0898737843480548,0.6149699974998674,1.4205070366019115,-0.41294721408500673,1.136892053952669,-1.0033430728922492,0.02154045419757937,2.169991102888,-0.6642736652951775,-5.199337582605575,-1.7285994153586988,-0.9453322984165217,-0.5920355734023272,0.36495134833392656,-0.980873161847351,-0.08157605058642275,0.7748225039465592,-1.4818176298598917,1.4040576588759008,-1.7341811199197061,0.06545212595697883,1.2745035780951648,JE-TMA-41
JE-TMA-41_scene01_cell2548,-1.9121592649489836,0.5177947050859495,0.5120957234724479,-0.10950757415093028,-0.3201654306041595,0.8516368404507704,-1.0581086108874698,-2.4464935769949117,-1.797154889469744,-1.821564026586767,-2.1227168800630123,-0.83118245099501,-0.5701967908760633,-1.2251393389254734,-0.33293269186334884,-1.0617834474705172,-0.4121836334316782,-0.46900433420641024,-3.680247229193747,0.6489916010629413,-0.3149722305812764,-1.126354355390347,-1.6831226671057085,-1.3625030571594796,-0.9042532258408574,JE-TMA-41
JE-TMA-41_scene01_cell1800,-0.5568258025256031,0.6456260182743224,1.1027467668246642,1.5626898961682367,1.2937873741276915,1.1400265507321452,0.278085323794793,0.6205066335972435,-0.8433486871029477,1.870313390910558,0.5742097512445054,0.6255547429108516,0.9897788230168316,0.5627455965421613,0.04066918990268634,-1.9765858814312722,-0.1409929666148731,-0.7841994352378093,-0.9112359888454135,1.6651514896110557,-0.4930060928581002,0.12740176515044557,-0.8203962241764848,-0.4469580425793397,-0.8267621203901558,JE-TMA-41
JE-TMA-41_scene01_cell1197,-2.320621106344618,0.7988571104008342,1.5551042410802505,1.709841693797544,0.8794374160790626,1.9975362734473512,0.8313648106625191,1.1114914858233773,-2.0988350992755205,-0.17022188563634053,-0.2714022781579275,-0.8624162752126429,-1.4448483764426636,-2.3937763746489926,-5.199337582605575,-0.8065859290359346,-1.5605228988739577,-2.649119794365587,-0.6572725004866233,0.540899357198431,-2.6628420490396163,-0.0016367897812106882,-1.9359753789219698,-1.9877709656276847,-2.479042487520213,JE-TMA-41
JE-TMA-41_scene01_cell2582,-0.45827581069623036,0.6597642943555944,0.8688136486163582,1.811082907762136,0.3535759556631109,1.9599698375580152,-0.03854107302249753,0.36488130620011816,-0.8611834191938653,1.8077557596944234,-0.9573414808402048,0.7021240867290361,-0.2809588081767023,-1.763616778456312,0.38945035378148124,-0.9312347867621522,-0.22172437116231666,-0.8570883153747134,-1.6356106218237447,0.7816704451432219,-0.29703208016572763,-0.565372450310254,-1.031792843089656,-1.702637436896902,-1.8411301545975098,JE-TMA-41
JE-TMA-41_scene01_cell1716,-0.06895465340347982,0.880505805417928,1.0855426252277636,1.6536238061284367,1.9733098658079844,2.0753192683053783,0.868992830861708,0.8917245206371415,0.44738038275260994,2.777473093073855,0.5840781244957906,0.9340596607802738,0.598783863914699,-1.154580770373626,0.6999483896619791,-0.7682855488886594,0.5528191476138223,-0.9726780823660751,-0.8526284622636504,0.0850667709134788,-0.7340567113856855,-1.6105346781297156,-2.2052313733192825,-0.30182780301433215,0.9274083291928833,JE-TMA-41
JE-TMA-41_scene01_cell2857,-2.1942859333321283,1.3661505808494194,0.8621868330347009,0.4034854974471584,1.9112209948097776,1.044615872643367,0.17642748973720354,-0.6651011455840283,-0.9276185231816894,-1.0618317406450708,0.7428065612026987,0.435070106813287,1.3846750229552176,0.024593060016487287,0.6212293212724042,-2.471290170218959,0.28283246394453304,-0.5961466766578625,-1.5282364572754286,1.5053022245194432,-0.5058597116184592,-0.7248379146186413,-0.7918234456233666,-1.0393580528548836,-1.3757684322834973,JE-TMA-41
JE-TMA-41_scene01_cell26,-2.374216134650692,-0.1540827594114999,0.8369575246013033,-0.28924966226316773,-0.4105518845784674,-0.9598987289662979,-1.2648665433786044,-2.281044831410927,-1.862232081316722,-2.746745100230855,1.285158229431485,-1.5484725100272834,-1.0336477847814662,1.0566452734215086,0.5230600976963592,-3.2410161781047306,-0.04294904997016267,-0.9225269609969218,-1.7500644039143212,-0.4638745764254154,-1.1299266657887301,-1.1934528336829224,-3.274857404888543,-1.0563414814543524,-0.5137525252266345,JE-TMA-41
JE-TMA-41_scene01_cell2492,-1.1533188728152077,0.9298747449394897,0.7770958579281403,2.205311638063923,1.1719040290231297,2.066349470665614,0.5994040575598999,1.2696593797135647,-1.3989513065267958,-0.5383374327390149,-1.0852102263971413,0.08650565128088782,0.3527619312050393,-0.283277742072025,-0.39380132907805093,-1.5584121218914453,-0.7127025105307981,-0.4291101708458147,-1.799943681473784,2.1946156238427177,-0.09423141006185001,-1.0273133768353284,-1.0061960473966804,-0.9348651392531772,-1.1084422876629467,JE-TMA-41
JE-TMA-41_scene01_cell1611,-1.1749276082861821,0.7916069586971701,1.2486667572271277,1.8224499546622102,1.3262956917384234,1.8454444892622002,0.8164833674547994,1.3237153262312085,2.13500675932259,1.0108745616477937,0.969415352040589,-0.6150110341655639,-1.1508937656473128,-1.1643463472375584,-1.591865663447019,-1.016122739952813,-0.5120885480935733,-2.401285845866709,-0.69689167348388,2.012980197768193,-0.6975444552584734,-0.8127824609030919,-1.4605039568963165,-0.5771865529870669,-0.7889881897643672,JE-TMA-41
JE-TMA-41_scene01_cell499,-0.02978582831019753,0.7376838150289153,1.3224527781692048,1.6168978608740052,0.7042226357428734,1.7260780857226832,0.8266060828766821,0.8623426915268169,0.5912993641375534,0.9733434421812173,0.17516971306074638,1.2778619470249686,0.22381237262316062,-0.5173975857248995,0.2852893130196543,-1.1267973498446446,0.8232642984638112,-0.43911229482985475,0.14504800880275445,1.6403583896972425,-0.5005158218265323,-0.597679600628831,-0.9152450481202721,-0.3248145698921344,0.6654733865583268,JE-TMA-41
