,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene017_cell06161,4111.927078688705,3189.226298237513,1821.0771160811,2139.3577815331178,896.3065080171071,2842.1473159502784,1068.0252844015706,230.41172561441044,770.2502475494009,-436.83828882632133,2424.6764810668365,1064.937012873969,2743.3582565333395,276.4991699687544,9079.458448089266,1799.21149116633,1667.9498264157235,2382.5028265134983,4599.698709872904,1131.077989417712,BM-Her2N75-18
BM-Her2N75-18_scene049_cell03929,4442.359740066637,933.2852067761896,1255.90403599804,1982.3766262556762,541.027944243409,2195.0288535746795,1077.5049687325427,126.24927315741297,1134.2360208582056,-395.34180499791546,1752.8034130461722,900.3080168813112,2727.033724233189,212.72878766795156,1137.004338425436,2209.5983756007295,1295.993028261084,855.5590060950861,859.3998430480586,1247.8785475591892,BM-Her2N75-18
BM-Her2N75-15_scene017_cell00833,3691.1020096647403,3611.252802599278,1661.2995033455327,2646.0227134870697,2823.124236659622,3268.9882121605797,303.50800049755946,522.0182559957952,459.9774741480594,546.0078278324631,6775.207870376649,1108.9959088637136,1469.2077224828038,400.7175548622885,1578.3497062189515,1638.8654944656923,1338.052036783445,4260.039838107768,1485.6027196377709,1295.8795793787483,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02064,2778.0229904744574,1837.0233445890453,1665.357819282522,3169.899679351639,2230.4403756652528,3727.6092788297005,166.77927362198466,165.41028405465613,613.5210665203408,-468.803669012359,1641.0810804003904,851.8270917660859,913.8781510443121,309.7672373563945,1697.3325100034194,1756.859888695039,1306.8789413693398,1551.6455497857876,1194.3993017824246,1292.796135456145,BM-Her2N75-18
BM-Her2N75-17_scene017_cell00375,2976.6522112915145,1453.3290336900122,3752.5329695095406,3653.7037556951063,388.83678885678506,1516.2865229054132,478.0809960941427,771.7729699834472,439.820555157335,739.2699773609129,1497.6171084033301,1056.9304035608507,3010.5681495778304,430.5959457887262,1381.3190692678777,1328.6875360072595,1686.4672543511551,2726.808827084353,1198.9395690411266,870.0209832565176,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05548,4347.842713182191,708.015886160119,2117.08699489584,1903.9160150013342,387.30489982157076,1994.2195744871433,851.3809524329445,6114.261326873295,980.7274673749791,6704.662628201588,2053.315159964998,4124.054364495208,2854.486907692448,1282.7233048130884,2147.9012966801833,2499.29943171541,1331.933398029717,943.9890521837294,1240.6126472558437,1121.965726521958,BM-Her2N75-17
BM-Her2N75-18_scene017_cell04018,2702.5675719042274,2036.1449961938383,1961.367236661907,1766.7352403224595,660.8464698967551,2238.7717562468633,160.0833084880664,1230.9980395822874,482.13564529033533,1146.9997391515483,3701.179319822547,1852.1335428125908,2413.851701365216,258.1342855656425,1537.1782741475952,1438.6841004695832,1372.80710022444,825.3225408572948,1684.2692177253123,930.7694744684604,BM-Her2N75-18
BM-Her2N75-17_scene017_cell08384,3331.762299016492,1243.0264691099983,1982.7201594966716,2316.3783373400124,542.0167925179081,2225.256676117262,625.4517736104367,3062.329652778087,948.3173591283424,2452.7947030280257,5008.802918363939,4317.2612613772635,1974.452280438791,459.2743453111491,3393.2890336955315,1658.7003972815808,1621.0018716376703,1082.6582806860329,5206.981484171379,836.6241239779961,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01067,3150.0664837841923,1199.8202622841861,1691.7539936297724,2827.961963001531,515.965705795365,1774.5542702327373,695.0853546336998,2541.2109725789333,741.1695207388022,3714.073144517143,13653.944361230235,4488.879718811295,2648.0498914895115,428.11987511257456,2307.7357496816544,1813.7093044248904,1357.4363394069867,1070.625652069222,1457.6576319095584,1224.9036094907467,BM-Her2N75-17
BM-Her2N75-18_scene049_cell03239,2975.086745097511,1939.624376628812,1760.306714191232,2427.668309626141,1701.8080789406017,2951.467837963103,-58.18138458167164,453.722802515568,463.1380446062367,-75.25358475956136,1749.3505502657574,1223.8453871016452,2043.3907678671812,297.6673407335722,1878.6589515823698,1390.933731360381,1372.9112107959297,1879.5981196017456,1095.9566639687123,913.5462715663493,BM-Her2N75-18
BM-Her2N75-18_scene017_cell04610,2148.341053708404,3666.931214686123,1442.7574970795815,1532.0084681877834,705.2226045339868,1355.93609977683,-145.8828600158688,183.11324631445723,398.663114758301,-526.2383270050905,2047.9849548549967,950.0808766453565,3166.8828099868897,305.01955826108184,4474.010976925355,1337.939205720059,1366.6013434467454,599.200881928816,1608.610977569712,851.7143162834902,BM-Her2N75-18
BM-Her2N75-18_scene049_cell02214,3863.4737177508814,3219.6651177594335,3432.4686624115625,2702.223730449434,529.5715342805222,2434.478245159813,299.2667267747982,203.27730321402578,708.1089922068501,-440.2521114741394,1929.40396308447,1030.2809517812466,3863.8797259093108,247.72858536755513,1434.5869343530314,1878.0123710708547,1592.6569864718008,1966.9136966606134,1424.869443192987,1258.753439931289,BM-Her2N75-18
BM-Her2N75-15_scene049_cell02568,3678.0269692906986,366.79393544565505,1441.8648602766125,1660.3953200507344,482.83428769533305,2109.4046297133073,285.73827175401055,2492.240548528227,466.61792584471004,2786.8244522594246,26398.70326947264,2658.213329073614,2840.7579992054334,458.7086082211081,1438.6570197775159,2025.2289725816902,1227.7486389314613,327.08188032300313,1062.5008826547587,869.9716645557572,BM-Her2N75-15
BM-Her2N75-17_scene017_cell09333,2780.46822830785,1260.9652021686684,1918.5268213620395,2049.6065706410172,665.0206708582102,1803.708618405063,446.6483575469491,772.5469355467114,631.274832624302,593.0501743492107,1268.5481068528125,1082.5399434416522,1458.1719206956582,403.74860738084874,1382.5125783832723,1489.0159978236786,1333.9781605583653,1382.6930728781062,1045.8959297558172,878.6287643009952,BM-Her2N75-17
BM-Her2N75-17_scene017_cell01428,3605.8241755655094,916.3385232022098,1575.5131291696853,1529.254630355636,492.7738149217972,1767.4305552553105,684.4236571169604,1370.2086730836368,496.9323610568656,2145.8662894892364,3849.0669176893252,5364.889632044049,8388.948298548488,422.3929576613019,2008.8876317759448,1664.0188467448015,1233.6650924034636,801.6986752961424,1220.7893439142317,1079.177105040813,BM-Her2N75-17
BM-Her2N75-18_scene017_cell07379,2623.517065918881,1466.466292080649,1693.2273352201205,1863.9402662900106,690.4939655848935,1900.4319507312216,670.9796879447091,2088.333235656724,774.168025016131,4157.118587977835,19532.05052429457,3197.6410061745346,2012.6707567507303,299.8373303504648,2775.1137632087084,2215.735579934047,1456.4387875224386,742.1038066406857,1167.7653147828842,1012.0567726080711,BM-Her2N75-18
BM-Her2N75-17_scene017_cell06358,2911.921118474328,1122.10398700728,1236.255441186233,1882.4662383706855,509.13934757378433,1627.7493542545374,503.77919606791806,662.8542071939557,538.0211698307821,659.0507264972377,1271.6324649669239,1041.238952844468,835.5825847398182,384.00794541475807,4338.267643241496,1425.2762298553748,1236.2814368618215,2047.1040781475076,1257.5071983371508,916.5390326208592,BM-Her2N75-17
BM-Her2N75-18_scene059_cell02446,4691.400411972073,3551.6183752434813,4407.73779337075,6564.743225026294,958.8232134990792,2475.3038952256366,1302.790844800026,198.4146914889261,789.4400183484615,-456.2282156230517,2346.1135610059546,1138.279338402039,1413.0485463255527,246.87955905461848,1901.0268154938417,2096.9526701489103,1602.491412379905,1586.8838965570326,2129.8985210850487,1298.8377023399107,BM-Her2N75-18
BM-Her2N75-15_scene049_cell03299,5517.131680284734,507.6532607564793,1295.528750565536,1744.5969536837622,691.8657552253156,2821.362980057372,311.1898282990425,584.6525619658444,438.6827616368079,792.9107932418585,5161.6069377447675,1190.5541032012452,1809.0955344462532,452.2759617544971,1209.7858864637385,2805.0134159809586,1355.6317178113368,3414.573099900952,1374.2206266769354,2656.2581822036504,BM-Her2N75-15
BM-Her2N75-18_scene049_cell02189,5712.901381831316,1135.5199185690085,1580.692845010441,2483.467363671314,705.8580025741996,3192.579363074327,1286.1820569892284,3420.6422961698345,835.7566739738579,5133.6346493044075,4198.825338802163,2414.5409063256093,2277.6900692156014,419.7219842456474,3030.515847277504,3055.032231433014,1434.0344604287677,922.7203669268159,2010.8858924123756,1697.2704485180611,BM-Her2N75-18
BM-Her2N75-18_scene049_cell05708,2458.798448723369,602.1213693068053,1422.4275233853027,1719.7589046676767,422.8548225065822,1489.4111808832422,422.83324974252855,2114.9484496920472,707.3411688554665,2838.376469488565,4771.700392270151,3360.74851830472,2520.084427623562,334.94623476342963,1962.1353108695725,1429.896666634523,1249.045959177617,555.3809731994425,423.5785787313009,821.0208396839284,BM-Her2N75-18
