"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0342716049382716,0.988703703703704,0
"2.5%",0.028070987654321,0.981481481481482,0
"50%",0.0345679012345679,0.988888888888889,0
"97.5%",0.0419753086419753,0.996296296296296,0
