,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell2077,0.33507103,0.11050602,0.3471451,0.94770736,3.7923057,3.6343238,0.46008497,0.6276936,0.24876569,6.6442595,0.05930347,0.031452958,0.0,0.047936596,0.00015185466,0.14770405,0.0008516387,0.01237911,0.076308124,0.008823354,0.006586489,0.3502382,9.14688e-05,0.00012931647,JE-TMA-41
JE-TMA-41_scene01_cell3182,0.52842176,1.2915301,0.30365622,1.4895777,0.5400507,15.970815,0.37201014,0.8785324,0.55380297,6.3335,0.715772,0.31138912,0.23524117,0.06790963,0.0153641505,0.1521046,0.031386662,0.01256286,0.08100234,0.02815367,0.015769422,0.3866883,0.101604134,0.23916832,JE-TMA-41
JE-TMA-41_scene01_cell2387,0.36703426,0.833191,0.38531035,1.4218217,0.62255657,2.2506976,0.2951622,0.88241094,0.42343646,2.891072,0.25280532,0.09992192,0.09446119,0.06973809,0.0017162156,0.14382355,0.006730151,0.018137917,0.07831404,0.03038604,0.010898658,0.5184206,0.052870415,0.10357341,JE-TMA-41
JE-TMA-41_scene01_cell2004,0.19277874,0.44942287,0.27587727,0.99231625,0.86168826,1.1709771,0.3837536,0.7459443,0.036400013,0.4130406,0.015880791,0.009196132,0.0020315622,0.022786492,0.0,0.14174025,7.900901e-05,0.0068913684,0.0790872,0.005030331,0.05331593,0.40261236,0.0009886303,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2704,0.43023804,0.31184864,1.6824396,0.71254516,0.6435653,0.84033626,0.35412335,1.0719157,0.9381117,0.78255093,0.3043555,0.72314805,0.052842803,0.06637061,0.0015027893,0.14448325,0.009011279,0.01933775,0.078763306,0.021813655,0.012345553,0.38964805,0.044574738,0.06429128,JE-TMA-41
JE-TMA-41_scene01_cell1970,0.37535107,0.041360557,2.4096804,0.79522884,0.3431063,0.55445534,0.10822502,1.0470102,0.4219622,0.59917706,0.33569914,0.04425837,0.028664477,0.07958357,0.0017533948,0.14304869,0.013449432,0.018135823,0.08739756,0.023063602,1.4495288,0.38809147,2.1676693,0.098788634,JE-TMA-41
JE-TMA-41_scene01_cell365,0.33441833,0.15204002,2.5890133,0.88606477,0.17562565,1.7258329,0.16982655,0.8349602,1.6678827,0.6730857,2.0213253,0.13429585,0.00040910312,0.065126136,0.0,0.1428591,0.016337546,0.01246294,0.115849316,0.013683624,0.14603895,0.3697619,0.25986847,0.49933827,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.000324125,0.3035312,0.59072196,0.87915844,0.748136,4.5938106,0.44728106,0.84160805,0.22976461,0.7700789,0.2911652,0.00027059732,0.0,5.9013506e-05,0.0,0.15105774,0.0,0.0003324464,0.092322275,0.0,0.0035109848,0.37916142,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell788,0.34258455,0.017729761,3.1468053,0.7882733,0.23240936,0.52743864,0.14008178,0.8782408,0.07150194,0.7274314,0.8307951,0.27165368,2.0668875e-05,0.07632167,6.6383014e-05,0.14001623,0.025688779,0.013320353,0.090539806,0.025330981,0.7506131,0.36145675,0.49308625,0.068606995,JE-TMA-41
JE-TMA-41_scene01_cell1438,0.47371522,0.26444265,0.26048204,0.73630106,0.38321534,0.9339837,0.12431649,0.63634795,0.20655735,0.45294252,0.14305678,0.08245097,0.056955397,0.0645574,0.010995306,0.1513871,0.022208514,0.013966219,0.07984775,0.024477841,0.054772884,0.36060268,0.14389567,0.3921671,JE-TMA-41
JE-TMA-41_scene01_cell2057,0.35872847,0.49836516,0.91929424,0.9194688,0.825582,2.0441377,0.34063584,0.8591322,0.4148074,0.9552672,0.25264674,0.0045955116,0.0054544983,0.055304334,5.94628e-05,0.14069735,0.002199907,0.0138990665,0.081993304,0.022486955,0.020036839,0.40847346,0.06715798,0.02655298,JE-TMA-41
JE-TMA-41_scene01_cell2446,0.358827,0.5800563,0.35830045,2.0174444,0.58728325,3.954432,0.5500465,1.0092691,0.2443533,1.458483,0.13969675,0.1601967,0.061989877,0.07302411,0.0024018954,0.14257762,0.014050363,0.01848738,0.07952481,0.03773218,0.0338665,0.41636676,0.08336551,0.10557525,JE-TMA-41
JE-TMA-41_scene01_cell634,0.34516737,0.05606874,2.7932405,0.8385057,0.4543441,0.75133723,0.10476436,0.7871403,0.13087538,0.49422273,2.5798562,0.35574457,0.0021715963,0.08514529,0.0010706581,0.14124088,0.027424194,0.013646737,0.10444149,0.0217222,0.10783089,0.3678008,0.12368837,0.09663242,JE-TMA-41
JE-TMA-41_scene01_cell1095,0.33436027,0.018267436,2.884803,1.0911665,0.24895771,2.4001381,0.12553623,0.957609,0.07728926,0.7770655,6.696335,0.25498143,0.0,0.07966065,0.00020053703,0.14336595,0.022454035,0.013887284,0.08741042,0.020559825,0.06148173,0.37468854,0.2524422,0.05498363,JE-TMA-41
JE-TMA-41_scene01_cell863,0.34300953,0.015753347,3.1194005,0.80083036,0.20519112,0.41451555,0.13008946,0.8933111,0.07585438,0.88291466,0.72046757,0.17295237,0.00033851905,0.06474302,0.00021292588,0.14063986,0.028716736,0.012998325,0.088300206,0.01911702,0.6861928,0.36235374,0.6592956,0.13925679,JE-TMA-41
JE-TMA-41_scene01_cell2940,0.32170847,1.0703752,0.4857475,1.939951,0.9578141,4.323842,0.73967165,1.0956464,0.030092005,2.616802,0.7133353,0.07684563,0.17271335,0.06353499,0.0035648886,0.14076477,0.01772021,0.0127373235,0.0818449,0.027625713,0.02454058,0.63310665,0.07569235,0.21332973,JE-TMA-41
JE-TMA-41_scene01_cell3617,0.39141953,0.14939657,0.37930286,0.84739894,0.19925393,1.4784642,0.22922792,0.6717892,0.15641151,0.5812118,0.18967693,0.20437889,0.024439624,3.4520285,0.846306,0.1528298,3.756317,0.01915554,0.33852118,0.020476842,0.01459523,0.41149867,0.13982247,0.068037614,JE-TMA-41
JE-TMA-41_scene01_cell1731,0.6989772,0.6103038,0.55119044,1.3923634,0.66133267,3.0410638,0.8486176,1.1561936,0.57308316,1.309986,0.42558596,0.42704833,0.19544575,0.09210732,0.00988756,0.14820148,0.025162296,0.01987324,0.08595302,0.04341931,0.038526867,0.42596605,0.24178445,0.40082568,JE-TMA-41
JE-TMA-41_scene01_cell2555,0.47563168,0.24036948,0.32170808,0.86247253,0.2966874,1.7754866,0.13635395,0.7440565,0.1052152,0.43639323,0.13171978,0.22792651,0.050544694,0.03838432,0.005593367,0.14835949,8.7908375e-06,0.012194874,0.079633474,0.03611582,0.008014631,0.38349947,0.092725456,0.02392125,JE-TMA-41
JE-TMA-41_scene01_cell3239,0.33873668,0.8347032,0.31106627,1.1597292,0.17270193,4.307822,0.26917362,0.7341925,0.2210582,1.6038992,0.33344653,0.27932435,0.110427335,0.0712142,0.0019865746,0.1435473,0.025584374,0.014628995,0.081034124,0.016878134,0.0069968626,0.48291177,0.095107794,0.1209614,JE-TMA-41
JE-TMA-41_scene01_cell1076,0.43089873,0.24275024,2.17803,1.1688999,0.78543854,2.5432935,0.5323613,1.0018008,0.3250031,0.79284346,1.3566313,0.2871877,0.01611829,0.07116948,0.0019720318,0.15111828,0.025231408,0.014527749,0.09309604,0.016090173,0.0061176936,0.3784184,0.122801475,0.13848975,JE-TMA-41
JE-TMA-41_scene01_cell2542,0.3660849,1.6231315,0.49686912,1.3664594,0.44587344,4.179224,0.2825111,0.93588376,0.20059867,1.0867008,0.3401129,0.072492786,0.14102301,0.06269078,0.003738745,0.14687766,0.1490737,0.015554318,0.078480735,0.031830788,0.010344576,0.49599826,0.034010425,0.025862122,JE-TMA-41
JE-TMA-41_scene01_cell2411,0.36966094,0.8306629,0.32820854,2.3803103,0.3317469,7.143548,0.66295326,1.0966902,0.1513488,2.3467479,0.2222919,0.32978505,0.10447694,0.06638562,0.001095441,0.14151771,0.007526754,0.017284691,0.08078551,0.035695933,0.010422552,0.41876748,0.040366184,0.03456629,JE-TMA-41
JE-TMA-41_scene01_cell977,0.3287615,0.103722766,3.1197066,0.8228537,0.39293462,0.89245003,0.31897983,1.020341,0.2630596,0.709418,1.2041341,0.18109275,0.0,0.07976162,8.082587e-05,0.14162904,0.016786134,0.0138214,0.09189407,0.024084853,0.121626966,0.3735449,0.22042346,0.081647374,JE-TMA-41
JE-TMA-41_scene01_cell1518,0.30964014,0.17218494,0.6399711,0.9484619,0.49910808,0.5298325,0.16134554,0.6728123,0.070364855,1.4229435,0.39284447,0.026114976,0.019379854,0.0757921,0.0052344296,0.14277965,0.02386606,0.014286096,0.07564387,0.015103775,0.009043193,0.3549554,0.10639113,0.05062831,JE-TMA-41
JE-TMA-41_scene01_cell2332,0.39450464,0.54457504,0.33370528,2.4516969,0.6917025,10.804525,0.54049516,1.1857251,0.20615546,1.8010292,0.3021646,0.058251843,0.047229182,0.068524875,0.00067072106,0.14514214,0.006462011,0.017130563,0.07965264,0.03615476,0.01165586,0.40272236,0.0624248,0.10094964,JE-TMA-41
JE-TMA-41_scene01_cell1183,0.38013083,0.1917069,2.2480285,0.702645,0.53139156,0.39761555,0.5766892,0.8228728,0.26577637,0.8050457,0.33006173,0.12535739,0.00036269898,0.06879065,0.00024807325,0.14513,0.021088341,0.014198588,0.08275387,0.012364606,0.005226479,0.3877425,0.10184213,0.11551339,JE-TMA-41
JE-TMA-41_scene01_cell2294,0.011798584,0.18658361,0.25904134,0.7820396,0.16334343,1.248099,0.11758887,0.5898891,0.00034339257,0.0,0.012365444,0.0,0.0,0.0055338177,0.0,0.13995941,0.0,0.0035204608,0.07289906,0.002024994,0.05675786,0.37853384,0.0012196162,0.0,JE-TMA-41
JE-TMA-41_scene01_cell3345,0.4967143,0.28836516,0.85243124,0.7488792,0.60749894,0.7921074,0.35527402,0.8181106,0.35019115,0.8961762,1.0870928,0.66656685,0.091164246,0.6907001,0.13538148,0.3332204,2.6683753,0.03915404,0.22435118,0.037780832,1.7829865,0.40490738,0.74268955,0.2465796,JE-TMA-41
JE-TMA-41_scene01_cell235,0.38004753,0.2355,1.1833154,0.94064075,0.7233616,2.5694275,0.17791712,0.88412017,0.28842425,0.9047915,4.9017696,0.2044123,0.00013151874,0.06516567,0.00033822682,0.15651926,0.023758048,0.013454047,0.12221536,0.020095397,0.035380322,0.44205442,0.13166863,0.04947777,JE-TMA-41
JE-TMA-41_scene01_cell1341,0.31616294,0.20329644,1.158433,1.0193081,0.8684834,1.1445092,0.5203863,0.8937467,0.71353704,0.746809,0.8556274,0.0054453732,0.00051503256,0.071691774,2.3626022e-05,0.1472913,0.014371701,0.0126459105,0.083626464,0.011471561,0.012047039,0.38757527,0.10500931,0.12173318,JE-TMA-41
JE-TMA-41_scene01_cell42,0.3181976,0.12111678,0.6628212,0.7389655,0.23656085,0.61901325,0.11939921,0.62820405,0.15432137,0.35836366,0.45472655,0.02374327,0.008757066,0.08123107,0.0028169418,0.14066507,0.026381925,0.013520875,0.12255504,0.019549979,0.01907472,0.34766293,0.09630216,0.102751285,JE-TMA-41
JE-TMA-41_scene01_cell1844,0.39888594,0.26401913,0.27261287,1.089592,0.65800047,6.2587647,0.3590835,0.766879,0.091002256,3.719429,0.28493053,0.07917636,0.0015302857,0.057397515,0.0008020744,0.16327268,0.0063542225,0.0140127,0.07670675,0.0140639,0.016887765,0.37457764,0.014800097,0.06528675,JE-TMA-41
JE-TMA-41_scene01_cell1429,0.4575161,0.18610762,1.4261773,1.2796994,0.4989241,3.1927533,0.52776206,1.0555618,0.25974128,0.88362235,0.75185275,0.34851995,0.046215583,0.07289259,0.0055413567,0.15394095,0.025503842,0.014952812,0.08945658,0.019308621,0.0033949218,0.36998364,0.12114557,0.11774091,JE-TMA-41
JE-TMA-41_scene01_cell2686,0.49905175,0.32969886,2.656269,0.8584829,0.7383826,1.1005192,0.53160447,1.2964671,0.32678038,0.81368375,0.36816084,0.889624,0.02579774,0.067286335,0.0023729806,0.14503425,0.010176315,0.018577108,0.08100084,0.026769973,0.022441866,0.39390776,0.09641588,0.115928024,JE-TMA-41
JE-TMA-41_scene01_cell2056,0.31404182,0.2590493,0.52070993,0.9844285,0.88174754,1.9572227,0.24901219,0.7543159,0.44807705,0.46778464,0.10103645,0.01529563,0.015220392,0.064015016,0.0007748524,0.14092277,0.011661343,0.015744288,0.07720507,0.019321142,0.059747703,0.3791647,0.04164222,0.07058875,JE-TMA-41
JE-TMA-41_scene01_cell1867,0.3133214,0.56961757,0.5898214,1.0143948,1.6726763,1.9703231,0.46406814,0.9400915,0.93996537,1.0276093,0.6199342,2.5828726,0.0052741393,0.06854793,1.8897397e-05,0.14253677,0.0045600682,0.012278863,0.08219633,0.025302194,0.011873917,0.58088,0.06672878,0.08250193,JE-TMA-41
JE-TMA-41_scene01_cell1276,0.50272137,0.20069176,0.36908033,0.8274383,1.6230245,0.8249735,0.20431195,0.66747236,0.12094435,0.38813385,0.18824686,0.018741308,0.029544843,0.057878457,0.0032235687,0.16886099,0.009534732,0.014447865,0.07684595,0.0144606335,0.014096681,0.3848503,0.0837627,0.23605093,JE-TMA-41
JE-TMA-41_scene01_cell1335,0.41905004,0.034454077,2.6753035,0.94798297,0.21766415,1.1621342,0.11524874,1.1213886,0.24322931,0.9816691,1.318061,0.030315118,3.7815233e-05,0.07454514,3.934381e-05,0.14803503,0.007540534,0.012336677,0.08845903,0.021016711,0.98924714,0.3854324,1.7069001,0.09406992,JE-TMA-41
JE-TMA-41_scene01_cell3151,1.0396999,0.48763946,0.74731475,1.5709039,0.4191528,7.4113803,0.6667499,1.9895532,0.13090117,1.2541057,2.6260457,0.8523816,0.009120106,0.055141725,0.002101375,0.14758737,0.0046171965,0.011809495,0.08687313,0.060728773,0.0924753,0.39112455,0.4242501,0.0016823919,JE-TMA-41
JE-TMA-41_scene01_cell1656,0.33153966,0.271564,0.85067207,0.85073936,0.25649694,1.6346601,0.2688478,0.7029755,0.09119109,0.49626034,0.51930743,0.08529947,0.015911013,0.064245544,0.0010255355,0.14204562,0.020001197,0.014191187,0.08064399,0.019932065,0.029298285,0.36926696,0.0923902,0.1313763,JE-TMA-41
JE-TMA-41_scene01_cell2006,0.33386722,0.0863347,0.27070168,0.89875644,1.7698933,4.9356565,0.4683508,0.6706748,0.12813339,7.2701464,0.16822115,0.0039547402,0.00048467933,0.06778045,0.001060018,0.14952947,0.008871133,0.014954315,0.07428202,0.013461321,0.008389035,0.34900105,0.0026785682,0.028664757,JE-TMA-41
JE-TMA-41_scene01_cell1848,0.34374532,0.3208491,0.29349512,1.8050432,1.1983756,7.792389,0.9452466,0.9893366,0.2887766,4.2561517,0.20907469,0.15405965,0.008342662,0.0616046,0.0002889742,0.14808661,0.0027235409,0.014776168,0.08127872,0.016569031,0.014511725,0.43679062,0.011287972,0.0026641786,JE-TMA-41
JE-TMA-41_scene01_cell3368,0.6143153,0.09454647,0.49985716,0.64956874,0.37522766,0.18826483,0.13391672,0.6490312,0.25397688,0.15256357,0.20297731,0.49423343,0.11236302,0.13529894,0.018333679,0.14398786,0.01973873,0.017506007,0.077845104,0.01483154,0.0025442278,0.3558502,0.12801957,0.25855,JE-TMA-41
JE-TMA-41_scene01_cell1200,0.3422599,0.14782205,3.1986744,0.84186345,0.35194877,1.1393481,0.18130593,1.0677834,0.27613726,0.89918554,1.5742044,0.18553269,0.0001972324,0.072714,2.4535377e-05,0.14417994,0.01517583,0.013472646,0.08632675,0.022438781,0.10273901,0.3652849,0.22539791,0.019690974,JE-TMA-41
JE-TMA-41_scene01_cell2289,0.11804122,0.18235536,0.28173435,0.78368896,0.4148179,0.9379299,0.15788227,0.6241864,0.016294172,0.0019304183,0.06985013,0.0,0.0,0.016391063,0.0,0.14096002,0.0,0.0044654952,0.07621545,0.002087726,0.14867496,0.34461322,0.0047558933,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2146,0.35151863,0.459713,0.27755514,0.7299772,0.31613147,0.55093175,0.13779563,0.58349663,0.026590716,0.2922669,0.019542314,0.013860438,0.14764397,0.049707256,0.00019297711,0.13811788,0.0077234833,0.013664994,0.07320402,0.026481373,0.010582748,0.49917606,0.05500644,0.12347979,JE-TMA-41
JE-TMA-41_scene01_cell93,0.34545994,0.29002973,1.4522563,0.7560227,0.38927913,1.1570392,0.33766794,0.74979705,0.3252096,0.78755677,0.14606868,0.47370887,0.00055967696,0.07105895,0.00026080396,0.14217512,0.032115716,0.017012497,0.12520544,0.021113314,0.01723538,0.39217165,0.100034736,0.08825589,JE-TMA-41
JE-TMA-41_scene01_cell1497,0.33818153,0.091633044,1.9023138,0.78733337,1.2177522,0.45807976,0.36162564,0.98898906,0.24254893,0.93860525,0.24197924,0.27979258,0.0,0.07212018,2.7006565e-05,0.14583176,0.011999493,0.0147607485,0.08614257,0.028184216,0.24988462,0.4458483,0.5348088,0.09447623,JE-TMA-41
JE-TMA-41_scene01_cell859,0.41090742,0.1457249,2.6728065,0.7156086,0.95721936,0.74791014,0.41639206,0.9112406,1.0099897,0.8982702,0.41754237,0.4123419,0.0019496089,0.06203702,8.9470166e-05,0.149366,0.014703499,0.012496535,0.105998226,0.011340891,0.006344165,0.36997372,0.11748022,0.12707682,JE-TMA-41
JE-TMA-41_scene01_cell3506,0.36253768,0.6215548,0.8042409,0.8715448,0.7430842,1.654537,0.55622756,0.83190775,0.5086851,0.53293335,0.32561743,0.46818155,0.101359375,0.08684855,0.0146177085,0.1432132,0.016229704,0.015558875,0.082858644,0.011623085,0.0017229768,0.38919762,0.063578054,0.16754411,JE-TMA-41
JE-TMA-41_scene01_cell725,0.35168707,0.019051632,2.7881246,0.78726476,0.5771454,0.6921061,0.14255272,0.8312008,0.21907486,0.82949865,1.2307658,0.14251696,1.1094322e-05,0.06745086,0.00050687854,0.14279912,0.02314373,0.012303044,0.119485244,0.015873596,0.2806983,0.3923689,0.3015283,0.16172516,JE-TMA-41
JE-TMA-41_scene01_cell519,0.36256725,0.102564625,2.6439157,0.9417274,0.75147194,3.0343862,0.3425633,0.9787222,0.35355103,0.7160406,6.9297357,0.13028392,0.0,0.057498295,5.9214894e-05,0.15150395,0.012457921,0.013243839,0.13098535,0.012143085,0.021436043,0.37610954,0.11203603,0.074269325,JE-TMA-41
JE-TMA-41_scene01_cell3310,0.16666926,0.44372067,0.6223542,1.5677061,0.7416458,4.692214,0.6771747,0.71207154,0.20550653,0.8885988,0.7865973,1.5594337,0.05747167,0.07317877,0.010810509,0.1458727,0.014424576,0.0143404,0.08778945,0.00019808735,0.8659458,0.393279,0.004932006,0.21481289,JE-TMA-41
JE-TMA-41_scene01_cell3188,0.48960456,0.760642,0.520226,1.8213049,1.5359896,6.168192,1.2411158,1.2753102,0.4133269,0.9483025,0.85167944,1.6646438,0.07975775,0.0749634,0.014604529,0.14824824,0.013802102,0.014319761,0.087337546,0.015206286,0.002249817,0.6109748,0.15040243,0.12102442,JE-TMA-41
JE-TMA-41_scene01_cell140,0.7413538,0.58320606,0.68051755,0.8037102,0.36520806,1.7919109,1.0829868,0.879709,0.0,0.2572691,3.098433,0.0,0.0,0.21604086,0.0,0.14696759,0.0,0.022759233,0.101086065,0.06685156,0.028209694,0.42742524,0.42653117,0.62665844,JE-TMA-41
JE-TMA-41_scene01_cell2055,0.32069778,0.30602494,0.28652173,1.0760213,0.62240595,4.127803,0.60026324,0.7951737,0.2587557,2.5223136,0.12608355,0.016684774,0.00152897,0.057526667,0.00027334315,0.14201659,0.0012115993,0.014528219,0.07952276,0.016340738,0.021821158,0.3664216,0.0013649103,0.00038175212,JE-TMA-41
JE-TMA-41_scene01_cell2762,0.43571147,0.15685575,2.3499305,0.7661426,0.61900264,0.5982556,0.34769985,1.1631995,0.3076085,0.8280004,0.2962779,0.5051345,0.0061013224,0.060775198,0.00027813078,0.14327197,0.0054557696,0.018727243,0.079243876,0.021400366,0.014448763,0.39005572,0.070672415,0.08433011,JE-TMA-41
JE-TMA-41_scene01_cell339,0.35564074,0.011222271,2.0719056,0.75061613,0.28719065,0.5486417,0.10053123,0.8300592,0.20453131,0.8448632,0.6959951,0.06286508,9.926499e-05,0.065019615,0.0006481037,0.14614715,0.023511289,0.012699723,0.10319163,0.016279232,0.93600774,0.36956373,0.6812653,0.1165395,JE-TMA-41
JE-TMA-41_scene01_cell2718,0.43754807,0.2106121,1.7716051,0.6911185,0.6175988,0.20872818,0.24041107,0.9486687,0.10823679,0.6294062,0.2526315,0.08113203,0.009861554,0.05110095,0.00084771623,0.15950993,0.0031254,0.016122852,0.07628611,0.013508394,0.017990498,0.39478347,0.059773363,0.10847089,JE-TMA-41
JE-TMA-41_scene01_cell968,0.34746683,0.20267501,1.8969191,0.76520514,0.5857289,1.1543282,0.12665614,0.8499901,3.8848755,0.9941549,0.6116117,0.022257246,0.0,0.076844536,9.852414e-05,0.1416392,0.029384533,0.011259176,0.087062195,0.021766553,0.9702333,0.37692893,0.6640233,0.113164045,JE-TMA-41
JE-TMA-41_scene01_cell949,0.43192518,0.30421528,2.4805784,0.7163186,0.7675037,0.39454564,0.5231858,0.9062469,0.26364204,0.8202883,0.34105542,0.2956768,0.00919442,0.067492925,0.0005742926,0.1502164,0.020400632,0.0139228655,0.09919615,0.011583753,0.00579049,0.37394413,0.12969738,0.14005774,JE-TMA-41
JE-TMA-41_scene01_cell2934,0.39779827,0.47094616,1.6470988,1.0714295,0.54882425,2.3121164,0.6250657,1.1648395,0.34289318,0.87749964,0.42136347,0.16826937,0.04400079,0.11250764,0.029933278,0.14470935,0.016216336,0.016112002,0.08050366,0.025768382,0.028829457,0.4106512,0.10179537,0.08999467,JE-TMA-41
JE-TMA-41_scene01_cell1532,0.32515287,0.09669194,1.0685955,0.91619647,0.46113166,1.5602252,0.47275168,0.93651044,3.6475873,1.3627671,0.51709205,0.14242147,0.0,0.05932166,4.893608e-05,0.1449205,0.008906794,0.01110003,0.08579123,0.024771467,0.20700389,0.5070541,0.30681962,0.07063774,JE-TMA-41
JE-TMA-41_scene01_cell2218,0.3933559,0.4576629,0.4039694,1.9065927,1.3248814,6.84041,0.64985013,1.1182934,0.64946675,2.5997648,0.24541965,0.12106191,0.10236804,0.07152271,0.00129596,0.14318854,0.012356503,0.01679772,0.08182244,0.031780664,0.010278298,0.39155012,0.06338557,0.13400118,JE-TMA-41
JE-TMA-41_scene01_cell3597,0.39213896,0.04921207,0.62883353,0.6852384,0.3221937,0.44356665,0.31477842,0.6523444,0.17208917,0.48506403,0.21746859,1.4558489,0.008753869,6.477596,1.5926371,0.24113606,5.000814,0.028588187,0.4056895,0.011763432,0.03298613,0.51816875,0.30353338,0.13040322,JE-TMA-41
JE-TMA-41_scene01_cell112,0.33515278,0.5248667,0.94553876,0.7494127,0.34667137,1.4609218,0.3144065,0.71102357,1.2433065,0.7573898,0.3094963,1.233333,0.014825935,0.06277972,0.00058502535,0.14470364,0.025806429,0.01673491,0.17121616,0.018153667,0.029279647,1.0142051,0.13961889,0.054115944,JE-TMA-41
JE-TMA-41_scene01_cell2293,0.33056244,0.484071,0.58962935,1.1323404,2.2802162,4.064162,0.32216308,0.80184907,0.28612214,2.3284967,0.26707977,0.40193745,0.017670956,0.05990881,0.0004765409,0.14281885,0.0104404,0.014803458,0.07846147,0.029132035,0.05307934,0.42304045,0.077228345,0.07041795,JE-TMA-41
JE-TMA-41_scene01_cell856,0.35479483,0.051556583,3.5032425,0.80378735,0.21628655,0.6541272,0.110851035,0.9201312,0.061415482,0.7741249,0.9854411,0.10379632,0.0,0.07786655,0.00012229625,0.14095859,0.018392397,0.012731695,0.08423177,0.024776265,1.3216823,0.37048647,1.0479537,0.0892811,JE-TMA-41
JE-TMA-41_scene01_cell1350,0.33450747,0.27888834,1.5002342,0.76090634,0.28597322,0.6576541,0.33829707,0.7347527,0.16698623,0.44366512,0.4154615,0.13305232,0.008820908,0.07416049,0.0014809757,0.14413133,0.011919687,0.013047805,0.08043776,0.01330789,0.016993206,0.3601762,0.10305191,0.07317645,JE-TMA-41
JE-TMA-41_scene01_cell874,0.36694965,0.21496114,2.9484234,0.84351504,0.74884963,2.0454059,0.30950817,0.8701249,1.0889307,0.8306786,4.8888345,0.5391957,0.0006047611,0.06348893,0.00020030758,0.14670174,0.023726534,0.012219787,0.1443787,0.010599489,0.02130574,0.37353104,0.1593901,0.43963322,JE-TMA-41
JE-TMA-41_scene01_cell295,0.35369647,0.04638349,2.9597366,0.77709824,0.34659225,0.57575786,0.14703678,0.82866806,0.15829332,0.7337917,0.62393194,0.055815354,0.0014446224,0.072231285,8.713143e-05,0.14460088,0.017050344,0.012530908,0.11424468,0.014448843,1.2988124,0.38065958,0.53135425,0.15800035,JE-TMA-41
JE-TMA-41_scene01_cell2248,0.36870155,0.54657334,0.75312996,1.3446888,1.0182773,6.5920777,0.49464953,0.9353631,1.202893,5.391074,0.3796139,0.022956658,0.06638809,0.06154546,0.00017688594,0.1486439,0.0030448977,0.015147831,0.081909485,0.029359514,0.23984684,0.4008962,0.12617958,0.100435205,JE-TMA-41
JE-TMA-41_scene01_cell3434,0.45484635,0.2982845,1.0882295,0.7924704,0.3155175,1.3453462,0.7650499,0.91146046,0.99963206,1.029471,0.26136974,2.5953562,0.011733781,6.4369063,2.1958172,0.15459445,4.698153,0.019279243,0.53704274,0.057360414,0.084596105,0.6147449,0.4151153,0.07641429,JE-TMA-41
JE-TMA-41_scene01_cell3498,0.41011178,0.9324579,0.6617599,1.2986163,0.79338855,4.5289955,0.64757675,0.94902694,3.3494349,1.0320588,0.46310356,0.69131476,0.12332132,0.14757702,0.018403921,0.15129787,0.017342124,0.014862379,0.0925176,0.009315272,0.09160057,0.40233344,0.14548066,0.10078938,JE-TMA-41
JE-TMA-41_scene01_cell3014,0.93051654,0.5217948,0.79162765,1.7643269,0.710027,4.1056395,0.66361296,1.9314828,0.48417586,0.6621618,1.2967983,1.176279,0.18178128,0.10370284,0.038441665,0.14736558,0.031875577,0.018356392,0.0845605,0.034892503,0.00509491,0.40543744,0.36924112,0.44328427,JE-TMA-41
JE-TMA-41_scene01_cell847,0.4713414,0.30379978,2.1302245,0.74165034,0.48315582,0.75286704,0.42226744,0.8773706,0.42172408,0.8854176,0.3871066,0.47979012,0.036270376,0.0694037,0.0053217034,0.15947574,0.026753986,0.017045865,0.09675997,0.012606715,0.0064858566,0.43949538,0.09653084,0.13789216,JE-TMA-41
JE-TMA-41_scene01_cell509,0.39847365,0.030960456,2.1719759,0.8369598,0.39039347,1.5001526,0.14847529,0.9135565,0.20866129,0.8939776,2.5526056,0.10080413,0.0001499016,0.060038075,0.0010810005,0.1535547,0.018887063,0.0137076415,0.1188645,0.010301471,0.7799896,0.3872243,0.39187163,0.08797613,JE-TMA-41
JE-TMA-41_scene01_cell3006,1.7679288,0.57126683,0.43838778,1.9765491,0.8487116,5.5878887,0.52783513,2.47777,0.25977582,0.6578482,1.5046936,1.1296606,0.13552608,0.08225308,0.024950672,0.14655487,0.02329939,0.01564153,0.083828166,0.15378815,0.12026023,0.41324985,1.1028949,0.24353823,JE-TMA-41
JE-TMA-41_scene01_cell2759,0.30683884,0.21090442,0.33172187,0.95199996,0.16159034,1.9494816,0.11037901,0.6764301,0.033039562,0.3776848,0.50135237,0.02783235,0.034951877,0.07418323,0.0021599813,0.13948767,0.014286822,0.013324044,0.074221805,0.027611567,0.02650539,0.37469742,0.06019409,0.08339222,JE-TMA-41
JE-TMA-41_scene01_cell3574,0.71488583,0.5710325,0.5478906,1.2532194,0.84478164,1.4271435,0.734155,0.9373073,1.6657814,0.46354592,1.4286937,2.4980311,0.62832135,5.7292967,1.4080487,0.14188132,3.9130583,0.03848228,0.9558242,0.060058463,0.057916068,0.5212428,0.29838988,1.260538,JE-TMA-41
