,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2057,-1.4957569,0.28625157,0.38123545,0.12544909,0.44800195,1.4208162,-0.12116569,0.12035229,-0.022133226,0.21219076,-0.3560543,-0.28035787,-0.42423216,-0.30812043,-0.15195453,-0.82540816,-0.2407831,-0.39806092,-0.21353589,-0.08243468,-0.37827954,-0.3435943,-0.4638918,-0.43453714,JE-TMA-41
JE-TMA-41_scene01_cell2446,-1.4956583,0.36794272,-0.17975833,1.2234247,0.20970318,3.3311105,0.088244975,0.27048925,-0.19258735,0.71540654,-0.4690043,-0.12474068,-0.36769676,-0.29040065,-0.1496121,-0.82352793,-0.22893265,-0.3934726,-0.21600439,-0.06718945,-0.3644499,-0.33570102,-0.4476843,-0.35551488,JE-TMA-41
JE-TMA-41_scene01_cell634,-1.509318,-0.15604486,2.2551818,0.04448596,0.076764025,0.12801564,-0.35703716,0.04836043,-0.30606526,-0.2488537,1.9711552,0.07082724,-0.42751506,-0.27827948,-0.15094334,-0.8248646,-0.21555881,-0.39831325,-0.19108771,-0.083199434,-0.2904855,-0.38426697,-0.40736142,-0.3644577,JE-TMA-41
JE-TMA-41_scene01_cell1095,-1.520125,-0.19384617,2.3467443,0.29714677,-0.12862237,1.7768166,-0.3362653,0.21882911,-0.3596514,0.03398909,6.0876336,-0.029946214,-0.42968664,-0.28376412,-0.15181346,-0.8227396,-0.22052898,-0.3980727,-0.20811877,-0.08436181,-0.33683464,-0.37737924,-0.27860758,-0.4061065,JE-TMA-41
JE-TMA-41_scene01_cell863,-1.5114758,-0.19636026,2.5813417,0.0068106377,-0.17238896,-0.20880604,-0.33171207,0.1545312,-0.36108625,0.13983823,0.111766525,-0.111983724,-0.42934814,-0.29868174,-0.15180106,-0.8254657,-0.21426627,-0.39896166,-0.20722899,-0.08580461,0.28787643,-0.38971403,0.12824583,-0.32183334,JE-TMA-41
JE-TMA-41_scene01_cell2940,-1.5327768,0.8582616,-0.05231129,1.1459312,0.58023405,3.7005205,0.27787012,0.3568665,-0.40684864,1.8737255,0.10463423,-0.2081003,-0.2569733,-0.29988977,-0.14844911,-0.82534075,-0.22526279,-0.39922267,-0.21368429,-0.077295914,-0.3737758,-0.11896112,-0.45535743,-0.2477604,JE-TMA-41
JE-TMA-41_scene01_cell3617,-1.4630657,-0.062717035,-0.15875591,0.05337921,-0.17832614,0.85514265,-0.23257361,-0.06699065,-0.2805291,-0.16186462,-0.4190241,-0.08055397,-0.40524703,3.0886037,0.694292,-0.81327575,3.5133338,-0.39280444,0.042991996,-0.08444479,-0.38372114,-0.3405691,-0.3912273,-0.39305252,JE-TMA-41
JE-TMA-41_scene01_cell1731,-1.1555082,0.39819023,0.013131659,0.59834373,0.2837526,2.4177423,0.38681608,0.41741374,0.13614252,0.56690955,-0.1831151,0.14213833,-0.2342409,-0.27131745,-0.14212644,-0.81790406,-0.2178207,-0.39208674,-0.20957617,-0.061502323,-0.35978952,-0.32610172,-0.28926533,-0.06026445,JE-TMA-41
JE-TMA-41_scene01_cell2555,-1.3788537,0.028255882,-0.21635069,0.068452805,-0.080892675,1.152165,-0.32544756,0.0052766423,-0.33172545,-0.30668318,-0.47698125,-0.05700392,-0.37914196,-0.32504046,-0.14642063,-0.81774604,-0.24297422,-0.3997651,-0.21589571,-0.06880581,-0.39030173,-0.3685683,-0.43832433,-0.43716887,JE-TMA-41
JE-TMA-41_scene01_cell3239,-1.5157486,0.6225896,-0.2269925,0.3657095,-0.20487815,3.6845007,-0.1926279,-0.00458739,-0.21588244,0.8608228,-0.27525452,-0.005600815,-0.31925932,-0.29221058,-0.15002742,-0.8225582,-0.21739863,-0.397331,-0.21449506,-0.088043496,-0.3913195,-0.269156,-0.435942,-0.34012872,JE-TMA-41
JE-TMA-41_scene01_cell1076,-1.4235866,0.03063664,1.6399713,0.37488016,0.40785846,1.919972,0.0705598,0.2630209,-0.111937545,0.049767036,0.7479302,0.0022633325,-0.41356835,-0.29225528,-0.15004197,-0.81498724,-0.21775159,-0.39743224,-0.20243315,-0.088831455,-0.39219868,-0.3736494,-0.4082483,-0.32260036,JE-TMA-41
JE-TMA-41_scene01_cell2542,-1.4884005,1.4110179,-0.04118966,0.5724397,0.06829337,3.5559025,-0.17929044,0.19710387,-0.23634197,0.34362438,-0.26858816,-0.2124536,-0.28866363,-0.30073398,-0.14827526,-0.8192279,-0.0939093,-0.39640567,-0.21704845,-0.073090844,-0.3879718,-0.2560695,-0.49703935,-0.43522802,JE-TMA-41
JE-TMA-41_scene01_cell2411,-1.4848244,0.6185493,-0.20985024,1.5862906,-0.045833167,6.5202265,0.20115173,0.3579103,-0.28559184,1.6036714,-0.38640913,0.044865068,-0.3252097,-0.29703915,-0.15091856,-0.8245878,-0.23545626,-0.39467528,-0.21474367,-0.0692257,-0.38789383,-0.3333003,-0.49068362,-0.42652383,JE-TMA-41
JE-TMA-41_scene01_cell977,-1.5257238,-0.10839084,2.5816479,0.028833957,0.015354548,0.26912844,-0.1428217,0.28156117,-0.17388105,-0.033658426,0.59543306,-0.10384249,-0.42968664,-0.28366315,-0.15193318,-0.8244765,-0.22619687,-0.39813858,-0.20363513,-0.08083678,-0.2766894,-0.37852287,-0.31062633,-0.37944275,JE-TMA-41
JE-TMA-41_scene01_cell1518,-1.5448452,-0.03992866,0.1019123,0.15444216,0.12152801,-0.0934891,-0.300456,-0.0659676,-0.36657578,0.679867,-0.21585658,-0.25883618,-0.41030678,-0.28763267,-0.14677957,-0.8233259,-0.21911694,-0.39767388,-0.21988532,-0.08981786,-0.3892732,-0.39711237,-0.42465866,-0.4104618,JE-TMA-41
JE-TMA-41_scene01_cell2332,-1.4599807,0.33246145,-0.2043535,1.6576772,0.3141224,10.181204,0.07869363,0.44694522,-0.23078518,1.0579528,-0.30653644,-0.22669601,-0.38245746,-0.29489988,-0.15134327,-0.8209634,-0.23652099,-0.39482942,-0.21587655,-0.06876687,-0.38666052,-0.34934542,-0.46862498,-0.3601405,JE-TMA-41
JE-TMA-41_scene01_cell1183,-1.4743545,-0.020406706,1.7099698,-0.091374725,0.15381148,-0.22570604,0.114887655,0.08409294,-0.17116427,0.0619693,-0.27863932,-0.15958357,-0.42932394,-0.2946341,-0.15176593,-0.82097554,-0.22189467,-0.3977614,-0.21277532,-0.09255703,-0.3930899,-0.36432528,-0.42920765,-0.34557673,JE-TMA-41
JE-TMA-41_scene01_cell2294,-1.8426868,-0.025529994,-0.27901745,-0.011980144,-0.21423665,0.6247774,-0.34421265,-0.14889078,-0.43659723,-0.74307644,-0.5963356,-0.28495383,-0.42968664,-0.35789096,-0.152014,-0.8261461,-0.24298301,-0.40843952,-0.22263013,-0.10289664,-0.34155852,-0.37353393,-0.52983016,-0.46109012,JE-TMA-41
JE-TMA-41_scene01_cell3345,-1.357771,0.07625155,0.31437245,-0.04514053,0.22991887,0.16878581,-0.10652751,0.079330705,-0.08674949,0.15309979,0.4783917,0.38168144,-0.3385224,0.32727534,-0.016632522,-0.63288516,2.4253922,-0.37280595,-0.071178004,-0.067140795,1.3846701,-0.3471604,0.21163976,-0.21451053,JE-TMA-41
JE-TMA-41_scene01_cell235,-1.4744378,0.02338639,0.64525664,0.14662102,0.34578153,1.946106,-0.2838844,0.14534028,-0.14851639,0.16171505,4.2930684,-0.08052055,-0.42955512,-0.2982591,-0.15167578,-0.8095863,-0.21922496,-0.39850593,-0.17331383,-0.08482623,-0.36293605,-0.31001335,-0.39938116,-0.41161236,JE-TMA-41
JE-TMA-41_scene01_cell1341,-1.5383223,-0.008817165,0.6203742,0.22528836,0.49090335,0.5211876,0.05858475,0.15496679,0.2765964,0.0037325805,0.24692637,-0.2795079,-0.42917162,-0.291733,-0.15199037,-0.8188142,-0.2286113,-0.39931408,-0.21190272,-0.09345007,-0.38626933,-0.3644925,-0.42604047,-0.33935696,JE-TMA-41
JE-TMA-41_scene01_cell42,-1.5362877,-0.090996824,0.12476239,-0.055054214,-0.14101923,-0.0043083364,-0.3424023,-0.11057583,-0.28261927,-0.38471276,-0.1539745,-0.26120812,-0.42092958,-0.2821937,-0.14919706,-0.82544047,-0.21660109,-0.3984391,-0.17297415,-0.08537165,-0.37924165,-0.40440485,-0.43474764,-0.35833883,JE-TMA-41
JE-TMA-41_scene01_cell1844,-1.4555994,0.051905528,-0.26544592,0.29557225,0.2804204,5.635443,-0.102718025,0.028099142,-0.34593838,2.9763527,-0.32377052,-0.20576935,-0.42815638,-0.30602726,-0.15121192,-0.80283284,-0.23662879,-0.39794728,-0.21882243,-0.09085773,-0.3814286,-0.37749013,-0.5162497,-0.3958034,JE-TMA-41
JE-TMA-41_scene01_cell1429,-1.3969692,-0.026005981,0.8881185,0.48567972,0.12134404,2.5694318,0.06596053,0.3167819,-0.17719936,0.14054592,0.1431517,0.0636019,-0.38347107,-0.29053217,-0.14647265,-0.8121646,-0.21747917,-0.39700717,-0.20607261,-0.08561301,-0.39492145,-0.38208413,-0.4099042,-0.34334922,JE-TMA-41
JE-TMA-41_scene01_cell2686,-1.3554336,0.11758526,2.1182103,0.06446317,0.3608025,0.4771976,0.06980294,0.55768716,-0.110160254,0.07060732,-0.2405402,0.60476154,-0.4038889,-0.29613844,-0.14964102,-0.82107127,-0.2328067,-0.39338288,-0.21452835,-0.07815166,-0.37587452,-0.35816002,-0.4346339,-0.3451621,JE-TMA-41
JE-TMA-41_scene01_cell2056,-1.5404435,0.046935692,-0.017348845,0.1904088,0.5041675,1.3339012,-0.21278934,0.015536033,0.011136417,-0.27529177,-0.5076646,-0.26965663,-0.41446626,-0.29940975,-0.15123914,-0.82518274,-0.23132166,-0.3962157,-0.21832412,-0.08560049,-0.3385687,-0.37290308,-0.48940757,-0.39050138,JE-TMA-41
JE-TMA-41_scene01_cell1867,-1.5411639,0.35750398,0.05176262,0.22037503,1.2950963,1.3470016,0.0022666166,0.2013116,0.50302476,0.28453293,0.0112331575,2.2981842,-0.42441252,-0.29487684,-0.1519951,-0.82356876,-0.23842295,-0.39968112,-0.21333286,-0.07961944,-0.38644245,-0.17118779,-0.46432102,-0.3785882,JE-TMA-41
JE-TMA-41_scene01_cell1276,-1.351764,-0.011421843,-0.16897844,0.03341857,1.2454444,0.20165193,-0.25748956,-0.07130752,-0.3159963,-0.35494256,-0.42045417,-0.26621062,-0.4001418,-0.3055463,-0.14879043,-0.79724455,-0.23344827,-0.3975121,-0.21868324,-0.090461,-0.3842197,-0.36721748,-0.44728708,-0.2250392,JE-TMA-41
JE-TMA-41_scene01_cell1335,-1.4354353,-0.17765953,2.1372447,0.15396324,-0.15991592,0.5388126,-0.3465528,0.38260868,-0.19371133,0.2385927,0.70935994,-0.2546356,-0.42964885,-0.28887963,-0.15197465,-0.8180705,-0.23544247,-0.3996233,-0.20707016,-0.08390492,0.59093076,-0.36663538,1.1758504,-0.36702022,JE-TMA-41
JE-TMA-41_scene01_cell3151,-0.8147854,0.27552587,0.20925598,0.7768842,0.041572724,6.7880588,0.20494837,1.2507733,-0.30603945,0.51102924,2.0173447,0.56751525,-0.42056656,-0.30828303,-0.14991263,-0.81851816,-0.23836581,-0.40015048,-0.20865606,-0.044192858,-0.3058411,-0.36094323,-0.10679969,-0.45940775,JE-TMA-41
JE-TMA-41_scene01_cell1656,-1.5229456,0.059450403,0.31261328,0.056719635,-0.12108313,1.0113386,-0.19295374,-0.03580437,-0.34574956,-0.24681608,-0.08939361,-0.19964561,-0.41377562,-0.29917923,-0.15098846,-0.8240599,-0.22298181,-0.3977688,-0.2148852,-0.08498956,-0.3690181,-0.38280082,-0.43865958,-0.32971382,JE-TMA-41
JE-TMA-41_scene01_cell2006,-1.5206181,-0.1257789,-0.2673571,0.104736716,1.3923132,4.312335,0.00654927,-0.06810508,-0.30880725,6.52707,-0.4404799,-0.28099868,-0.42920196,-0.2956443,-0.15095398,-0.81657606,-0.23411188,-0.39700568,-0.22124717,-0.09146031,-0.38992736,-0.40306672,-0.5283712,-0.43242538,JE-TMA-41
JE-TMA-41_scene01_cell1848,-1.51074,0.10873549,-0.24456365,1.0110235,0.82079554,7.1690674,0.48344505,0.25055674,-0.14816403,3.5130754,-0.39962634,-0.13087837,-0.42134398,-0.30182016,-0.15172502,-0.8180189,-0.24025947,-0.3971838,-0.21425048,-0.0883526,-0.38380465,-0.31527716,-0.5197618,-0.45842594,JE-TMA-41
JE-TMA-41_scene01_cell3368,-1.24017,-0.11756714,-0.03820162,-0.14445099,-0.0023524128,-0.43505675,-0.3278848,-0.08974866,-0.18296376,-0.5905129,-0.40572372,0.20933035,-0.31732363,-0.22812583,-0.13368031,-0.8221177,-0.22324428,-0.39445397,-0.21768409,-0.09009009,-0.39577216,-0.39621758,-0.40303022,-0.20254014,JE-TMA-41
JE-TMA-41_scene01_cell1200,-1.5122254,-0.06429155,2.6606157,0.04784373,-0.025631305,0.51602656,-0.28049558,0.32900348,-0.16080338,0.15610911,0.9655034,-0.09940209,-0.4294894,-0.29071078,-0.15198946,-0.8219256,-0.22780718,-0.39848733,-0.20920244,-0.08248285,-0.29557738,-0.38678288,-0.30565187,-0.44139916,JE-TMA-41
JE-TMA-41_scene01_cell2289,-1.7364441,-0.029758243,-0.25632444,-0.010330765,0.037237827,0.31460834,-0.30391926,-0.11459348,-0.42064646,-0.741146,-0.5388509,-0.28495383,-0.42968664,-0.3470337,-0.152014,-0.8251455,-0.24298301,-0.4074945,-0.21931374,-0.102833904,-0.24964142,-0.40745455,-0.5262939,-0.46109012,JE-TMA-41
JE-TMA-41_scene01_cell2146,-1.5029666,0.24759941,-0.26050365,-0.06404254,-0.0614486,-0.07238983,-0.3240059,-0.15528326,-0.4103499,-0.4508095,-0.5891587,-0.27109197,-0.28204268,-0.3137175,-0.15182102,-0.8279877,-0.23525952,-0.398295,-0.22232518,-0.07844026,-0.38773364,-0.25289172,-0.47604334,-0.33761033,JE-TMA-41
JE-TMA-41_scene01_cell93,-1.5090253,0.07791613,0.91419756,-0.037997033,0.011699054,0.5337176,-0.12413359,0.011017166,-0.111731045,0.044480342,-0.46263236,0.18880367,-0.42912698,-0.29236582,-0.15175319,-0.8239304,-0.21086729,-0.3949475,-0.17032374,-0.08380832,-0.38108099,-0.35989612,-0.43101504,-0.37283424,JE-TMA-41
JE-TMA-41_scene01_cell1497,-1.5163038,-0.12048056,1.3642551,-0.0066863573,0.8401722,-0.16524184,-0.10017589,0.25020918,-0.19439171,0.19552882,-0.3667218,-0.0051325313,-0.42968664,-0.2913046,-0.15198699,-0.82027376,-0.23098351,-0.39719924,-0.20938662,-0.07673741,-0.14843176,-0.3062195,0.0037590275,-0.3666139,JE-TMA-41
JE-TMA-41_scene01_cell859,-1.4435779,-0.06638871,2.1347477,-0.07841113,0.5796393,0.12458856,-0.04540947,0.17246069,0.5730491,0.15519376,-0.19115868,0.12743041,-0.42773703,-0.30138776,-0.15192452,-0.8167395,-0.2282795,-0.39946344,-0.18953097,-0.09358074,-0.3919722,-0.38209406,-0.41356957,-0.3340133,JE-TMA-41
JE-TMA-41_scene01_cell3506,-1.4919477,0.4094412,0.2661821,0.07752505,0.36550412,1.0312154,0.094426036,0.09312787,0.07174448,-0.21014307,-0.28308362,0.18327579,-0.32832727,-0.27657622,-0.13739629,-0.8228923,-0.22675331,-0.3964011,-0.21267055,-0.09329855,-0.3965934,-0.36287016,-0.46747172,-0.29354602,JE-TMA-41
JE-TMA-41_scene01_cell725,-1.5027982,-0.19306198,2.2500658,-0.0067549623,0.19956532,0.06878454,-0.3192488,0.0924209,-0.21786578,0.08642222,0.62206477,-0.14242224,-0.42967555,-0.2959739,-0.15150712,-0.8233064,-0.21983927,-0.39965695,-0.17604394,-0.089048035,-0.11761808,-0.35969886,-0.22952148,-0.29936495,JE-TMA-41
JE-TMA-41_scene01_cell519,-1.4919181,-0.10954898,2.105857,0.14770767,0.37389186,2.4110646,-0.11923823,0.23994233,-0.0833896,-0.027035814,6.3210344,-0.15465653,-0.42968664,-0.30592647,-0.15195478,-0.8146016,-0.23052509,-0.39871615,-0.16454384,-0.09277855,-0.37688035,-0.37595823,-0.41901377,-0.3868208,JE-TMA-41
JE-TMA-41_scene01_cell3310,-1.687816,0.23160706,0.08429543,0.7736864,0.36406574,4.0688925,0.21537316,-0.026708342,-0.2314341,0.14552237,0.17789626,1.27464,-0.37221497,-0.290246,-0.1412035,-0.8202328,-0.22855844,-0.39761958,-0.20773974,-0.10472354,0.46762943,-0.3587888,-0.5261178,-0.24627724,JE-TMA-41
JE-TMA-41_scene01_cell3188,-1.3648808,0.5485284,-0.017832775,1.0272852,1.1584096,5.5448704,0.7793143,0.53653026,-0.023613745,0.20522608,0.2429784,1.3798609,-0.3499289,-0.28846136,-0.13740946,-0.81785727,-0.2291809,-0.39764023,-0.20819165,-0.08971535,-0.39606658,-0.14109299,-0.38064736,-0.34006572,JE-TMA-41
JE-TMA-41_scene01_cell140,-1.1131315,0.37109247,0.14245878,0.009690495,-0.012372013,1.1685894,0.6211853,0.14092912,-0.43694064,-0.4858073,2.489732,-0.28495383,-0.42968664,-0.1473839,-0.152014,-0.81913793,-0.24298301,-0.38920075,-0.19444312,-0.038070075,-0.3701067,-0.32464254,-0.10451862,0.1655683,JE-TMA-41
JE-TMA-41_scene01_cell2055,-1.5337875,0.093911335,-0.25153705,0.28200158,0.24482587,3.5044813,0.13846171,0.056393825,-0.17818493,1.7792372,-0.4826175,-0.26826736,-0.4281577,-0.3058981,-0.15174066,-0.82408893,-0.2417714,-0.39743176,-0.21600643,-0.08858089,-0.3764952,-0.38564616,-0.5296849,-0.46070838,JE-TMA-41
JE-TMA-41_scene01_cell2762,-1.4187739,-0.055257857,1.8118718,-0.02787712,0.24142256,-0.025066013,-0.11410168,0.42441967,-0.12933215,0.084924,-0.31242314,0.22023255,-0.42358533,-0.30264956,-0.15173587,-0.82283354,-0.23752724,-0.39323273,-0.21628532,-0.08352126,-0.38386762,-0.36201206,-0.46037737,-0.37676,JE-TMA-41
JE-TMA-41_scene01_cell339,-1.4988446,-0.20089133,1.5338469,-0.043403592,-0.09038942,-0.0746799,-0.3612703,0.09127929,-0.23240933,0.10178675,0.08729405,-0.2220823,-0.4295874,-0.29840514,-0.15136589,-0.8199584,-0.21947172,-0.39926025,-0.19233756,-0.088642396,0.53769135,-0.38250405,0.1502155,-0.34455064,JE-TMA-41
JE-TMA-41_scene01_cell2718,-1.4169372,-0.0015014993,1.2335464,-0.10290125,0.2400187,-0.4145934,-0.22139046,0.20988883,-0.32870385,-0.113670215,-0.35606956,-0.20381346,-0.4198251,-0.3123238,-0.15116628,-0.8065956,-0.2398576,-0.39583713,-0.21924308,-0.09141324,-0.38032588,-0.3572843,-0.47127643,-0.35261923,JE-TMA-41
JE-TMA-41_scene01_cell968,-1.5070184,-0.009438588,1.3588604,-0.028814582,0.2081488,0.53100663,-0.33514538,0.11121025,3.4479349,0.25107846,0.0029106804,-0.2626943,-0.42968664,-0.28658023,-0.15191548,-0.82446635,-0.21359847,-0.4007008,-0.20846699,-0.08315508,0.57191694,-0.37513885,0.13297349,-0.34792608,JE-TMA-41
JE-TMA-41_scene01_cell949,-1.4225601,0.09210168,1.9425197,-0.07770112,0.3899236,-0.22877595,0.06138426,0.16746701,-0.1732986,0.07721187,-0.26764563,0.010753329,-0.42049223,-0.29593185,-0.15143971,-0.8158891,-0.22258237,-0.3980371,-0.19633304,-0.09333788,-0.39252588,-0.37812364,-0.4013524,-0.32103238,JE-TMA-41
JE-TMA-41_scene01_cell2934,-1.4566871,0.25883257,1.10904,0.27740976,0.17124417,1.6887949,0.16326416,0.42605963,-0.09404745,0.13442321,-0.18733758,-0.11666719,-0.38568586,-0.25091714,-0.12208072,-0.8213962,-0.22676668,-0.39584798,-0.21502553,-0.07915325,-0.36948693,-0.34141657,-0.4292544,-0.37109545,JE-TMA-41
JE-TMA-41_scene01_cell1532,-1.5293324,-0.11542166,0.5305368,0.12217674,0.08355159,0.93690366,0.010950149,0.19773056,3.2106466,0.61969066,-0.09160899,-0.14251775,-0.42968664,-0.3041031,-0.15196507,-0.82118505,-0.23407622,-0.40085995,-0.20973796,-0.080150165,-0.19131249,-0.24501368,-0.22423017,-0.39045238,JE-TMA-41
JE-TMA-41_scene01_cell2218,-1.4611294,0.2455493,-0.13408937,1.112573,0.9473014,6.2170887,0.1880486,0.37951353,0.21252611,1.8566884,-0.3632814,-0.1638795,-0.3273186,-0.29190207,-0.15071803,-0.822917,-0.23062651,-0.39516225,-0.21370675,-0.073140964,-0.38803807,-0.36051765,-0.4676642,-0.32708895,JE-TMA-41
JE-TMA-41_scene01_cell3597,-1.4623463,-0.16290154,0.09077475,-0.10878131,-0.05538636,-0.17975494,-0.14702311,-0.086435474,-0.26485145,-0.25801238,-0.39123246,1.1710446,-0.42093277,6.114171,1.440623,-0.72496945,4.757831,-0.3833718,0.11016032,-0.0931582,-0.36533025,-0.23389903,-0.22751641,-0.3306869,JE-TMA-41
JE-TMA-41_scene01_cell112,-1.5193325,0.3127531,0.40747997,-0.04460701,-0.0309087,0.8376002,-0.14739501,-0.027756311,0.8063659,0.014313359,-0.29920474,0.94850576,-0.41486073,-0.30064505,-0.15142897,-0.8214019,-0.21717657,-0.39522508,-0.12431303,-0.086767964,-0.36903673,0.26213732,-0.39143088,-0.4069742,JE-TMA-41
JE-TMA-41_scene01_cell2293,-1.5239229,0.2719574,0.051570576,0.3383207,1.9026362,3.4408402,-0.13963845,0.06306919,-0.1508185,1.5854203,-0.34162128,0.11702486,-0.4120157,-0.30351597,-0.15153746,-0.82328665,-0.2325426,-0.39715654,-0.21706772,-0.07578959,-0.34523705,-0.32902732,-0.45382145,-0.39067218,JE-TMA-41
JE-TMA-41_scene01_cell856,-1.4996905,-0.16055702,2.9651837,0.009767624,-0.16129352,0.030805593,-0.35095048,0.18135132,-0.37552515,0.031048495,0.37674004,-0.18114686,-0.42968664,-0.28555822,-0.15189171,-0.8251469,-0.22459061,-0.39922827,-0.21129742,-0.08014537,0.92336595,-0.3815813,0.51690394,-0.37180904,JE-TMA-41
JE-TMA-41_scene01_cell1350,-1.5199778,0.06677474,0.9621755,-0.033113386,-0.09160685,0.03433252,-0.12350446,-0.004027166,-0.2699544,-0.2994113,-0.19323954,-0.15188785,-0.42086574,-0.2892643,-0.15053302,-0.8219742,-0.23106332,-0.3989122,-0.21509144,-0.09161374,-0.38132316,-0.39189157,-0.4279979,-0.38791367,JE-TMA-41
JE-TMA-41_scene01_cell874,-1.4875357,0.0028475386,2.4103646,0.049495313,0.37126955,1.4220843,-0.15229335,0.13134499,0.6519901,0.08760215,4.2801332,0.25429726,-0.4290819,-0.29993585,-0.15181369,-0.81940377,-0.21925648,-0.3997402,-0.15115048,-0.094322145,-0.37701064,-0.37853673,-0.37165967,-0.021456908,JE-TMA-41
