,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene05_cell156,-1.279678,-2.1343706,-0.36559096,0.019102024,-1.0836643,-0.5259585,-1.3715694,-0.038289357,0.21826555,-0.07862106,0.6382697,-0.9977155,-0.6611074,-0.32426873,-2.1367974,1.2932441,-1.1587763,0.75130916,1.3249971,-0.4607978,2.2473645,0.91709477,0.08026125,2.086627,-0.19568603,JE-TMA-41
JE-TMA-41_scene05_cell3907,-1.0373331,-1.4759295,-0.43650427,0.0048827403,0.16623084,0.21712452,-1.250941,-0.015643407,0.46848822,0.14510235,2.042436,1.1340599,-0.12613906,-0.4264497,-0.040464893,0.94893336,0.4542017,-1.2262566,2.0664177,-0.21680687,2.8434157,0.038219035,0.59742546,2.8308887,0.7569278,JE-TMA-41
JE-TMA-41_scene05_cell1396,-1.075792,-1.8898542,-0.39979735,-0.001470638,0.055035282,-0.2583899,-0.7801459,-0.04008131,0.5006757,0.06127438,0.25816807,0.028205847,-1.7674977,-0.5810923,-1.7681186,1.0438192,-0.3074422,-0.75866914,2.317894,-0.25739145,2.9358935,1.3753829,0.5486145,2.670394,0.39873108,JE-TMA-41
JE-TMA-41_scene05_cell1741,-1.1420704,-1.6862066,-0.35620776,0.010845112,-0.6823676,-0.12953037,-1.4188898,-0.040269185,0.49457455,0.24581799,0.33932766,0.26513717,-0.31229675,-0.49731293,-0.5378115,1.0428684,-0.30015135,-0.86750054,2.6745625,0.12733413,3.9972854,2.6554074,0.6426916,2.58278,0.61095744,JE-TMA-41
JE-TMA-41_scene05_cell3385,-1.1114184,-1.9346898,-0.3964099,0.032429624,-0.76828367,-0.027006567,-1.5274198,-0.015667249,0.57637024,-0.0007030078,-0.8442547,-0.6057811,0.3166796,-0.46652117,-1.8728256,1.1097076,-0.40667772,-0.03715823,2.3699837,-0.14716385,3.233563,2.1976533,0.46160987,3.3391771,0.39201865,JE-TMA-41
JE-TMA-41_scene05_cell2067,-1.2101818,-1.8476303,-0.51041687,-0.047759127,0.3381645,-0.37213463,-0.921396,-0.10946874,0.5618329,-0.2751886,0.31239733,-1.6909776,-1.4666301,-0.58017534,-1.3759074,1.2746856,0.083905235,-0.785805,1.9905263,-0.06440877,2.617807,3.6188378,0.2106953,2.678792,0.39235958,JE-TMA-41
JE-TMA-41_scene05_cell127,-0.974683,-2.2286422,-0.4895076,-0.07559402,-0.81894094,-0.72129387,-1.6023471,-0.029876042,0.20171072,-0.4392282,-1.7476789,-3.3442528,-1.6645173,-0.6742491,-2.2213855,1.1025636,-0.9564624,-0.58272576,1.5431777,-0.4396119,2.8686023,-1.509254,0.21856406,2.1836052,-0.3696896,JE-TMA-41
JE-TMA-41_scene05_cell2313,-1.1231123,-1.3446472,-0.42851534,0.11645405,-0.938845,0.09747082,-1.6536682,0.030970287,-0.061430447,-0.02620998,1.2536005,0.19259402,-0.23207177,-0.29960194,-1.2281342,0.42709514,-0.59010077,-1.8789651,1.7591411,0.06841136,3.0468974,2.0686946,0.40356734,3.7891827,0.98051244,JE-TMA-41
JE-TMA-41_scene05_cell3942,-0.8138043,-1.9312127,-0.4845275,0.010265278,-0.0861295,-0.020810544,-1.1524055,0.062551215,0.24589206,-0.067316204,0.064869255,-0.6156931,-1.5568186,-0.5966882,-1.5243244,1.7542284,-1.0342417,-0.18668672,2.0704718,-0.547462,1.4746033,1.8132644,0.4207678,2.6434603,0.1948293,JE-TMA-41
JE-TMA-41_scene05_cell5346,-0.5744583,-1.4057891,-0.3897237,0.053287435,0.19259231,0.32191712,-0.6048281,0.12630434,0.8783655,0.30341038,0.7011321,-0.1308265,-0.09084548,-0.57488674,-0.616956,0.93674827,-0.54303265,-0.72627187,2.185876,0.18493892,2.3229938,3.3293843,0.6314192,2.1120825,1.4478334,JE-TMA-41
JE-TMA-41_scene05_cell2840,-1.0879885,-1.4172561,-0.40958586,0.06746189,0.2687165,0.1215902,-1.0236013,0.004076671,0.5895786,0.27623066,0.82522994,0.8482795,-0.32631052,-0.4497346,-0.29978898,1.0390975,0.19841768,-0.33172438,2.4895353,0.1971078,3.0011296,3.3489118,0.64702034,3.0913649,1.2427334,JE-TMA-41
JE-TMA-41_scene05_cell3615,-1.2753593,-2.0893686,-0.5104121,0.037988592,-1.1205891,-0.049411237,-1.1097233,-0.10586195,-0.2507558,-0.13594547,0.8697522,-2.0056205,-1.2714432,-0.3188652,-1.5929472,1.4005105,-0.34201956,0.3273447,1.4860841,-0.008770458,1.8815323,2.947392,0.34439757,1.8790388,-0.9646031,JE-TMA-41
JE-TMA-41_scene05_cell1435,-1.0511233,-1.9069316,-0.38147154,0.037682462,0.030226396,-0.28600162,-0.6444714,0.046794605,0.38429403,0.09466347,0.53444415,-0.44253734,-1.2401737,-0.5372309,-1.3063226,0.85464454,-0.759295,0.186775,2.7161665,0.18927242,2.8223004,3.1759486,0.4044247,3.5117273,0.85132676,JE-TMA-41
JE-TMA-41_scene05_cell1139,-1.1259371,-1.6392977,-0.43675223,0.030024456,-0.59108,-0.23745579,-1.0046761,-0.047867108,0.68871355,-0.07558456,0.32086357,0.25049064,-0.9537715,-0.41513005,-1.3325665,1.0787466,-0.25716066,0.015444541,2.9131975,-0.34246302,2.2389731,-1.5086007,0.6006994,2.0149612,0.6308792,JE-TMA-41
JE-TMA-41_scene05_cell1452,-0.7182314,-0.5236471,-0.26255408,0.29884142,-0.47474796,0.23658234,-0.27827623,0.24977274,1.7859921,0.79890615,1.750317,3.4286938,2.5805435,0.0020333156,2.243209,1.9216478,-2.48815,0.2515476,2.9363718,-0.07207727,2.9616408,2.7523007,0.6957989,3.026517,1.4026145,JE-TMA-41
JE-TMA-41_scene05_cell1863,-0.84071463,-1.3776095,-0.28503028,0.06958191,-0.90977794,-0.06002468,-1.4639142,0.03705473,0.25955296,0.28182206,1.5168747,-0.1257768,0.1001526,-0.37818518,-1.0041783,0.49779198,-0.26611233,-1.5352027,1.8234035,0.15682746,4.330774,1.4234691,1.1471281,3.752182,0.92198116,JE-TMA-41
JE-TMA-41_scene05_cell5105,-0.9301807,-1.5833266,-0.36577502,-0.005273891,-1.5193719,0.23644787,-1.768614,0.06582518,0.5762248,0.084067196,0.553819,-1.3543484,-0.062786,-0.25549737,-1.4412673,1.9549959,-0.7497244,-0.38413355,1.9948388,-0.27056932,4.141748,0.9368225,0.23899654,2.6453104,0.32582316,JE-TMA-41
JE-TMA-41_scene05_cell1814,-0.026553307,-0.9865268,-0.2972783,-0.00030143332,-0.8181189,-0.37357372,-1.5354168,-0.042910863,0.554832,-0.13837829,0.9293807,0.56294537,1.397092,-0.47423163,-0.39146474,0.61176467,-0.38131094,-1.0748532,2.282277,0.21021701,2.8974128,-0.57662624,0.39965823,2.6670408,0.54327947,JE-TMA-41
JE-TMA-41_scene05_cell4948,-0.589143,-2.0825617,-0.3570384,0.1353635,0.012055086,0.18243462,-1.3187354,0.10584135,0.5236168,0.11604008,0.23772606,-1.7093544,-1.0930008,-0.5349974,-2.7212043,0.85796905,-1.410346,0.48363188,2.0810823,-0.06948423,1.051479,2.6465058,0.5774183,2.3731127,0.5738161,JE-TMA-41
JE-TMA-41_scene05_cell4752,-0.8971068,-1.2774932,-0.44774142,-0.085143164,0.036503006,0.14205796,-0.9629805,0.0253932,0.68589544,0.14558968,0.70952827,-0.2724376,-0.56649625,-0.5295791,-1.2539432,0.47521088,0.0803013,-0.9698107,2.2903957,0.13105346,3.4974227,0.85648686,0.8463068,3.0066853,0.61360675,JE-TMA-41
JE-TMA-41_scene05_cell2467,-1.1029187,-1.555505,-0.4740037,-0.0068541295,-0.923179,-0.124218404,-1.3709366,-0.023034383,0.19069625,0.08461174,1.0486301,0.014204,-0.7352332,-0.47841015,-1.5005677,1.9670589,-0.04685353,1.2629077,1.7853843,-0.7470679,1.708346,2.6483874,0.6953869,2.5065022,0.33282313,JE-TMA-41
JE-TMA-41_scene05_cell5417,-0.6200797,-2.1170099,-0.39095393,0.0018662685,0.37495106,-0.01687187,-1.252733,0.050165843,0.7439003,0.12875447,0.73650295,-1.646193,-0.858364,-0.5174574,-2.1726847,1.5072773,-1.0220151,0.3637798,0.98043734,-0.08905267,1.7528845,0.35507065,0.5589018,2.9348402,0.6120561,JE-TMA-41
JE-TMA-41_scene05_cell1157,-1.1551582,-1.3781855,-0.4601077,0.11735813,-0.71896774,-0.16684383,-0.82875276,-0.06552534,0.3896904,-0.0012342044,0.8486121,0.11074684,-0.43160617,-0.5040826,-0.7978022,1.4377782,0.36793804,0.6755321,2.1672907,-0.26697493,2.0580716,1.9803863,0.50391483,3.1085443,0.472236,JE-TMA-41
