,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei
BM-Her2N75-15_scene049_cell04658,11.29005951620643,10.439342021241016,10.777603434887379,11.308804103181354,8.753610041634436,10.340792632804398,8.598161998476016,9.366643634552569,9.220861966667538,8.628820760384377,10.599182627409837,10.141731502168088,10.16477385786869,8.574023815929959,10.457724661821137,10.343165363633723,10.190115161165396,11.21018069391711,11.258687263673702,9.790783464755666
BM-Her2N75-15_scene049_cell03381,11.519063476920754,9.754096334037861,10.390904318035844,10.640768177476694,8.960807633255211,10.472843502961583,9.02463979060478,12.41976419997871,9.520360211802183,12.819502345486578,11.125874167251435,11.685934353919846,11.284880618277771,9.280086914805093,11.344104819948692,10.648033157988783,10.374369485794528,9.77645776958986,10.443496666013457,9.846276070156822
BM-Her2N75-15_scene049_cell00807,11.698155514519526,9.672454496118378,10.458144510270875,10.617180796985096,8.907301198305113,10.67479427681546,9.013836396489394,11.970895174119452,9.373034210032307,12.230712152917784,11.289067295498802,11.593410920179533,11.149010972725097,8.776149631820198,10.539451599452033,10.550486409763337,10.341034821673045,9.812848169581933,10.150092619855911,9.897943563429438
BM-Her2N75-15_scene049_cell04272,11.984498514074474,10.022129751989732,10.621049389072688,10.874590372153518,9.347549299824493,10.983491179349214,9.347929258107408,11.533312451520057,9.645061488958888,12.05837005686738,11.39010117389941,12.265134736238558,11.301979767637333,11.70348563488524,10.99854907258123,11.608399815705463,10.343494552967407,10.0509514504303,10.700757755641572,10.21059815126779
BM-Her2N75-15_scene049_cell03987,11.430158747482778,9.764659470819787,10.563188880471108,10.612011255493401,8.924052917830197,10.4452434754925,9.07350848102602,11.96420932198635,9.504449486251714,12.028533870827681,11.718001371401366,12.133779432009556,11.982251580868882,8.926938277210866,10.760867394918469,10.658361627824387,10.361174478036952,9.627646989343612,10.158692854059806,9.849192086445335
BM-Her2N75-15_scene049_cell03508,11.934899128911681,9.72771825794779,10.429288471789256,10.675501981350736,9.132266875383788,10.878230880092557,9.02810625684434,11.556826728996786,9.417277718924174,11.532495685821795,11.61601297939493,11.632705501986777,11.316730792213074,10.908869636469774,10.98509396309142,11.542798024820248,10.393729308352462,10.003841740465987,10.352462497244609,10.132420018403302
BM-Her2N75-15_scene049_cell02646,10.94552512184098,10.291919823847794,10.905940094858726,10.866759679535834,8.800454840282182,10.026040333578912,8.532165208860135,9.304565605789605,9.219463064324252,8.371955223866093,10.546670739164417,10.201054246065189,9.964875635031431,11.338084744070148,10.18067983426038,10.593613175000838,10.412765846512182,10.298711162060616,10.358174403772066,10.092921953251112
BM-Her2N75-15_scene049_cell01308,12.01587888790582,9.948458492301468,10.43926600348075,10.784706406036735,9.259669714964458,10.970750769948305,9.165527290382244,11.433605000332454,9.445745581416071,11.668576174158298,11.611478653542811,11.503389423201707,11.140060857991223,9.63441649388842,10.989109307312836,10.956986345343033,10.334063738470896,10.17313446225338,11.05990209596925,10.449961484174391
BM-Her2N75-15_scene049_cell01283,11.47252595732993,11.038901407350313,11.504831717163928,11.796649774473499,9.025802097940623,10.433309020938532,8.664333317691323,9.401280676324966,9.264763363962818,8.336306278883654,10.569233765945109,10.481350971904327,9.85020019698462,8.708248089539572,10.18351620241181,10.281854121605104,10.720675440369623,10.62792355140316,10.443200363122777,10.059167318412253
BM-Her2N75-15_scene049_cell04653,11.46036518634838,10.229796763174079,10.787995673958028,11.105033503800366,9.180036069078769,10.666906363801369,8.914057357638312,9.334384024495277,9.33718658572037,8.526079153773084,10.591150065262582,10.276463272329739,10.300314767134598,12.09564737392405,10.845845798873418,11.337040663775534,10.464849263583217,11.808972627214118,10.760874757538247,10.291722393338803
