,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,DAPI2,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell1608,-0.32987601020114693,1.7219798625871423,0.3341159271518192,0.49869789836215456,3.5557441315095892,2.5923374965801,1.710336283177301,2.350821646741802,2.071880472866914,2.200224378515596,0.7751196629431589,2.088329769354324,1.1993645408541627,-0.07125909661615516,0.21569290397090315,-1.0197282998227313,-0.47320911665679066,-1.07762577077092,-0.6238766255665664,1.8222134721863252,-0.14180920601049446,-1.1315576578312867,-0.9159228506563952,-0.7661965102252014,-1.2332448421263111,JE-TMA-41
JE-TMA-41_scene01_cell204,-0.17232486438105188,0.6248853323942619,1.7515624199059734,0.7169385801128081,0.8008364079653795,1.2863935604623864,0.13728766153634828,0.5971149489511982,0.7391111085838066,-0.3255262266104197,0.801132802513169,1.3450070759442836,0.8888513931488162,0.3091977126894198,0.8258602401740398,-1.147571377821036,0.6922333302575252,-0.9474674850135967,-0.03957888475747455,1.2013677322662473,-0.27786327643700537,-0.9893008967684346,-1.7417519830169357,-0.003528417177052646,0.992089992837218,JE-TMA-41
JE-TMA-41_scene01_cell2297,-0.9332795557709463,1.6299059172308519,-0.27473411008002024,1.4321420366708724,1.6275222109179384,1.0090217247435112,0.5058787027177069,0.7976843242329541,-1.8442695472339852,-12.416789179142826,-0.09157152505588621,-0.9570808446705716,-0.9546812934273754,-0.9001273556579695,-1.3093162346418654,-1.184844924740223,-2.3294506503621957,-1.2756082356211458,-0.8438952027326169,0.873787264609944,-0.5614395976480618,0.24411961412591995,-1.7331491513796458,-0.9795009802466665,-2.8266998509213384,JE-TMA-41
JE-TMA-41_scene01_cell1231,-0.8073259021652072,0.5891675017703789,2.4298307979708325,1.27509787097753,1.3576093287776085,2.344321768072473,0.8407246133186805,1.2167778913617626,-0.5387473061467444,0.5251508656573982,0.08335369578060364,0.5525068017849435,-1.2285540666551094,-0.46064562685124577,-1.0072548391134715,-1.10273812378701,-0.3441132770740387,-1.1238217862579427,-0.8502781884981305,1.1819231037883886,-1.5238869338149883,-1.592843986661912,-1.5666691361535618,-0.6372022442871487,-0.8809084302713915,JE-TMA-41
JE-TMA-41_scene01_cell3042,-0.879064753219704,1.779710051779483,0.10527105738821674,2.5179696262906224,1.7718580964540698,4.355079755381002,0.24061144872676876,0.8564608616845586,-0.15645370932727096,3.97016644952561,0.3627779013975057,2.925544127095955,0.7397801037310199,-0.4026843272299357,-1.0860343451951602,-1.127786769424923,-0.3175936363326501,-1.1237356017777347,-0.8611037056310996,1.0033586405975177,-0.9225330129016457,-1.0829195774479017,0.23096727302530903,-0.8341840468208471,-0.43879816224140566,JE-TMA-41
JE-TMA-41_scene01_cell3099,-0.6787485412853571,1.3588136556343444,1.6234519058784675,-0.02264607015086269,1.6481816657851716,1.442694880147637,1.1786873658467332,1.7868267720675095,0.6439633674373629,0.5040694560547679,0.14719090637717655,1.9662258009894773,0.306582150951337,-0.2421746628596595,0.4646883651498459,-1.1220529656782117,-0.148309314415614,-1.0647857753181826,-0.8393045376597976,1.4937924208041347,-1.2789303210431024,-1.2969286293404338,-1.386283079682375,-0.4887397023181874,-0.1936631763932205,JE-TMA-41
JE-TMA-41_scene01_cell127,-0.641948535965315,0.7414515870277885,1.817789946045598,0.6334932062491436,0.4290884167124242,1.7238519023573025,0.43756167831818116,0.3065624449678748,0.4870461042338671,0.37119234282590724,0.6410299202511796,0.8026240592762006,-1.3010712664938129,-0.32477054261065963,-0.7994056093215248,-1.1580754845209817,0.23807354329556155,-1.1174051231254485,-0.23451511268661535,1.5449749339002414,-0.3812413181020903,-0.4718066353445352,-1.5008490865124051,-0.42987212113080236,-0.5366179575521175,JE-TMA-41
JE-TMA-41_scene01_cell2985,-0.8879426182008449,0.37893066963405275,0.7259806437059763,3.089071354826646,0.5788719477969324,2.818375620719696,0.30741908971145765,1.5194529014681317,0.7641592930192965,-1.071215490992775,0.4091071308042892,0.5677720404626488,-0.20108330745459574,0.5436720181623175,0.8935629027379898,-1.1688354405824437,-0.2873487809647671,-1.0120330517996825,-0.967289510395833,0.019047327654459323,-0.9059010984027268,-1.2046068000596442,-1.5131775780893335,-0.9379968186937131,-0.9366075519116175,JE-TMA-41
JE-TMA-41_scene01_cell1592,-0.8818515593622498,-0.4235597031570939,2.506863932988501,0.30978628683336135,-0.16530704511004587,0.4668565540859744,-0.6427787087630857,1.5400746268227359,-0.5994426614548526,0.7887017454047266,-0.23254340896794312,-1.0662638086713265,-1.9291873710637968,-0.3783653744204561,-1.3171606988518032,-1.151177771353798,-0.3230839782130152,-1.0656551762418818,-0.9035540314437732,1.6046081801780319,-0.5539525341070884,1.1714336783641437,-1.5315481527702728,0.9002129078427225,-0.7349795665096447,JE-TMA-41
JE-TMA-41_scene01_cell2304,-0.7055895428837927,1.624597043571101,0.08257176624397335,4.105370626457463,1.2010179834387384,4.171678617119198,0.7434756663120666,1.9837807740809152,0.7051511098224645,3.120072270826232,0.18034707892927268,-0.21770343769594844,0.712329438464997,-0.41943512481198875,-1.0290061089141063,-1.1314229144711347,-0.9629261785664206,-1.0405749830444868,-0.8421754920127918,2.5375386342504505,-0.24803344532459684,-1.2113573112425196,-1.448411862187446,-0.7289382118803849,-0.8051997330121774,JE-TMA-41
JE-TMA-41_scene01_cell3355,-0.6603679374607868,1.4798014371091217,1.9735252698293237,-0.028326000525392733,2.4560880447079003,1.873518353832668,1.2535709904452008,1.5779569373456157,2.2998857743775134,0.762126712565332,0.295230030192162,1.9234771872413918,0.4701838630411195,0.14457662268134,0.44661390862732037,-1.104500162590886,-0.4882739116128916,-1.079592839102955,-0.7385086556335947,1.5768258456305106,-1.0984776770253502,-1.5964750950132143,-0.6202487025201758,-0.6308254583864459,-0.2688678940805691,JE-TMA-41
JE-TMA-41_scene01_cell1292,-0.6657085110115857,0.7525536630349475,1.9226712344202719,4.258915915435164,1.5384423541935892,3.637179056974628,1.0107657630940436,2.129984106789654,-0.13644555847852016,0.9373124643897579,0.7002626745181434,0.48514913368888907,-0.4502311712625757,-0.3525166489046265,-0.5920526227194919,-1.123833877788024,-0.1952764747966809,-1.0951528115189746,-0.8681828123275195,1.1820644613907951,-1.0026343417366959,-1.6232872856937783,-1.6712093135975938,-0.4064180998623391,-0.17569296513516677,JE-TMA-41
JE-TMA-41_scene01_cell1784,-0.7841534048578789,1.160776829014909,-0.09330546275355132,4.804490483743078,-0.041747006465981056,3.874316019936739,0.9592410180973591,1.92078115489244,-0.10959997128518888,2.8660211986041286,-0.6450007192625158,0.8094806985547278,0.01322743579425015,-0.41717566245777377,-0.8678131133855412,-1.1385087500942503,-1.023227112703193,-1.0339597123471447,-0.9085487505972363,1.2732553300920249,-0.767752235801656,-1.1795001705805275,-1.5825987381031532,-1.3759695140753427,-1.6956024385818662,JE-TMA-41
JE-TMA-41_scene01_cell2440,-0.7800791284101447,1.203814691750751,0.13015374060906548,1.7381216020037205,-0.35862782887553746,2.512520423837636,-0.49058655601644463,-0.40755983204876806,-1.4511246321375786,0.6752853163392069,-0.3686267168477726,0.1563458960391556,0.5568621794861027,-0.2935753093734518,-0.3411564580351556,-1.1849301333573088,-0.42614984055820615,-1.0806503750693166,-1.0036260535570782,0.8261606127748413,-0.471045882862578,-1.2660637652401723,-1.8942829761480138,-0.9435700276101078,-0.22059056414320397,JE-TMA-41
JE-TMA-41_scene01_cell2353,-0.5797500658560292,1.3612015085122928,-0.10484335898146648,6.474797896807323,0.7828503855053671,3.590715679109726,0.7505600759850642,2.750619433653091,-0.24399899462417934,2.384476889794818,0.4850456156131776,0.4183990929359552,0.5673599733559058,-0.3572982135821992,-0.36304229666155735,-1.1552989753653338,-0.46519573389139557,-0.9644492055855011,-0.9124513606165124,1.8791180593860581,-0.2810142495667134,-1.2279407283715387,-1.4588655316196928,-0.6097034820088032,-0.2380531353305488,JE-TMA-41
