"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.013537037037037,0.947611111111111,0
"2.5%",0.0083179012345679,0.928657407407407,0
"50%",0.0135802469135802,0.948148148148148,0
"97.5%",0.0188425925925926,0.963935185185185,0
