,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene03_cell828,-724.9898,-447.67172,-1815.9559,-14.079995,-43.32327,-411.3207,-213.09094,-343.6224,-97.27905,-249.92839,-151.7464,-290.28995,-491.2883,-292.52826,76.966934,-1244.9102,-544.68085,-614.1544,-371.62717,-1648.9858,-275.6649,2323.763,180.24,101.7684,-52.49128,JE-TMA-41
JE-TMA-41_scene03_cell1905,-703.92316,-368.69232,-1816.37,189.72603,-30.001759,-329.72266,121.89892,107.47987,233.86282,5.1543207,4.558257,-274.8157,-500.14294,-279.16592,1971.1005,-684.9874,-502.72855,2609.0508,85.05669,-987.7421,-109.237595,-168.0686,599.2235,-546.39575,-41.58439,JE-TMA-41
JE-TMA-41_scene03_cell3994,-726.5985,179.88109,-1726.7717,50.52511,-116.854546,-313.43167,4.151055,168.99599,56.743504,-137.70837,-137.60767,-230.87451,-418.43298,-281.36722,277.88165,-673.5292,-537.6097,1789.698,-57.829548,-175.52583,-194.0524,5900.1733,434.8861,1842.5197,-18.143074,JE-TMA-41
JE-TMA-41_scene03_cell3276,-720.0043,-505.43823,-1877.9832,107.18868,-118.662186,-334.3228,69.98339,-157.98363,-78.70473,-108.65147,39.92569,-283.88147,-492.73102,-280.67404,620.7475,-30.476046,-559.9016,2276.5942,854.3233,-352.29196,-116.06589,6671.7,683.7687,444.48837,-41.123177,JE-TMA-41
JE-TMA-41_scene03_cell3491,-720.47076,-499.09006,-1850.9297,-96.21,-67.83777,-337.9823,201.21887,88.99831,-3.6526763,-164.19894,-124.482056,-252.52722,-475.17123,-287.72464,110.46709,-1460.4297,-525.6476,39.463646,719.62286,-2257.393,-266.8686,-1998.6053,-163.76903,-306.56674,-62.91883,JE-TMA-41
JE-TMA-41_scene03_cell3048,-744.55194,744.49176,-1942.5051,-91.86149,-102.16613,-410.4636,2.4163136,-676.53375,-14.408475,-245.49597,-4.2025003,-297.07257,-379.55576,-281.59927,292.49707,-1570.0112,-495.88806,1674.3572,-131.04536,-706.52045,-261.6918,-1675.1936,-164.03001,-539.8888,-53.603874,JE-TMA-41
JE-TMA-41_scene03_cell1365,-752.43475,1022.97906,-1785.8704,163.87459,-119.91174,-430.35886,339.5713,-381.38193,145.83743,-238.43127,-29.512087,-47.480366,-371.28598,-285.71536,697.4547,-600.0177,-511.2292,1120.5928,341.52444,-1987.1592,-223.92752,-1720.7783,468.5575,72.49765,-60.205345,JE-TMA-41
JE-TMA-41_scene03_cell761,-720.38715,-413.504,-1843.3065,-33.08622,-58.69859,-400.47784,-407.8767,-247.07408,265.47238,-145.51596,-142.94055,-286.04282,-497.7607,-274.50687,1243.3733,-663.1941,-519.6667,1539.6797,-1041.9457,245.46391,-163.38503,-1618.9653,-606.55176,-117.71298,-41.857048,JE-TMA-41
JE-TMA-41_scene03_cell2636,-749.4339,-528.7386,-1901.3821,-220.30534,-109.12078,-464.26413,-482.16812,-885.17694,-179.90306,-303.9525,-322.5774,-279.43216,-472.55655,-283.43857,169.24397,-1419.5538,-550.15424,335.26443,-1134.2018,-2995.31,145.19061,-1936.4244,-225.66978,-590.3989,-82.16451,JE-TMA-41
JE-TMA-41_scene03_cell1170,-726.05334,-296.67996,-1886.6501,-2.867105,-29.777622,-510.98254,-404.2671,-539.52673,-25.754208,-321.315,-156.876,-251.22464,-484.05966,-286.7599,1866.6967,-572.6472,196.23747,2764.1938,-1363.1632,-411.00534,-140.20943,1514.0554,140.82484,-787.72424,-55.99047,JE-TMA-41
JE-TMA-41_scene03_cell4077,-739.8856,-450.00488,-1854.6384,-123.8278,-97.72546,-436.12274,-328.7179,-815.41693,19.130283,-219.33229,-294.20306,-294.85043,-480.73605,-273.90445,496.44946,-267.21286,-518.3002,2678.9404,-1159.4689,-136.38374,-276.53897,3677.239,-132.5111,-860.8121,-63.977043,JE-TMA-41
JE-TMA-41_scene03_cell2475,-699.4895,-483.8712,-1873.8219,-115.181435,-44.642155,-364.7106,-320.29395,-357.6727,144.13873,-140.54388,-47.711716,-228.85886,-479.84592,-277.00186,2186.6191,-467.39377,-500.80798,5181.9395,-1078.3286,-2224.3518,-104.878876,-1318.2183,-265.51404,-593.49896,-53.315285,JE-TMA-41
JE-TMA-41_scene03_cell81,-733.28107,-566.3855,-1794.9312,-39.980995,-85.70569,-361.70197,-32.403694,251.44594,461.3326,-99.61692,-118.62547,-277.3447,-454.47205,-298.3065,551.25714,573.8508,-601.7023,755.0664,-119.91426,-805.4472,-274.41306,3094.1086,559.5597,2462.8718,-75.73016,JE-TMA-41
JE-TMA-41_scene03_cell2733,-701.4927,-475.39853,-1859.3882,-27.873209,-45.63306,-374.4446,-379.66467,-189.17369,257.05637,-170.91035,-102.97705,-118.36447,-424.26593,-274.53204,2567.908,1162.0342,-494.0081,6905.0195,-792.6213,-2103.1045,64.71472,-1981.8912,137.00148,-509.9368,-58.08274,JE-TMA-41
JE-TMA-41_scene03_cell4334,-707.7695,-400.20798,-1945.6202,-206.0833,-19.716763,-490.5051,-405.85742,-851.37634,73.211334,-272.04663,-197.04381,-219.18811,-451.61237,-282.36166,1224.5117,1661.3665,-520.72845,6677.619,-1136.6848,2090.3164,-231.90945,4934.366,275.89722,-280.28677,-22.597282,JE-TMA-41
JE-TMA-41_scene03_cell1758,-717.1684,-339.83432,-1834.0057,93.98727,-101.94115,-390.1781,-284.06946,-234.8181,83.85083,-140.25497,103.515076,-121.5569,-448.38495,-279.74054,967.2285,1288.0732,-481.6623,3404.2998,-857.3682,-1056.4133,-139.3179,2538.947,175.29897,-220.97018,-56.806313,JE-TMA-41
JE-TMA-41_scene03_cell3563,-707.60126,-483.7028,-1871.6292,-101.33634,-61.394634,-358.29422,31.273003,-173.60338,126.90228,-105.919106,-114.90619,-289.32278,-475.27277,-264.5992,1790.1398,845.9297,-543.5545,8345.343,-44.71065,1077.5132,-301.63516,9628.9375,-185.02647,-828.1456,112.75738,JE-TMA-41
JE-TMA-41_scene03_cell900,-665.2092,-379.38965,-1697.36,173.20503,-40.99918,-284.2561,-319.3211,298.34244,505.84274,-42.33149,1.6644278,-151.12115,-479.22586,-289.3443,214.84993,-693.24146,-534.88025,15.61721,-93.66426,-788.1069,-228.02736,-9.257197,840.8622,1037.4078,-18.245476,JE-TMA-41
JE-TMA-41_scene03_cell2058,-722.0488,-507.05453,-1877.7833,-189.00981,-128.15561,-405.18356,-255.55182,-665.3493,-118.77237,-231.78377,-136.21965,-293.3461,-492.03467,-293.7735,218.23274,580.84766,-257.2005,994.74854,-1246.6423,-2736.7375,-195.90176,-706.88416,-224.22606,-327.25217,-81.85186,JE-TMA-41
JE-TMA-41_scene03_cell698,-701.86945,-481.1493,-1966.3259,-240.61998,-70.22019,-512.73615,-441.2359,-736.01855,303.079,-379.3288,-238.56575,-289.57486,-496.52518,-285.92917,1257.1398,2905.527,-526.6452,4033.7866,-1258.3907,-2889.0093,-188.34497,-1746.7545,-21.578112,-761.4243,-64.32435,JE-TMA-41
JE-TMA-41_scene03_cell3689,-737.0623,-342.03574,-1726.2988,5.153891,-101.709946,-356.6824,-148.86768,-319.48508,286.3763,-197.40881,-50.49948,-285.852,-460.92563,-281.49478,204.66676,-923.1754,-558.66077,120.53005,-208.37715,-653.039,-147.89708,5006.495,88.19801,53.047092,-60.241875,JE-TMA-41
JE-TMA-41_scene03_cell2609,-705.41815,-439.87064,-1870.5105,-34.80143,-57.51952,-387.65863,-365.1767,118.85976,257.42,-136.98584,-127.5909,-198.01959,-453.99457,-271.3411,1398.0432,98.89017,-504.1928,2929.9443,-1282.0759,-1541.435,98.88629,-1516.9923,630.6952,-757.93604,-55.827522,JE-TMA-41
JE-TMA-41_scene03_cell2720,-732.8367,-400.552,-1934.5237,-18.572062,-143.80449,-481.93518,-361.2204,-839.6488,509.4304,-240.78838,-142.4556,-178.95972,-465.9825,-281.86343,4565.822,-196.78207,-484.42224,5767.6797,-69.13399,-502.7949,-45.81943,3233.737,-727.9115,-751.6136,1762.2218,JE-TMA-41
JE-TMA-41_scene03_cell1729,-738.5632,-498.1248,-1872.5256,-48.18119,-146.03813,-421.274,-410.31714,-515.4944,-49.96252,-301.66333,-58.486786,-260.8318,-485.5567,-280.2209,810.42566,-1014.56946,-522.20404,1214.207,-790.07465,-537.1713,-180.3451,1786.9038,357.52795,1660.0189,-56.65908,JE-TMA-41
JE-TMA-41_scene03_cell2957,-743.9731,-492.08942,-1925.4159,-49.841713,-144.91403,-401.72534,233.40869,-424.88254,37.558994,-160.34636,104.83127,-289.73544,-477.59665,-287.66843,808.2643,-727.5963,-530.24744,5660.622,-129.16524,-1221.2346,-249.33913,-2045.6721,-114.931015,-521.59424,-60.975502,JE-TMA-41
JE-TMA-41_scene03_cell1418,-750.50757,-506.22733,-1892.2887,-87.64713,-93.687614,-478.95825,-240.32684,-605.0183,-109.56535,-315.47098,-115.2872,-292.69525,-487.4144,-294.01517,488.7414,-958.8113,-515.1106,-367.71066,-139.16182,-2046.9175,-216.72527,4354.4785,306.10486,-233.33255,-57.23513,JE-TMA-41
JE-TMA-41_scene03_cell210,-738.29004,-451.74133,-1930.5577,-87.723305,-105.85317,-445.13284,-444.88696,-631.2093,65.45221,-255.89552,21.371092,-288.3748,-472.43076,-269.73645,777.188,583.82544,-519.8112,3006.7349,-871.0461,-506.3115,-149.09235,1482.614,-164.16576,406.77463,-71.60504,JE-TMA-41
JE-TMA-41_scene03_cell4409,-751.00824,294.6126,-1844.2277,-108.89237,-83.279526,-352.16855,-325.6772,-470.3751,339.70694,-193.69144,-241.4595,-286.76282,-405.1614,-287.31186,262.50867,-1148.9725,-514.6219,2252.4297,-541.44476,1207.9238,-239.96376,953.73535,592.9264,264.51804,-58.37197,JE-TMA-41
JE-TMA-41_scene03_cell1506,-759.4128,-54.881355,-1810.269,-179.8908,-104.828514,-502.52054,-447.542,-1010.4272,-184.88132,-266.05795,-79.350296,-296.1764,-449.47894,-283.87936,302.07465,-1738.1003,-547.88086,-1479.9349,-1461.0638,-1960.1265,-205.00754,3082.5496,-444.2959,-826.9868,-87.73101,JE-TMA-41
JE-TMA-41_scene03_cell2926,-770.9343,-526.9089,-1911.6522,-199.44707,-103.695526,-458.5196,-440.57526,-1122.8995,-31.859585,-361.63574,-333.5372,-281.57718,-445.43027,-285.09753,29.27571,-1650.0846,-523.1932,-1386.2435,-1279.3263,-1702.4924,-263.031,-2058.6797,-639.7881,-581.9494,-77.038666,JE-TMA-41
JE-TMA-41_scene03_cell1542,-735.0978,-499.66937,-1905.7982,-222.64647,-11.648266,-470.3805,-265.1089,-845.24725,-46.020718,-274.48138,-126.76822,-292.71945,-480.76566,-289.677,65.632675,-1773.3691,-529.13153,-1067.4613,-590.17816,774.0577,-306.42874,-1556.7947,-649.27673,-307.01004,-33.896187,JE-TMA-41
JE-TMA-41_scene03_cell3160,532.11456,-458.29623,-1875.9929,-201.9395,-124.58473,-418.51828,-16.721687,-857.28094,63.517857,-214.93083,-326.2583,-293.69897,-472.94077,-285.49475,103.422714,-1178.5385,-530.0368,-728.0928,733.3875,-1721.6914,-191.30829,2845.3762,-127.50316,-779.4366,-74.562454,JE-TMA-41
JE-TMA-41_scene03_cell759,-712.9131,-484.33136,-1822.3174,-80.3621,-59.48924,-304.6681,-391.56116,-65.55626,130.3601,-50.388405,-111.46651,-293.45425,-488.83017,-267.58408,433.6482,1043.1458,-534.16864,2316.8223,101.61626,-1182.5332,-274.71085,-1356.428,93.88576,1365.2137,-60.302635,JE-TMA-41
JE-TMA-41_scene03_cell1111,-726.331,-311.4539,-1797.3296,15.525718,-37.327847,-390.3849,-277.74402,165.41066,156.75583,-170.62003,-69.4565,-284.2887,-479.3735,-289.3697,252.43147,-434.73117,-537.2377,-651.3628,-1080.4454,-1823.9392,-141.4925,4335.429,337.36133,-671.38525,-66.76092,JE-TMA-41
JE-TMA-41_scene03_cell1980,-717.8419,-401.77585,-1881.8313,-167.7708,-38.083553,-455.82434,214.67273,-485.01242,304.3148,-250.61235,-139.01077,-294.87903,-447.46295,-290.62018,360.81097,-1025.8041,-541.68085,552.56396,-979.77997,1843.3882,-270.3964,90.24464,-480.70508,-434.5403,-24.621758,JE-TMA-41
JE-TMA-41_scene03_cell4557,-706.4893,-350.7904,-1893.8625,9.198813,-100.3191,-421.71387,-203.69916,-724.121,259.3068,-156.48158,52.53891,-48.828266,-395.45605,-264.07697,3865.7349,4373.6426,-411.7109,11715.328,-207.72273,3589.3364,-242.65926,1377.9946,463.24036,-886.94745,-64.18279,JE-TMA-41
JE-TMA-41_scene03_cell288,-731.42377,-462.9621,-1781.5579,-134.09782,-118.630196,-451.24664,-33.548775,-735.05304,70.09271,-283.99762,-70.82303,-294.39798,-480.91913,-274.5817,1890.267,1212.4175,-534.44666,826.7803,-878.18097,-2048.0159,-174.95576,-2007.2241,336.8872,-809.2959,-67.25473,JE-TMA-41
JE-TMA-43_scene03_cell3696,-748.7982,-180.05482,-1840.4065,-41.60969,-98.00393,-444.92584,121.165054,-445.18295,-4.503413,-78.99871,-131.35454,-351.4351,-455.6145,-176.79323,88.94243,-1421.229,-135.84053,1878.4584,-206.09265,-2305.4941,-177.91534,-1186.0593,-185.8046,-934.90735,-56.06619,JE-TMA-43
JE-TMA-43_scene03_cell2993,-656.58936,-411.67828,-1910.2511,-109.67964,-102.38719,-410.99686,-287.3977,-356.53952,249.17056,-4.6239557,-145.35655,-280.4919,-452.49768,-228.81711,620.0362,1376.8427,-437.0405,2040.7914,520.13245,-288.56076,-154.03963,-1568.2166,782.3242,-115.18919,-44.755657,JE-TMA-43
