,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell2057,0.3457508221546668,0.7245173600526468,2.289297071932296,0.9543747187654136,0.8177361365578198,2.379942154916532,0.4766221716054423,0.9816634863305085,0.511433422134322,0.8779717107810918,0.11715110052196187,0.0697145271813106,-0.036559062554614274,0.19920361435618972,0.09273597837403819,0.0898697047794974,0.03366729944337238,-0.16857453751127516,0.10655017734596381,0.05232980141859933,-0.004041007927970686,0.42493808079250234,0.07616573217162503,0.29352408890506354,JE-TMA-41
JE-TMA-41_scene01_cell2446,0.3458444365144442,0.8293320248811313,0.8541886413157607,2.514291437811226,0.5680279996250857,4.739373001056865,0.6454092696734329,1.41281354732052,0.3094208896783723,1.6338769902428383,-0.021656978185967124,0.340828708420384,0.002160676485081503,0.21902984163334893,0.09952687969868734,0.09135738048001107,0.05247144266094783,-0.15739765272197181,0.10367736422716622,0.12393674740279048,0.016027081077506167,0.4320809705104994,0.09810192618275326,0.35900813230659323,JE-TMA-41
JE-TMA-41_scene01_cell634,0.33286582209375615,0.15702438606536806,7.083140054924755,0.8393487081153891,0.4287239259531187,0.7831864331459211,0.286507394102901,0.7749236018917347,0.17493331138345092,0.1854140668187172,2.9771376027159637,0.6815445941690216,-0.03880744424736393,0.23259193416046603,0.09566751527030537,0.0902997504976365,0.07369285798762937,-0.1691891990793255,0.13267516089460726,0.048737738521935026,0.12335611268397201,0.38813211353926175,0.15267718080735337,0.35159740460170635,JE-TMA-41
JE-TMA-41_scene01_cell1095,0.3225975217825978,0.10852303316408854,7.317371042076744,1.198309180866511,0.21350396984681913,2.8196431909109116,0.3032497344567993,1.2644605639267752,0.11142608888684197,0.6102861770857899,8.036017736070892,0.5059783540675156,-0.040294718988944045,0.22645530272210784,0.09314496398014344,0.09198110947092097,0.06580627603413569,-0.1686032382184408,0.11285456606465974,0.04327805663592438,0.056099282230171854,0.39436504028893676,0.3269399490041205,0.3170839533620152,JE-TMA-41
JE-TMA-41_scene01_cell863,0.3308155656752163,0.10529730602625464,7.917507400228356,0.785822595287825,0.16764190782335897,0.3671733336458428,0.3069196823850778,1.0798154769070025,0.10972555357803732,0.7692874058781539,0.6920719616496595,0.3630537364026987,-0.040062875327302294,0.20976433144479606,0.09318088024551707,0.08982421962814913,0.07574384562329417,-0.1707686953442843,0.11389009017672316,0.03650119024182824,0.962611653652695,0.3832028979970689,0.8775984812386683,0.38691929706763684,JE-TMA-41
JE-TMA-41_scene01_cell2940,0.310576486552653,1.4584407246051634,1.1802177757244552,2.404194910096174,0.9562992659982021,5.195636437058525,0.7982490374451127,1.660864162627678,0.05549058228078074,3.3738451360330917,0.6833068465957048,0.1956006552465439,0.07799255738939456,0.20841269630565873,0.10289849115634314,0.08992305374524412,0.05829470613117299,-0.17140448032427225,0.1063774700462855,0.07646659182829763,0.002494329503664683,0.6282157064107837,0.08771663623194259,0.44830194136297186,JE-TMA-41
JE-TMA-41_scene01_cell3617,0.37681204407565017,0.2767696152154483,0.9079160422279345,0.851983535502005,0.16142045587730577,1.6812710448804622,0.3868262702240234,0.4436685287909364,0.20519728757314093,0.3160846505727698,0.039765356656429884,0.41781022465954143,-0.0235566009562847,3.999715974843438,2.546073169883535,0.09946892271677654,5.99064957229311,-0.15577005424422075,0.4050949133898813,0.04288828620638241,-0.01193727530618982,0.4276756828479068,0.17451398652655925,0.32790150697362724,JE-TMA-41
JE-TMA-41_scene01_cell1731,0.6690361490315184,0.8681414029744853,1.3476309096470176,1.6262259321071417,0.6456227799925762,3.611259301222518,0.8860605784454559,1.834738371821648,0.6990128525471468,1.4108123377592914,0.3296819569023187,0.8057818094478665,0.09356143300836336,0.2403815820539018,0.12122842737861472,0.09580699075878518,0.0701037094269622,-0.15402177713102738,0.11115845690797893,0.1506492369783649,0.0227896971766417,0.4407676769546938,0.31251513406264547,0.6036757753469023,JE-TMA-41
JE-TMA-41_scene01_cell2555,0.4568257324888816,0.3934933497167558,0.7605797433267606,0.8733989090997868,0.2635188765741488,2.048127439409077,0.31196892646284946,0.6511993776392233,0.14452232444346597,0.0985455212082843,-0.03146013967739758,0.4588387887424987,-0.0056778578718251205,0.18027221940873078,0.10877921374407751,0.0959320100809461,0.030190465692613355,-0.17272585852279276,0.10380382953321138,0.11634469729692526,-0.021486320084620925,0.40233833425569954,0.11077021239232354,0.2913432300984469,JE-TMA-41
JE-TMA-41_scene01_cell3239,0.3267557436533213,1.156059345189132,0.7333563476176331,1.2957177011756524,0.1335971817760064,5.175850134852261,0.41902291045010964,0.6228727186704365,0.28181287297932384,1.85231393261544,0.21644869808274353,0.548392629891899,0.03533434132218266,0.21700477726715994,0.0983228312987735,0.09212459166166964,0.07077345592692946,-0.16679647073830772,0.10543389232471248,0.025985122635787727,-0.022963194910376128,0.49229963956912104,0.11399460414544249,0.3717583012821504,JE-TMA-41
JE-TMA-41_scene01_cell1076,0.4143229725771689,0.3965480064238528,5.509336855195436,1.3087466365396503,0.7756706407982885,2.996456322501307,0.6311548413099105,1.3913666183910247,0.4050024424434571,0.6339870079387917,1.4738751023591754,0.5620934484100464,-0.029255684856463127,0.21695474295027695,0.09828067044504762,0.09811476680346343,0.07021337476001371,-0.1670431003547348,0.1194714372447378,0.02228406645028097,-0.024238948738267596,0.3977402987393208,0.1514768070141762,0.38628366987776863,JE-TMA-41
JE-TMA-41_scene01_cell2542,0.35274049613586644,2.167660391889024,1.208668618142771,1.5894234957611424,0.41984771011164373,5.0170167070034974,0.42977303949947054,1.2020719409752298,0.25756539717574817,1.0754046188905164,0.22464121657663833,0.18801640709225292,0.056288592914083946,0.20746812976494144,0.10340251521558053,0.09475958255614592,0.26672466354703556,-0.16454243412378478,0.10246228279199115,0.09621785904714153,-0.01810535935344315,0.5041420223977242,0.03130195198786734,0.29295158915767044,JE-TMA-41
JE-TMA-41_scene01_cell2411,0.3561382499950394,1.1508753956393902,0.7772089016349245,3.029822609565542,0.3002569814348341,8.678294185719345,0.7364132457250199,1.6638616455836175,0.19919724631601632,2.968183538087328,0.07984700598536898,0.6363136149158022,0.03125905957849823,0.21160219644078743,0.09573936307281095,0.09051878189777862,0.04211986826245595,-0.16032733905652885,0.1051445612083522,0.11437247694609187,-0.01799220923859246,0.4342534629355366,0.039904197225278715,0.3001645454293115,JE-TMA-41
JE-TMA-41_scene01_cell977,0.317277870214163,0.2181673732295503,7.918290526476604,0.8171115846653263,0.3643742654189359,0.9574768053155365,0.45916721312354203,1.444608913010533,0.3315905240670649,0.5086695027409851,1.2864661600809562,0.3772372640697744,-0.040294718988944045,0.2265682759081124,0.09279791164115708,0.09060686369293758,0.05681252760896616,-0.16876372941495033,0.11807259309231793,0.05983514158019393,0.14337546900018266,0.39333012967732506,0.28360395120344795,0.33917962017949105,JE-TMA-41
JE-TMA-41_scene01_cell1518,0.2991098318235319,0.306008474897972,1.5747454504870513,0.9955657769265879,0.4756311359407719,0.5096028621594686,0.332112396061647,0.4466064455026624,0.10321967666463355,1.5804913410439951,0.2894448340926675,0.10720930336403495,-0.027021916891984576,0.22212687581665036,0.10773862547356516,0.09151722695019782,0.0680468578407592,-0.16763175410467246,0.09916076225725362,0.017650946167525883,-0.01999378349691594,0.3765079103856453,0.12926611536765653,0.3134747917928057,JE-TMA-41
JE-TMA-41_scene01_cell2332,0.3797433401766215,0.7838074112332485,0.7912704091531034,3.1312430034321506,0.6774466563999969,13.200017851115854,0.6377107887658988,1.919544271514316,0.26415099137269227,2.148432584247362,0.17800528875198013,0.16320347701366067,-0.007948573398039949,0.21399575746533994,0.09450806546804141,0.09338643323204421,0.040430348547613515,-0.1607027872291409,0.1038261311284907,0.11652758345120123,-0.016202568121240546,0.419733726925932,0.06975958398379711,0.3551749885578748,JE-TMA-41
JE-TMA-41_scene01_cell1183,0.3660861490718108,0.3310563157525811,5.688403795113017,0.6463286101872754,0.5094603023675178,0.34629990676447026,0.6668835370818307,0.877537069926347,0.33481029702565235,0.6523166293819807,0.21228900419066227,0.2801258779911085,-0.040046315068603955,0.21429312903345932,0.09328277531749396,0.09337682452329643,0.06363921232513842,-0.16784491884627484,0.10743531309545964,0.004785048695501726,-0.025532182006064108,0.4061779729067753,0.12310923454874367,0.36724365652111873,JE-TMA-41
JE-TMA-41_scene01_cell2294,0.016117410433244883,0.32448282911728876,0.6002685703202055,0.7591261409205001,0.12379061654554302,1.3967437129013618,0.29684408020939235,0.208474979196001,0.020234217356087103,-0.55698229417431,-0.17813873143155823,0.06170746552338274,-0.040294718988944045,0.14351659039083497,0.09256359091032085,0.08928584898243419,0.030176516510161067,-0.19385625790621985,0.09596637955738019,-0.0437801939391394,0.04924451999446022,0.3978447768679857,-0.013078993204400424,0.271520208320821,JE-TMA-41
JE-TMA-41_scene01_cell3345,0.47685725164254933,0.455074689773546,2.1182512294230182,0.7120144868533003,0.5892115845881588,0.8335422365604119,0.4884206959220793,0.8638613106909252,0.4348538984678354,0.7892082447514344,1.1426300799943208,1.2231106627927488,0.022141509143744215,0.9101325532225288,0.4850454305213117,0.2421943009110129,4.264318423224542,-0.10705478835737048,0.2722249394854981,0.12416526760704255,2.5541586866951844,0.4217110173129528,0.9904685690777505,0.4758553890951025,JE-TMA-41
JE-TMA-41_scene01_cell235,0.3660070044451993,0.3872454993901276,2.9647038168040796,0.9844541167486465,0.7106215708815478,3.028734804017519,0.3454692568330732,1.0534218110298914,0.36165128652576295,0.8021496451197351,5.830615754269326,0.4178684343148716,-0.04020464492589676,0.2102372232631608,0.0935441377977353,0.10238803664451934,0.06787546733480332,-0.1696585807576051,0.15336022868184584,0.041096633562117124,0.01822377664500785,0.45532654506669723,0.16347811469246332,0.3125213664433407,JE-TMA-41
JE-TMA-41_scene01_cell1341,0.3053074365755435,0.34592639683894555,2.9010507176333564,1.0962184477758037,0.8626915833917355,1.2687985544495737,0.6215028309372258,1.0810663680354862,0.8654708054637652,0.5648363801094733,0.8581744811803114,0.07119529695154014,-0.03994198541488542,0.21753912409786424,0.09263208465811157,0.0950868563550773,0.0529813373963412,-0.17162715752063307,0.10845083340491443,0.0005904081163001229,-0.015634930945927716,0.4060266495252734,0.12739587900793958,0.3723978613959618,JE-TMA-41
JE-TMA-41_scene01_cell42,0.3072406608861096,0.2404849413854556,1.6331995123356389,0.6979299111699975,0.20051357106320025,0.6197512588901862,0.2983032340760596,0.318504444635195,0.2027201710001803,-0.018666552326719543,0.36549381733728703,0.10307692411939845,-0.03429721237661221,0.22821241423132044,0.10073013295466016,0.08984416801489903,0.07203899930868407,-0.1694957914173637,0.15375554440127717,0.03853480133819143,-0.005437130552346736,0.36990871686637894,0.11561112607488688,0.35666797464494226,JE-TMA-41
JE-TMA-41_scene01_cell1844,0.38390620595387936,0.4238372735728633,0.6349866336533548,1.1960722327937727,0.6421310420454517,7.585486160916515,0.49149117650495416,0.7167390206761896,0.12767795117334402,5.030155643228326,0.15682573529468075,0.19966163549378624,-0.03924666264509119,0.20154562386198116,0.09488886938499053,0.10773135115544852,0.04025931123827525,-0.1682977325643591,0.1003977377546682,0.012766646134997672,-0.008610598952783932,0.3942646884260659,0.005301601459435479,0.3256219237496624,JE-TMA-41
JE-TMA-41_scene01_cell1429,0.43961331945026916,0.32387210808583855,3.5859818390570326,1.4661618647346004,0.4754383580287104,3.7986131324121692,0.6274477809818625,1.5457527380198084,0.32765785183910345,0.7703504558751986,0.7306422768957745,0.6689566653324391,-0.008642763522169805,0.21888268972371544,0.10862843204306377,0.10034806651297656,0.07064566968624175,-0.1660076697677323,0.1152358683248238,0.03740114165110864,-0.02818993733048525,0.3901074351850867,0.1492356090985596,0.3690895499859975,JE-TMA-41
JE-TMA-41_scene01_cell2686,0.4790781716262371,0.5081083252760469,6.732745950860822,0.8677307489222907,0.7263617172021785,1.214465878620278,0.630544804737388,2.237563314349188,0.4071087871139082,0.6652922321505905,0.25911029156440973,1.6117577859495098,-0.022626459516120245,0.2126099852839441,0.09944305343746002,0.09330107488684936,0.046324156022607255,-0.15717908178440243,0.10539515934410887,0.07244717340264761,-0.000551095985590444,0.4117571157650996,0.11576503876762334,0.36758725330347286,JE-TMA-41
JE-TMA-41_scene01_cell2056,0.3032920660890197,0.41746067530691244,1.269657090609591,1.0466643234912358,0.8765907677949796,2.2725922189615266,0.4027725916395638,0.680661389762804,0.5508627137499579,0.14570011086283968,-0.06916792504385594,0.08835804676986125,-0.029870634114018635,0.20894978577052742,0.0948099506738665,0.09004806127757858,0.048680578930754836,-0.16407967917585276,0.10097767461200241,0.037459951483152454,0.05358305374392003,0.39841565787665295,0.04163125535215684,0.3300155801628296,JE-TMA-41
JE-TMA-41_scene01_cell1867,0.30260757125571613,0.8159384918502992,1.446454855132621,1.089237977472504,1.7053879505804002,2.2887726860904634,0.5761098500765807,1.2141553301821508,1.1338207977121533,0.9866404365802242,0.5685231014787281,4.562016077114149,-0.03668258615124265,0.21402154989726874,0.09261837599245709,0.09132506456506917,0.03741237137987402,-0.1725212647456731,0.10678645979983631,0.06555300230339789,-0.015886147553665686,0.580954159202508,0.07558483100031055,0.3398877749322478,JE-TMA-41
JE-TMA-41_scene01_cell1276,0.4825648393056463,0.342584437594842,0.8817652519692152,0.8236250361686126,1.6533588378943487,0.874135635362121,0.36674375383843955,0.43127173213242087,0.1631636213550382,0.0260527279372339,0.03800790201049986,0.09436167690147607,-0.02006015711760767,0.20208373868855856,0.10190897704663571,0.11215283090775363,0.04530610150089631,-0.16723769391707433,0.10055973647340943,0.014630105041758878,-0.012660715186645577,0.4035607337548894,0.09863950632098162,0.46713050912106496,JE-TMA-41
JE-TMA-41_scene01_cell1335,0.4030650104770741,0.1292914700363436,6.781438838053246,0.994885360596922,0.18071212846721266,1.2905674033816918,0.2949579115513962,1.734788268039801,0.30808881281081363,0.9176313637113476,1.42647477241062,0.11452748639994548,-0.0402688202337777,0.22073168364557139,0.09267765179427956,0.09567529839472078,0.04214173394092502,-0.17238043368103473,0.1140749280875196,0.04542405557852902,1.402370944021718,0.40408749338552474,2.2954859714573503,0.3494739158567532,JE-TMA-41
JE-TMA-41_scene01_cell3151,0.9927718782092237,0.7107556316230209,1.8493470836653163,1.8798820912704204,0.3918477255267221,9.009097530008091,0.7394733732695125,4.227907059821488,0.1749638808601474,1.3268717683135476,3.0339015015876933,1.5468678846435941,-0.03404857504643244,0.19902167517492142,0.0986556469626525,0.09532110842146901,0.037503021730169284,-0.1736646196107009,0.11222927164709784,0.2319519312764331,0.10107376488221631,0.4092385024564061,0.5594745083854343,0.2729143700467313,JE-TMA-41
JE-TMA-41_scene01_cell1656,0.3199175346480594,0.43351780321667005,2.1137509980969336,0.8567293441346697,0.2214041635799813,1.874190730606376,0.4187602891771774,0.5332265481333158,0.12790174764557793,0.18847486827361243,0.44485945829518153,0.21033033331714146,-0.02939764396351624,0.2092077184260886,0.09553670126713376,0.09093646008772582,0.0619141468435877,-0.16786294781788536,0.10497985716390046,0.04032946359004702,0.00939818931566705,0.38945888329088657,0.1103164608732865,0.3803889022159812,JE-TMA-41
JE-TMA-41_scene01_cell2006,0.32212905355266463,0.19585743358980037,0.630097507565558,0.9249482156050461,1.8072595066826909,5.951296968049869,0.5795617116116503,0.4404682125034076,0.17168365768854305,10.363863464128405,0.01339762201644401,0.06859806917258032,-0.03996277362075046,0.2131628386430523,0.09563666868036247,0.09685770011289607,0.044253111548054835,-0.16600401043324042,0.09757585759491827,0.009936324543223518,-0.020943026279573007,0.3711196275470838,-0.01110436450579233,0.2952740718145832,JE-TMA-41
JE-TMA-41_scene01_cell1848,0.33151467182420236,0.4967535370865778,0.6884066392157497,2.2125287009395223,1.208378449455375,9.47968654092537,0.96394449245502,1.3555731253092325,0.362068875113843,5.836393246613146,0.06360392782237106,0.33013570897464295,-0.03458102789836198,0.20625283021985003,0.09340135048267784,0.09571610298487532,0.034498194486290046,-0.1664379648533505,0.1057185498174898,0.02453326693688823,-0.012058448881278272,0.45056316225892884,0.0005480924485211647,0.2737279554850081,JE-TMA-41
JE-TMA-41_scene01_cell3368,0.5885951362675905,0.2063936284623594,1.2163124853450464,0.5709220526377821,0.3458195241071551,0.0877279432707464,0.3100044914769899,0.37831408884661105,0.3208262183877767,-0.3278090213674776,0.05611065542830118,0.9228428283333461,0.03666004478961066,0.2887076379937134,0.14571440849061046,0.0924731696774197,0.061497667441215764,-0.15978822584428687,0.10172254095759753,0.016372256640248606,-0.02942437141929899,0.3773176293673264,0.1585392749036848,0.48577498887242565,JE-TMA-41
JE-TMA-41_scene01_cell1200,0.3301033206687176,0.27474941588955054,8.120302333574141,0.8441191590818351,0.32142607604456264,1.2624240740968684,0.3482006694036846,1.580849579912092,0.3470894430123216,0.793728691837326,1.7412581381123846,0.38497325456598186,-0.040159639203382946,0.2186828692345974,0.09263472095071784,0.09262514054338122,0.05425731855094151,-0.16961327579182373,0.11159339871233492,0.05210352967118054,0.11596732882793387,0.38585538570707695,0.29033666092187793,0.28783769212264343,JE-TMA-41
JE-TMA-41_scene01_cell2289,0.11706323058056323,0.31905773050923414,0.6583207767896547,0.7614694490318271,0.3873052808160611,1.013649649654282,0.32932096709568015,0.3069669081661962,0.03913817493686256,-0.5540825175375305,-0.10749385026207425,0.06170746552338274,-0.040294718988944045,0.15566449915152264,0.09256359091032085,0.09007753584428946,0.030176516510161067,-0.19155420528765243,0.0998259688999596,-0.043485541107630754,0.1826245661116792,0.3671489462457286,-0.008292794731583286,0.271520208320821,JE-TMA-41
JE-TMA-41_scene01_cell2146,0.3389004370530029,0.6749243191698013,0.6476297159526248,0.6851600166961611,0.2838939060664322,0.5356628609654587,0.3131309289111677,0.1901176212666606,0.05134105396437605,-0.11795374774470646,-0.16931883211944865,0.08585741696626237,0.06082313018397656,0.192941180206055,0.09312304715027908,0.0878288268313,0.042432035698919957,-0.16914472443990713,0.09632128880947033,0.07109161639778372,-0.017759750526778473,0.5070177060274095,0.059719153053005125,0.37384523914838563,JE-TMA-41
JE-TMA-41_scene01_cell93,0.3331438052062592,0.45721044486797163,3.652696083585975,0.7221634023825833,0.36054375300396047,1.2842744923484166,0.4742300192148601,0.6676845068926804,0.4052471748571259,0.6260456045413461,-0.013826297207430671,0.8870815370494236,-0.03991140952318917,0.2168310743246588,0.09331968268625251,0.09103892547143966,0.08113730279952563,-0.16099038868743154,0.15684005792782876,0.04587779766708716,-0.008106179130174751,0.4101860602908507,0.12066300794488005,0.3446559543695762,JE-TMA-41
JE-TMA-41_scene01_cell1497,0.3262282638305942,0.20265553127219155,4.804012430968394,0.76664713361736,1.2286828072458933,0.420980078772966,0.49354016530776446,1.3545750483839192,0.3072824567703951,0.8529429851663475,0.1040414447780097,0.5492084478177607,-0.040294718988944045,0.2180184598560741,0.092641885124641,0.09393206641099683,0.04921715109435315,-0.16647552691236123,0.11137905367528067,0.07908988478862738,0.32948894464602774,0.4587597330525413,0.7091109633912728,0.34981061613040326,JE-TMA-41
JE-TMA-41_scene01_cell859,0.39532834713987564,0.27205863366733474,6.775051235874201,0.6647462565827958,0.9556760558875428,0.7789535891393671,0.5376824462856907,1.1313038195022123,1.2168097039993402,0.7923537016238488,0.3197969200360633,0.7801578257037841,-0.03895947812837125,0.20673665506163913,0.09282297215409718,0.09672836571416843,0.05350783089495187,-0.1719910287658345,0.13448687937082873,-2.3350608389982597e-05,-0.023910317969707662,0.390098454488947,0.1442747155157028,0.37682601887505396,JE-TMA-41
JE-TMA-41_scene01_cell3506,0.349370124335346,0.8825770792599362,1.9949728860219345,0.8862880352092386,0.731288437339361,1.8987408871992002,0.650391267043661,0.9034827908002777,0.6226919420619106,0.24356320607632959,0.2068272519445648,0.8774509287216361,0.029123910719607765,0.23449767309981995,0.13494150948222522,0.09186025195757941,0.05592959222173616,-0.1645313336131402,0.10755725218348935,0.0013021146949989126,-0.03061608095399082,0.4074947641071337,0.07132046218405874,0.410360388147626,JE-TMA-41
JE-TMA-41_scene01_cell725,0.3390604819294283,0.10952920385443113,7.070052575925619,0.7665496651425068,0.5574047593292859,0.7100292810655535,0.316965192289688,0.901452574643334,0.2794623256954933,0.6890485747527852,1.3191947744616785,0.31002411727846746,-0.04028712075119312,0.2127940668876448,0.09403307276882944,0.09153263625367425,0.06690067422641371,-0.17246236148420324,0.15018294502780868,0.021266801586987183,0.3742023844179089,0.4103645684822891,0.39337585912602857,0.40553835173140274,JE-TMA-41
JE-TMA-41_scene01_cell519,0.3493982143065799,0.21668140902312458,6.701144001151563,0.985997946257811,0.7400777735191876,3.603011671263698,0.47817572788705726,1.3250916403392852,0.4388358421227081,0.5186176558717552,8.322851914326922,0.288709699127282,-0.040294718988944045,0.20165838447299717,0.0927352596732649,0.0984199110977082,0.04994457800093871,-0.17017063576619817,0.16356665954657673,0.0037445599852639067,-0.0020106359748170988,0.3956509519184843,0.13690623736780616,0.3330655904643401,JE-TMA-41
JE-TMA-41_scene01_cell3310,0.163266886677099,0.6544051784772791,1.529678791572628,1.8753389256093662,0.7297811907578385,5.650617732927337,0.7478758607870438,0.5593477155598869,0.2633819156126357,0.7778258291846616,0.7733410448374932,2.7788112142766614,-0.0009337363457165848,0.21920288601019972,0.1239041312892234,0.09396445306489876,0.053065240065648944,-0.1674994735866553,0.11329568156102154,-0.052361189192578594,1.2234495483941936,0.41118812259045573,-0.0080544338814873,0.4495310017046745,JE-TMA-41
JE-TMA-41_scene01_cell3188,0.4701019816753358,1.0610343417593775,1.2684191229286097,2.235632032060544,1.5621569286936121,7.4736184036665865,1.2024180600211487,2.1768067722556195,0.5096787942159728,0.8675097158299697,0.8533226830797453,2.9621256216488394,0.014329470690482377,0.2211996653985172,0.13490330207337303,0.09584398723492071,0.05207750577407777,-0.1675497491673611,0.11276975583782209,0.018132439637703,-0.029851588242558624,0.6081878910093059,0.18883350392904763,0.37181052828942684,JE-TMA-41
JE-TMA-41_scene01_cell140,0.7093000646129801,0.8333733412491562,1.6784695767047273,0.7899140695111149,0.3353202013158201,2.0684133168875887,1.0749645188661958,1.0407542275945203,0.019827247987049268,-0.17052565737493675,3.61443427780505,0.06170746552338274,-0.040294718988944045,0.37904782326413244,0.09256359091032085,0.09483073416018595,0.030176516510161067,-0.14699165336419695,0.12877015329538988,0.26071069154774096,0.00781854473519028,0.44208813594686913,0.5625618378755857,0.7908184970717057,JE-TMA-41
