,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell06822,1.3217386502912973,0.9308245773404753,1.1377669333953118,0.19262479872074098,0.4353850013120938,0.4509002406307081,0.2720850527591216,0.36680582733456835,1.2088184588345412,0.652796588052474,0.6410825452284319,0.769921068828825,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02309,0.9178713426724701,0.5101583876300358,0.47583395977676596,0.404315827482797,0.40455934315053205,0.9841851006504295,0.6730454904114459,0.30434508079228045,0.7269169880090584,0.4550044325411928,0.4824681497640185,0.5430841956050114,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02352,0.41353684273640406,0.5643018725540982,0.47987592459101197,0.18896130079156595,0.4401755123949187,0.43891095622469717,0.25158414862285017,0.31650444952764456,0.8582019532161319,0.7769527898766032,1.0604613495965416,0.6568558959819154,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03323,1.4036612749588544,0.9728249093579233,1.1225276289829202,0.21574435982236811,0.3838022722114625,0.5193311512758729,0.3358072431628905,0.293705126260616,0.8629278162024411,0.5843486842245481,0.5992210689187183,0.6662583898308363,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01780,0.5590310822875623,0.519105889141943,0.48695078209136367,0.20933370386937195,0.39813380166086354,0.426277558995304,0.3254522777503286,0.31197022201166297,0.7142563809886024,0.7913219925120204,0.4739029560548815,0.6100969735133867,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02013,0.4483830585742079,0.5845338309172914,0.5691944443621435,0.5430254430966576,0.47166844860761387,1.5756384519642823,0.935058028456441,0.3220022011977239,0.8496428392024701,0.45704256446746455,0.5824525991216124,0.609641598469339,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02664,1.325610467023945,0.789302769159097,1.217360097967025,0.20355026410674634,0.41789531437861854,0.5418919127714262,0.2707701774054054,0.3287220835424276,1.0220497586436947,0.6767607694478253,1.0338326895435908,0.600717407380805,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00077,1.2677488064389975,0.8432681877158372,0.7710107638314264,0.2829657272425061,0.47288554182053194,0.5116240129022996,0.5695014785475028,0.41631161524688837,0.94244478993381,0.707443529605254,0.6597329871127697,0.9082766356329685,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05211,0.6905863309347676,0.5197401626608358,0.46384928598197744,0.19298950514087868,0.4258521222336105,0.39267409474780735,0.28781139500209296,0.31135957293171673,0.8057583099189347,0.4891719744766537,0.8466762021961061,0.5131658525329579,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02548,3.8862980514298044,0.7328721947661794,0.7120197237490931,0.20047574996863887,0.4341266742149001,0.5396247177992742,0.25702305495915606,0.32687995769281714,0.924109513305386,0.9434105211452021,0.6344551186527495,0.8837460430171792,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08021,0.5067449320234332,0.5634596298260202,0.5041349580892004,0.20421318413058637,0.4673470062679621,0.445364186379646,0.2867425822779865,0.3124655677086555,0.8739746521889807,1.2429678699038698,3.994462194265255,0.7263286458627707,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01302,0.39922666474321206,0.5836825782144254,0.473551269195355,0.5597468972895677,0.46611039348369876,1.0502221915794776,1.0847992748673374,5.016879933615316,0.7953848412607131,0.3859614378541113,0.4315646521231483,0.5184775075741255,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05900,1.2025264197248937,0.5531325367882192,0.8630729215874239,0.21622337836139643,0.492787335824143,0.5148851855014225,0.2895048241100029,0.34346498953603993,1.0112047705310456,0.9174301882913365,1.0437830094510194,0.7878876219860516,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04411,0.8346228690847828,0.7703415022851307,0.8917443022352144,0.21551194471632795,0.46430438805596586,0.4811693096509329,0.3350741731834054,0.3614810873517683,1.0017059019234578,0.5691324547914628,0.6657626814543512,0.6241744930021709,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01859,0.7003821550392384,0.5233660372525855,0.6009185590654279,0.3042750687197721,0.45218495612590237,0.6662967723207875,0.8575595025337431,0.4076758511836781,0.8664050307362617,0.6013067669625993,0.9711623255454439,0.9060990402265924,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00148,0.40224038978284027,0.5834201640154602,0.5343081890635606,0.7861176938637138,0.4547455528266452,2.4560958248808578,1.3671982928299509,0.34344951200237095,0.8120160433604156,0.46672690155164775,0.44541200663828195,0.6121728149113957,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03682,0.9723773114295234,0.6505714939501801,0.6786528155583063,0.722635753790178,0.5030243988222179,1.0329364300290693,1.3797266271853004,0.3557190012557902,0.8484933121157638,0.5502622930332537,0.6552538347782235,0.7403827354282725,BM-Her2N75-15
