,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene01_cell2077,5.387403712121796,6.596596924096138,8.413582389584628,8.175476299630812,7.441822929432609,8.963623304984452,7.12616484068947,8.248400241223067,5.400540168316844,9.438940784206187,4.097725727632562,3.320439161766917,0.0,4.857979306832902,0.43146394633762564,6.256690014159446,1.499960528182629,5.061362501504659,7.177055901051951,9.323264298753555,3.976142044704426,4.752208214570422,7.39557049879361,0.23484823467143953,0.04219527006292251,JE-TMA-41
JE-TMA-41_scene01_cell3182,5.842943393584955,9.05510799905708,8.279735732439594,8.627678394823574,5.492772971558123,10.443963230502959,6.913675112000605,8.584600860879522,6.200821440144955,9.391040480546126,6.588145528926725,5.611696041867065,6.212433065015402,5.2062476306680665,4.5004040196258055,6.286047622309339,5.055903714578673,5.07609580879448,7.23675444116436,9.50401821780137,5.136100362775691,5.625199008234262,7.4945758772414885,6.266352058708981,5.0506979915360475,JE-TMA-41
JE-TMA-41_scene01_cell2387,5.478512859226023,8.616788019549258,8.517888641680738,8.581124679466125,5.634940371207284,8.484440447652375,6.682279658781607,8.589005950554693,5.932418790393574,8.606814879701213,5.54741691086525,4.475158191521094,5.300031674716794,5.232814904374771,2.318107081236079,6.230066812286322,3.5169595168741092,5.443335274291169,7.203003417590298,9.696269599048966,5.212401111685679,5.255780207696958,7.787743640623244,5.613121428290422,4.21398877106705,JE-TMA-41
JE-TMA-41_scene01_cell2004,4.834646546824904,7.999489434501159,8.1837955607648,8.22147238204697,5.959993276631701,7.831038946027259,6.944754605240575,8.42099908926352,3.479527923025878,6.660979798696493,2.7837197985556137,2.104398257157332,1.5105940632699504,4.114474557899686,0.0,6.215475915820823,0.19626835075996726,4.475711188600004,7.21282748224361,9.208006797132947,3.4149554348303957,6.843349573893595,7.534931098466337,1.669915650063112,0.0,JE-TMA-41
JE-TMA-41_scene01_cell2704,5.637391529770403,7.634043245938942,9.991839624418715,7.890273827677393,5.668128504120969,7.49924738571986,6.864399400884431,8.783550874921653,6.72787880379306,7.299991720208186,5.732988883951432,6.454255787225325,4.719218889019542,5.183325437477792,2.188216505933003,6.234643154110439,3.8084493039071723,5.50738754627569,7.208723690369492,9.51983565957482,4.880981862059778,5.380430469242863,7.50220080697162,5.442450192534901,3.737480743055124,JE-TMA-41
JE-TMA-41_scene01_cell1970,5.50091870270004,5.613866071541993,10.351088826768063,8.000060475184393,5.039175363920388,7.08343194315233,5.678977249041812,8.760042026814082,5.92893111130961,7.032990191766273,5.831005879063847,3.6613445484364453,4.107746819966995,5.36486932230806,2.3391361836179567,6.224664768423904,4.208638058764421,5.443219813063968,7.312743706658335,9.846342502986925,4.936695329751199,10.146107135444355,7.4981980010411355,9.326672070467158,4.166712319930709,JE-TMA-41
JE-TMA-41_scene01_cell365,5.385453906686413,6.915669822436644,10.422871596274012,8.108220558857903,4.369608044702152,8.21891010002776,6.12953542092733,8.53373217522102,7.303319037804853,7.149305482609686,7.626290907082567,4.770756435173042,0.421253617335306,5.164398396477119,0.0,6.223338548010347,4.40309581079541,5.068111066118453,7.594566504824457,9.44602552076374,4.414734249053863,7.85098686337058,7.449816244589828,7.205440342762195,5.7867825956589165,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.10554804175987288,7.60700970384043,8.945184960098269,8.100395672975663,5.818686638578238,9.197910064996153,7.097940850099573,8.541662495762205,5.321087576587953,7.2839256732646,5.6886842328150085,0.11860286594969248,0.0,0.07917134432165031,0.0,6.27914139393074,0.0,1.4955708446370184,7.367561800980679,8.93027081136109,0.0,4.12327207413688,7.4749189256686295,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell788,5.409578772110783,4.766842064949895,10.617982500250337,7.991275368561606,4.649684845764597,7.033478269733381,5.936986399796722,8.584268937101712,4.153979434545355,7.226952475145992,6.737166593222292,5.475184912279131,0.021916053747952028,5.32302040967851,0.19331425757979837,6.203238161670384,4.855594994652888,5.134639821680783,7.3480659566638495,9.45627748483607,5.030459068093465,9.488003616967411,7.427099330096748,7.845948442727934,3.802382144208208,JE-TMA-41
JE-TMA-41_scene01_cell1438,5.733657003254782,7.469149835205578,8.126373521197022,7.923069645827827,5.149723808844361,7.604904142913766,5.817592487345971,8.262093657201355,5.214615947286344,6.75319882116076,4.978071005768266,4.283033657251284,4.79415473602274,5.155627780501189,4.165953005103721,6.281319315634734,4.710036950587488,5.181985005237802,7.222398199070412,8.615341968953988,4.99620212258019,6.870309612040738,7.424733721639999,6.6143545471119705,5.545192702919391,JE-TMA-41
JE-TMA-41_scene01_cell2057,5.45562422700356,8.10285824447493,9.387445703355867,8.145226683398109,5.9171889854726905,8.38817632032131,6.825568141711856,8.56227088158449,5.9118299720517555,7.499423596847445,5.546789390172924,1.4520734876859656,2.455648554418278,5.000936318640048,0.1733725776882581,6.208090933918722,2.4060591252980172,5.177165523860171,7.24891399440213,9.210781237157391,4.911377673075727,5.8646938677382074,7.5493838529345965,5.852320198313944,2.8559433367327443,JE-TMA-41
JE-TMA-41_scene01_cell2446,5.455898826301401,8.254650311943445,8.4452113721356,8.931017338043723,5.57661463875317,9.048037244194617,7.304756240540461,8.723329782066296,5.382644509095559,7.922584458631536,4.954305640548366,4.947092300856403,4.8788467122581185,5.2788553320677565,2.649510991454718,6.221366253682287,4.25233084947773,5.46241836448599,7.218345469622244,9.597971020555416,5.428920635177253,6.389542365432691,7.568523367715597,6.068504196734192,4.2331238265841575,JE-TMA-41
JE-TMA-41_scene01_cell634,5.417089343571797,5.918110786268498,10.498797102171146,8.053051883558163,5.319971867909557,7.387299902365094,5.646479093783686,8.474754617506937,4.758327516621792,6.840419624278932,7.870270994358605,5.744862560549441,1.5714011375401344,5.432417902970167,1.8610001824765046,6.211946598600805,4.92095893427006,5.158845477268443,7.490903186032376,9.6371389654283,4.876780965588641,7.547677754162989,7.4444984728589585,6.4630318907064845,4.144654981379605,JE-TMA-41
JE-TMA-41_scene01_cell1095,5.385280305882134,4.796713302503285,10.53105136001523,8.31643305190343,4.718455863682477,8.548726526082007,5.827356091832612,8.670787634047064,4.231774350433413,7.292957360425787,8.824097594878115,5.4118500510837215,0.0,5.365837263734857,0.5581878322729029,6.226880082472236,4.721029773821964,5.1763175363039835,7.312890880492664,9.52581077971224,4.821791912701693,6.98585421360563,7.463052023551892,7.176447086455199,3.581300261170229,JE-TMA-41
JE-TMA-41_scene01_cell863,5.41081841910498,4.648669597514791,10.609235564280423,8.00707967578532,4.525152243619963,6.792556701554417,5.862983447455733,8.601282959451845,4.213042879743853,7.420661148070638,6.594684214905286,5.023698873483191,0.3516801599047133,5.1584987433508696,0.5892374871954769,6.207682214657177,4.967008728340924,5.110168922908058,7.323018819236164,9.334280219540243,4.749042176088834,9.398271966126188,7.429577894476032,8.136436316625597,4.509930039843564,JE-TMA-41
JE-TMA-41_scene01_cell2940,5.3467087284872745,8.867289649617495,8.749528406999401,8.891848410530857,6.065752185451846,9.137344643855055,7.6009595941231325,8.805447876872034,3.289657583633814,8.50714047696855,6.584735403422148,4.212657310195182,5.903458487907214,5.139664801634075,3.0416598265776504,6.208569977736445,4.4843132751658485,5.0898864773974966,7.2471024165090645,9.898992645135891,5.117171042886657,6.067446774269872,7.987595620622961,5.971947806227858,4.936379962001376,JE-TMA-41
JE-TMA-41_scene01_cell3617,5.542835546887493,6.8981304572859985,8.502174512607382,8.063602101085662,4.495797618928413,8.064204213053435,6.429472374189269,8.316292739167155,4.936550287298339,7.002548279725578,5.260131179664351,5.190645937102549,3.948395492355497,9.134757067894888,8.509124856778152,6.2908040183873295,9.840674356154507,5.497920654612645,8.666862578867871,9.588806728488542,4.817748083991527,5.547823259309881,7.556762659534799,6.585639660769876,3.7940566406144796,JE-TMA-41
JE-TMA-41_scene01_cell1731,6.122663111475193,8.305482001857355,8.875919789290807,8.560188371092496,5.695361375026877,8.785407626758284,7.738361909496991,8.859236596261782,6.235043016431329,7.815204144495018,6.068254229427958,5.927543628957942,6.027106418759706,5.511010455851458,4.0598189715203885,6.260052072155609,4.834889997867191,5.534701638000874,7.296077276733441,9.852600193552204,5.569306866219206,6.518471319989248,7.591316540817316,7.133311462846525,5.567030647613766,JE-TMA-41
JE-TMA-41_scene01_cell2555,5.7376944088862345,7.373702746960862,8.337484100784488,8.081233851346807,4.893828306744111,8.247274820221177,5.91001450452649,8.418465137984304,4.54012998928862,6.7159774188205,4.8955147015373095,5.2996875470369735,4.67476275701842,4.6357827979323565,3.490754609923184,6.261117772655417,0.02197625300921006,5.046369050891787,7.219710953281339,9.559522705838011,5.385140170590114,4.948432461483311,7.486295164654479,6.17491160056024,2.7523326670685533,JE-TMA-41
JE-TMA-41_scene01_cell3239,5.398283719360142,8.6186013238312,8.303845504852344,8.377372330511564,4.352825898841855,9.133632764929422,6.590111442238343,8.405119332234964,5.282460126276591,8.01762528309617,5.82427317804943,5.503029609829612,5.456193682325273,5.253759316798044,2.461952926183079,6.228144258482943,4.851523019598623,5.228346250297123,7.237146742768577,9.626711185126801,4.624503254220212,4.812641188334664,7.716790736789276,6.20027921707455,4.369121227289784,JE-TMA-41
