,CK19_cytoplasm,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,ER_nuclei,batch
JE-TMA-41_scene01_cell2077,0.009588897533162697,0.1971544970059727,0.14131993182755206,1.0324430684614836,1.1027715054290774,4.061631662408351,4.151640463108285,0.4116383526864055,0.45747418376941495,0.2930678285204833,6.963742643366854,0.06409558095496974,0.052631752571551026,0.0,0.15211460812204805,0.00026527394779875523,0.0023078943199198085,0.04352499291602666,0.017783175620683364,0.004779132972742847,0.04243130176552696,8.140496888895838e-05,0.00013061035896974848,0.03523720039618949,JE-TMA-41
JE-TMA-41_scene01_cell3182,0.013347618744627912,0.310921310738128,1.6516651910003344,0.8643817514881487,2.2790332327694296,0.5784045283566527,18.39010281870607,0.3300926523989224,1.0008924541564301,0.6524285403921866,6.6380401490002585,0.7736110839112471,0.5210624258155937,0.40485196853268157,0.215493947091452,0.0268395369163313,0.08505613622070092,0.04417116543404974,0.030858101916840467,0.01144223643952685,0.08991566664467232,0.09042516913172108,0.24156134717687724,0.1124353072712336,JE-TMA-41
JE-TMA-41_scene01_cell2387,0.006274375032886437,0.21596153263371481,1.0655211125302844,1.1799313589098661,2.1319523074565274,0.6667699562441234,2.554694482650805,0.2589415832948544,1.00929496297108,0.498845308757119,3.0300864010824617,0.2732336685843459,0.16720417276234825,0.16256845960053695,0.22129610589651622,0.0029980462079178937,0.018238340623163058,0.06377631936321265,0.023370322601127792,0.00790802796156277,0.26152627205085816,0.04705336129899159,0.10460973141263219,0.12135057287933325,JE-TMA-41
JE-TMA-41_scene01_cell2004,0.0044949314234406495,0.11343026337642413,0.5747416302330525,0.7570308809570963,1.1996059783620516,0.9228845024908983,1.3085088708424852,0.3409655456977614,0.7136531400615322,0.04288241206327087,0.43290128708499226,0.01716406357820846,0.015388332628284665,0.0034963347673378623,0.07230714520780111,0.0,0.00021411010142354946,0.024226889642392894,0.0255238121363316,0.03868584961699027,0.11066028443039308,0.0008798565130548507,0.0,0.020089275681484553,JE-TMA-41
JE-TMA-41_scene01_cell2704,0.006837856085288829,0.25315038492922803,0.39880568418585155,6.192642542452085,0.5922944569640757,0.6892706744749693,0.9268916475474749,0.313531838398665,1.4198391260263166,1.1051779691826387,0.820179181890728,0.3289494333869523,1.2100784611400588,0.09094288972888505,0.21061023931929468,0.002625213100840008,0.02442007318209219,0.06799563160504879,0.024621664575354158,0.008957890007760505,0.09377138981695779,0.03967041316767941,0.06493455863719938,0.08711564490621404,JE-TMA-41
JE-TMA-41_scene01_cell1970,0.005612536034416169,0.22085511752015527,0.05289369002192448,9.003039162145372,0.7717796322019318,0.36747337160665616,0.5969352206807916,0.08586233964875327,1.3658835073703524,0.4971085023632438,0.627987951246848,0.36282582634889854,0.0740596697581934,0.04933179466259744,0.25253824017664556,0.003062994441379695,0.036447226561857185,0.06376895499123951,0.04867089339267337,1.0517729969941394,0.09174361228847912,1.9291721630768064,0.09977707439795963,0.09210746834339813,JE-TMA-41
JE-TMA-41_scene01_cell365,0.005450598155123942,0.1967704425336939,0.19443542783637405,9.696065503211196,0.9689611391958382,0.1880984179971735,1.9489092308683096,0.14289725942695847,0.906497524992638,1.9649122616013388,0.7054503779258413,2.1846617876238197,0.22472373301931983,0.0007040697730114463,0.20666124669096247,0.0,0.04427385601380202,0.04381978975053976,0.12791837881694335,0.10596535123617852,0.06786526228937594,0.2312765053823525,0.5043344715326527,0.05464731655889837,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.01245344715089201,0.0001907138853818494,0.388168970620251,1.973737470841986,0.9539693273865836,0.8012678471054833,5.259055328524761,0.3997836148840837,0.9208994073069423,0.2706828871328445,0.8071074194723686,0.31469327013392046,0.0004528035393301454,0.0,0.00018726436049289284,0.0,0.0,0.001161891492205631,0.062387857222126065,0.0025475581968864374,0.0801102076926272,0.0,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell788,0.0030223574689757773,0.2015754267553486,0.022673593582877676,11.851633409964306,0.7566808608777883,0.2489148407815553,0.5657532237461429,0.11535751232822267,1.0002608229055643,0.08423555879963752,0.7624092721415047,0.8979288418263824,0.45457118802203805,3.557129849252164e-05,0.24218741299694485,0.00011596406278938662,0.06961518643891072,0.04683495288717601,0.0574230918161926,0.5446421998416028,0.05704593802445619,0.438834560140853,0.06929345416801241,0.1011625449492923,JE-TMA-41
JE-TMA-41_scene01_cell1438,0.012734763315234772,0.278732186194887,0.3381808423947587,0.6975366803112766,0.6438624897418184,0.4104309191052202,1.0349770719813336,0.10076092217167372,0.4762230901675337,0.24334268575362616,0.47472183690488257,0.15461670866664667,0.1379691830481627,0.09802069711605961,0.20485650717881412,0.019207630460250313,0.060183860328451334,0.04910619467891642,0.02764220961209063,0.039743010456071225,0.05593334117965573,0.12806359099139017,0.3960909840017971,0.09775541602328354,JE-TMA-41
