,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell08103,0.019334464492808203,0.008642790566445213,0.017284314823467813,0.0029638525231870183,0.017088253406288993,0.00227552555024217,0.009654102040686691,0.01131764516629974,0.013147636113709244,0.014956797629390206,0.011516643289037731,0.006787764000438157,0.002178833654356518,0.019387008157145044,0.000786864191955794,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00658,0.014081821752658088,0.01355587705371926,0.010610298040806399,0.010030414378915423,0.015459542009723286,0.01997724125675201,0.0018648686559716988,0.003686144761040209,0.01201121459058662,0.25739448675141297,0.009684072837093298,0.012543860443923596,0.00743666473337232,0.008774388026504825,0.0076594124841495945,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00069,0.008889840323248502,0.002131606657682783,0.0015795750804906317,0.006100339945301498,0.01570529844440973,0.011599094933485822,0.0026759286879704013,0.013945294536557878,0.008119900744777047,0.004054036292863086,0.01706599132972192,0.009590864035639498,0.1410396703451387,0.011579173474576505,0.017996303183092317,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04367,0.0021369158893291495,0.014045633081610217,0.003524343331346291,0.0028769971308529184,0.005799622638961419,0.007008216111651502,0.0011445134193955031,0.014311241073290274,0.013581883947060348,0.0037103253040952967,0.007852947726219011,0.005955355588427158,0.0024291479633266433,0.012385565142521506,0.01710351931803151,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01439,0.008437596288844273,0.009533009403324641,0.00015476121334337067,0.0024142002751154656,0.008491757532842507,0.018321615765767862,0.003706879991237413,0.018889840423659574,0.01975166503821384,6.576324081576379e-05,0.005589968253925544,0.0006503802038306805,0.018453104093709056,0.009165161270454301,0.003949648512783312,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01347,0.0053331197462833345,0.0021165878470620946,0.01808894081526524,0.01084583244865605,0.003049638327148041,0.01072070033897266,0.018148815975131023,0.007129425201307203,0.014735975903648136,0.1366566053327068,0.014102777704697684,0.0019830559755462172,0.011646002365063468,0.015578427638542638,0.0022854859909822124,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03418,0.003788737649001819,0.008112145744361176,0.009276424987798133,0.00872173523113045,0.004634619092300194,0.015193303307647248,0.0014169939811793531,0.0035409554459218473,0.0018674875090376908,0.006682114904445464,0.005144393815992221,0.013816423401921817,0.012309691476479132,0.06986919794487398,0.01305764958810883,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02796,0.004471175246357306,0.001140915681972754,0.007402050966338336,0.011547422585245102,0.016968293749532088,0.00838199017722573,0.019272687827168546,0.002497547120326864,0.21768515168383185,0.10334950149080385,0.010003681831280897,0.01866649226254349,0.0006948473522913057,0.01030159935912381,0.002395877051978379,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04821,0.01620975703925492,0.0021211359093379146,0.016202992189304117,0.01773148511768667,0.018592837491839258,0.0035789545400837764,0.01902053130605669,0.015027613809614877,0.004019315889403002,0.01551039356040017,0.011793918361347688,0.002276075187114941,0.012626694226771205,0.01975556302464498,0.009257697580735271,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05975,0.015720524731944893,0.002289887214397952,0.018592266783225845,0.0022521691847394187,0.008851301984853009,0.011152609984305829,0.014239957615225373,0.008379215858701853,0.004495738078218776,0.0004035494620425917,0.0038911717233637046,0.003239851246036929,0.016004799933379027,0.01730326746913269,0.01731542786867948,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04831,0.006239327987208921,0.006399233942538296,0.01772924756574217,0.018929579551314454,0.0021937693484510136,0.0012231822120745627,0.007413683245075409,0.015335880217778493,0.011633370374369168,0.011010620619846938,0.009016925466091423,0.013550589367382664,0.009233051710737754,0.008412964849775604,0.012500364775488278,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02524,0.005891391547949668,0.010950632532306537,0.01871855376911379,0.013927388028565132,0.010231459093720202,0.001822153323663327,0.014082673851664212,0.0069970578300418045,0.018127549952485042,0.010013873383203904,0.00043155652249323275,0.05024415567149404,0.004985298984139983,0.7911022409657193,0.004608168996408795,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05332,0.009439439846734683,0.0054653455251725495,0.007498196125549182,0.011695764565265837,0.016157368624727768,0.0012220544081259033,0.0007281060904442494,0.01041888522737794,0.014624086788289341,0.07055574220721628,0.014135294702966397,0.003990439102297636,0.009366353491157732,0.000429876621658547,0.013478146019257578,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07787,0.15338675385546607,0.0007862907969280708,0.007768695963033381,0.0030857100354367284,0.005043523178496061,0.004871133526330571,0.016955805126741923,0.0014577269883014176,0.007383203557817109,0.014101832135849009,0.015505270038415082,0.017918686914164046,0.0035216567869079717,0.022157585009599023,0.007977059811193574,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04735,0.010859675475284047,0.0004950431287646628,0.013559626954772332,0.0059684681301931655,0.019017639628989464,0.015404223242516508,0.00380496384278312,0.014611330569376814,0.014979934871658693,0.01504225673891978,0.3693812992319102,0.016203070237972447,0.017149166782598008,0.007753844422399861,0.0153793475863102,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05650,0.01902226808753616,0.014932232952815932,0.0014617227039793001,0.010204922031022873,0.0129406356472037,0.008335866672957847,0.006833286402443814,0.017967594808585913,0.015868626173448138,0.009168251104829588,0.008145012278259763,0.005098304370346498,0.009486427477542265,0.009706984899026277,0.0024695379372006786,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06291,0.0032114568697378678,0.015169365376685052,0.019475440070295228,0.013359451534082545,0.003644853546717386,0.0016044862038015252,0.019610843625239963,0.016607397037155885,0.009406476345648599,0.13281314790162285,0.01217174486001277,0.018955513047808056,0.013712557727809944,0.01567527434797774,0.0047294172778511575,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00748,0.005039869775981134,0.0025329854897524753,0.009321909528128001,0.012354907280344227,0.01759863992355459,0.003919526388420547,0.004835049084716425,0.01912453134473547,0.019941749517401436,0.17355498453924545,0.032309831900476954,0.00632523773394561,0.005409641508901191,0.0012599541006891402,0.013723118275783038,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01145,0.013297337515977111,0.01402978726465337,0.011629886651283393,0.007133997323279739,0.012661461536896375,0.008082122363135815,0.0002489135742268234,0.011910917891043964,0.004301849139102658,0.07795521568646707,0.018931277187667465,0.004911236119131259,0.008242547454343174,0.01589969192596055,0.012850695747406566,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02795,0.0190154825692506,0.015052094940684746,0.014466067424434233,0.005998845746829435,0.013531462374009406,0.008848497320600748,0.012044593437605743,0.0021490438518749033,0.001506659920300708,0.0044541023185327286,0.016668691375185157,0.010065126234323533,0.019340145214672495,0.006429814187504692,0.01045256827216703,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03804,0.007854517656056355,0.012737128879373014,0.009891604557284184,0.03640904637381502,0.017593272542871807,0.003412919024936314,0.00960292175036513,0.012093434422367393,0.015362806822574276,0.01046725875924204,0.005944339459410626,0.015796042911393898,0.0008634465445091433,0.009246827947770589,0.009927427935473361,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01974,0.01697669331985566,0.019824783165996104,0.016267029305021673,0.004900832309178447,0.007113703817652293,0.011176762331572426,0.019461541591317057,0.004732865159261244,0.007337885390765205,0.08309503401220297,0.026736612497230885,0.08943562450304315,0.009786233474050873,0.010117490637003639,0.015172597013655323,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05053,0.15520573267905458,0.016786308156993224,0.0627803311252727,0.006260365538459081,0.010453614056222749,0.017791856668719064,0.010922754259834999,0.019168809365052063,0.01714326823328016,0.004083081681477283,0.016410048808249214,0.028891400482844443,0.015336785972843865,0.015846399556431776,0.011765862990027232,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00739,0.0049714580942243685,0.0031051844839232777,0.013553330131962051,0.011155638767224028,0.004157923949186236,0.016701862404546814,0.010472440706280079,0.019275484489750735,0.017908186521538236,0.014330270963463542,0.013216311497256992,0.0011862664045425774,0.0007554718656342963,0.0008042361880241944,0.004487560875648844,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05857,0.0161156483465579,0.0039036082042981993,0.01763886447007849,0.008656699832768575,0.00858826272259076,0.010210094699586357,0.01599731573904177,0.002770750503493111,0.018619256541961737,0.016142055221735653,0.017792599469743483,0.019891908382886205,0.019408311200303115,0.017548146399224678,0.013735718776431843,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02344,0.015759649986406693,0.015211932230965008,0.017616060333753236,0.016260853443192256,0.011340036927551825,0.008356072731484459,0.01226910212739355,0.0019850124511954738,0.005656828460277221,0.0011314722798236331,0.015551931798366916,0.0036757427234460115,0.007113515994747706,0.03676204945831518,0.0009881757692847605,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00886,0.002528213843627887,0.017654398958091455,0.015100410861688836,0.005463437484035411,0.015574333730545816,0.013173311599916056,0.012066319192393328,0.004686547076391925,0.007045028362542265,0.00440296202228935,0.008604552007371957,0.002777907121281387,0.0033557469869425426,0.018338571183377984,0.007724149573845778,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02432,0.012948361643091117,0.015255732437974272,0.017255667276047867,0.017253738130952028,0.01739256723262091,0.01906487943558072,0.004094720876459872,0.0021603863197243458,0.0094756060769347,0.007917455845652954,0.010574414750418808,0.007233121952291854,0.0170166605502817,0.006922553302830354,0.01779433517980123,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05793,0.011973805867839445,0.012074190223769016,3.839983947148795e-05,0.00861019691212038,0.001025970866110213,0.011690061832434607,0.0034813550873084996,0.0019159910383080181,0.01958914699937817,0.12986667219562187,0.009822720687601812,0.00567063800683127,0.007334079065019652,0.011505119731663634,0.008717537974850842,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04809,0.16716043339042191,0.052979721159246235,0.004814032641973847,0.05032799435765263,0.012709565384105415,0.013111880367731562,0.008575975871741059,0.015627527272353274,0.01656626144195348,0.012512565082420246,0.01191364548741855,0.018573283250492546,0.0010036274932515444,0.004614701891495188,0.00791002819944998,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06198,0.06327717460300118,0.009280336366238977,0.014913449042981563,0.003897535914170962,0.0020086133121281447,0.019856059087345217,0.014699290071586641,0.003354028466812369,0.002072511928975047,0.015431393346715316,0.017773443943877896,0.0039052263423750323,0.007652214464886,0.014203378813733345,0.005923614995657662,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08100,0.015290934937353293,0.005673525664976176,0.006976895299765648,0.0031523359595606237,0.007512640991284441,0.007461361088259173,0.008366239654201238,0.015558980682045068,0.012246117892159014,0.006601302831553937,0.011587995760073907,0.013290680528961506,0.0018495155245461504,0.008197387133422503,0.0018733659478712018,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05871,0.008428323441170574,0.019115675033522902,0.018537744042647533,0.016240526137707642,0.018503072552901532,0.009353463985942192,0.012606800539972153,0.00042304066052194054,0.013369205975367542,0.012579874611709238,0.0179204747222598,0.00866265757372931,0.025255778082404076,0.006274559543780267,0.013303466592643568,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04522,0.015017975605498715,0.013152126363548608,0.004755977091032439,0.01500838898255461,0.002044833054600861,0.0073682474917225686,0.00332867303038215,0.0028280984998622838,0.005783508518895506,0.013168873676885995,0.0008229235465579454,0.007131405907428152,0.007440563680670509,0.09518319343120688,0.016179710469585395,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04851,0.008737944704416417,0.004272566872955088,0.0051070063415414825,0.013999031475405177,0.018007148947953903,0.00976989308162645,0.010937870293737509,0.017001362105791864,0.00840247539920875,0.005122684753736509,0.0036787442740743347,0.02469851294938208,0.004354602244753056,0.03777765522426728,0.013553575317842348,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07879,0.017220948503909032,0.0035051514825888796,0.007430439545314895,0.005350421987705796,0.0025314188201590814,0.0042914819845118355,0.002873431837258695,0.013210988459567299,0.0026141885225989103,0.012154680996208025,0.006785949288290689,0.011899109392494127,0.007873378401326521,0.00975632605113583,0.008963339804049189,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00342,0.009896140280722651,0.012575649288508768,0.017053476504873988,0.01443943565024997,0.007465466552753015,0.01666465440846465,0.009999814611492281,0.016700178870438148,0.01960577495980934,0.00398455928885813,0.015222859759376497,0.003507757371602298,0.00451108985400775,0.005931561425263381,0.01724974658288903,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02335,0.018016336248342237,0.0015766645524626277,0.0013461756945110227,0.0007885174376933102,0.007668226967024072,0.009512681031643188,0.001227389248006372,0.010695973219698049,0.016909034589413823,0.03708961102955083,0.01135908072204587,0.00479969458698718,0.012209820649401779,0.04089241926794612,0.0074666585445622305,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00811,0.001209387332814289,0.009114350176334387,0.01906996334700789,0.0033501203938920044,0.014310537969500799,0.005020990300077799,0.012530283972104704,0.008729118588687386,0.007001210970303182,0.26510851640184674,0.00780623613034303,0.0006923012917470039,0.0006137824208755349,0.0014282264158415315,0.004252352273277047,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01920,0.0005906408983146072,0.004178370381470058,0.006034701107589471,0.018127437654919493,0.012927372786347464,0.012072910948364804,0.015958982806571466,0.005641055947814266,0.006520077950016728,0.2573776597960352,0.058932852873369204,0.001011704447344679,0.016288671294286943,0.007164045107286196,0.003473042091979064,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04967,0.13468562430132042,0.021303797025223614,0.058404907718630994,0.05563963932035258,0.012606534809625638,0.009283201714739975,0.005464878897193663,0.002038671720952936,0.0076816809833443415,0.0021223142349088555,0.0072395816670919565,0.022707822965714886,0.0018755554939636032,0.01648999619694194,0.01278512510403605,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05723,0.017093602360646325,0.0034452352154666624,0.0037098466480418014,0.01719808076963878,0.01734781957420162,0.011185321901765828,0.016682774939923335,0.005520904637789686,0.01454128127227946,0.005433452253260414,0.016975315092374887,0.0169781936277959,0.0053352021714822805,0.017176258426924194,0.018265638349838364,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01606,0.0016185705305214171,0.014513933124082558,0.010513771384340698,0.018550429523831385,0.007037865900179994,0.005863072413916881,0.018187457077715047,0.0012112453668591773,0.01788266429733953,0.1805705635626632,0.019513561548403863,0.018457105017376806,0.010562833020337295,0.0020307034645072218,0.011219290020027901,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01368,0.023651392656826836,0.019572515930688924,0.024794451575957277,0.09509090279614597,0.08056153483402959,0.007301994143077766,0.048975357481391035,0.008001901228294845,0.017517610278317504,0.008017296853900251,0.004932269381065631,0.005489980650668578,0.0054364101675259645,0.015071081294791365,0.019022429603564477,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05782,0.01870788717978995,0.004602039671596032,0.012105978169050709,0.015776067223141524,0.010459934114477924,0.0030167073933758436,0.01374214305115127,0.01788780990749818,0.0036974277935882174,0.012966848343538642,0.007427186413479856,0.01704600435727249,0.01595701815162198,0.01482278614934068,0.006012428455799224,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00194,0.015730568244181727,0.0027056610298669837,0.005429078151693092,0.0019700921984980124,0.00494039721713883,0.008021273735286613,0.012576199694749048,0.014337580846277682,0.0011976963338375813,0.01246707562636172,0.1307774850187093,0.008346029452559913,0.007986639246687783,0.4643288502101481,0.0034335609063551264,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06155,0.006012434410517895,0.01896923529785283,0.007391102806839713,0.010109513307393474,0.01872403189644001,0.015311195981852061,0.005314724956017715,0.007316236810340706,0.004476430177500363,0.01719156023542635,0.003338397291914472,0.009497926342495213,0.0031887909634189947,0.013586166366370427,0.01577383037580263,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00215,0.016640855572635706,0.06321181786308525,0.3673912282985885,0.01617822799574728,0.010872630276566184,0.013459840445349931,0.01609181119022147,0.002378746204454054,0.0038171597000331505,0.017562036567465664,0.013176379033608486,0.04361775973151932,0.006693826780413934,0.006020400558488344,0.012237304913030654,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07472,0.007357630498566492,0.00999322340829617,0.0024900199833255664,0.012644415868966084,0.006222498296449837,0.012807082655226794,0.008019674433405951,0.009836483467021647,0.006622232586560413,0.01977407770281189,0.0018347710505119208,0.0072139382976140354,0.011079222916335715,0.005425977153833157,0.017386302171820026,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01607,0.008251169234601086,0.0012168472817100917,0.0049490188609635655,0.005583969741962136,0.012737856564224473,0.009160103341962149,0.012827596880632817,0.014338384462406364,0.33453819215780456,0.07037229051440114,0.004006354206200578,0.015366862905910595,0.016011723130932035,0.00998412361175853,0.01789079240591526,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05023,0.0045835013177916075,0.004950783251792897,0.011110814429461853,0.039475104803830874,0.010494997198361588,0.006624261465806711,0.0022161416704774384,0.01087315535226635,0.0077414023635301275,0.015447237110729673,0.0008373725256663911,0.0014941769520915704,0.014905694900600857,0.01776451122765364,0.0004958880925056875,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01857,0.008541518399642041,0.012331865283679312,0.007564477508644801,0.011881096148706779,0.004769701776087081,0.002654148717924971,0.00019137883070242668,0.0004068768978917814,0.01941540117903556,0.010381774472286305,0.0028579642660507255,0.00741724974860573,0.02402606141811693,0.007077020484310486,0.007289210642629902,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02241,0.04680080711015748,0.012800934082407131,0.012207929717480293,0.016301478576760026,0.011696896014402791,0.018814037846833793,0.008196561555241195,0.01858080892380863,0.006109531588017996,0.005125610403989411,0.007212617174861535,0.018960160888375894,0.01094010083348261,0.015123726296651936,0.015494936442485641,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00813,0.018172459441199662,0.018451565520977712,0.017550673516853292,0.0183819269761588,0.003909029988655426,0.01270204898015644,0.0035215860147957434,0.017058624830343004,0.007820997079410369,0.09639071863828613,0.010110129881911605,0.0162776750210276,0.008089211049191936,0.01202351827095425,0.016514740611033564,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08027,0.01140192470147528,0.012600158184318574,0.004759778478655763,0.029666185338618294,0.0017321013262969643,0.0009088011947500708,0.015057425479133005,0.01836863237170798,0.0022189971273842302,0.004804580697149319,0.019639992342562564,0.006193388398067887,0.018919511746975787,0.0019405642345057795,0.008360687521730945,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05392,0.014913747599605245,0.019717046143252953,0.01880366027859711,0.01490889760431828,0.012388825868075692,0.009198504292100913,0.010704736078654622,0.016162511434635426,0.012850457833734348,0.008452221872786195,0.002676073209372032,0.00221759806707448,0.011451978698817818,0.013753045345356015,0.01783650750041171,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01725,0.019498276026370658,0.008499147655367053,0.017415189320296308,0.017599487984464677,0.006646410701086236,0.03300315294758971,0.009770902175992807,0.10160130293141668,0.004785257597456452,0.08303167958957314,0.014259135384520607,0.014625573078537232,0.004856882157159375,0.014885527968682056,0.006354480143771968,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06076,0.014033682146272404,0.007196422032299803,0.014202342799357726,0.015637052724655553,0.007538056442261627,0.005613991891415409,0.004877123220341045,0.0008938671400440646,0.012968418068166234,0.008703726190984331,0.005539398725520177,0.0018602292465988747,0.005268532683035437,0.015270960239532193,0.012334964372020705,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01396,0.01225087285674205,0.00818343536522926,0.018256638306027452,0.015596013446730327,0.019318987798422088,0.01846944654725405,0.006069340233541658,0.0012908452471131371,0.016416113091846273,0.0993474319860213,0.015366575862637068,0.011735260227677324,0.000427529225278378,0.003559792564689901,0.002803092961686691,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07035,0.002995811377693589,0.006189477346914194,0.010613503392747645,0.04092197264852837,0.013306020113191704,0.009297609167338064,0.010806716333110039,0.002271848858661174,0.012683770502840948,0.008789233479591119,0.012661606533647523,0.003638704861273812,0.01719735812253696,0.019674739775282463,0.003501164115041553,BM-Her2N75-15
