,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-41_scene01_cell2077,0.009588897,0.19715449,0.14131993,1.032443,1.1027715,4.0616317,4.1516404,0.41163835,0.45747417,0.29306784,6.9637427,0.06409558,0.052631754,0.0,0.15211461,0.00026527393,0.0023078944,0.04352499,0.017783176,0.004779133,0.042431302,8.140497e-05,0.00013061037,0.0352372,JE-TMA-41
JE-TMA-41_scene01_cell3182,0.013347618,0.3109213,1.6516652,0.86438173,2.2790332,0.57840455,18.390102,0.33009264,1.0008924,0.65242857,6.63804,0.77361107,0.52106243,0.40485197,0.21549395,0.026839538,0.08505613,0.044171166,0.030858101,0.011442237,0.08991566,0.09042517,0.24156135,0.1124353,JE-TMA-41
JE-TMA-41_scene01_cell2387,0.006274375,0.21596153,1.0655211,1.1799314,2.1319523,0.66677,2.5546944,0.2589416,1.009295,0.4988453,3.0300865,0.27323368,0.16720417,0.16256846,0.2212961,0.002998046,0.018238341,0.06377632,0.023370322,0.007908028,0.2615263,0.04705336,0.10460973,0.12135057,JE-TMA-41
JE-TMA-41_scene01_cell2004,0.0044949315,0.11343026,0.5747416,0.7570309,1.199606,0.9228845,1.3085089,0.34096554,0.71365315,0.042882413,0.4329013,0.017164063,0.015388332,0.0034963347,0.07230715,0.0,0.0002141101,0.024226889,0.025523812,0.03868585,0.110660285,0.0008798565,0.0,0.020089276,JE-TMA-41
JE-TMA-41_scene01_cell2704,0.006837856,0.25315037,0.39880568,6.1926427,0.59229445,0.6892707,0.9268916,0.31353185,1.4198391,1.105178,0.82017916,0.32894942,1.2100785,0.09094289,0.21061024,0.002625213,0.024420073,0.06799563,0.024621665,0.00895789,0.09377139,0.03967041,0.06493456,0.087115645,JE-TMA-41
JE-TMA-41_scene01_cell1970,0.005612536,0.22085512,0.05289369,9.003039,0.77177966,0.36747336,0.5969352,0.08586234,1.3658835,0.4971085,0.627988,0.36282584,0.07405967,0.049331795,0.25253823,0.0030629945,0.036447227,0.06376895,0.04867089,1.051773,0.09174361,1.9291722,0.09977707,0.09210747,JE-TMA-41
JE-TMA-41_scene01_cell365,0.005450598,0.19677044,0.19443543,9.696066,0.9689611,0.18809842,1.9489093,0.14289726,0.90649754,1.9649123,0.70545036,2.1846619,0.22472373,0.0007040698,0.20666124,0.0,0.044273857,0.04381979,0.12791838,0.10596535,0.06786526,0.23127651,0.50433445,0.054647315,JE-TMA-41
JE-TMA-41_scene01_cell1513,0.012453447,0.00019071388,0.38816896,1.9737375,0.9539693,0.80126786,5.259055,0.3997836,0.9208994,0.2706829,0.80710745,0.31469327,0.00045280354,0.0,0.00018726436,0.0,0.0,0.0011618915,0.062387858,0.0025475582,0.08011021,0.0,0.0,0.0,JE-TMA-41
JE-TMA-41_scene01_cell788,0.0030223574,0.20157543,0.022673594,11.851633,0.75668085,0.24891484,0.5657532,0.11535751,1.0002608,0.08423556,0.76240927,0.89792883,0.4545712,3.55713e-05,0.24218741,0.00011596406,0.069615185,0.046834953,0.057423092,0.5446422,0.057045937,0.43883455,0.069293454,0.101162545,JE-TMA-41
JE-TMA-41_scene01_cell1438,0.012734763,0.27873218,0.33818084,0.6975367,0.6438625,0.4104309,1.0349771,0.10076092,0.47622308,0.24334268,0.47472185,0.15461671,0.13796918,0.098020695,0.2048565,0.01920763,0.06018386,0.049106196,0.02764221,0.03974301,0.05593334,0.12806359,0.39609098,0.09775542,JE-TMA-41
JE-TMA-41_scene01_cell2057,0.0036041383,0.21107444,0.6373312,3.2434936,1.0414729,0.8842141,2.3162885,0.30104417,0.9588638,0.48867953,1.0012003,0.27306226,0.0076898914,0.009387235,0.17549424,0.000103875194,0.005961628,0.04887005,0.033618268,0.01453866,0.11829569,0.05976894,0.026818661,0.08980455,JE-TMA-41
JE-TMA-41_scene01_cell2446,0.005210168,0.2111324,0.7418014,1.0755525,3.424897,0.62899154,4.5211015,0.49493086,1.284121,0.28786963,1.5286127,0.15098515,0.26806486,0.10668508,0.23172344,0.004195856,0.038075715,0.06500524,0.026742697,0.024573412,0.12857845,0.07419324,0.10663159,0.15068832,JE-TMA-41
JE-TMA-41_scene01_cell634,0.0040683965,0.20309514,0.07170316,10.485294,0.86572254,0.4866112,0.82417125,0.082658224,0.80290025,0.15418269,0.51798695,2.7883253,0.5952845,0.0037373349,0.27018693,0.001870326,0.074318066,0.04798271,0.09614383,0.07824171,0.0653105,0.110079594,0.09759929,0.0867504,JE-TMA-41
JE-TMA-41_scene01_cell1095,0.005883516,0.19673629,0.023361197,10.839134,1.4141845,0.26663846,2.727175,0.10189024,1.1722044,0.09105353,0.81443,7.237443,0.42667273,0.0,0.25278282,0.00035031687,0.06084921,0.048828617,0.04870672,0.044610925,0.07428329,0.22466731,0.055533778,0.08210832,JE-TMA-41
JE-TMA-41_scene01_cell863,0.0035550294,0.20182547,0.02014607,11.7457285,0.78393906,0.21976359,0.43542027,0.10610593,1.032909,0.08936312,0.9253688,0.7786861,0.28940952,0.000582594,0.20544553,0.0003719589,0.077820785,0.045702517,0.05118507,0.4978991,0.058214486,0.5867568,0.14065014,0.076346286,JE-TMA-41
JE-TMA-41_scene01_cell2940,0.0036617224,0.18929203,1.3688427,1.5680672,3.2566783,1.0258372,4.947465,0.6704988,1.4712492,0.03545102,2.7426283,0.77097744,0.12858951,0.29724106,0.20161213,0.0062274816,0.048020802,0.044784684,0.033204917,0.017806558,0.4109304,0.06736432,0.21546423,0.11032686,JE-TMA-41
JE-TMA-41_scene01_cell3617,0.013967046,0.23030974,0.19105488,1.1567156,0.8850275,0.21340476,1.6634027,0.1978951,0.55300313,0.1842665,0.6091588,0.20500407,0.34199706,0.04206079,10.954135,1.4784067,10.179414,0.06735487,0.74813265,0.010590248,0.12223668,0.12443854,0.068718374,0.08177691,JE-TMA-41
JE-TMA-41_scene01_cell1731,0.010013776,0.41127545,0.7804832,1.8209691,2.068006,0.7082999,3.466915,0.77136844,1.6024189,0.6751423,1.3729755,0.45997608,0.71460056,0.3363637,0.29227915,0.017272517,0.06818845,0.06987873,0.04464739,0.027954958,0.14108369,0.21518219,0.4048362,0.17340061,JE-TMA-41
JE-TMA-41_scene01_cell2555,0.010148752,0.27985984,0.307395,0.9341426,0.9177485,0.31775784,2.0062182,0.11190604,0.70956343,0.12395274,0.45737678,0.14236361,0.3814004,0.08698783,0.121802874,0.009771017,2.382269e-05,0.04287711,0.027045362,0.0058153886,0.0857615,0.08252337,0.024160597,0.1442332,JE-TMA-41
JE-TMA-41_scene01_cell3239,0.006038421,0.19931135,1.0674549,0.89301765,1.5630167,0.18496706,4.928975,0.23487955,0.68819386,0.26042596,1.6810212,0.3603912,0.4674069,0.19004633,0.22598016,0.0034703347,0.06933226,0.0514369,0.03094663,0.0050768987,0.21526812,0.08464358,0.12217169,0.06740501,JE-TMA-41
JE-TMA-41_scene01_cell1076,0.0125051625,0.25353914,0.31043962,8.107835,1.5829238,0.8412196,2.8924012,0.47855675,1.2679416,0.38288215,0.8309666,1.466256,0.480565,0.027739706,0.22583826,0.00344493,0.06837574,0.051080864,0.06454304,0.0044389768,0.07914226,0.10929027,0.13987544,0.06425818,JE-TMA-41
JE-TMA-41_scene01_cell2542,0.0088830395,0.21540293,2.0757315,1.6110463,2.011775,0.47753894,4.7805505,0.24722831,1.1251386,0.23632284,1.1389538,0.36759627,0.121305674,0.24270174,0.19893326,0.0065311906,0.4039816,0.05469088,0.023834618,0.0075059882,0.23231618,0.030268436,0.02612089,0.12712036,JE-TMA-41
JE-TMA-41_scene01_cell2411,0.0043048533,0.21750706,1.062288,0.9592633,4.212586,0.35530725,8.201897,0.5994677,1.4735105,0.17830218,2.459589,0.24025454,0.55184525,0.17980567,0.2106579,0.0019136191,0.020397093,0.06077588,0.030254167,0.0075625665,0.13170592,0.035924904,0.03491215,0.14255631,JE-TMA-41
JE-TMA-41_scene01_cell977,0.0043999455,0.19344197,0.13264522,11.746911,0.8317461,0.42084044,0.98704004,0.28099358,1.3081074,0.3099073,0.7435297,1.3014361,0.30303124,0.0,0.25310323,0.00014119419,0.045489505,0.048596926,0.06119515,0.0882521,0.07279346,0.19617143,0.08246431,0.09618597,JE-TMA-41
JE-TMA-41_scene01_cell1518,0.0053827246,0.18219106,0.22019763,2.164059,1.1044093,0.53455424,0.56851614,0.13504495,0.55521953,0.08289598,1.4913644,0.4245889,0.04369945,0.033352885,0.24050695,0.009143991,0.06467571,0.05023107,0.015933005,0.006561709,0.048576493,0.09468547,0.051134877,0.060318876,JE-TMA-41
JE-TMA-41_scene01_cell2332,0.0074006505,0.232125,0.69642633,0.9805053,4.3675475,0.7408265,12.427303,0.48608762,1.666396,0.24286923,1.88763,0.32658148,0.09747562,0.0812818,0.21744628,0.0011716784,0.017511697,0.060233876,0.027098738,0.008457451,0.11080358,0.055556532,0.101959705,0.14438869,JE-TMA-41
JE-TMA-41_scene01_cell1183,0.0073902705,0.2236675,0.24516317,8.378342,0.5708038,0.5691305,0.4159147,0.5195985,0.88031137,0.31310788,0.8437556,0.35673288,0.20976657,0.0006242079,0.21828966,0.00043335758,0.05714825,0.04992334,0.03573669,0.0037923146,0.091288984,0.090636976,0.11666918,0.04937965,JE-TMA-41
JE-TMA-41_scene01_cell2294,0.0029738327,0.006942241,0.2386113,0.69196904,0.7431491,0.17494392,1.3975209,0.094532035,0.37557444,0.0004045466,0.0,0.013364653,0.0,0.0,0.017560165,0.0,0.0,0.012372811,0.008287806,0.0411833,0.07929267,0.0010854282,0.0,0.008087074,JE-TMA-41
JE-TMA-41_scene01_cell3345,0.1680474,0.29226476,0.36877397,2.9851038,0.6711665,0.65064293,0.87122715,0.3145972,0.8699944,0.41255593,0.939268,1.174937,1.1153984,0.1568944,2.1917613,0.23649704,7.231151,0.13768128,0.43013173,1.2937288,0.11365007,0.66097534,0.24904679,0.15088262,JE-TMA-41
JE-TMA-41_scene01_cell235,0.017118398,0.22361849,0.3011677,4.263794,1.0874317,0.774734,2.9225643,0.15038806,1.0129979,0.3397891,0.9482975,5.297865,0.34205297,0.00022634481,0.20678668,0.0005908463,0.06438301,0.0473051,0.14564991,0.025671838,0.16204236,0.11718182,0.04997283,0.080253564,JE-TMA-41
JE-TMA-41_scene01_cell1341,0.009236347,0.18602906,0.25998437,4.167637,1.2581983,0.93016225,1.2779603,0.46746942,1.0338528,0.84060925,0.7827186,0.9247678,0.009112005,0.0008863752,0.22749563,4.127215e-05,0.038946524,0.044463217,0.038167167,0.008741289,0.091071144,0.09345569,0.1229512,0.04581316,JE-TMA-41
JE-TMA-41_scene01_cell42,0.003576569,0.18722624,0.15488943,2.2523623,0.64964634,0.25336117,0.6714463,0.09620817,0.45858002,0.18180412,0.37559524,0.49147147,0.039730757,0.015070981,0.25776616,0.0049208975,0.07149357,0.047540106,0.14659603,0.013840549,0.039076433,0.08570654,0.103779376,0.078075364,JE-TMA-41
JE-TMA-41_scene01_cell1844,0.022886822,0.23470293,0.3376392,0.74441576,1.4107667,0.70473105,7.1807027,0.3181243,0.75900614,0.10720865,3.8982742,0.3079548,0.1324896,0.002633634,0.18213642,0.0014011387,0.017219597,0.04926965,0.018893488,0.012253703,0.07413882,0.01317172,0.065939985,0.056166,JE-TMA-41
JE-TMA-41_scene01_cell1429,0.014916133,0.26920068,0.23800257,5.2023253,1.8234413,0.5343572,3.6419911,0.47429845,1.3844097,0.305998,0.9261105,0.8126074,0.58319527,0.079537384,0.2313061,0.009680161,0.069114015,0.052575633,0.054405954,0.0024633433,0.06815414,0.107816555,0.118918985,0.077111475,JE-TMA-41
JE-TMA-41_scene01_cell2686,0.0073085036,0.2936401,0.42163333,9.955974,0.9090881,0.7908218,1.2271881,0.47785598,1.906308,0.38497597,0.85280895,0.39791068,1.4886508,0.044398118,0.21351609,0.0041453447,0.027577257,0.065320775,0.030853948,0.01628374,0.09932062,0.08580775,0.11708796,0.10690934,JE-TMA-41
JE-TMA-41_scene01_cell2056,0.0037966853,0.184781,0.3312836,1.7031783,1.1824837,0.94436836,2.2159734,0.21621273,0.73178935,0.5278741,0.49027762,0.109200865,0.025594916,0.026194416,0.20313537,0.0013535847,0.031601604,0.055358924,0.020281471,0.043352723,0.08011447,0.037060544,0.07129504,0.077161476,JE-TMA-41
JE-TMA-41_scene01_cell1867,0.0051752743,0.1843571,0.7284519,1.9702573,1.2475327,1.7914681,2.2310936,0.41532627,1.1342543,1.1073617,1.0770209,0.670029,4.3220453,0.0090768365,0.21751942,3.3011744e-05,0.012357536,0.043172464,0.034183763,0.008615672,0.3428935,0.05938696,0.08332742,0.101047575,JE-TMA-41
JE-TMA-41_scene01_cell1276,0.027660068,0.2957993,0.2566534,1.117211,0.84169817,1.7382901,0.9091604,0.1748262,0.5436511,0.14248306,0.40679693,0.20345846,0.031360734,0.050846912,0.18366258,0.0056312317,0.025838604,0.050799944,0.0192812,0.010228502,0.08752124,0.07454673,0.23841278,0.057750404,JE-TMA-41
JE-TMA-41_scene01_cell1335,0.009871612,0.24656741,0.044061385,10.029531,1.1033697,0.23312245,1.2983025,0.092365384,1.5270172,0.2865455,1.0288718,1.424569,0.050727747,6.508032e-05,0.23655005,6.872945e-05,0.020434435,0.043375775,0.051627435,0.71779424,0.08827955,1.5190989,0.09501115,0.08393294,JE-TMA-41
JE-TMA-41_scene01_cell3151,0.009489236,0.61175543,0.62361467,2.5788848,2.4555714,0.44892064,8.511023,0.6029829,3.4078128,0.15421307,1.3144082,2.8382475,1.4263312,0.015695775,0.17497826,0.0036708787,0.0125123495,0.041521896,0.04721019,0.06709975,0.09569485,0.3775721,0.0016992253,0.2425282,JE-TMA-41
JE-TMA-41_scene01_cell1656,0.0047557526,0.19507664,0.34728795,2.9783056,0.8922788,0.2747131,1.8436799,0.2345779,0.62056535,0.107431106,0.5201225,0.5612709,0.14273572,0.027382981,0.2038669,0.0017915014,0.05420215,0.049897313,0.02985998,0.021258732,0.067220494,0.082224995,0.1326908,0.07960127,JE-TMA-41
JE-TMA-41_scene01_cell2006,0.011148088,0.19644618,0.11040859,0.73702997,0.99651164,1.8955894,5.6536055,0.4192914,0.5505889,0.15095238,7.6197243,0.18181452,0.0066176574,0.000834137,0.21508405,0.0018517387,0.024040287,0.052580915,0.012139809,0.0060870545,0.04081964,0.0023838596,0.028951565,0.053759523,JE-TMA-41
JE-TMA-41_scene01_cell1848,0.009915659,0.20225842,0.41031584,0.82511455,2.963828,1.283483,8.950773,0.8608341,1.2409393,0.34020418,4.460805,0.2259693,0.25779542,0.0143577885,0.19548653,0.0005048072,0.007380647,0.051954452,0.031627912,0.010529657,0.15518509,0.010046016,0.0026908354,0.066170566,JE-TMA-41
JE-TMA-41_scene01_cell3368,0.006414731,0.36146072,0.12091016,1.6225934,0.45558888,0.40187594,0.1742875,0.10964948,0.5037001,0.29920706,0.15989944,0.21937922,0.82702464,0.19337766,0.4293368,0.032026988,0.05349088,0.061554156,0.022064162,0.0018460826,0.049742173,0.113934256,0.26113695,0.059231672,JE-TMA-41
JE-TMA-41_scene01_cell1200,0.006578793,0.2013844,0.1890413,12.05208,0.8730114,0.37694383,1.2720035,0.15352564,1.4108865,0.32531393,0.94242203,1.7014104,0.3104608,0.00033943853,0.23073938,4.2860695e-05,0.04112567,0.0473705,0.045688342,0.07454706,0.062032957,0.20059857,0.019887995,0.08961217,JE-TMA-41
JE-TMA-41_scene01_cell2289,0.0038285046,0.06945499,0.233204,0.77966547,0.7467295,0.44427785,1.0395318,0.13183843,0.44987622,0.019195965,0.0020232408,0.07549448,0.0,0.0,0.052012872,0.0,0.0,0.015696105,0.01752505,0.10787803,0.035103526,0.0042326273,0.0,0.008337604,JE-TMA-41
JE-TMA-41_scene01_cell2146,0.0014008894,0.2068322,0.5879011,0.763515,0.630135,0.3385828,0.5928684,0.11324083,0.36172575,0.031326197,0.30632028,0.021121461,0.023193339,0.25409645,0.15773334,0.00033711048,0.020930218,0.048046913,0.009137217,0.0076788045,0.23645598,0.04895437,0.12471529,0.10575678,JE-TMA-41
JE-TMA-41_scene01_cell93,0.004866379,0.20326729,0.37090272,5.3031073,0.68667305,0.41692537,1.292422,0.2982963,0.7219997,0.38312545,0.8254257,0.15787199,0.7926799,0.00096320856,0.22548752,0.0004555968,0.08703184,0.05981869,0.15397829,0.012505931,0.097058944,0.08902844,0.08913895,0.08431874,JE-TMA-41
JE-TMA-41_scene01_cell1497,0.007989689,0.1989847,0.11718435,7.042339,0.7546406,1.3042358,0.48570096,0.32047796,1.2401863,0.28574392,0.98373723,0.26153275,0.46819043,0.0,0.22885507,4.7177597e-05,0.032517973,0.051900223,0.04517533,0.1813154,0.16698468,0.4759666,0.09542153,0.11255731,JE-TMA-41
JE-TMA-41_scene01_cell859,0.011008459,0.24177633,0.18635938,10.019881,0.5989445,1.0252001,0.8202158,0.37118447,1.0717516,1.1898565,0.9414627,0.45128253,0.6899916,0.0033552926,0.19685872,0.00015629487,0.03984568,0.043937925,0.100479856,0.0046033035,0.068141215,0.10455449,0.1283483,0.04529131,JE-TMA-41
JE-TMA-41_scene01_cell3506,0.0057530426,0.21331577,0.79487145,2.798874,0.93744206,0.7958573,1.8666213,0.50065374,0.8998847,0.5992757,0.55855894,0.35192946,0.78343076,0.1744403,0.2755918,0.025535583,0.04398161,0.0547069,0.03602853,0.0012501859,0.09318458,0.056582894,0.1692205,0.046418287,JE-TMA-41
JE-TMA-41_scene01_cell725,0.005399367,0.20693131,0.024364062,10.465524,0.7544916,0.6181337,0.75580823,0.11764527,0.89835304,0.25808942,0.86938435,1.3302199,0.2384805,1.9093417e-05,0.21403816,0.00088546297,0.06271824,0.0432575,0.13804564,0.2036737,0.09731593,0.26835275,0.16334333,0.06339326,JE-TMA-41
JE-TMA-41_scene01_cell519,0.012834585,0.21333316,0.13116413,9.908234,1.0897905,0.80484074,3.4592078,0.30282876,1.2179441,0.41651416,0.75047076,7.4897037,0.21801037,0.0,0.18245623,0.00010344212,0.033760287,0.046565883,0.17007722,0.015553918,0.076134466,0.099709295,0.07501244,0.048494976,JE-TMA-41
JE-TMA-41_scene01_cell3310,0.0080246525,0.09806755,0.5674494,2.095979,2.44863,0.79431677,5.3726306,0.61263484,0.64027095,0.24210474,0.9313262,0.8501595,2.6094756,0.09890921,0.23221423,0.018884812,0.039089814,0.05042203,0.049762458,0.62832725,0.09850148,0.0043893633,0.21696222,0.0007910874,JE-TMA-41
JE-TMA-41_scene01_cell3188,0.010053723,0.28808144,0.97274226,1.7013083,2.999128,1.6450741,7.076166,1.13477,1.8604734,0.48693535,0.9939007,0.9205007,2.7855287,0.13726373,0.23787728,0.02551256,0.037402943,0.05034945,0.048503745,0.0016324592,0.38209873,0.13385443,0.12223535,0.060728263,JE-TMA-41
JE-TMA-41_scene01_cell140,0.008959856,0.4362097,0.7458294,2.3207493,0.7901905,0.39114478,2.0251746,0.9883635,1.0034415,0.0,0.26963964,3.3488066,0.0,0.0,0.6855508,0.0,0.0,0.080027565,0.086797886,0.020468853,0.14298458,0.37960216,0.63292855,0.26698032,JE-TMA-41
JE-TMA-41_scene01_cell2055,0.00473097,0.18869732,0.3913581,0.79816604,1.3813082,0.6666086,4.7212014,0.541425,0.8203039,0.30483696,2.6435966,0.13627194,0.027919438,0.0026313695,0.18254626,0.00047750142,0.003283368,0.051082514,0.026736993,0.015833355,0.06351378,0.0012147364,0.0003855718,0.065258846,JE-TMA-41
JE-TMA-41_scene01_cell2762,0.00580324,0.25637093,0.20059401,8.772139,0.7086408,0.66296357,0.6474883,0.30758452,1.6175965,0.36238977,0.86781406,0.3202191,0.8452659,0.010500425,0.19285464,0.00048586493,0.014784838,0.06584874,0.025960213,0.010483971,0.09430245,0.0628967,0.08517389,0.085465126,JE-TMA-41
JE-TMA-41_scene01_cell339,0.008259079,0.20925762,0.014351532,7.6977205,0.6749369,0.30758664,0.5902252,0.0787389,0.89587986,0.24095584,0.8854876,0.75223607,0.105195165,0.00017083585,0.20632322,0.0011321683,0.0637143,0.044652455,0.09266257,0.67916393,0.067607105,0.6063093,0.117705554,0.065013215,JE-TMA-41
JE-TMA-41_scene01_cell2718,0.019672872,0.2574516,0.26933998,6.5372195,0.5457827,0.66146004,0.19790578,0.20824924,1.1528362,0.12751244,0.65967065,0.27304578,0.13576214,0.016971814,0.16215588,0.0014808701,0.008469664,0.05669017,0.017721862,0.013053842,0.10046143,0.053196814,0.109556206,0.053947516,JE-TMA-41
JE-TMA-41_scene01_cell968,0.004408616,0.20444813,0.25918967,7.0214915,0.7066059,0.6273268,1.2892932,0.10292713,0.93905836,4.5767245,1.0419579,0.6610339,0.037244122,0.0,0.24384661,0.00017211119,0.07963048,0.039586652,0.047736794,0.7039979,0.07720189,0.59096426,0.114296325,0.08692754,JE-TMA-41
JE-TMA-41_scene01_cell949,0.011734817,0.2541431,0.3890438,9.277022,0.60048574,0.82201105,0.41237155,0.47006142,1.0609334,0.31059346,0.8597311,0.36861494,0.49477026,0.01582367,0.21417165,0.0010032281,0.055284597,0.048953738,0.08153385,0.0042015593,0.07331353,0.115427464,0.14145912,0.046261214,JE-TMA-41
JE-TMA-41_scene01_cell2934,0.0070309853,0.23406297,0.60226655,6.0560694,1.3713404,0.5878012,2.6255825,0.56438875,1.6211495,0.40395826,0.9196934,0.4554124,0.28157324,0.07572571,0.35701442,0.052290253,0.043945387,0.05665202,0.029469121,0.020918554,0.12113267,0.09059536,0.090895124,0.10290936,JE-TMA-41
JE-TMA-41_scene01_cell1532,0.007211337,0.19131869,0.123653896,3.8204634,1.0343693,0.49388078,1.7577691,0.42336604,1.1264964,4.2971783,1.4282945,0.5588765,0.23832071,0.0,0.18824221,8.548613e-05,0.024136925,0.039026998,0.044196744,0.15020129,0.2467189,0.27306187,0.07134451,0.09892805,JE-TMA-41
JE-TMA-41_scene01_cell2218,0.005731982,0.23144908,0.58527935,1.2520386,3.1842663,1.4189732,7.8520236,0.58733594,1.5203117,0.76512885,2.724772,0.26525116,0.20257874,0.17617622,0.22695915,0.0022639043,0.03348545,0.059063405,0.033142354,0.0074578966,0.09624926,0.05641159,0.13534194,0.12692018,JE-TMA-41
JE-TMA-41_scene01_cell3597,0.089393705,0.23073304,0.06293455,2.1210182,0.5330186,0.34507558,0.46895033,0.2771036,0.5108779,0.20273615,0.50838786,0.23504147,2.4361422,0.015065478,20.555004,2.7821677,13.551932,0.100525565,0.93521845,0.02393462,0.26119816,0.2701372,0.13170798,0.046978783,JE-TMA-41
JE-TMA-41_scene01_cell112,0.007026109,0.19720258,0.67122245,3.3449147,0.6723246,0.37129164,1.6431555,0.27675927,0.6380006,1.4647242,0.79380816,0.33450565,2.0637956,0.025515553,0.19921547,0.001021977,0.06993401,0.058842525,0.28213325,0.02124521,0.90739584,0.12425736,0.05465741,0.072499014,JE-TMA-41
JE-TMA-41_scene01_cell2293,0.0054162173,0.19450165,0.61905116,1.9695151,1.5035625,2.442155,4.6477485,0.28394085,0.8347653,0.337077,2.4404602,0.28866157,0.6725813,0.030411858,0.19010538,0.0008324663,0.028292913,0.052050415,0.023780951,0.038514182,0.13727242,0.068731315,0.07112253,0.11634254,JE-TMA-41
JE-TMA-41_scene01_cell856,0.0038272794,0.20875989,0.06593282,13.229072,0.79035795,0.23164701,0.7119739,0.08829368,1.0910124,0.07235283,0.81134796,1.0650712,0.17368738,0.0,0.2470897,0.00021363854,0.04984239,0.044764888,0.03985313,0.95900804,0.068809174,0.93265295,0.090174414,0.09894721,JE-TMA-41
JE-TMA-41_scene01_cell1350,0.006537268,0.1968229,0.3566546,5.4885163,0.6972742,0.30628276,0.7160446,0.2988788,0.6894075,0.19672444,0.46499833,0.44903353,0.22264287,0.015180854,0.23532945,0.002587107,0.0323017,0.045876518,0.029285561,0.01233021,0.055377766,0.09171365,0.07390863,0.053146776,JE-TMA-41
JE-TMA-41_scene01_cell874,0.008732781,0.21591175,0.27490172,11.084993,0.87659657,0.8020322,2.3177521,0.27222404,0.9826784,1.282856,0.870621,5.2838845,0.9022622,0.0010407988,0.20146598,0.00034991605,0.06429761,0.04296472,0.2073821,0.01545937,0.07277541,0.14185324,0.44403204,0.04233043,JE-TMA-41
JE-TMA-41_scene01_cell295,0.006938333,0.20811363,0.059317235,11.128713,0.7324227,0.37120688,0.621522,0.12179692,0.89286613,0.18648343,0.7690754,0.6743498,0.09339852,0.0024862068,0.22920762,0.00015220935,0.046205502,0.044058803,0.12344893,0.9424137,0.0820619,0.47289217,0.15958124,0.05770332,JE-TMA-41
JE-TMA-41_scene01_cell2248,0.010391665,0.21694255,0.6989819,2.6013575,1.9645165,1.0905944,7.565404,0.4436406,1.1240108,1.4171135,5.650299,0.4102892,0.038414482,0.114254445,0.19529888,0.00030900093,0.008251506,0.053261433,0.033384804,0.17403202,0.1084246,0.1122967,0.101440124,0.11725101,JE-TMA-41
JE-TMA-41_scene01_cell3434,0.015474328,0.26762983,0.38145927,3.8963385,0.7657917,0.33792523,1.5097611,0.6939957,1.072228,1.1776543,1.0789722,0.28249013,4.3429346,0.02019393,20.425886,3.8358593,12.731738,0.06778989,1.3010803,0.061382636,0.38701016,0.36944234,0.07717886,0.2290762,JE-TMA-41
JE-TMA-41_scene01_cell3498,0.012658551,0.24130817,1.192468,2.2482612,1.864505,0.84973425,5.184248,0.58523107,1.1536121,3.945928,1.0816845,0.5005254,1.1568103,0.21223697,0.46829814,0.032149695,0.04699621,0.052257616,0.0629319,0.06646505,0.11029695,0.1294742,0.10179785,0.03720174,JE-TMA-41
JE-TMA-41_scene01_cell3014,0.009299797,0.5475123,0.66729397,2.7501304,2.8754435,0.7604524,4.695621,0.6000785,3.2820086,0.57040167,0.69400126,1.4015881,1.9683243,0.31284705,0.32907462,0.0671535,0.08638107,0.0645446,0.04076875,0.0036968489,0.11434059,0.32861546,0.44771963,0.13934772,JE-TMA-41
JE-TMA-41_scene01_cell847,0.019643672,0.27733544,0.38851246,7.9230914,0.65547436,0.51746905,0.8259369,0.37662432,0.9983756,0.49682796,0.92799205,0.41838735,0.8028559,0.062421612,0.22023499,0.00929645,0.07250184,0.059936028,0.07474828,0.0047061145,0.15870862,0.08591006,0.13927186,0.050346542,JE-TMA-41
JE-TMA-41_scene01_cell509,0.014586222,0.23446035,0.039593585,8.084438,0.8623668,0.41811883,1.6884348,0.123128794,1.0767689,0.24582131,0.9369637,2.758873,0.1686804,0.00025798188,0.19051558,0.0018883931,0.05118291,0.048196886,0.13631667,0.5659577,0.09061391,0.34875605,0.08885639,0.041140255,JE-TMA-41
JE-TMA-41_scene01_cell3006,0.008607327,1.0402424,0.730561,1.3850472,3.3361237,0.9089863,6.406395,0.47436607,4.465488,0.3060387,0.6894802,1.6262827,1.8903157,0.23324147,0.26100928,0.043586172,0.06314008,0.054997563,0.038728967,0.087260395,0.124517985,0.9815492,0.24597499,0.6141728,JE-TMA-41
JE-TMA-41_scene01_cell2759,0.0025708852,0.18054277,0.2697138,0.97284055,1.1120896,0.17306632,2.2070386,0.08785665,0.5630572,0.038923506,0.3958454,0.54186493,0.046573214,0.06015246,0.23540163,0.0037732576,0.038716506,0.046847932,0.011972084,0.019232217,0.07429486,0.05357125,0.08422661,0.11027035,JE-TMA-41
JE-TMA-41_scene01_cell3574,0.004615418,0.42063603,0.7302614,1.808217,1.7659599,0.9047772,1.6041695,0.66539115,1.1282227,1.9624367,0.4858351,1.5441415,4.180076,1.0813462,18.180468,2.4597116,10.604175,0.13531898,2.4675243,0.042023692,0.26520285,0.2655596,1.2731506,0.23985122,JE-TMA-41
