,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-01_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-01,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-01_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-01,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-01_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-01,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-01_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-01,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-02_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-02_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-02,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-02_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-02,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-02_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-02,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-02_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-02,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-03_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-03_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-03,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-03_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-03,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-03_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-03,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-03_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-03,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-04_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-04_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-04,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-04_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-04,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-04_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-04,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-04_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-04,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-05_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-05_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-05,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-05_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-05,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-05_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-05,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-05_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-05,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-06_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-06_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-06,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-06_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-06,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-06_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-06,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-06_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-06,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-07_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-07_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-07,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-07_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-07,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-07_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-07,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-07_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-07,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-08_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-08_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-08,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-08_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-08,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-08_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-08,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-08_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-08,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-09_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-09_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-09,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-09_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-09,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-09_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-09,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-09_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-09,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-10_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-10_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-10,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-10_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-10,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-10_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-10,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-10_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-10,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-11_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-11_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-11,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-11_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-11,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-11_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-11,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-11_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-11,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-12_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-12_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-12,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-12_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-12,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-12_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-12,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-12_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-12,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-13_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-13_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-13,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-13_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-13,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-13_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-13,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-13_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-13,Ecad,JE-TMA-42,150.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-14_c1_ORG.tif,R2,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-14_c2_ORG.tif,R2,c2,ORG,JE-TMA-42-Scene-14,PCNA,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-14_c3_ORG.tif,R2,c3,ORG,JE-TMA-42-Scene-14,HER2,JE-TMA-42,50.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-14_c4_ORG.tif,R2,c4,ORG,JE-TMA-42-Scene-14,ER,JE-TMA-42,500.0,2.0
Registered-R2_PCNA.HER2.ER.Ecad_JE-TMA-42-Scene-14_c5_ORG.tif,R2,c5,ORG,JE-TMA-42-Scene-14,Ecad,JE-TMA-42,150.0,2.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-01_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-01_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-01,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-01_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-01,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-01_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-01,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-01_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-01,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-02_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-02_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-02,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-02_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-02,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-02_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-02,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-02_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-02,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-03_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-03_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-03,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-03_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-03,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-03_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-03,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-03_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-03,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-04_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-04_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-04,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-04_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-04,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-04_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-04,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-04_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-04,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-05_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-05_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-05,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-05_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-05,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-05_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-05,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-05_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-05,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-06_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-06_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-06,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-06_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-06,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-06_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-06,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-06_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-06,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-07_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-07_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-07,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-07_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-07,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-07_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-07,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-07_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-07,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-08_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-08_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-08,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-08_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-08,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-08_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-08,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-08_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-08,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-09_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-09_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-09,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-09_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-09,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-09_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-09,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-09_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-09,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-10_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-10_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-10,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-10_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-10,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-10_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-10,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-10_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-10,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-11_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-11_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-11,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-11_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-11,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-11_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-11,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-11_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-11,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-12_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-12_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-12,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-12_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-12,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-12_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-12,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-12_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-12,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-13_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-13_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-13,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-13_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-13,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-13_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-13,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-13_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-13,CD44,JE-TMA-42,150.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-14_c1_ORG.tif,R3,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-14_c2_ORG.tif,R3,c2,ORG,JE-TMA-42-Scene-14,aSMA,JE-TMA-42,50.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-14_c3_ORG.tif,R3,c3,ORG,JE-TMA-42-Scene-14,AR,JE-TMA-42,250.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-14_c4_ORG.tif,R3,c4,ORG,JE-TMA-42-Scene-14,pAKT,JE-TMA-42,500.0,3.0
Registered-R3_aSMA.AR.pAKT.CD44_JE-TMA-42-Scene-14_c5_ORG.tif,R3,c5,ORG,JE-TMA-42-Scene-14,CD44,JE-TMA-42,150.0,3.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-01_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-01_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-01,CK5,JE-TMA-42,30.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-01_c3_ORG.tif,R4,c3,ORG,JE-TMA-42-Scene-01,EGFR,JE-TMA-42,350.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-01_c4_ORG.tif,R4,c4,ORG,JE-TMA-42-Scene-01,pRB,JE-TMA-42,1000.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-01_c5_ORG.tif,R4,c5,ORG,JE-TMA-42-Scene-01,LamAC,JE-TMA-42,250.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-02_c1_ORG.tif,R4,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,4.0
Registered-R4_CK5.EGFR.pRB.LamAC_JE-TMA-42-Scene-02_c2_ORG.tif,R4,c2,ORG,JE-TMA-42-Scene-02,CK5,JE-TMA-42,30.0,4.0
