scene,AR_Ring_0,CD20_Nuclei_0,CD31_Nuclei_0,CD3_Nuclei_0,CD44_Nuclei_0,CD45_Nuclei_0,CD4_Nuclei_0,CD68_Nuclei_0,CD8_Nuclei_0,CK14_Nuclei_0,CK17_Nuclei_0,CK19_Nuclei_0,CK5_Nuclei_0,CK7_Nuclei_0,ColIV_Nuclei_0,ColI_Nuclei_0,ER_Ring_0,Ecad_Nuclei_0,HER2_Nuclei_0,Ki67_Ring_0,LamAC_Ring_0,LamB1_Ring_0,PCNA_Ring_0,PD1_Nuclei_0,PDPN_Nuclei_0,Vim_Nuclei_0,aSMA_Nuclei_0,pHH3_Ring_0,AR_Ring_1,CD20_Nuclei_1,CD31_Nuclei_1,CD3_Nuclei_1,CD44_Nuclei_1,CD45_Nuclei_1,CD4_Nuclei_1,CD68_Nuclei_1,CD8_Nuclei_1,CK14_Nuclei_1,CK17_Nuclei_1,CK19_Nuclei_1,CK5_Nuclei_1,CK7_Nuclei_1,ColIV_Nuclei_1,ColI_Nuclei_1,ER_Ring_1,Ecad_Nuclei_1,HER2_Nuclei_1,Ki67_Ring_1,LamAC_Ring_1,LamB1_Ring_1,PCNA_Ring_1,PD1_Nuclei_1,PDPN_Nuclei_1,Vim_Nuclei_1,aSMA_Nuclei_1,pHH3_Ring_1,AR_Ring_2,CD20_Nuclei_2,CD31_Nuclei_2,CD3_Nuclei_2,CD44_Nuclei_2,CD45_Nuclei_2,CD4_Nuclei_2,CD68_Nuclei_2,CD8_Nuclei_2,CK14_Nuclei_2,CK17_Nuclei_2,CK19_Nuclei_2,CK5_Nuclei_2,CK7_Nuclei_2,ColIV_Nuclei_2,ColI_Nuclei_2,ER_Ring_2,Ecad_Nuclei_2,HER2_Nuclei_2,Ki67_Ring_2,LamAC_Ring_2,LamB1_Ring_2,PCNA_Ring_2,PD1_Nuclei_2,PDPN_Nuclei_2,Vim_Nuclei_2,aSMA_Nuclei_2,pHH3_Ring_2,AR_Ring_3,CD20_Nuclei_3,CD31_Nuclei_3,CD3_Nuclei_3,CD44_Nuclei_3,CD45_Nuclei_3,CD4_Nuclei_3,CD68_Nuclei_3,CD8_Nuclei_3,CK14_Nuclei_3,CK17_Nuclei_3,CK19_Nuclei_3,CK5_Nuclei_3,CK7_Nuclei_3,ColIV_Nuclei_3,ColI_Nuclei_3,ER_Ring_3,Ecad_Nuclei_3,HER2_Nuclei_3,Ki67_Ring_3,LamAC_Ring_3,LamB1_Ring_3,PCNA_Ring_3,PD1_Nuclei_3,PDPN_Nuclei_3,Vim_Nuclei_3,aSMA_Nuclei_3,pHH3_Ring_3,AR_Ring_4,CD20_Nuclei_4,CD31_Nuclei_4,CD3_Nuclei_4,CD44_Nuclei_4,CD45_Nuclei_4,CD4_Nuclei_4,CD68_Nuclei_4,CD8_Nuclei_4,CK14_Nuclei_4,CK17_Nuclei_4,CK19_Nuclei_4,CK5_Nuclei_4,CK7_Nuclei_4,ColIV_Nuclei_4,ColI_Nuclei_4,ER_Ring_4,Ecad_Nuclei_4,HER2_Nuclei_4,Ki67_Ring_4,LamAC_Ring_4,LamB1_Ring_4,PCNA_Ring_4,PD1_Nuclei_4,PDPN_Nuclei_4,Vim_Nuclei_4,aSMA_Nuclei_4,pHH3_Ring_4,AR_Ring_5,CD20_Nuclei_5,CD31_Nuclei_5,CD3_Nuclei_5,CD44_Nuclei_5,CD45_Nuclei_5,CD4_Nuclei_5,CD68_Nuclei_5,CD8_Nuclei_5,CK14_Nuclei_5,CK17_Nuclei_5,CK19_Nuclei_5,CK5_Nuclei_5,CK7_Nuclei_5,ColIV_Nuclei_5,ColI_Nuclei_5,ER_Ring_5,Ecad_Nuclei_5,HER2_Nuclei_5,Ki67_Ring_5,LamAC_Ring_5,LamB1_Ring_5,PCNA_Ring_5,PD1_Nuclei_5,PDPN_Nuclei_5,Vim_Nuclei_5,aSMA_Nuclei_5,pHH3_Ring_5,AR_Ring_6,CD20_Nuclei_6,CD31_Nuclei_6,CD3_Nuclei_6,CD44_Nuclei_6,CD45_Nuclei_6,CD4_Nuclei_6,CD68_Nuclei_6,CD8_Nuclei_6,CK14_Nuclei_6,CK17_Nuclei_6,CK19_Nuclei_6,CK5_Nuclei_6,CK7_Nuclei_6,ColIV_Nuclei_6,ColI_Nuclei_6,ER_Ring_6,Ecad_Nuclei_6,HER2_Nuclei_6,Ki67_Ring_6,LamAC_Ring_6,LamB1_Ring_6,PCNA_Ring_6,PD1_Nuclei_6,PDPN_Nuclei_6,Vim_Nuclei_6,aSMA_Nuclei_6,pHH3_Ring_6,AR_Ring_7,CD20_Nuclei_7,CD31_Nuclei_7,CD3_Nuclei_7,CD44_Nuclei_7,CD45_Nuclei_7,CD4_Nuclei_7,CD68_Nuclei_7,CD8_Nuclei_7,CK14_Nuclei_7,CK17_Nuclei_7,CK19_Nuclei_7,CK5_Nuclei_7,CK7_Nuclei_7,ColIV_Nuclei_7,ColI_Nuclei_7,ER_Ring_7,Ecad_Nuclei_7,HER2_Nuclei_7,Ki67_Ring_7,LamAC_Ring_7,LamB1_Ring_7,PCNA_Ring_7,PD1_Nuclei_7,PDPN_Nuclei_7,Vim_Nuclei_7,aSMA_Nuclei_7,pHH3_Ring_7,AR_Ring_8,CD20_Nuclei_8,CD31_Nuclei_8,CD3_Nuclei_8,CD44_Nuclei_8,CD45_Nuclei_8,CD4_Nuclei_8,CD68_Nuclei_8,CD8_Nuclei_8,CK14_Nuclei_8,CK17_Nuclei_8,CK19_Nuclei_8,CK5_Nuclei_8,CK7_Nuclei_8,ColIV_Nuclei_8,ColI_Nuclei_8,ER_Ring_8,Ecad_Nuclei_8,HER2_Nuclei_8,Ki67_Ring_8,LamAC_Ring_8,LamB1_Ring_8,PCNA_Ring_8,PD1_Nuclei_8,PDPN_Nuclei_8,Vim_Nuclei_8,aSMA_Nuclei_8,pHH3_Ring_8,AR_Ring_9,CD20_Nuclei_9,CD31_Nuclei_9,CD3_Nuclei_9,CD44_Nuclei_9,CD45_Nuclei_9,CD4_Nuclei_9,CD68_Nuclei_9,CD8_Nuclei_9,CK14_Nuclei_9,CK17_Nuclei_9,CK19_Nuclei_9,CK5_Nuclei_9,CK7_Nuclei_9,ColIV_Nuclei_9,ColI_Nuclei_9,ER_Ring_9,Ecad_Nuclei_9,HER2_Nuclei_9,Ki67_Ring_9,LamAC_Ring_9,LamB1_Ring_9,PCNA_Ring_9,PD1_Nuclei_9,PDPN_Nuclei_9,Vim_Nuclei_9,aSMA_Nuclei_9,pHH3_Ring_9,AR_Ring_mean,CD20_Nuclei_mean,CD31_Nuclei_mean,CD3_Nuclei_mean,CD44_Nuclei_mean,CD45_Nuclei_mean,CD4_Nuclei_mean,CD68_Nuclei_mean,CD8_Nuclei_mean,CK14_Nuclei_mean,CK17_Nuclei_mean,CK19_Nuclei_mean,CK5_Nuclei_mean,CK7_Nuclei_mean,ColIV_Nuclei_mean,ColI_Nuclei_mean,ER_Ring_mean,Ecad_Nuclei_mean,HER2_Nuclei_mean,Ki67_Ring_mean,LamAC_Ring_mean,LamB1_Ring_mean,PCNA_Ring_mean,PD1_Nuclei_mean,PDPN_Nuclei_mean,Vim_Nuclei_mean,aSMA_Nuclei_mean,pHH3_Ring_mean
scene01,0.0,0.0,15.278688524590164,1191.3771043771044,81.49863013698629,1465.0479999999998,21.71951219512195,0.0,0.0,11.6,0.0,238.1016042780749,109.00264550264549,30.089385474860336,10.772151898734178,149.64450867052022,0.0,629.672,0.0,0.0,0.0,0.0,0.0,42.74698795180723,0.0,62.774193548387096,0.0,0.0,42.02160251374706,1220.7478586649027,58.735865191146885,1380.989442690817,141.8763504823151,2267.88955704698,403.2111962649754,108.93013855490668,747.7685186708903,104.17809589912662,56.86114675220529,248.90311936936936,188.0193628046312,97.51349757913111,21.154367088607597,158.8389124040462,8.0,680.9840413895048,109.33681036408309,32.965,809.2580128205129,198.11296647691336,353.14382062146893,126.41219068255688,119.35255810933646,218.59716186215655,124.44447809695076,99.33941241215815,56.28087912087912,1912.8848322957283,66.897781124498,1438.3253164872372,186.95511858797573,2385.9268949060415,548.4983118011704,130.16215889704262,1030.0646970515822,107.88900914953811,63.733306380971634,251.5319293478261,199.46242378048782,100.13775408745319,26.99852398523985,160.77344217620868,24.492857142857144,695.8009578544061,115.43477897211578,52.54736842105264,847.6208588957054,306.57829811536266,546.5883161512028,155.97716020821284,143.80459672270695,388.507617622823,145.97249987871058,138.00667251975418,66.31148325358852,2538.0779809693727,77.24870393828816,1497.3944401915358,269.7932829898997,2473.155933014354,709.785210373954,147.1379156416706,1143.1817017294784,110.44653540993242,69.67398733031675,253.38970843672462,207.5988475696206,102.65797973048224,53.70941619585687,162.58633510381458,32.47842377260984,708.5644821394822,119.7641495046924,100.93858350951375,863.1327659574468,364.78108203179966,650.2167229729731,191.23089243385223,164.16764451367257,652.6983252354488,168.07478441078246,159.1512260127932,75.7104791089634,2992.177216117216,90.18582105487936,1596.477521166032,346.16929365521463,2550.0054205854667,967.6301288760449,166.00094373865696,1226.8180886635748,112.56967500515631,75.44066456116138,255.1525228805395,214.08419243986253,105.31805495516468,58.3137385620915,164.84400782078475,44.525000000000006,720.5209812623274,124.16663982248075,127.96749658002734,876.1969387755103,419.57479733117356,722.7955217196595,232.60209921629666,186.7233563873539,799.5935976463995,187.8916033566711,173.96897477187332,84.21880341880342,3333.3935962514643,101.4673092369478,1760.8916384944782,416.875198281228,2627.8180473372786,1384.9302807391832,186.83717969250483,1294.4213692038495,114.57650637553128,80.80023921622403,257.1721174067176,219.38020526129526,108.77147058823527,61.97735806121288,167.48540058608341,82.60184135620545,734.3799185888738,127.98291283114776,161.37068965517244,890.073335887367,467.278884863124,796.2666666666667,290.8913402538629,211.98696236559138,942.3300544599124,207.52005324630716,183.9434163227267,91.58136645962733,3705.046031981154,116.62313159449651,2008.134749704247,482.7525673758865,2715.192319897521,1992.8319478643423,208.59037443711063,1371.2669506014533,116.59836734693877,86.81850877192984,260.043117458754,224.61881188118812,112.5576792690578,64.93723404255319,170.62233035297933,102.23004694835683,755.2027281734993,132.47230058365759,262.72442462789365,907.5479840390686,512.7835010060362,884.9131504257331,361.1384615384616,242.01785663456525,1136.981057268723,232.35975883603012,194.0735484821692,100.75524528301885,4080.533296143585,137.21425814751288,2294.3012036055147,552.6561508649967,2809.8221188630487,2850.792789327569,237.82092389649927,1506.0307447197792,119.3815694935218,93.69164948453607,263.82538237149157,230.44541891119206,116.97562823406365,67.75792208975163,175.85527693699336,117.51136363636365,779.1892043920438,139.60077653724383,589.7350993377487,933.5845998445999,560.7938775510205,1039.9564742268042,422.8347688172043,268.200370191534,1373.4847876004594,256.85653044791303,205.63113612188172,113.8071186440678,4450.646858474084,173.9139848950333,2759.2974367248166,637.0768944282389,2960.303979704017,4086.428554348499,287.6872717333744,1782.3816220824274,123.74242782152231,101.48999444188901,268.7510621045836,237.91839411174305,122.75403862946915,70.2285040113261,181.98606060606065,133.32742346938775,816.4698417645649,147.43742857142857,1842.6300059241707,973.0398385913425,627.9894119056174,1302.8315136126391,493.34470307205163,304.5485073131637,1675.408975609756,293.95323405659605,219.8071428571429,134.32719925808163,5126.512004836483,268.49699115044257,3431.4050813186814,756.2806203584117,3206.4936124391606,5797.325428194996,428.3087518956581,2612.8161284249636,131.76242558094873,125.02357653601706,275.56039235015777,252.25574011955447,129.95965073529413,73.32689039567418,188.17798232577465,156.9714285714286,895.3695055769051,156.31141047489209,4037.839982679289,1109.9002649006625,717.8664174454829,1615.901256626743,674.4874250915905,394.7752244056283,2158.12114591762,359.986063448276,246.14000000000004,85.57243124037672,3297.9539650819197,170.1124079912406,2117.991916051065,437.16888407174554,2696.5926396356103,2384.577030865279,271.11054652101757,1519.0652991808481,127.10315793465672,95.23273951360383,260.7356982750293,235.55290185965146,113.09810865717482,55.205184135336054,171.72911190326528,82.05227390853291,769.8470396944538,131.65607670485994,1110.501627687384,897.8792234742332,463.70256344795274,907.8415228342494,402.1379457234407,287.73688260562227,1130.3100000005306,236.59641280058952,181.88007463095718
scene02,0.0,0.0,11.622950819672132,1097.6546840958606,68.49078341013825,1409.4016736401675,25.6,0.0,0.0,22.04166666666667,0.0,255.1899581589958,110.23041474654377,53.078231292517,10.9010989010989,146.6688034188034,0.0,616.9008714596949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,37.82611607142857,277.96381125226856,39.90750770192831,1324.3501018055147,276.35204417888826,1780.3702257450734,135.51988636363637,87.75948146023094,363.5590766438362,140.33629629629633,96.6263273572611,361.980065026138,258.69143941787866,427.0920412178957,20.286189083820663,154.68886767139298,53.59496189748654,870.6497102721686,77.09792123348862,269.340353811411,846.7383659312072,76.18165742024965,143.6758094603598,91.37886363636363,46.39457823397816,406.4115219990307,64.91196172248804,49.3822091886608,48.61089451810805,313.79664160401,43.21204301075268,1384.3247125845628,353.7979775280899,1896.6656378690016,171.7340415009139,104.078890500891,415.0025914143095,168.89224148601835,133.24940194455453,424.9413883241359,313.5956956034795,633.3035107728493,43.8756876345372,157.17576555023922,80.78627929045916,938.6131940640406,83.19578171546098,442.248807605543,891.4836719261986,87.8605580693816,182.6870162856716,113.40255319148935,56.20484848484848,770.1740296494467,83.95148605950826,56.516447593035174,57.25804005903437,349.8765565586972,45.977657333133216,1440.3158441558442,413.31302235179794,1978.0165964977648,195.36372376534413,113.9678348556814,459.0247755620878,210.32268622252627,171.07966903073287,475.6642625793366,352.3610263895334,829.6831508250058,57.106006039967994,159.1500542888165,121.60776985111664,1001.1699698029245,87.65581370899916,631.1326340996169,930.778481183643,100.2898287527825,215.1158954490887,138.7858100056743,63.99471522665634,1092.1261514173932,101.19001396648044,61.574213456589106,65.37301782782077,380.8989559182436,48.280145747398315,1484.7610070534238,484.5119704902428,2067.466275080383,223.32521519046392,126.12494908040735,498.65448077895087,256.7529465487969,217.63955033125816,529.9017361963676,401.40965939159537,1053.0644742608142,60.661778417570225,162.03937119675456,158.1221072106413,1062.8039842412356,91.04271279156377,840.759488325272,969.0131909547738,111.61917584659322,245.22353241944728,167.26680504061434,72.56265890344493,1523.8644321443214,117.95440524387891,66.52358318707005,74.8414327607876,413.4473641175236,50.19340022611645,1531.0630800499177,564.260543738003,2140.440098187971,246.93740597106802,136.86018827556697,539.0182008537893,311.31705279256823,277.3616483988824,581.4920715063831,457.0193075415548,1294.4606858959799,62.5823030561362,164.7409869847102,195.79440569817478,1116.6280466823423,94.39534329307057,1072.0249706310137,1019.474353135864,128.17879941547454,273.5062616713968,199.90954839906624,82.00427921118052,1983.233054689881,139.69932586379957,71.03372475606987,83.37092271024856,444.1592177311042,51.982513039592234,1573.8013070077866,644.1115479207734,2235.807543778793,277.06040074211506,151.28553846153847,585.6411075205248,383.0702204310256,360.79535199705083,646.2597570793517,537.332930477444,1540.1960169004226,64.92370163542083,167.61899806564395,228.71612927727773,1186.420106480192,97.17760293731972,1579.949452031698,1085.218920916482,149.8580799443865,302.3681793445801,244.120866873065,90.82166099597896,2520.973223324709,168.18661214953272,76.7244699872286,95.43743778801844,485.51624845201235,54.3533463078233,1627.9899922473946,734.2013344826487,2341.3034692554975,303.7887723703807,168.52950308059854,641.1416416416417,471.8352778832592,460.23250662949624,727.4299991523582,647.5469966883636,1876.939174773429,67.38629625633833,170.84982106233915,263.5212981336294,1281.6186750723439,100.7374817043422,2398.08658861186,1165.3206924854744,176.6077497665733,349.69880808080813,308.96437329834345,104.04714971416244,3327.5555214107067,199.36671431509671,82.74058620937073,109.81211734693878,533.389347163677,56.87335320417288,1701.0141852960617,883.2287289181407,2496.3481638186004,337.56902026567536,188.20154293420867,720.3956093144644,628.0085374955132,617.7829164256796,860.3350879675488,839.1918423261593,2312.195436975534,69.63021119572899,175.85797642518563,317.09954061305797,1395.0801324503311,105.42020123839008,3525.632556042658,1281.2342983450467,215.01191917615856,399.7221263817009,375.69988861857735,125.3010802869242,4458.892821039051,248.18811460383262,91.65030734233582,137.1982261640798,607.3849329802786,61.25986671184909,1826.7678868074245,1185.927626029217,2723.019573170732,397.02687234016014,231.20063093622804,828.1675084175085,967.4365518189946,1035.1378556494865,1074.086208629238,1143.005080882353,3398.958253911168,72.71892976588629,183.89558441317857,411.83156746548593,1656.8373433962265,112.71633558389391,5447.280260416674,1449.2140086875584,267.97235481586404,525.9291489361702,469.3402162162165,169.504393220339,6172.92646965614,340.34820890610376,103.87986985661648,82.20836238077366,432.7127052119345,50.80651378987678,1556.32339700036,684.1367911201811,2207.3834823403386,260.7706749002146,154.5275335186143,574.6265015078318,491.34862482369925,460.25424965774187,676.4209061227722,624.7582061156074,1696.365858982677,56.28597325107277,166.99367401530512,217.0151936387781,1211.9590149910941,94.65409035334616,2155.793397398656,1085.5998425554856,152.9724905091703,327.6809528316063,250.62434433308624,103.65175395453703,2851.358035288986,181.53131558003133,82.74531585961705
scene03,0.0,0.0,9.705882352941176,1127.8940998487144,48.11853448275862,1399.5182987141445,20.472222222222218,0.0,0.0,10.887931034482758,54.54545454545455,243.65084075173093,111.28664495114006,46.522312373225155,3.0,146.57142857142858,0.0,610.2481089258699,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.024602489831146,430.9052265795207,37.579399746371706,1436.3060965385077,144.82254086980666,2012.0269371172867,201.30790408832152,167.8555011527727,558.0873935755413,99.4122077922078,439.45647511238695,449.1501605568445,399.72544268406335,1374.2947229243634,18.934115920763027,159.8620743432508,26.145641025641023,939.8518825936027,99.94608734402853,208.08457599600354,973.1815085295361,86.22316059313607,378.0952218762165,172.40582183088966,61.436906377204885,121.3420817516642,57.94265724399221,72.73967422920302,57.62044619746088,483.4114239454981,41.00600409332788,1494.7077553342817,164.73596803028707,2149.360139639819,245.10647594501722,200.32310393469194,651.7903565524675,104.91399217279243,605.1212150906418,614.7502164502165,453.55563630857745,2257.326535609235,24.247986316280517,162.76037810132766,37.93745173745174,1033.3751955307264,107.6867894566387,290.9916164994426,1030.8477956989248,99.3836705814446,439.55578000998946,240.525464516216,74.08542490979221,134.05067109302493,67.86009132420091,80.80850585480094,64.98275009366805,518.073722972973,43.353667238202746,1539.1936934848134,184.2552950601238,2266.407267610667,275.58226809954755,225.07320416769315,710.8054951405306,108.53631529693855,765.7660518268149,785.8143414201322,488.1062324593115,2847.4392928292527,51.785557692509805,165.16062176165804,69.8541666666667,1124.5449882438054,112.55567079463364,361.17036690085865,1078.8910906298001,109.2267114971514,480.05485875706216,294.0883120095784,84.04428904428904,145.43604540704857,75.94525252525253,86.01739130434783,71.98285530546623,547.0624795765947,45.74548110758518,1577.0761242215888,208.1178713968958,2353.9779666479103,303.66049315068494,248.07131462333822,761.9257869865503,112.2070362707985,929.1927041618993,962.0939781956539,520.7793505976096,3386.1825690557866,56.0605699228821,167.46453270975067,97.0095907945619,1236.6157319708382,116.61453228357166,455.73073293906566,1129.0621865287108,120.38977522843994,516.2016824920872,343.35806565594316,94.30053051782019,160.7005178287531,84.6362479386582,90.70360300618923,79.1304347826087,572.8064753495217,47.94029850746269,1617.4809264305177,239.9587628865979,2428.768041237113,329.4392971246006,271.81069958847735,811.2733711048159,115.92181069958849,1099.5778301886792,1130.2606060606058,551.3289719626168,3920.0648148148152,58.70833333333334,169.99148418491484,120.2421052631579,1375.121555915721,120.7152466367713,594.2043795620438,1181.7976878612715,133.9416058394161,551.2613636363636,392.1523809523809,104.22891566265058,185.0451807228916,92.94082840236686,95.93103448275862,87.38660436137073,602.0570937263795,50.34860591550701,1655.3807920984298,280.9486589871768,2507.224396195863,354.066872812636,299.2818300338687,858.1596249933793,120.10106607536441,1300.7406992028752,1338.5487947966765,583.2352526065949,4493.397949862278,61.744581769882124,172.73244570123447,142.4422345048732,1549.4111192256114,125.15758716323298,781.995,1251.0065920806312,152.8038896687423,591.5224405742529,448.16041247333146,116.32817303602894,235.81057248265012,103.76475643759231,101.90944259015423,96.58869956666248,635.4916067716067,52.94969044301743,1703.6729931751706,354.02151182092996,2588.8427350427355,384.66879920182026,333.51377106267626,910.0324530551414,125.08571866962825,1544.165330657218,1611.0889825529107,628.1184970643857,5250.50422957734,64.22349159134453,175.8344283698173,168.89452976704058,1762.1220193541376,129.88434121945411,1105.2872158053008,1349.9595776772248,179.34848484848493,644.3901844761574,513.8654804577102,131.41175263065662,326.56440977721473,116.60025773195876,109.65597160085586,110.32488947833775,676.1283033525114,56.75939893133564,1761.800732704729,454.69166495978607,2688.6535160453195,421.29409743278757,388.0290268186196,978.5239097744361,132.10516129032254,1882.9047162112215,1995.5196220211205,697.742203991043,6265.616727394285,66.9224943654555,179.98942159888998,211.5475816993465,2065.2919559202114,136.0630439355935,1696.219195902689,1487.6183650615903,213.8085332018004,725.8557940635084,588.9718441661249,156.6628604957852,491.51979703618247,136.10610716150546,120.81307835708702,141.57175688509028,757.2394185912018,63.67984861295648,1849.3445875644609,666.0183576592759,2823.102615173532,471.77184865799035,496.2048002393322,1094.467554580196,150.13855240549833,2533.7000146520145,2546.487736570398,871.7907407407411,7926.29100134266,70.753212451525,186.2720199831895,304.0602150363127,2562.278763346092,146.19707740205516,3264.337732031943,1715.7256791438672,277.69323868677907,916.0487564153178,689.798495797458,220.97968130230436,933.565629053178,189.08579683775775,156.3540755054126,95.49652405657777,602.3117247344841,49.96421452233357,1631.6304537022456,344.55714195486286,2427.12134830425,334.24965962237115,309.1418002916554,836.6548646770968,145.44025178002374,1346.323391829126,1368.085719467104,745.9528300528135,4435.204786005566,52.74312046804811,171.64041185749218,161.29690074892122,1589.4060848184074,122.99692372541024,1324.2765529651178,1273.145919451009,162.13469723295222,617.6277749905892,417.78122612916076,154.3691936550371,426.27638078874173,121.28727834111993,147.7817283533341
scene04,0.0,0.0,16.166666666666668,1096.328990228013,58.3224043715847,1383.909090909091,45.982022471910106,0.0,0.0,16.885844748858446,0.0,277.1733966745843,119.24590163934427,47.49856733524355,8.0,150.2135728542914,0.0,621.6692913385826,16.427419354838708,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,45.231734768779056,983.8142460476502,47.16557643083653,1203.204294819911,166.92969428036872,1688.1056359526815,203.77050874403812,58.55224089635855,692.3478773584906,95.65912155637841,47.34724832915623,338.9187153018971,263.7507058900781,229.63034759358288,38.065408549783555,161.94633382599767,30.22872628726287,713.591760617106,111.02242899850523,44.84904761904763,907.3413416395811,88.61959370904326,233.57665995975853,101.39571810883139,84.20912034009156,184.25284881998618,683.6057082690933,108.82554285714286,68.31477095815447,1099.9625134264231,52.4609699711951,1230.532834424696,197.9442895192999,1776.0622244962215,239.5818192891634,83.81197695639746,851.5447960287307,106.20264075573549,53.66918577075099,366.9507751511819,325.9300683135011,270.9694443752025,61.21492537313432,165.1674444551313,47.69040090344439,749.1313540260908,127.79501949663242,70.03812217194569,973.6406069921222,109.75968104222822,287.385350877193,132.24386503218562,117.26323475721065,228.5467217364873,820.3949554074503,126.98518011855907,85.13826086956523,1176.2487632508833,57.54015672619218,1258.2684514435698,228.0107925977654,1865.6799923757549,267.77342848466446,100.46107763023494,984.7381420624241,112.4479254079254,58.09971301590138,415.0965784535969,388.74470620473096,346.7563596491229,66.84980654728301,167.68352097551664,73.54354066985647,881.9924675324678,139.41160264105642,83.11020408163265,1030.940959946297,139.11617826617828,334.2469223359753,168.54975482765857,142.3069631467045,308.9279605263158,934.994973716914,141.41015625,101.87624309392265,1240.3917899705016,62.87880829495937,1283.0670736670738,255.70697395086978,1955.025601674224,293.09924485125856,114.57425347276092,1090.921896533036,117.8770301331906,62.086424029408526,1137.5450799255923,574.9372481348018,1434.0609516822137,70.78824006276149,170.77394412373522,89.581038552321,2255.1334548557247,149.9610357841767,95.59253248895045,1080.2358713591152,180.0927850927851,372.4638418079096,209.23058943089433,166.02137404580154,414.48580066029734,1110.4986882189407,151.6988831237358,120.217268665758,1309.4180919581743,69.23554350443084,1304.273987854251,288.23241266362106,2025.5339955433355,316.5521343964991,128.74399525551053,1169.3161659504176,122.72912125486175,66.23364670364711,2245.2491223492575,881.2580577178014,3395.219013569339,74.12245297075808,174.620363278258,104.92242762203041,3281.2205128205123,160.5185540745117,113.5401115522783,1135.3046603032005,222.3486697583598,403.7137602179837,255.0114200160868,190.59531475048715,593.5376946331443,1364.3699369936994,161.00347852855165,138.8912705144754,1392.7238287815126,78.55689616755795,1324.6329959940965,327.1871181208491,2079.9177073808246,337.0029418528121,143.08631277728028,1249.286903989311,128.22641052790803,71.14815526470794,3038.0382384691916,1151.0644338327543,4655.761387631977,77.48593402631737,178.67117860224332,123.3920614596671,3879.613301662708,172.99048290211084,138.58671691003298,1193.4487823307772,273.8731344260456,434.5823225318372,306.8552479254175,217.3125759686935,905.2475331848555,1777.7807376185458,170.8701848739496,161.61255886970173,1502.5561994367642,93.11394142844871,1347.9242990654207,375.7928360666987,2133.4359439819186,361.6641273115478,168.2020114942529,1341.674568780894,134.73922517039077,78.83157857345839,3704.353810644049,1435.9059503612045,5997.956226168135,81.43564829618126,183.74865184129604,142.9806210160325,4400.603591402355,185.58806229079286,168.38434193821413,1268.9318484823075,328.4199267399268,474.78318969691105,364.0104860174709,252.24550810810814,1470.801668347168,2519.658350538959,184.18551724137927,188.4125390817838,1725.458793828892,125.3055795007815,1375.8247121717145,441.2064263124605,2189.023588950587,398.486325981161,222.5761439863277,1522.4697718873456,144.9904761904762,92.61944073361258,4573.15982758302,1804.972250107382,7379.6054845261815,89.4854939077546,193.23746648173832,164.66306078604828,4935.672795473763,198.735175519295,193.05182173272715,1354.4358013937283,391.2323684518927,538.0867132867133,413.6770111142197,309.53968960863705,2179.5928044728953,3724.4807950329373,209.64020327498588,244.05587318087336,2350.517343817343,298.93759868827436,1428.4497737556562,548.2927130636815,2266.682643301105,492.0482054812063,371.55286530177676,2234.7065020697814,167.11813534114154,139.83829980994625,5647.135279126214,2466.6658362195044,9394.531699962308,129.9089108568365,209.35784566711473,203.4233585858586,5754.001796413731,221.91939360111212,222.77317405995498,1505.2560117302055,490.31713586291323,683.6590138641403,476.58211297873993,455.9707965456895,3523.56031115499,6244.544507557736,294.78690146169356,155.33515558479078,1601.9088734521233,170.52972908509395,1329.211536676541,328.4978165844274,2000.0522127469821,359.5790647330731,183.98593694421396,1393.955480317449,128.72348843794217,91.52105261502155,2641.6571385151688,1159.4498020939973,4123.779424769531,83.78237505699857,182.02557168586108,117.88357264266602,3098.6056372867292,167.12586992650915,129.05058811000382,1175.2182943000416,265.3558639176334,450.7748832240347,276.8182457620493,273.7799000953019,1332.8740090671417,2638.1783821988984,182.67016405423567
