scene,AR_Ring_0,BMP2_Nuclei_0,CD20_Nuclei_0,CD31_Nuclei_0,CD3_Nuclei_0,CD44_Nuclei_0,CD45_Nuclei_0,CD4_Nuclei_0,CD68_Nuclei_0,CD8_Nuclei_0,CK14_Nuclei_0,CK17_Nuclei_0,CK19_Nuclei_0,CK5_Nuclei_0,CK7_Nuclei_0,CK8_Nuclei_0,ColIV_Nuclei_0,ColI_Nuclei_0,CoxIV_Nuclei_0,EGFR_Nuclei_0,ER_Ring_0,Ecad_Nuclei_0,FoxP3_Ring_0,GRNZB_Ring_0,Glut1_Nuclei_0,H3K27_Ring_0,H3K4_Ring_0,HER2_Nuclei_0,HIF1a_Ring_0,Ki67_Ring_0,LamAC_Ring_0,LamB1_Ring_0,LamB2_Ring_0,PCNA_Ring_0,PD1_Nuclei_0,PDGFRa_Nuclei_0,PDPN_Nuclei_0,PgR_Ring_0,Vim_Nuclei_0,aSMA_Nuclei_0,cPARP_Ring_0,gH2AX_Ring_0,pAKT_Nuclei_0,pERK_Ring_0,pHH3_Ring_0,pRB_Ring_0,pS6RP_Nuclei_0,AR_Ring_1,BMP2_Nuclei_1,CD20_Nuclei_1,CD31_Nuclei_1,CD3_Nuclei_1,CD44_Nuclei_1,CD45_Nuclei_1,CD4_Nuclei_1,CD68_Nuclei_1,CD8_Nuclei_1,CK14_Nuclei_1,CK17_Nuclei_1,CK19_Nuclei_1,CK5_Nuclei_1,CK7_Nuclei_1,CK8_Nuclei_1,ColIV_Nuclei_1,ColI_Nuclei_1,CoxIV_Nuclei_1,EGFR_Nuclei_1,ER_Ring_1,Ecad_Nuclei_1,FoxP3_Ring_1,GRNZB_Ring_1,Glut1_Nuclei_1,H3K27_Ring_1,H3K4_Ring_1,HER2_Nuclei_1,HIF1a_Ring_1,Ki67_Ring_1,LamAC_Ring_1,LamB1_Ring_1,LamB2_Ring_1,PCNA_Ring_1,PD1_Nuclei_1,PDGFRa_Nuclei_1,PDPN_Nuclei_1,PgR_Ring_1,Vim_Nuclei_1,aSMA_Nuclei_1,cPARP_Ring_1,gH2AX_Ring_1,pAKT_Nuclei_1,pERK_Ring_1,pHH3_Ring_1,pRB_Ring_1,pS6RP_Nuclei_1,AR_Ring_2,BMP2_Nuclei_2,CD20_Nuclei_2,CD31_Nuclei_2,CD3_Nuclei_2,CD44_Nuclei_2,CD45_Nuclei_2,CD4_Nuclei_2,CD68_Nuclei_2,CD8_Nuclei_2,CK14_Nuclei_2,CK17_Nuclei_2,CK19_Nuclei_2,CK5_Nuclei_2,CK7_Nuclei_2,CK8_Nuclei_2,ColIV_Nuclei_2,ColI_Nuclei_2,CoxIV_Nuclei_2,EGFR_Nuclei_2,ER_Ring_2,Ecad_Nuclei_2,FoxP3_Ring_2,GRNZB_Ring_2,Glut1_Nuclei_2,H3K27_Ring_2,H3K4_Ring_2,HER2_Nuclei_2,HIF1a_Ring_2,Ki67_Ring_2,LamAC_Ring_2,LamB1_Ring_2,LamB2_Ring_2,PCNA_Ring_2,PD1_Nuclei_2,PDGFRa_Nuclei_2,PDPN_Nuclei_2,PgR_Ring_2,Vim_Nuclei_2,aSMA_Nuclei_2,cPARP_Ring_2,gH2AX_Ring_2,pAKT_Nuclei_2,pERK_Ring_2,pHH3_Ring_2,pRB_Ring_2,pS6RP_Nuclei_2,AR_Ring_3,BMP2_Nuclei_3,CD20_Nuclei_3,CD31_Nuclei_3,CD3_Nuclei_3,CD44_Nuclei_3,CD45_Nuclei_3,CD4_Nuclei_3,CD68_Nuclei_3,CD8_Nuclei_3,CK14_Nuclei_3,CK17_Nuclei_3,CK19_Nuclei_3,CK5_Nuclei_3,CK7_Nuclei_3,CK8_Nuclei_3,ColIV_Nuclei_3,ColI_Nuclei_3,CoxIV_Nuclei_3,EGFR_Nuclei_3,ER_Ring_3,Ecad_Nuclei_3,FoxP3_Ring_3,GRNZB_Ring_3,Glut1_Nuclei_3,H3K27_Ring_3,H3K4_Ring_3,HER2_Nuclei_3,HIF1a_Ring_3,Ki67_Ring_3,LamAC_Ring_3,LamB1_Ring_3,LamB2_Ring_3,PCNA_Ring_3,PD1_Nuclei_3,PDGFRa_Nuclei_3,PDPN_Nuclei_3,PgR_Ring_3,Vim_Nuclei_3,aSMA_Nuclei_3,cPARP_Ring_3,gH2AX_Ring_3,pAKT_Nuclei_3,pERK_Ring_3,pHH3_Ring_3,pRB_Ring_3,pS6RP_Nuclei_3,AR_Ring_4,BMP2_Nuclei_4,CD20_Nuclei_4,CD31_Nuclei_4,CD3_Nuclei_4,CD44_Nuclei_4,CD45_Nuclei_4,CD4_Nuclei_4,CD68_Nuclei_4,CD8_Nuclei_4,CK14_Nuclei_4,CK17_Nuclei_4,CK19_Nuclei_4,CK5_Nuclei_4,CK7_Nuclei_4,CK8_Nuclei_4,ColIV_Nuclei_4,ColI_Nuclei_4,CoxIV_Nuclei_4,EGFR_Nuclei_4,ER_Ring_4,Ecad_Nuclei_4,FoxP3_Ring_4,GRNZB_Ring_4,Glut1_Nuclei_4,H3K27_Ring_4,H3K4_Ring_4,HER2_Nuclei_4,HIF1a_Ring_4,Ki67_Ring_4,LamAC_Ring_4,LamB1_Ring_4,LamB2_Ring_4,PCNA_Ring_4,PD1_Nuclei_4,PDGFRa_Nuclei_4,PDPN_Nuclei_4,PgR_Ring_4,Vim_Nuclei_4,aSMA_Nuclei_4,cPARP_Ring_4,gH2AX_Ring_4,pAKT_Nuclei_4,pERK_Ring_4,pHH3_Ring_4,pRB_Ring_4,pS6RP_Nuclei_4,AR_Ring_5,BMP2_Nuclei_5,CD20_Nuclei_5,CD31_Nuclei_5,CD3_Nuclei_5,CD44_Nuclei_5,CD45_Nuclei_5,CD4_Nuclei_5,CD68_Nuclei_5,CD8_Nuclei_5,CK14_Nuclei_5,CK17_Nuclei_5,CK19_Nuclei_5,CK5_Nuclei_5,CK7_Nuclei_5,CK8_Nuclei_5,ColIV_Nuclei_5,ColI_Nuclei_5,CoxIV_Nuclei_5,EGFR_Nuclei_5,ER_Ring_5,Ecad_Nuclei_5,FoxP3_Ring_5,GRNZB_Ring_5,Glut1_Nuclei_5,H3K27_Ring_5,H3K4_Ring_5,HER2_Nuclei_5,HIF1a_Ring_5,Ki67_Ring_5,LamAC_Ring_5,LamB1_Ring_5,LamB2_Ring_5,PCNA_Ring_5,PD1_Nuclei_5,PDGFRa_Nuclei_5,PDPN_Nuclei_5,PgR_Ring_5,Vim_Nuclei_5,aSMA_Nuclei_5,cPARP_Ring_5,gH2AX_Ring_5,pAKT_Nuclei_5,pERK_Ring_5,pHH3_Ring_5,pRB_Ring_5,pS6RP_Nuclei_5,AR_Ring_6,BMP2_Nuclei_6,CD20_Nuclei_6,CD31_Nuclei_6,CD3_Nuclei_6,CD44_Nuclei_6,CD45_Nuclei_6,CD4_Nuclei_6,CD68_Nuclei_6,CD8_Nuclei_6,CK14_Nuclei_6,CK17_Nuclei_6,CK19_Nuclei_6,CK5_Nuclei_6,CK7_Nuclei_6,CK8_Nuclei_6,ColIV_Nuclei_6,ColI_Nuclei_6,CoxIV_Nuclei_6,EGFR_Nuclei_6,ER_Ring_6,Ecad_Nuclei_6,FoxP3_Ring_6,GRNZB_Ring_6,Glut1_Nuclei_6,H3K27_Ring_6,H3K4_Ring_6,HER2_Nuclei_6,HIF1a_Ring_6,Ki67_Ring_6,LamAC_Ring_6,LamB1_Ring_6,LamB2_Ring_6,PCNA_Ring_6,PD1_Nuclei_6,PDGFRa_Nuclei_6,PDPN_Nuclei_6,PgR_Ring_6,Vim_Nuclei_6,aSMA_Nuclei_6,cPARP_Ring_6,gH2AX_Ring_6,pAKT_Nuclei_6,pERK_Ring_6,pHH3_Ring_6,pRB_Ring_6,pS6RP_Nuclei_6,AR_Ring_7,BMP2_Nuclei_7,CD20_Nuclei_7,CD31_Nuclei_7,CD3_Nuclei_7,CD44_Nuclei_7,CD45_Nuclei_7,CD4_Nuclei_7,CD68_Nuclei_7,CD8_Nuclei_7,CK14_Nuclei_7,CK17_Nuclei_7,CK19_Nuclei_7,CK5_Nuclei_7,CK7_Nuclei_7,CK8_Nuclei_7,ColIV_Nuclei_7,ColI_Nuclei_7,CoxIV_Nuclei_7,EGFR_Nuclei_7,ER_Ring_7,Ecad_Nuclei_7,FoxP3_Ring_7,GRNZB_Ring_7,Glut1_Nuclei_7,H3K27_Ring_7,H3K4_Ring_7,HER2_Nuclei_7,HIF1a_Ring_7,Ki67_Ring_7,LamAC_Ring_7,LamB1_Ring_7,LamB2_Ring_7,PCNA_Ring_7,PD1_Nuclei_7,PDGFRa_Nuclei_7,PDPN_Nuclei_7,PgR_Ring_7,Vim_Nuclei_7,aSMA_Nuclei_7,cPARP_Ring_7,gH2AX_Ring_7,pAKT_Nuclei_7,pERK_Ring_7,pHH3_Ring_7,pRB_Ring_7,pS6RP_Nuclei_7,AR_Ring_8,BMP2_Nuclei_8,CD20_Nuclei_8,CD31_Nuclei_8,CD3_Nuclei_8,CD44_Nuclei_8,CD45_Nuclei_8,CD4_Nuclei_8,CD68_Nuclei_8,CD8_Nuclei_8,CK14_Nuclei_8,CK17_Nuclei_8,CK19_Nuclei_8,CK5_Nuclei_8,CK7_Nuclei_8,CK8_Nuclei_8,ColIV_Nuclei_8,ColI_Nuclei_8,CoxIV_Nuclei_8,EGFR_Nuclei_8,ER_Ring_8,Ecad_Nuclei_8,FoxP3_Ring_8,GRNZB_Ring_8,Glut1_Nuclei_8,H3K27_Ring_8,H3K4_Ring_8,HER2_Nuclei_8,HIF1a_Ring_8,Ki67_Ring_8,LamAC_Ring_8,LamB1_Ring_8,LamB2_Ring_8,PCNA_Ring_8,PD1_Nuclei_8,PDGFRa_Nuclei_8,PDPN_Nuclei_8,PgR_Ring_8,Vim_Nuclei_8,aSMA_Nuclei_8,cPARP_Ring_8,gH2AX_Ring_8,pAKT_Nuclei_8,pERK_Ring_8,pHH3_Ring_8,pRB_Ring_8,pS6RP_Nuclei_8,AR_Ring_9,BMP2_Nuclei_9,CD20_Nuclei_9,CD31_Nuclei_9,CD3_Nuclei_9,CD44_Nuclei_9,CD45_Nuclei_9,CD4_Nuclei_9,CD68_Nuclei_9,CD8_Nuclei_9,CK14_Nuclei_9,CK17_Nuclei_9,CK19_Nuclei_9,CK5_Nuclei_9,CK7_Nuclei_9,CK8_Nuclei_9,ColIV_Nuclei_9,ColI_Nuclei_9,CoxIV_Nuclei_9,EGFR_Nuclei_9,ER_Ring_9,Ecad_Nuclei_9,FoxP3_Ring_9,GRNZB_Ring_9,Glut1_Nuclei_9,H3K27_Ring_9,H3K4_Ring_9,HER2_Nuclei_9,HIF1a_Ring_9,Ki67_Ring_9,LamAC_Ring_9,LamB1_Ring_9,LamB2_Ring_9,PCNA_Ring_9,PD1_Nuclei_9,PDGFRa_Nuclei_9,PDPN_Nuclei_9,PgR_Ring_9,Vim_Nuclei_9,aSMA_Nuclei_9,cPARP_Ring_9,gH2AX_Ring_9,pAKT_Nuclei_9,pERK_Ring_9,pHH3_Ring_9,pRB_Ring_9,pS6RP_Nuclei_9,AR_Ring_mean,BMP2_Nuclei_mean,CD20_Nuclei_mean,CD31_Nuclei_mean,CD3_Nuclei_mean,CD44_Nuclei_mean,CD45_Nuclei_mean,CD4_Nuclei_mean,CD68_Nuclei_mean,CD8_Nuclei_mean,CK14_Nuclei_mean,CK17_Nuclei_mean,CK19_Nuclei_mean,CK5_Nuclei_mean,CK7_Nuclei_mean,CK8_Nuclei_mean,ColIV_Nuclei_mean,ColI_Nuclei_mean,CoxIV_Nuclei_mean,EGFR_Nuclei_mean,ER_Ring_mean,Ecad_Nuclei_mean,FoxP3_Ring_mean,GRNZB_Ring_mean,Glut1_Nuclei_mean,H3K27_Ring_mean,H3K4_Ring_mean,HER2_Nuclei_mean,HIF1a_Ring_mean,Ki67_Ring_mean,LamAC_Ring_mean,LamB1_Ring_mean,LamB2_Ring_mean,PCNA_Ring_mean,PD1_Nuclei_mean,PDGFRa_Nuclei_mean,PDPN_Nuclei_mean,PgR_Ring_mean,Vim_Nuclei_mean,aSMA_Nuclei_mean,cPARP_Ring_mean,gH2AX_Ring_mean,pAKT_Nuclei_mean,pERK_Ring_mean,pHH3_Ring_mean,pRB_Ring_mean,pS6RP_Nuclei_mean
scene01,0.0,1423.915611814346,1957.7914338919925,0.0,1168.3760683760686,486.14218009478674,1169.3341176470587,119.21608040201004,32.08709677419355,2.0,0.0,0.0,394.9074074074074,29.52205882352941,44.74619289340101,31.04,6.5,149.7299270072993,0.0,0.0,0.0,488.78016085790887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0539419087137,0.0,44.093877551020405,0.0,60.478947368421046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.79440967876522,2059.03585963497,3261.0620001313277,46.607063533722375,1342.319361286547,775.7864482306684,1715.9491904494625,367.80688829412594,260.7056372506467,145.82282213432734,35.51431158158646,163.3015486542443,413.14138207471547,193.21337489649798,119.14472379322909,172.1661797337278,51.072957969865186,180.3023781891867,403.30098441981244,130.36692657787296,83.98262202913368,570.5827564007329,2014.7045045045045,685.6157627492825,268.12475804271423,398.9233454545455,572.2393741851371,27.61896320725549,49.837241379310356,107.72406015037596,965.9763489377701,430.32266941447466,391.8175958849726,103.99111111111111,142.3749231994539,65.99795739714037,163.75567193038998,1503.7990404040404,502.62317306609623,0.0,66.9591836734694,60.20857142857143,70.17253561913587,26.55824175824176,98.72945205479452,68.8,0.0,242.41743589743592,2124.5846922308465,3820.8214703968765,57.972215366001215,1392.033656832298,893.8359365047648,1879.5500543675241,586.3249741575355,304.99275748071545,170.07338511150476,42.69007427104347,179.510808497592,416.3352228801914,204.582447257384,127.02926935659758,185.32388727657383,55.4577493606138,184.96789567604665,455.8444052372551,152.61898879543125,108.50611111111112,581.6327338082649,2081.8645021645025,709.1401584921824,311.04297435897445,601.2284210526316,797.51,32.469914113575186,75.39267285861713,148.91746254026043,1021.1813533834588,588.9528292046938,586.2711213517665,172.780358476475,165.41346437728228,81.8251640832286,200.66199395770394,1542.0533623553672,721.3544491192542,12.105000000000006,92.33455433455434,73.42401630988788,77.43941193281046,47.07820512820513,114.25437940140844,90.7686274509804,24.558730158730164,301.71158730158743,2175.1977169987545,4628.729449654258,69.98416144937114,1454.0954254795868,976.9188292853145,2015.022535211268,910.2200950276243,338.5764102564103,190.82688025530237,51.72421495505835,190.47575627240144,420.1404167135708,211.82374545454547,132.66950060791643,192.92106653123412,58.60876716206653,188.5525274725275,494.7686549707603,170.42562010936888,123.0,591.7397881732999,2119.2340167753964,719.4883884588318,345.50869133177736,753.1753725912952,922.7892647058824,36.24535240040858,85.67733333333335,174.8262752020812,1052.0,669.291968503937,714.7017857142858,221.9117647058824,185.06644557738954,96.3669255462359,237.52476190476193,1559.8235834266516,878.5575250342574,22.28120300751881,106.07142857142857,79.98616663160111,82.78303662878602,54.518386243386246,121.2963100057837,104.66666666666669,40.75,348.0,2228.0860225140714,5550.114193769258,84.3346835443038,1563.0608185661097,1042.511362453268,2128.9996892265194,1312.9598648719427,368.45570056636296,210.4653427867572,64.58002902757622,199.71762803234503,424.25824007022163,217.82136661884547,137.42908837268288,199.83899263963056,61.437311557788945,191.5790960451977,531.4079407407407,188.32080879120878,135.09348807221147,602.5195336617405,2152.875497835498,727.5464508094644,380.3046301067354,910.1108108108108,1030.2675754625122,39.63187025740217,93.56515273311896,200.87897435897438,1083.8544360902258,727.4174285714286,837.3453422542461,260.9140271493213,204.9136475589339,110.58967173386209,282.0765704772475,1573.7134735423465,1036.5976689976692,30.16666666666667,116.25492397660818,85.0,87.97656514547047,60.11625344352618,125.98467908902693,116.11628959276018,52.54283000949668,391.25,2286.7340153452687,6362.923423423424,101.0372340425532,1705.4931506849316,1108.6346153846157,2231.155925155925,1828.5134099616855,401.16145833333326,234.08013937282232,80.11864406779661,210.3013698630137,429.29192546583846,225.04065040650408,142.54093886462886,207.55570469798656,64.12941176470589,194.80786026200875,574.6060606060606,207.421875,147.77070063694268,616.0328282828282,2189.3888888888887,735.8977272727273,416.573673870334,1083.6576576576576,1131.2055555555555,43.01533742331289,100.84146341463415,232.5,1120.667711598746,779.948905109489,956.1333333333333,299.10256410256414,226.69879518072293,123.15238095238097,338.93636363636364,1587.1014492753625,1207.9466666666667,37.630434782608695,126.33333333333331,89.30526315789473,92.88126649076516,65.16666666666667,130.28888888888892,126.33333333333331,64.7741935483871,439.6305602716469,2352.4080180386763,7217.116965944272,120.29106841650557,1889.1087062925342,1175.2736571125265,2331.8810803825277,2443.190957367285,437.7237667838803,263.4212440553703,102.72219580419588,222.87954186988915,434.878,232.94013037809646,147.68453789838722,215.98888888888894,67.02826913199794,198.41765734265735,622.5191793070935,230.9267176956652,161.27685492801774,632.7489954121185,2232.5270769230765,745.2053830227744,459.7199747912793,1272.513495200452,1231.0001393090272,46.642915394464694,108.05293280992205,278.45811247575966,1176.1036796536796,830.5683204134368,1077.4734375000003,351.4572043010753,254.05626960698598,135.25685869603586,416.2099427995882,1601.6558823529413,1406.9125045232977,46.77575757575758,136.6515277777778,93.47278195488722,98.80818568391211,70.34326018808778,135.0246185852982,137.2781967213115,79.06448748991123,496.8727368169889,2421.4981853874438,8224.573725755268,147.09791289412348,2098.724887018856,1247.55,2441.58955147536,3105.6632712753612,482.7540915836338,307.2230303030303,148.27159971811136,241.26334761744266,442.0985414670499,243.4386574569511,153.21341185543523,227.30222932546513,70.37242136348624,203.04048845193506,688.4050275904352,265.31288865788866,179.61154299175513,658.2136163447699,2284.1628571428573,755.7404761904762,512.0323107233324,1489.55594359436,1355.8101139601142,51.10701914167374,116.52193236714979,352.24172676084163,1254.1891818796487,887.5620844564241,1217.5546296296297,419.91517956312487,293.8799605857146,148.01824271458182,527.4325603864735,1619.12457002457,1671.048803996474,60.0907506920697,148.80770231589906,98.28183331199591,105.92451972697074,76.22615384615385,141.2285067873303,151.5448120300752,98.74871907641563,573.5431457431458,2506.3359838848683,9616.478941645524,198.64798633525217,2394.7365412177396,1336.8488310298026,2571.965103937034,3934.6178338940113,556.0943061856111,469.2817582892323,213.4712927725099,277.8223918575064,451.99905567265967,263.6009979694993,160.11155479059093,245.31594172518604,75.29964912280701,209.62295081967213,790.9173523230304,316.69984051036687,207.89475728155344,713.7459511861315,2351.037526539278,768.5703958691911,576.8543729811507,1811.8496413199432,1512.6476190476196,57.342853055823774,127.44354546321915,520.3353260869567,1403.2367137048554,954.3890553745929,1404.5666666666666,545.3589550679206,358.2085306406685,164.3769799763387,696.4558661580761,1641.131142857143,2027.6438095238095,83.69210122699387,165.26741258741262,104.3011585567693,116.56229099244877,83.77390029325514,150.7989958158996,175.3083787603473,132.31993018435722,752.542424242424,2673.746701595618,11566.042091568399,354.1884734651997,2858.325265306122,1476.2425925925927,2762.1506527666397,5017.111509139339,730.8947292069632,1050.0424342105262,386.6234887330307,556.75506963887,473.5433099076754,826.8297783933463,172.51361163143338,279.4698342141222,87.98222316804994,222.76789319439922,965.5533020251011,506.0685701617225,265.6815384615385,1027.903234241245,2452.939015151515,788.2384615384615,745.6761011651037,2403.2324324324322,1758.9221171779536,68.01063890357474,152.7295728368017,1056.744478927096,1660.4879999999996,1052.2213962508079,1731.0247306791568,886.6601965601964,469.106963764656,194.14075998075998,1104.1909488361096,1675.1296103896102,2610.6154596622887,143.03356807511733,192.93144525547444,114.63388322520854,140.61531481889645,97.31436781609194,185.73163037887872,238.80170940170933,208.31288997214483,430.29424526904256,2336.3757858630834,6902.4089706486075,204.09132079258762,1916.0912671816675,1128.6936265932138,2241.76003788252,2314.4883717516072,495.33665238120284,444.3586565297696,473.6677451234549,444.1889772052043,471.07252717935927,946.1248859369022,149.56808200302794,223.25573549028852,71.13200112186516,200.05785379166738,644.3762148328325,378.04115945920506,162.69573266689952,775.1387797052059,2100.9242357446024,698.7123063862846,489.34131277487285,1302.7220623207636,1144.4140842760046,47.338176611268224,119.60702274911154,453.71045174035623,1176.6649889068285,754.7850059216559,1022.3447528604369,421.8707188529795,293.11047398169364,153.26132242472636,565.888514521788,1492.4936842430611,1429.2290798474153,85.25285048272436,128.65071363107725,87.13667485079289,103.2179981244726,65.70748487068786,137.70839247636192,159.71938312830838,106.49078221842755
