path,rounds,color,imagetype,scene,marker,path,round_int,tissue,exposure,slide,threshold,maxthreshold,meanpostive,meannegative,minimum,meanpos,meanneg
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-15-Scene-059_c5_ORG.tif,R2,c5,ORG,BM-Her2N75-15-Scene-059,CD45,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-15-Scene-059_c5_ORG.tif,2.0,BM-Her2N75-15-Scene-059,2000.0,BM-Her2N75-15,3200.0,30000.0,4751.972794771092,1700.1011446773232,3200.0,5535.532921506869,1451.4758967274884
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-17-Scene-059_c5_ORG.tif,R2,c5,ORG,BM-Her2N75-17-Scene-059,CD45,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-17-Scene-059_c5_ORG.tif,2.0,BM-Her2N75-17-Scene-059,2000.0,BM-Her2N75-17,3800.0,30000.0,5259.858170105988,2121.10840273672,3800.0,5878.6732865422,1707.2914849181338
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-18-Scene-059_c5_ORG.tif,R2,c5,ORG,BM-Her2N75-18-Scene-059,CD45,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R2_PCNA.Her2.ER.CD45_BM-Her2N75-18-Scene-059_c5_ORG.tif,2.0,BM-Her2N75-18-Scene-059,2000.0,BM-Her2N75-18,3500.0,30000.0,4730.648033924441,1729.876739600455,3500.0,5786.702511600763,1453.4352610793173
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-017_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-15-Scene-017,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-017_c3_ORG.tif,5.0,BM-Her2N75-15-Scene-017,50.0,BM-Her2N75-15,1000.0,30000.0,2186.738266856728,434.95560280782274,1000.0,1907.3992612127095,357.03441027795725
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-017_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-17-Scene-017,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-017_c3_ORG.tif,5.0,BM-Her2N75-17-Scene-017,50.0,BM-Her2N75-17,1500.0,30000.0,3527.664351658372,591.1518903080382,1500.0,2918.3611938079507,477.560812656608
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-017_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-18-Scene-017,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-017_c3_ORG.tif,5.0,BM-Her2N75-18-Scene-017,50.0,BM-Her2N75-18,1500.0,30000.0,3678.2501401354994,675.8072471998929,1500.0,2990.062494174305,528.9987621804172
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-049_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-15-Scene-049,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-049_c3_ORG.tif,5.0,BM-Her2N75-15-Scene-049,50.0,BM-Her2N75-15,1000.0,30000.0,2271.59558464791,326.0571559369465,1000.0,2028.0721100627272,287.6264649727854
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-049_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-17-Scene-049,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-049_c3_ORG.tif,5.0,BM-Her2N75-17-Scene-049,50.0,BM-Her2N75-17,1500.0,30000.0,2889.269613947696,442.8955562161534,1500.0,2899.1508985820933,377.58827432622365
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-049_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-18-Scene-049,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-049_c3_ORG.tif,5.0,BM-Her2N75-18-Scene-049,50.0,BM-Her2N75-18,1500.0,30000.0,3341.375352222918,470.4405858086661,1500.0,3136.6645697343424,385.73868390963133
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-059_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-15-Scene-059,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-15-Scene-059_c3_ORG.tif,5.0,BM-Her2N75-15-Scene-059,50.0,BM-Her2N75-15,1000.0,30000.0,2035.5405117270789,318.0073036695985,1000.0,2478.1586002810222,282.0785106219971
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-059_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-17-Scene-059,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R5_aSMA.CD68.Ki67.Ecad_BM-Her2N75-17-Scene-059_c3_ORG.tif,5.0,BM-Her2N75-17-Scene-059,50.0,BM-Her2N75-17,1500.0,30000.0,2420.5176987185228,411.06578846092657,1500.0,3542.9489723701613,368.5275961832198
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-059_c3_ORG.tif,R5,c3,ORG,BM-Her2N75-18-Scene-059,CD68,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R5_aSMA.CD68.Ki67.E-Cad_BM-Her2N75-18-Scene-059_c3_ORG.tif,5.0,BM-Her2N75-18-Scene-059,50.0,BM-Her2N75-18,1500.0,30000.0,2498.3349761526238,363.12372441079896,1500.0,4016.3590113303608,344.62637194007027
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-017_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-15-Scene-017,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-017_c3_ORG.tif,1.0,BM-Her2N75-15-Scene-017,120.0,BM-Her2N75-15,2700.0,12000.0,3766.066997741234,1661.8398493547809,2700.0,3919.500103012073,1343.316125721347
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-017_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-17-Scene-017,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-017_c3_ORG.tif,1.0,BM-Her2N75-17-Scene-017,120.0,BM-Her2N75-17,2500.0,12000.0,3617.6951496754186,1406.6515510855525,2500.0,3681.0484319870266,1075.6212336191998
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-017_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-18-Scene-017,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-017_c3_ORG.tif,1.0,BM-Her2N75-18-Scene-017,120.0,BM-Her2N75-18,2500.0,12000.0,3581.321743080282,1348.7303365918294,2500.0,3617.8396514167193,1019.8334644321087
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-049_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-15-Scene-049,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-049_c3_ORG.tif,1.0,BM-Her2N75-15-Scene-049,120.0,BM-Her2N75-15,2700.0,12000.0,4087.474152833957,1564.9995278792978,2700.0,4107.211689353196,1189.9226685720275
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-049_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-17-Scene-049,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-049_c3_ORG.tif,1.0,BM-Her2N75-17-Scene-049,120.0,BM-Her2N75-17,2500.0,12000.0,4186.900023763927,1316.5729000900794,2500.0,4030.3884478473583,966.0325007950581
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-049_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-18-Scene-049,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-049_c3_ORG.tif,1.0,BM-Her2N75-18-Scene-049,120.0,BM-Her2N75-18,2500.0,12000.0,4587.203638805188,1240.8451847170654,2500.0,4194.427729216451,939.6705725238492
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-059_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-15-Scene-059,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-059_c3_ORG.tif,1.0,BM-Her2N75-15-Scene-059,120.0,BM-Her2N75-15,2700.0,12000.0,3724.346141893092,1426.4673922977336,2700.0,4374.893898210583,1132.8346799624535
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-059_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-17-Scene-059,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-059_c3_ORG.tif,1.0,BM-Her2N75-17-Scene-059,120.0,BM-Her2N75-17,2500.0,12000.0,3580.3381735423277,1187.655575009449,2500.0,4075.354421596006,915.8458465140089
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-059_c3_ORG.tif,R1,c3,ORG,BM-Her2N75-18-Scene-059,CD8,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-059_c3_ORG.tif,1.0,BM-Her2N75-18-Scene-059,120.0,BM-Her2N75-18,2500.0,12000.0,3443.002682926829,1114.2169426803482,2500.0,4414.161349485235,868.3798862905113
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-017_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-15-Scene-017,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-017_c3_ORG.tif,3.0,BM-Her2N75-15-Scene-017,120.0,BM-Her2N75-15,4700.0,65535.0,5107.4674922600625,1504.0293160556562,4700.0,17173.24528123374,1317.2145115574651
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-017_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-17-Scene-017,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-017_c3_ORG.tif,3.0,BM-Her2N75-17-Scene-017,120.0,BM-Her2N75-17,2000.0,25000.0,2252.41768707483,525.2325232664135,2000.0,6037.280640352583,471.1905451879551
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-017_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-18-Scene-017,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-017_c3_ORG.tif,3.0,BM-Her2N75-18-Scene-017,120.0,BM-Her2N75-18,2000.0,35000.0,2125.0,570.485574838085,2000.0,12758.658583643937,518.3393082215329
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-049_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-15-Scene-049,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-049_c3_ORG.tif,3.0,BM-Her2N75-15-Scene-049,120.0,BM-Her2N75-15,4700.0,65535.0,5381.346585117228,1516.6038459064694,4700.0,8118.224322641942,1191.2596939408095
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-049_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-17-Scene-049,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-049_c3_ORG.tif,3.0,BM-Her2N75-17-Scene-049,120.0,BM-Her2N75-17,2000.0,25000.0,2151.559288537549,641.2506611849108,2000.0,3529.4107653956235,498.9353964520135
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-049_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-18-Scene-049,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-049_c3_ORG.tif,3.0,BM-Her2N75-18-Scene-049,120.0,BM-Her2N75-18,2000.0,35000.0,2267.71875,628.2609853834348,2000.0,3502.6973947006345,507.0430277511013
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-059_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-15-Scene-059,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-059_c3_ORG.tif,3.0,BM-Her2N75-15-Scene-059,120.0,BM-Her2N75-15,4700.0,65535.0,20680.153281913645,2043.272918819435,4700.0,22774.81188836024,1582.6877522144052
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-059_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-17-Scene-059,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-059_c3_ORG.tif,3.0,BM-Her2N75-17-Scene-059,120.0,BM-Her2N75-17,2000.0,25000.0,6986.878181589932,665.0534512572439,2000.0,7509.104519571329,571.5137364697807
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-059_c3_ORG.tif,R3,c3,ORG,BM-Her2N75-18-Scene-059,CK14,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-18-Scene-059_c3_ORG.tif,3.0,BM-Her2N75-18-Scene-059,120.0,BM-Her2N75-18,2000.0,35000.0,8859.487632633398,896.2054697417407,2000.0,10614.563899551884,660.3482362479366
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-017_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-15-Scene-017,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-017_c5_ORG.tif,1.0,BM-Her2N75-15-Scene-017,1000.0,BM-Her2N75-15,1000.0,50000.0,1859.7743937157047,625.7481061757517,1000.0,2089.4517785086846,635.6819563754623
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-017_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-17-Scene-017,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-017_c5_ORG.tif,1.0,BM-Her2N75-17-Scene-017,1000.0,BM-Her2N75-17,1100.0,65535.0,2730.470073394107,654.9665472485982,1100.0,2911.003469536464,645.6198561776943
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-017_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-18-Scene-017,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-017_c5_ORG.tif,1.0,BM-Her2N75-18-Scene-017,1000.0,BM-Her2N75-18,1100.0,40000.0,2582.65308846202,625.0511146811507,1100.0,2669.693718107278,628.7524593585304
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-049_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-15-Scene-049,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-049_c5_ORG.tif,1.0,BM-Her2N75-15-Scene-049,1000.0,BM-Her2N75-15,1000.0,50000.0,3776.5206989736494,719.0974075207733,1000.0,3586.1247585907554,648.3232257707167
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-049_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-17-Scene-049,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-049_c5_ORG.tif,1.0,BM-Her2N75-17-Scene-049,1000.0,BM-Her2N75-17,1100.0,65535.0,4845.78526284419,831.2170990257248,1100.0,4363.170803330701,686.6957661883587
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-049_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-18-Scene-049,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-049_c5_ORG.tif,1.0,BM-Her2N75-18-Scene-049,1000.0,BM-Her2N75-18,1100.0,40000.0,4189.915988617871,749.9003056970079,1100.0,3960.901211932357,632.8970901908774
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-059_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-15-Scene-059,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-15-Scene-059_c5_ORG.tif,1.0,BM-Her2N75-15-Scene-059,1000.0,BM-Her2N75-15,1000.0,50000.0,7262.015221718878,698.8043340894362,1000.0,6590.998309432008,627.4685844252291
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-059_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-17-Scene-059,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-17-Scene-059_c5_ORG.tif,1.0,BM-Her2N75-17-Scene-059,1000.0,BM-Her2N75-17,1100.0,65535.0,9163.335054442288,799.800039583227,1100.0,8563.685167646474,673.0432094902557
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-059_c5_ORG.tif,R1,c5,ORG,BM-Her2N75-18-Scene-059,CK19,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-18/Registered-R1_CD20.CD8.CD4.CK19_BM-Her2N75-18-Scene-059_c5_ORG.tif,1.0,BM-Her2N75-18-Scene-059,1000.0,BM-Her2N75-18,1100.0,40000.0,8237.340787295168,736.0267226569957,1100.0,7100.640274402337,625.2536464377314
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-017_c5_ORG.tif,R3,c5,ORG,BM-Her2N75-15-Scene-017,CK5,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-15/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-15-Scene-017_c5_ORG.tif,3.0,BM-Her2N75-15-Scene-017,750.0,BM-Her2N75-15,3000.0,50000.0,,611.6252668367348,3000.0,10936.738240633767,599.8574064764938
/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-017_c5_ORG.tif,R3,c5,ORG,BM-Her2N75-17-Scene-017,CK5,/home/groups/graylab_share/OMERO.rdsStore/engje/Data/20191104_ValidationStudies/Images/tiff/BM-Her2N75-17/Registered-R3_pH3.CK14.CD44.CK5_BM-Her2N75-17-Scene-017_c5_ORG.tif,3.0,BM-Her2N75-17-Scene-017,750.0,BM-Her2N75-17,1000.0,25000.0,,362.6603153061225,1000.0,3778.248676056338,357.8044138109435
